Time (s),MLR (g/m2/s),T Back (K),T Top (K)
1985.05,0.000124061,857.06811,856.27298
1986.05,0.000123986,857.06307,856.2712
1987.05,0.00012391,857.05805,856.26942
1988.05,0.000123835,857.05306,856.26765
1989.05,0.000123759,857.04808,856.26588
1990.05,0.000123685,857.04313,856.26412
1991.05,0.00012361,857.0382,856.26237
1992.05,0.000123535,857.03328,856.26063
1993.05,0.000123461,857.02839,856.2589
1994.05,0.000123387,857.02352,856.25717
1995.05,0.000123313,857.01867,856.25544
1996.05,0.00012324,857.01384,856.25373
1997.05,0.000123166,857.00903,856.25202
1998.05,0.000123093,857.00424,856.25032
1999.05,0.00012302,856.99946,856.24863
2000.05,0.000122947,856.99471,856.24694
2001.05,0.000122875,856.98998,856.24526
2002.05,0.000122803,856.98527,856.24359
2003.05,0.000122731,856.98058,856.24192
2004.05,0.000122659,856.97591,856.24026
2005.05,0.000122587,856.97125,856.23861
2006.05,0.000122516,856.96662,856.23696
2007.05,0.000122444,856.96201,856.23532
2008.05,0.000122373,856.95741,856.23369
2009.05,0.000122303,856.95284,856.23207
2010.05,0.000122232,856.94828,856.23045
2011.05,0.000122162,856.94374,856.22883
2012.05,0.000122092,856.93922,856.22723
2013.05,0.000122022,856.93472,856.22563
2014.05,0.000121952,856.93024,856.22403
2015.05,0.000121882,856.92578,856.22245
2016.05,0.000121813,856.92133,856.22087
2017.05,0.000121744,856.91691,856.21929
2018.05,0.000121675,856.9125,856.21773
2019.05,0.000121606,856.90811,856.21617
2020.05,0.000121538,856.90374,856.21461
2021.05,0.000121469,856.89939,856.21306
2022.05,0.000121401,856.89506,856.21152
2023.05,0.000121333,856.89074,856.20999
2024.05,0.000121265,856.88644,856.20846
2025.05,0.000121198,856.88216,856.20693
2026.05,0.00012113,856.8779,856.20542
2027.05,0.000121063,856.87365,856.2039
2028.05,0.000120996,856.86942,856.2024
2029.05,0.00012093,856.86522,856.2009
2030.05,0.000120863,856.86102,856.19941
2031.05,0.000120797,856.85685,856.19792
2032.05,0.00012073,856.85269,856.19644
2033.05,0.000120664,856.84855,856.19497
2034.05,0.000120599,856.84443,856.1935
2035.05,0.000120533,856.84032,856.19204
2036.05,0.000120468,856.83623,856.19058
2037.05,0.000120402,856.83216,856.18913
2038.05,0.000120337,856.8281,856.18768
2039.05,0.000120272,856.82407,856.18624
2040.05,0.000120208,856.82004,856.18481
2041.05,0.000120143,856.81604,856.18338
2042.05,0.000120079,856.81205,856.18196
2043.05,0.000120015,856.80808,856.18055
2044.05,0.000119951,856.80412,856.17914
2045.05,0.000119887,856.80018,856.17773
2046.05,0.000119824,856.79626,856.17633
2047.05,0.00011976,856.79236,856.17494
2048.05,0.000119697,856.78847,856.17355
2049.05,0.000119634,856.78459,856.17217
2050.05,0.000119571,856.78073,856.1708
2051.05,0.000119508,856.77689,856.16943
2052.05,0.000119446,856.77306,856.16806
2053.05,0.000119384,856.76925,856.1667
2054.05,0.000119321,856.76546,856.16535
2055.05,0.00011926,856.76168,856.164
2056.05,0.000119198,856.75792,856.16266
2057.05,0.000119136,856.75417,856.16132
2058.05,0.000119075,856.75044,856.15999
2059.05,0.000119013,856.74672,856.15866
2060.05,0.000118952,856.74302,856.15734
2061.05,0.000118891,856.73933,856.15602
2062.05,0.000118831,856.73566,856.15471
2063.05,0.00011877,856.73201,856.15341
2064.05,0.00011871,856.72837,856.15211
2065.05,0.000118649,856.72474,856.15081
2066.05,0.000118589,856.72113,856.14952
2067.05,0.000118529,856.71753,856.14824
2068.05,0.00011847,856.71395,856.14696
2069.05,0.00011841,856.71039,856.14568
2070.05,0.000118351,856.70684,856.14442
2071.05,0.000118291,856.7033,856.14315
2072.05,0.000118232,856.69978,856.14189
2073.05,0.000118173,856.69627,856.14064
2074.05,0.000118114,856.69278,856.13939
2075.05,0.000118056,856.6893,856.13815
2076.05,0.000117997,856.68583,856.13691
2077.05,0.000117939,856.68238,856.13568
2078.05,0.000117881,856.67895,856.13445
2079.05,0.000117823,856.67553,856.13322
2080.05,0.000117765,856.67212,856.132
2081.05,0.000117708,856.66872,856.13079
2082.05,0.00011765,856.66534,856.12958
2083.05,0.000117593,856.66198,856.12838
2084.05,0.000117536,856.65863,856.12718
2085.05,0.000117479,856.65529,856.12599
2086.05,0.000117422,856.65196,856.1248
2087.05,0.000117365,856.64865,856.12361
2088.05,0.000117308,856.64536,856.12243
2089.05,0.000117252,856.64207,856.12126
2090.05,0.000117196,856.6388,856.12009
2091.05,0.00011714,856.63555,856.11892
2092.05,0.000117084,856.6323,856.11776
2093.05,0.000117028,856.62908,856.1166
2094.05,0.000116972,856.62586,856.11545
2095.05,0.000116917,856.62266,856.1143
2096.05,0.000116861,856.61947,856.11316
2097.05,0.000116806,856.61629,856.11202
2098.05,0.000116751,856.61312,856.11089
2099.05,0.000116696,856.60997,856.10976
2100.05,0.000116642,856.60684,856.10864
2101.05,0.000116587,856.60371,856.10752
2102.05,0.000116533,856.6006,856.1064
2103.05,0.000116478,856.5975,856.10529
2104.05,0.000116424,856.59441,856.10419
2105.05,0.00011637,856.59134,856.10309
2106.05,0.000116316,856.58828,856.10199
2107.05,0.000116262,856.58523,856.1009
2108.05,0.000116209,856.58219,856.09981
2109.05,0.000116155,856.57917,856.09872
2110.05,0.000116102,856.57616,856.09764
2111.05,0.000116049,856.57316,856.09657
2112.05,0.000115996,856.57017,856.0955
2113.05,0.000115943,856.5672,856.09443
2114.05,0.00011589,856.56423,856.09337
2115.05,0.000115838,856.56128,856.09231
2116.05,0.000115785,856.55835,856.09126
2117.05,0.000115733,856.55542,856.09021
2118.05,0.000115681,856.5525,856.08916
2119.05,0.000115628,856.5496,856.08812
2120.05,0.000115577,856.54671,856.08708
2121.05,0.000115525,856.54383,856.08605
2122.05,0.000115473,856.54097,856.08502
2123.05,0.000115422,856.53811,856.084
2124.05,0.00011537,856.53527,856.08298
2125.05,0.000115319,856.53243,856.08196
2126.05,0.000115268,856.52961,856.08095
2127.05,0.000115217,856.52681,856.07994
2128.05,0.000115166,856.52401,856.07893
2129.05,0.000115115,856.52122,856.07793
2130.05,0.000115065,856.51845,856.07694
2131.05,0.000115014,856.51568,856.07595
2132.05,0.000114964,856.51293,856.07496
2133.05,0.000114914,856.51019,856.07397
2134.05,0.000114864,856.50746,856.07299
2135.05,0.000114814,856.50474,856.07202
2136.05,0.000114764,856.50203,856.07104
2137.05,0.000114714,856.49933,856.07008
2138.05,0.000114665,856.49664,856.06911
2139.05,0.000114615,856.49396,856.06815
2140.05,0.000114566,856.49129,856.06719
2141.05,0.000114517,856.48864,856.06624
2142.05,0.000114468,856.48599,856.06529
2143.05,0.000114419,856.48336,856.06434
2144.05,0.00011437,856.48074,856.0634
2145.05,0.000114321,856.47813,856.06246
2146.05,0.000114272,856.47553,856.06153
2147.05,0.000114224,856.47294,856.0606
2148.05,0.000114176,856.47036,856.05967
2149.05,0.000114128,856.46779,856.05875
2150.05,0.000114079,856.46523,856.05783
2151.05,0.000114031,856.46269,856.05691
2152.05,0.000113984,856.46015,856.056
2153.05,0.000113936,856.45763,856.05509
2154.05,0.000113888,856.45511,856.05419
2155.05,0.000113841,856.4526,856.05328
2156.05,0.000113793,856.45011,856.05239
2157.05,0.000113746,856.44763,856.05149
2158.05,0.000113699,856.44515,856.0506
2159.05,0.000113652,856.44269,856.04971
2160.05,0.000113605,856.44023,856.04883
2161.05,0.000113558,856.43779,856.04795
2162.05,0.000113512,856.43536,856.04707
2163.05,0.000113465,856.43293,856.0462
2164.05,0.000113419,856.43052,856.04533
2165.05,0.000113372,856.42812,856.04447
2166.05,0.000113326,856.42572,856.0436
2167.05,0.00011328,856.42334,856.04274
2168.05,0.000113234,856.42096,856.04189
2169.05,0.000113188,856.4186,856.04104
2170.05,0.000113142,856.41624,856.04019
2171.05,0.000113097,856.4139,856.03934
2172.05,0.000113051,856.41156,856.0385
2173.05,0.000113006,856.40924,856.03766
2174.05,0.000112961,856.40692,856.03683
2175.05,0.000112915,856.40461,856.036
2176.05,0.00011287,856.40232,856.03517
2177.05,0.000112825,856.40003,856.03434
2178.05,0.00011278,856.39775,856.03352
2179.05,0.000112736,856.39548,856.0327
2180.05,0.000112691,856.39322,856.03189
2181.05,0.000112646,856.39097,856.03108
2182.05,0.000112602,856.38873,856.03027
2183.05,0.000112558,856.3865,856.02946
2184.05,0.000112513,856.38427,856.02866
2185.05,0.000112469,856.38206,856.02786
2186.05,0.000112425,856.37986,856.02707
2187.05,0.000112381,856.37766,856.02627
2188.05,0.000112338,856.37547,856.02548
2189.05,0.000112294,856.37329,856.0247
2190.05,0.00011225,856.37113,856.02391
2191.05,0.000112207,856.36896,856.02313
2192.05,0.000112163,856.36681,856.02236
2193.05,0.00011212,856.36467,856.02158
2194.05,0.000112077,856.36254,856.02081
2195.05,0.000112034,856.36041,856.02005
2196.05,0.000111991,856.3583,856.01928
2197.05,0.000111948,856.35619,856.01852
2198.05,0.000111905,856.35409,856.01776
2199.05,0.000111862,856.352,856.01701
2200.05,0.00011182,856.34992,856.01626
2201.05,0.000111777,856.34784,856.01551
2202.05,0.000111735,856.34578,856.01476
2203.05,0.000111693,856.34372,856.01402
2204.05,0.00011165,856.34167,856.01328
2205.05,0.000111608,856.33963,856.01254
2206.05,0.000111566,856.3376,856.01181
2207.05,0.000111525,856.33558,856.01107
2208.05,0.000111483,856.33357,856.01035
2209.05,0.000111441,856.33156,856.00962
2210.05,0.000111399,856.32956,856.0089
2211.05,0.000111358,856.32757,856.00818
2212.05,0.000111316,856.32559,856.00746
2213.05,0.000111275,856.32361,856.00675
2214.05,0.000111234,856.32165,856.00604
2215.05,0.000111193,856.31969,856.00533
2216.05,0.000111152,856.31774,856.00462
2217.05,0.000111111,856.3158,856.00392
2218.05,0.00011107,856.31386,856.00322
2219.05,0.000111029,856.31194,856.00252
2220.05,0.000110989,856.31002,856.00183
2221.05,0.000110948,856.30811,856.00114
2222.05,0.000110907,856.30621,856.00045
2223.05,0.000110867,856.30431,855.99976
2224.05,0.000110827,856.30242,855.99908
2225.05,0.000110787,856.30055,855.9984
2226.05,0.000110746,856.29867,855.99772
2227.05,0.000110706,856.29681,855.99705
2228.05,0.000110666,856.29495,855.99638
2229.05,0.000110627,856.2931,855.99571
2230.05,0.000110587,856.29126,855.99504
2231.05,0.000110547,856.28943,855.99438
2232.05,0.000110508,856.2876,855.99371
2233.05,0.000110468,856.28578,855.99306
2234.05,0.000110429,856.28397,855.9924
2235.05,0.000110389,856.28217,855.99175
2236.05,0.00011035,856.28037,855.99109
2237.05,0.000110311,856.27858,855.99045
2238.05,0.000110272,856.2768,855.9898
2239.05,0.000110233,856.27502,855.98916
2240.05,0.000110194,856.27326,855.98852
2241.05,0.000110155,856.2715,855.98788
2242.05,0.000110117,856.26974,855.98724
2243.05,0.000110078,856.268,855.98661
2244.05,0.000110039,856.26626,855.98598
2245.05,0.000110001,856.26452,855.98535
2246.05,0.000109963,856.2628,855.98473
2247.05,0.000109924,856.26108,855.9841
2248.05,0.000109886,856.25937,855.98348
2249.05,0.000109848,856.25767,855.98286
2250.05,0.00010981,856.25597,855.98225
2251.05,0.000109772,856.25428,855.98164
2252.05,0.000109734,856.2526,855.98103
2253.05,0.000109696,856.25092,855.98042
2254.05,0.000109658,856.24925,855.97981
2255.05,0.000109621,856.24759,855.97921
2256.05,0.000109583,856.24593,855.97861
2257.05,0.000109546,856.24428,855.97801
2258.05,0.000109508,856.24264,855.97741
2259.05,0.000109471,856.241,855.97682
2260.05,0.000109434,856.23937,855.97623
2261.05,0.000109397,856.23775,855.97564
2262.05,0.00010936,856.23614,855.97505
2263.05,0.000109323,856.23453,855.97447
2264.05,0.000109286,856.23292,855.97388
2265.05,0.000109249,856.23133,855.97331
2266.05,0.000109212,856.22974,855.97273
2267.05,0.000109175,856.22815,855.97215
2268.05,0.000109139,856.22658,855.97158
2269.05,0.000109102,856.22501,855.97101
2270.05,0.000109066,856.22344,855.97044
2271.05,0.000109029,856.22188,855.96988
2272.05,0.000108993,856.22033,855.96931
2273.05,0.000108957,856.21879,855.96875
2274.05,0.000108921,856.21725,855.96819
2275.05,0.000108885,856.21571,855.96763
2276.05,0.000108849,856.21419,855.96708
2277.05,0.000108813,856.21267,855.96653
2278.05,0.000108777,856.21115,855.96598
2279.05,0.000108741,856.20965,855.96543
2280.05,0.000108705,856.20814,855.96488
2281.05,0.00010867,856.20665,855.96434
2282.05,0.000108634,856.20516,855.9638
2283.05,0.000108599,856.20367,855.96326
2284.05,0.000108563,856.2022,855.96272
2285.05,0.000108528,856.20073,855.96218
2286.05,0.000108492,856.19926,855.96165
2287.05,0.000108457,856.1978,855.96112
2288.05,0.000108422,856.19635,855.96059
2289.05,0.000108387,856.1949,855.96006
2290.05,0.000108352,856.19346,855.95954
2291.05,0.000108317,856.19202,855.95902
2292.05,0.000108282,856.19059,855.9585
2293.05,0.000108248,856.18917,855.95798
2294.05,0.000108213,856.18775,855.95746
2295.05,0.000108178,856.18633,855.95695
2296.05,0.000108144,856.18493,855.95644
2297.05,0.000108109,856.18352,855.95593
2298.05,0.000108075,856.18213,855.95542
2299.05,0.00010804,856.18074,855.95491
2300.05,0.000108006,856.17935,855.95441
2301.05,0.000107972,856.17797,855.9539
2302.05,0.000107938,856.1766,855.9534
2303.05,0.000107904,856.17523,855.95291
2304.05,0.000107869,856.17387,855.95241
2305.05,0.000107836,856.17251,855.95192
2306.05,0.000107802,856.17116,855.95142
2307.05,0.000107768,856.16982,855.95093
2308.05,0.000107734,856.16848,855.95044
2309.05,0.0001077,856.16714,855.94996
2310.05,0.000107667,856.16581,855.94947
2311.05,0.000107633,856.16449,855.94899
2312.05,0.0001076,856.16317,855.94851
2313.05,0.000107566,856.16186,855.94803
2314.05,0.000107533,856.16055,855.94756
2315.05,0.0001075,856.15924,855.94708
2316.05,0.000107466,856.15795,855.94661
2317.05,0.000107433,856.15666,855.94614
2318.05,0.0001074,856.15537,855.94567
2319.05,0.000107367,856.15409,855.9452
2320.05,0.000107334,856.15281,855.94473
2321.05,0.000107301,856.15154,855.94427
2322.05,0.000107268,856.15027,855.94381
2323.05,0.000107235,856.14901,855.94335
2324.05,0.000107203,856.14775,855.94289
2325.05,0.00010717,856.1465,855.94243
2326.05,0.000107137,856.14526,855.94198
2327.05,0.000107105,856.14402,855.94153
2328.05,0.000107072,856.14278,855.94108
2329.05,0.00010704,856.14155,855.94063
2330.05,0.000107008,856.14032,855.94018
2331.05,0.000106975,856.1391,855.93973
2332.05,0.000106943,856.13789,855.93929
2333.05,0.000106911,856.13668,855.93885
2334.05,0.000106879,856.13547,855.93841
2335.05,0.000106847,856.13427,855.93797
2336.05,0.000106815,856.13307,855.93753
2337.05,0.000106783,856.13188,855.9371
2338.05,0.000106751,856.13069,855.93666
2339.05,0.000106719,856.12951,855.93623
2340.05,0.000106687,856.12833,855.9358
2341.05,0.000106656,856.12716,855.93537
2342.05,0.000106624,856.12599,855.93495
2343.05,0.000106592,856.12483,855.93452
2344.05,0.000106561,856.12367,855.9341
2345.05,0.000106529,856.12252,855.93368
2346.05,0.000106498,856.12137,855.93326
2347.05,0.000106467,856.12022,855.93284
2348.05,0.000106435,856.11909,855.93242
2349.05,0.000106404,856.11795,855.93201
2350.05,0.000106373,856.11682,855.93159
2351.05,0.000106342,856.11569,855.93118
2352.05,0.000106311,856.11457,855.93077
2353.05,0.00010628,856.11346,855.93036
2354.05,0.000106249,856.11234,855.92996
2355.05,0.000106218,856.11124,855.92955
2356.05,0.000106187,856.11013,855.92915
2357.05,0.000106156,856.10903,855.92875
2358.05,0.000106125,856.10794,855.92835
2359.05,0.000106095,856.10685,855.92795
2360.05,0.000106064,856.10576,855.92755
2361.05,0.000106033,856.10468,855.92716
2362.05,0.000106003,856.1036,855.92676
2363.05,0.000105972,856.10253,855.92637
2364.05,0.000105942,856.10146,855.92598
2365.05,0.000105912,856.1004,855.92559
2366.05,0.000105881,856.09934,855.9252
2367.05,0.000105851,856.09828,855.92482
2368.05,0.000105821,856.09723,855.92443
2369.05,0.000105791,856.09619,855.92405
2370.05,0.000105761,856.09514,855.92367
2371.05,0.00010573,856.0941,855.92329
2372.05,0.0001057,856.09307,855.92291
2373.05,0.000105671,856.09204,855.92253
2374.05,0.000105641,856.09101,855.92215
2375.05,0.000105611,856.08999,855.92178
2376.05,0.000105581,856.08898,855.92141
2377.05,0.000105551,856.08796,855.92104
2378.05,0.000105522,856.08695,855.92067
2379.05,0.000105492,856.08595,855.9203
2380.05,0.000105462,856.08495,855.91993
2381.05,0.000105433,856.08395,855.91957
2382.05,0.000105403,856.08295,855.9192
2383.05,0.000105374,856.08197,855.91884
2384.05,0.000105344,856.08098,855.91848
2385.05,0.000105315,856.08,855.91812
2386.05,0.000105286,856.07902,855.91776
2387.05,0.000105257,856.07805,855.9174
2388.05,0.000105227,856.07708,855.91705
2389.05,0.000105198,856.07611,855.91669
2390.05,0.000105169,856.07515,855.91634
2391.05,0.00010514,856.07419,855.91599
2392.05,0.000105111,856.07324,855.91564
2393.05,0.000105082,856.07229,855.91529
2394.05,0.000105053,856.07134,855.91495
2395.05,0.000105024,856.0704,855.9146
2396.05,0.000104996,856.06946,855.91426
2397.05,0.000104967,856.06853,855.91391
2398.05,0.000104938,856.0676,855.91357
2399.05,0.00010491,856.06667,855.91323
2400,0.000104882,856.06577,855.9129
