Time (s),MLR (g/m2/s),T Back (K),T Top (K)
1.67E+03,1.78E-03,533.33728,628.30279
1.68E+03,1.78E-03,533.40497,628.31336
1.68E+03,1.79E-03,533.47268,628.32392
1.68E+03,1.79E-03,533.54042,628.33447
1.68E+03,1.79E-03,533.60816,628.34502
1.68E+03,1.79E-03,533.67591,628.35556
1.68E+03,1.79E-03,533.74368,628.3661
1.68E+03,1.79E-03,533.81144,628.37664
1.68E+03,1.79E-03,533.87918,628.38718
1.68E+03,1.79E-03,533.94691,628.39772
1.68E+03,1.79E-03,534.01463,628.40825
1.69E+03,1.79E-03,534.08231,628.41879
1.69E+03,1.79E-03,534.15001,628.42933
1.69E+03,1.79E-03,534.21769,628.43987
1.69E+03,1.79E-03,534.28537,628.4504
1.69E+03,1.80E-03,534.35307,628.46094
1.69E+03,1.80E-03,534.42079,628.47149
1.69E+03,1.80E-03,534.48851,628.48203
1.69E+03,1.80E-03,534.55628,628.49257
1.69E+03,1.80E-03,534.62403,628.50309
1.69E+03,1.80E-03,534.6918,628.51361
1.70E+03,1.80E-03,534.75958,628.52412
1.70E+03,1.80E-03,534.82735,628.53463
1.70E+03,1.80E-03,534.89509,628.54512
1.70E+03,1.80E-03,534.96284,628.55562
1.70E+03,1.80E-03,535.03055,628.5661
1.70E+03,1.80E-03,535.09825,628.57658
1.70E+03,1.80E-03,535.16595,628.58706
1.70E+03,1.80E-03,535.23364,628.59753
1.70E+03,1.81E-03,535.30133,628.60799
1.70E+03,1.81E-03,535.36904,628.61844
1.71E+03,1.81E-03,535.43675,628.62889
1.71E+03,1.81E-03,535.50448,628.63934
1.71E+03,1.81E-03,535.57224,628.64978
1.71E+03,1.81E-03,535.63998,628.66022
1.71E+03,1.81E-03,535.70774,628.67066
1.71E+03,1.81E-03,535.7755,628.68109
1.71E+03,1.81E-03,535.84324,628.69152
1.71E+03,1.81E-03,535.91097,628.70195
1.71E+03,1.81E-03,535.97869,628.71238
1.71E+03,1.81E-03,536.04635,628.72281
1.72E+03,1.81E-03,536.11403,628.73324
1.72E+03,1.82E-03,536.18168,628.74368
1.72E+03,1.82E-03,536.24933,628.7541
1.72E+03,1.82E-03,536.31698,628.76452
1.72E+03,1.82E-03,536.38465,628.77493
1.72E+03,1.82E-03,536.45232,628.78533
1.72E+03,1.82E-03,536.52001,628.79573
1.72E+03,1.82E-03,536.58772,628.80613
1.72E+03,1.82E-03,536.65541,628.81652
1.72E+03,1.82E-03,536.72312,628.82691
1.73E+03,1.82E-03,536.79082,628.8373
1.73E+03,1.82E-03,536.8585,628.84768
1.73E+03,1.82E-03,536.92617,628.85807
1.73E+03,1.82E-03,536.99382,628.86845
1.73E+03,1.83E-03,537.06143,628.87883
1.73E+03,1.83E-03,537.12904,628.88921
1.73E+03,1.83E-03,537.19664,628.89959
1.73E+03,1.83E-03,537.26422,628.90997
1.73E+03,1.83E-03,537.33181,628.92034
1.73E+03,1.83E-03,537.39941,628.93071
1.74E+03,1.83E-03,537.46701,628.94108
1.74E+03,1.83E-03,537.53463,628.95144
1.74E+03,1.83E-03,537.60225,628.9618
1.74E+03,1.83E-03,537.66987,628.97216
1.74E+03,1.83E-03,537.73749,628.98251
1.74E+03,1.83E-03,537.8051,628.99285
1.74E+03,1.83E-03,537.87268,629.0032
1.74E+03,1.84E-03,537.94025,629.01355
1.74E+03,1.84E-03,538.0078,629.0239
1.74E+03,1.84E-03,538.0753,629.03426
1.75E+03,1.84E-03,538.1428,629.0446
1.75E+03,1.84E-03,538.21028,629.05494
1.75E+03,1.84E-03,538.27775,629.06527
1.75E+03,1.84E-03,538.34523,629.0756
1.75E+03,1.84E-03,538.41272,629.08593
1.75E+03,1.84E-03,538.4802,629.09625
1.75E+03,1.84E-03,538.5477,629.10656
1.75E+03,1.84E-03,538.61519,629.11687
1.75E+03,1.84E-03,538.68269,629.12717
1.75E+03,1.84E-03,538.75018,629.13746
1.76E+03,1.84E-03,538.81766,629.14776
1.76E+03,1.85E-03,538.8851,629.15805
1.76E+03,1.85E-03,538.95254,629.16834
1.76E+03,1.85E-03,539.01994,629.17863
1.76E+03,1.85E-03,539.08731,629.18891
1.76E+03,1.85E-03,539.15468,629.19919
1.76E+03,1.85E-03,539.22201,629.20948
1.76E+03,1.85E-03,539.28935,629.21978
1.76E+03,1.85E-03,539.35669,629.23006
1.76E+03,1.85E-03,539.42402,629.24034
1.77E+03,1.85E-03,539.49136,629.25063
1.77E+03,1.85E-03,539.55871,629.26091
1.77E+03,1.85E-03,539.62604,629.27119
1.77E+03,1.85E-03,539.69338,629.28147
1.77E+03,1.86E-03,539.76071,629.29174
1.77E+03,1.86E-03,539.82801,629.302
1.77E+03,1.86E-03,539.89529,629.31226
1.77E+03,1.86E-03,539.96255,629.32251
1.77E+03,1.86E-03,540.02976,629.33275
1.77E+03,1.86E-03,540.09695,629.343
1.78E+03,1.86E-03,540.16413,629.35324
1.78E+03,1.86E-03,540.23128,629.36349
1.78E+03,1.86E-03,540.29843,629.37374
1.78E+03,1.86E-03,540.36557,629.38398
1.78E+03,1.86E-03,540.43272,629.39423
1.78E+03,1.86E-03,540.49986,629.40449
1.78E+03,1.86E-03,540.56701,629.41473
1.78E+03,1.87E-03,540.63414,629.42498
1.78E+03,1.87E-03,540.70127,629.43522
1.78E+03,1.87E-03,540.7684,629.44545
1.79E+03,1.87E-03,540.83549,629.45567
1.79E+03,1.87E-03,540.90256,629.4659
1.79E+03,1.87E-03,540.96961,629.47611
1.79E+03,1.87E-03,541.03661,629.48633
1.79E+03,1.87E-03,541.10359,629.49654
1.79E+03,1.87E-03,541.17055,629.50674
1.79E+03,1.87E-03,541.23749,629.51693
1.79E+03,1.87E-03,541.30442,629.52713
1.79E+03,1.87E-03,541.37135,629.53731
1.79E+03,1.87E-03,541.43827,629.5475
1.80E+03,1.88E-03,541.50519,629.55768
1.80E+03,1.88E-03,541.57211,629.56785
1.80E+03,1.88E-03,541.63901,629.57802
1.80E+03,1.88E-03,541.7059,629.58819
1.80E+03,1.88E-03,541.77278,629.59836
1.80E+03,1.88E-03,541.83963,629.60852
1.80E+03,1.88E-03,541.90645,629.61868
1.80E+03,1.88E-03,541.97326,629.62885
1.80E+03,1.88E-03,542.04,629.63903
1.80E+03,1.88E-03,542.10673,629.64921
1.81E+03,1.88E-03,542.17343,629.65938
1.81E+03,1.88E-03,542.2401,629.66955
1.81E+03,1.88E-03,542.30677,629.67973
1.81E+03,1.88E-03,542.37343,629.6899
1.81E+03,1.89E-03,542.44008,629.70007
1.81E+03,1.89E-03,542.50673,629.71024
1.81E+03,1.89E-03,542.57338,629.72041
1.81E+03,1.89E-03,542.64,629.73057
1.81E+03,1.89E-03,542.70662,629.74073
1.81E+03,1.89E-03,542.77322,629.75087
1.82E+03,1.89E-03,542.8398,629.76102
1.82E+03,1.89E-03,542.90634,629.77116
1.82E+03,1.89E-03,542.97286,629.7813
1.82E+03,1.89E-03,543.03932,629.79144
1.82E+03,1.89E-03,543.10577,629.80157
1.82E+03,1.89E-03,543.17219,629.8117
1.82E+03,1.89E-03,543.23858,629.82182
1.82E+03,1.90E-03,543.30495,629.83195
1.82E+03,1.90E-03,543.37133,629.84207
1.82E+03,1.90E-03,543.43769,629.85218
1.83E+03,1.90E-03,543.50404,629.8623
1.83E+03,1.90E-03,543.57039,629.87241
1.83E+03,1.90E-03,543.63671,629.88252
1.83E+03,1.90E-03,543.70303,629.89263
1.83E+03,1.90E-03,543.76932,629.90275
1.83E+03,1.90E-03,543.83559,629.91287
1.83E+03,1.90E-03,543.90181,629.92298
1.83E+03,1.90E-03,543.96802,629.93308
1.83E+03,1.90E-03,544.03417,629.9432
1.83E+03,1.90E-03,544.10029,629.9533
1.84E+03,1.91E-03,544.16639,629.9634
1.84E+03,1.91E-03,544.23245,629.97351
1.84E+03,1.91E-03,544.2985,629.98362
1.84E+03,1.91E-03,544.36454,629.99372
1.84E+03,1.91E-03,544.43057,630.00381
1.84E+03,1.91E-03,544.49658,630.0139
1.84E+03,1.91E-03,544.5626,630.02399
1.84E+03,1.91E-03,544.62859,630.03407
1.84E+03,1.91E-03,544.69456,630.04415
1.84E+03,1.91E-03,544.76052,630.05424
1.85E+03,1.91E-03,544.82645,630.06432
1.85E+03,1.91E-03,544.89233,630.07441
1.85E+03,1.91E-03,544.9582,630.08449
1.85E+03,1.91E-03,545.02402,630.09458
1.85E+03,1.92E-03,545.0898,630.10468
1.85E+03,1.92E-03,545.15556,630.11477
1.85E+03,1.92E-03,545.22128,630.12485
1.85E+03,1.92E-03,545.28698,630.13493
1.85E+03,1.92E-03,545.35267,630.145
1.85E+03,1.92E-03,545.41835,630.15507
1.86E+03,1.92E-03,545.48401,630.16513
1.86E+03,1.92E-03,545.54967,630.17519
1.86E+03,1.92E-03,545.6153,630.18525
1.86E+03,1.92E-03,545.68092,630.19531
1.86E+03,1.92E-03,545.74651,630.20537
1.86E+03,1.92E-03,545.81208,630.21542
1.86E+03,1.92E-03,545.87761,630.22546
1.86E+03,1.92E-03,545.94311,630.2355
1.86E+03,1.93E-03,546.00857,630.24554
1.86E+03,1.93E-03,546.07397,630.25558
1.87E+03,1.93E-03,546.13936,630.26563
1.87E+03,1.93E-03,546.2047,630.27566
1.87E+03,1.93E-03,546.27002,630.2857
1.87E+03,1.93E-03,546.33533,630.29573
1.87E+03,1.93E-03,546.40063,630.30576
1.87E+03,1.93E-03,546.46591,630.31578
1.87E+03,1.93E-03,546.53118,630.3258
1.87E+03,1.93E-03,546.59643,630.33582
1.87E+03,1.93E-03,546.66166,630.34584
1.87E+03,1.93E-03,546.72687,630.35585
1.88E+03,1.93E-03,546.79205,630.36586
1.88E+03,1.94E-03,546.8572,630.37587
1.88E+03,1.94E-03,546.92231,630.38587
1.88E+03,1.94E-03,546.9874,630.39587
1.88E+03,1.94E-03,547.05242,630.40587
1.88E+03,1.94E-03,547.11742,630.41587
1.88E+03,1.94E-03,547.18239,630.42587
1.88E+03,1.94E-03,547.24733,630.43586
1.88E+03,1.94E-03,547.31224,630.44586
1.88E+03,1.94E-03,547.37715,630.45585
1.89E+03,1.94E-03,547.44203,630.46585
1.89E+03,1.94E-03,547.5069,630.47585
1.89E+03,1.94E-03,547.57177,630.48585
1.89E+03,1.94E-03,547.63659,630.49585
1.89E+03,1.94E-03,547.70141,630.50585
1.89E+03,1.94E-03,547.7662,630.51585
1.89E+03,1.95E-03,547.83095,630.52585
1.89E+03,1.95E-03,547.89566,630.53584
1.89E+03,1.95E-03,547.96035,630.54583
1.89E+03,1.95E-03,548.02498,630.55581
1.90E+03,1.95E-03,548.08957,630.56579
1.90E+03,1.95E-03,548.15413,630.57577
1.90E+03,1.95E-03,548.21866,630.58574
1.90E+03,1.95E-03,548.28316,630.5957
1.90E+03,1.95E-03,548.34765,630.60567
1.90E+03,1.95E-03,548.41212,630.61562
1.90E+03,1.95E-03,548.47657,630.62558
1.90E+03,1.95E-03,548.54101,630.63553
1.90E+03,1.95E-03,548.60543,630.64547
1.90E+03,1.95E-03,548.66982,630.65542
1.91E+03,1.96E-03,548.7342,630.66536
1.91E+03,1.96E-03,548.79854,630.6753
1.91E+03,1.96E-03,548.86285,630.68525
1.91E+03,1.96E-03,548.92712,630.69519
1.91E+03,1.96E-03,548.99136,630.70514
1.91E+03,1.96E-03,549.05553,630.71508
1.91E+03,1.96E-03,549.11969,630.72502
1.91E+03,1.96E-03,549.1838,630.73496
1.91E+03,1.96E-03,549.24788,630.7449
1.91E+03,1.96E-03,549.31195,630.75483
1.92E+03,1.96E-03,549.376,630.76476
1.92E+03,1.96E-03,549.44003,630.77469
1.92E+03,1.96E-03,549.50405,630.78463
1.92E+03,1.96E-03,549.56805,630.79458
1.92E+03,1.96E-03,549.63203,630.80452
1.92E+03,1.97E-03,549.69598,630.81446
1.92E+03,1.97E-03,549.75992,630.82442
1.92E+03,1.97E-03,549.82382,630.83437
1.92E+03,1.97E-03,549.88767,630.84431
1.92E+03,1.97E-03,549.9515,630.85425
1.93E+03,1.97E-03,550.01529,630.86418
1.93E+03,1.97E-03,550.07903,630.87411
1.93E+03,1.97E-03,550.14274,630.88403
1.93E+03,1.97E-03,550.20642,630.89396
1.93E+03,1.97E-03,550.27007,630.90389
1.93E+03,1.97E-03,550.3337,630.91382
1.93E+03,1.97E-03,550.39732,630.92375
1.93E+03,1.97E-03,550.46091,630.93369
1.93E+03,1.97E-03,550.5245,630.94362
1.93E+03,1.97E-03,550.58806,630.95354
1.94E+03,1.98E-03,550.6516,630.96345
1.94E+03,1.98E-03,550.71512,630.97336
1.94E+03,1.98E-03,550.77861,630.98327
1.94E+03,1.98E-03,550.84206,630.99317
1.94E+03,1.98E-03,550.90548,631.00306
1.94E+03,1.98E-03,550.96887,631.01295
1.94E+03,1.98E-03,551.03219,631.02284
1.94E+03,1.98E-03,551.09549,631.03272
1.94E+03,1.98E-03,551.15876,631.04261
1.94E+03,1.98E-03,551.22199,631.0525
1.95E+03,1.98E-03,551.28519,631.06239
1.95E+03,1.98E-03,551.34838,631.07228
1.95E+03,1.98E-03,551.41156,631.08216
1.95E+03,1.98E-03,551.47471,631.09204
1.95E+03,1.98E-03,551.53786,631.10192
1.95E+03,1.98E-03,551.60098,631.1118
1.95E+03,1.99E-03,551.66408,631.12168
1.95E+03,1.99E-03,551.72715,631.13155
1.95E+03,1.99E-03,551.79021,631.14143
1.95E+03,1.99E-03,551.85322,631.1513
1.96E+03,1.99E-03,551.9162,631.16117
1.96E+03,1.99E-03,551.97915,631.17104
1.96E+03,1.99E-03,552.04204,631.18091
1.96E+03,1.99E-03,552.10491,631.19076
1.96E+03,1.99E-03,552.16774,631.20062
1.96E+03,1.99E-03,552.23055,631.21048
1.96E+03,1.99E-03,552.29333,631.22034
1.96E+03,1.99E-03,552.35609,631.23021
1.96E+03,1.99E-03,552.41884,631.24007
1.96E+03,1.99E-03,552.48157,631.24993
1.97E+03,1.99E-03,552.54429,631.25979
1.97E+03,1.99E-03,552.60698,631.26965
1.97E+03,2.00E-03,552.66965,631.2795
1.97E+03,2.00E-03,552.7323,631.28935
1.97E+03,2.00E-03,552.79493,631.29919
1.97E+03,2.00E-03,552.85751,631.30903
1.97E+03,2.00E-03,552.92007,631.31886
1.97E+03,2.00E-03,552.98259,631.32869
1.97E+03,2.00E-03,553.04505,631.33852
1.97E+03,2.00E-03,553.1075,631.34835
1.98E+03,2.00E-03,553.1699,631.35817
1.98E+03,2.00E-03,553.23228,631.36798
1.98E+03,2.00E-03,553.29463,631.3778
1.98E+03,2.00E-03,553.35697,631.38761
1.98E+03,2.00E-03,553.4193,631.39742
1.98E+03,2.00E-03,553.4816,631.40723
1.98E+03,2.00E-03,553.54391,631.41704
1.98E+03,2.00E-03,553.60618,631.42685
1.98E+03,2.00E-03,553.66843,631.43667
1.98E+03,2.00E-03,553.73067,631.44648
1.99E+03,2.01E-03,553.79288,631.4563
1.99E+03,2.01E-03,553.85505,631.46611
1.99E+03,2.01E-03,553.9172,631.47592
1.99E+03,2.01E-03,553.97931,631.48573
1.99E+03,2.01E-03,554.04137,631.49554
1.99E+03,2.01E-03,554.10341,631.50535
1.99E+03,2.01E-03,554.16542,631.51515
1.99E+03,2.01E-03,554.22739,631.52496
1.99E+03,2.01E-03,554.28935,631.53476
1.99E+03,2.01E-03,554.35129,631.54456
2.00E+03,2.01E-03,554.41322,631.55436
2.00E+03,2.01E-03,554.47513,631.56416
2.00E+03,2.01E-03,554.53703,631.57397
2.00E+03,2.01E-03,554.59891,631.58377
2.00E+03,2.01E-03,554.66077,631.59358
2.00E+03,2.01E-03,554.72261,631.60338
2.00E+03,2.01E-03,554.78443,631.61319
2.00E+03,2.01E-03,554.84622,631.623
2.00E+03,2.02E-03,554.90797,631.63279
2.00E+03,2.02E-03,554.9697,631.64258
2.01E+03,2.02E-03,555.03137,631.65237
2.01E+03,2.02E-03,555.09301,631.66217
2.01E+03,2.02E-03,555.15464,631.67196
2.01E+03,2.02E-03,555.21622,631.68175
2.01E+03,2.02E-03,555.27779,631.69154
2.01E+03,2.02E-03,555.33934,631.70132
2.01E+03,2.02E-03,555.40088,631.7111
2.01E+03,2.02E-03,555.46241,631.72088
2.01E+03,2.02E-03,555.52393,631.73066
2.01E+03,2.02E-03,555.58543,631.74043
2.02E+03,2.02E-03,555.64692,631.75019
2.02E+03,2.02E-03,555.70838,631.75996
2.02E+03,2.02E-03,555.76983,631.76972
2.02E+03,2.02E-03,555.83125,631.77949
2.02E+03,2.02E-03,555.89263,631.78927
2.02E+03,2.02E-03,555.954,631.79904
2.02E+03,2.02E-03,556.01532,631.80881
2.02E+03,2.02E-03,556.0766,631.81858
2.02E+03,2.03E-03,556.13787,631.82835
2.02E+03,2.03E-03,556.1991,631.83811
2.03E+03,2.03E-03,556.26032,631.84787
2.03E+03,2.03E-03,556.32151,631.85762
2.03E+03,2.03E-03,556.38271,631.86738
2.03E+03,2.03E-03,556.44388,631.87713
2.03E+03,2.03E-03,556.50505,631.88688
2.03E+03,2.03E-03,556.56621,631.89663
2.03E+03,2.03E-03,556.62734,631.90639
2.03E+03,2.03E-03,556.68846,631.91613
2.03E+03,2.03E-03,556.74957,631.92588
2.03E+03,2.03E-03,556.81065,631.93563
2.04E+03,2.03E-03,556.87169,631.94537
2.04E+03,2.03E-03,556.93271,631.95511
2.04E+03,2.03E-03,556.99371,631.96485
2.04E+03,2.03E-03,557.05465,631.97458
2.04E+03,2.03E-03,557.11559,631.98431
2.04E+03,2.03E-03,557.17648,631.99403
2.04E+03,2.03E-03,557.23736,632.00375
2.04E+03,2.03E-03,557.29822,632.01347
2.04E+03,2.03E-03,557.35908,632.02319
2.04E+03,2.03E-03,557.41992,632.0329
2.05E+03,2.04E-03,557.48075,632.04261
2.05E+03,2.04E-03,557.54159,632.05231
2.05E+03,2.04E-03,557.6024,632.06202
2.05E+03,2.04E-03,557.6632,632.07172
2.05E+03,2.04E-03,557.72398,632.08143
2.05E+03,2.04E-03,557.78475,632.09113
2.05E+03,2.04E-03,557.84549,632.10083
2.05E+03,2.04E-03,557.9062,632.11054
2.05E+03,2.04E-03,557.9669,632.12025
2.05E+03,2.04E-03,558.02755,632.12995
2.06E+03,2.04E-03,558.08818,632.13966
2.06E+03,2.04E-03,558.14879,632.14936
2.06E+03,2.04E-03,558.20937,632.15907
2.06E+03,2.04E-03,558.26993,632.16877
2.06E+03,2.04E-03,558.33049,632.17847
2.06E+03,2.04E-03,558.39104,632.18817
2.06E+03,2.04E-03,558.45158,632.19787
2.06E+03,2.04E-03,558.51212,632.20756
2.06E+03,2.04E-03,558.57265,632.21725
2.06E+03,2.04E-03,558.63315,632.22694
2.07E+03,2.04E-03,558.69366,632.23663
2.07E+03,2.04E-03,558.75415,632.24631
2.07E+03,2.04E-03,558.81462,632.25599
2.07E+03,2.04E-03,558.87505,632.26566
2.07E+03,2.04E-03,558.93547,632.27534
2.07E+03,2.05E-03,558.99586,632.28501
2.07E+03,2.05E-03,559.0562,632.29468
2.07E+03,2.05E-03,559.11655,632.30436
2.07E+03,2.05E-03,559.17686,632.31405
2.07E+03,2.05E-03,559.23715,632.32373
2.08E+03,2.05E-03,559.29743,632.33341
2.08E+03,2.05E-03,559.35771,632.3431
2.08E+03,2.05E-03,559.41798,632.35278
2.08E+03,2.05E-03,559.47824,632.36246
2.08E+03,2.05E-03,559.53851,632.37215
2.08E+03,2.05E-03,559.59877,632.38182
2.08E+03,2.05E-03,559.65901,632.3915
2.08E+03,2.05E-03,559.71925,632.40118
2.08E+03,2.05E-03,559.77947,632.41085
2.08E+03,2.05E-03,559.83967,632.42052
2.09E+03,2.05E-03,559.89984,632.43019
2.09E+03,2.05E-03,559.96,632.43986
2.09E+03,2.05E-03,560.02013,632.44954
2.09E+03,2.05E-03,560.08023,632.45921
2.09E+03,2.05E-03,560.14032,632.46889
2.09E+03,2.05E-03,560.20038,632.47856
2.09E+03,2.05E-03,560.26043,632.48823
2.09E+03,2.05E-03,560.32047,632.49789
2.09E+03,2.05E-03,560.38052,632.50756
2.09E+03,2.05E-03,560.44056,632.51722
2.10E+03,2.05E-03,560.50059,632.52687
2.10E+03,2.05E-03,560.56063,632.53652
2.10E+03,2.05E-03,560.62065,632.54617
2.10E+03,2.05E-03,560.68067,632.55582
2.10E+03,2.05E-03,560.74068,632.56547
2.10E+03,2.06E-03,560.80068,632.57511
2.10E+03,2.06E-03,560.86065,632.58475
2.10E+03,2.06E-03,560.9206,632.59439
2.10E+03,2.06E-03,560.98054,632.60402
2.10E+03,2.06E-03,561.04043,632.61366
2.11E+03,2.06E-03,561.10032,632.62331
2.11E+03,2.06E-03,561.16018,632.63295
2.11E+03,2.06E-03,561.22003,632.64258
2.11E+03,2.06E-03,561.27987,632.65221
2.11E+03,2.06E-03,561.33971,632.66184
2.11E+03,2.06E-03,561.39955,632.67146
2.11E+03,2.06E-03,561.45939,632.68108
2.11E+03,2.06E-03,561.51923,632.69071
2.11E+03,2.06E-03,561.57907,632.70033
2.11E+03,2.06E-03,561.63889,632.70995
2.12E+03,2.06E-03,561.69872,632.71957
2.12E+03,2.06E-03,561.75854,632.72919
2.12E+03,2.06E-03,561.81835,632.73881
2.12E+03,2.06E-03,561.87813,632.74842
2.12E+03,2.06E-03,561.9379,632.75803
2.12E+03,2.06E-03,561.99765,632.76764
2.12E+03,2.06E-03,562.05736,632.77726
2.12E+03,2.06E-03,562.11708,632.78688
2.12E+03,2.06E-03,562.17677,632.79649
2.12E+03,2.06E-03,562.23645,632.80611
2.13E+03,2.06E-03,562.29613,632.81572
2.13E+03,2.06E-03,562.35581,632.82533
2.13E+03,2.06E-03,562.4155,632.83493
2.13E+03,2.06E-03,562.47517,632.84454
2.13E+03,2.06E-03,562.53487,632.85414
2.13E+03,2.06E-03,562.59455,632.86374
2.13E+03,2.06E-03,562.65422,632.87334
2.13E+03,2.06E-03,562.7139,632.88293
2.13E+03,2.06E-03,562.77357,632.89252
2.13E+03,2.06E-03,562.83323,632.90211
2.14E+03,2.06E-03,562.89286,632.91169
2.14E+03,2.06E-03,562.95248,632.92128
2.14E+03,2.06E-03,563.01209,632.93086
2.14E+03,2.06E-03,563.07166,632.94044
2.14E+03,2.06E-03,563.13123,632.95002
2.14E+03,2.06E-03,563.19078,632.9596
2.14E+03,2.07E-03,563.25033,632.96918
2.14E+03,2.07E-03,563.30987,632.97877
2.14E+03,2.07E-03,563.36943,632.98838
2.14E+03,2.07E-03,563.42898,632.99798
2.15E+03,2.07E-03,563.48854,633.00757
2.15E+03,2.07E-03,563.54811,633.01717
2.15E+03,2.07E-03,563.60767,633.02676
2.15E+03,2.07E-03,563.66723,633.03637
2.15E+03,2.07E-03,563.7268,633.04598
2.15E+03,2.07E-03,563.78636,633.05558
2.15E+03,2.07E-03,563.84589,633.06518
2.15E+03,2.07E-03,563.90542,633.07477
2.15E+03,2.07E-03,563.96494,633.08436
2.15E+03,2.07E-03,564.02444,633.09394
2.16E+03,2.07E-03,564.08392,633.10353
2.16E+03,2.07E-03,564.1434,633.11311
2.16E+03,2.07E-03,564.20286,633.12269
2.16E+03,2.07E-03,564.26231,633.13227
2.16E+03,2.07E-03,564.32177,633.14186
2.16E+03,2.07E-03,564.38125,633.15144
2.16E+03,2.07E-03,564.44072,633.16102
2.16E+03,2.07E-03,564.5002,633.1706
2.16E+03,2.07E-03,564.55969,633.18017
2.16E+03,2.07E-03,564.61918,633.18974
2.17E+03,2.07E-03,564.67867,633.19931
2.17E+03,2.07E-03,564.73816,633.20887
2.17E+03,2.07E-03,564.79765,633.21843
2.17E+03,2.07E-03,564.85711,633.22799
2.17E+03,2.07E-03,564.91657,633.23755
2.17E+03,2.07E-03,564.97603,633.24712
2.17E+03,2.07E-03,565.03545,633.25668
2.17E+03,2.07E-03,565.09487,633.26625
2.17E+03,2.07E-03,565.15428,633.27581
2.17E+03,2.07E-03,565.21368,633.28537
2.18E+03,2.07E-03,565.27308,633.29493
2.18E+03,2.07E-03,565.33249,633.3045
2.18E+03,2.07E-03,565.39191,633.31406
2.18E+03,2.07E-03,565.45133,633.32362
2.18E+03,2.07E-03,565.51076,633.33318
2.18E+03,2.07E-03,565.57021,633.34273
2.18E+03,2.07E-03,565.62965,633.35228
2.18E+03,2.07E-03,565.68911,633.36183
2.18E+03,2.07E-03,565.74856,633.37137
2.18E+03,2.07E-03,565.80801,633.38092
2.19E+03,2.07E-03,565.86745,633.39047
2.19E+03,2.07E-03,565.92688,633.40002
2.19E+03,2.07E-03,565.9863,633.40956
2.19E+03,2.07E-03,566.0457,633.41911
2.19E+03,2.07E-03,566.1051,633.42865
2.19E+03,2.07E-03,566.16449,633.43818
2.19E+03,2.07E-03,566.22388,633.44772
2.19E+03,2.07E-03,566.28327,633.45725
2.19E+03,2.07E-03,566.34267,633.46678
2.19E+03,2.07E-03,566.40208,633.47631
2.20E+03,2.07E-03,566.4615,633.48584
2.20E+03,2.07E-03,566.52093,633.49537
2.20E+03,2.07E-03,566.58038,633.50489
2.20E+03,2.07E-03,566.63982,633.51442
2.20E+03,2.07E-03,566.69928,633.52394
2.20E+03,2.07E-03,566.75874,633.53347
2.20E+03,2.07E-03,566.81819,633.54301
2.20E+03,2.07E-03,566.87763,633.55254
2.20E+03,2.07E-03,566.93706,633.56207
2.20E+03,2.07E-03,566.9965,633.5716
2.21E+03,2.07E-03,567.05589,633.58113
2.21E+03,2.07E-03,567.11531,633.59066
2.21E+03,2.07E-03,567.17471,633.60019
2.21E+03,2.07E-03,567.23411,633.60972
2.21E+03,2.07E-03,567.29352,633.61925
2.21E+03,2.07E-03,567.35294,633.62879
2.21E+03,2.07E-03,567.41237,633.63833
2.21E+03,2.07E-03,567.47182,633.64787
2.21E+03,2.07E-03,567.53128,633.6574
2.21E+03,2.07E-03,567.59075,633.66694
2.22E+03,2.07E-03,567.65023,633.67648
2.22E+03,2.07E-03,567.70972,633.68602
2.22E+03,2.07E-03,567.76922,633.69555
2.22E+03,2.07E-03,567.8287,633.70508
2.22E+03,2.07E-03,567.88818,633.71461
2.22E+03,2.07E-03,567.94766,633.72414
2.22E+03,2.07E-03,568.00713,633.73366
2.22E+03,2.07E-03,568.06658,633.74319
2.22E+03,2.07E-03,568.12604,633.75272
2.22E+03,2.07E-03,568.18549,633.76224
2.23E+03,2.07E-03,568.24494,633.77177
2.23E+03,2.07E-03,568.30441,633.78129
2.23E+03,2.07E-03,568.36389,633.79082
2.23E+03,2.07E-03,568.42339,633.80035
2.23E+03,2.07E-03,568.48289,633.80988
2.23E+03,2.07E-03,568.54243,633.8194
2.23E+03,2.07E-03,568.60197,633.82893
2.23E+03,2.07E-03,568.66152,633.83846
2.23E+03,2.07E-03,568.72108,633.84799
2.23E+03,2.07E-03,568.78065,633.85752
2.24E+03,2.07E-03,568.84021,633.86705
2.24E+03,2.07E-03,568.89977,633.87657
2.24E+03,2.07E-03,568.95933,633.8861
2.24E+03,2.07E-03,569.01888,633.89562
2.24E+03,2.07E-03,569.07842,633.90513
2.24E+03,2.07E-03,569.13797,633.91465
2.24E+03,2.07E-03,569.19751,633.92416
2.24E+03,2.07E-03,569.25706,633.93367
2.24E+03,2.07E-03,569.31662,633.94318
2.24E+03,2.07E-03,569.37621,633.9527
2.25E+03,2.07E-03,569.43581,633.96221
2.25E+03,2.07E-03,569.49542,633.97172
2.25E+03,2.07E-03,569.55506,633.98123
2.25E+03,2.07E-03,569.61471,633.99074
2.25E+03,2.07E-03,569.67437,634.00024
2.25E+03,2.07E-03,569.73404,634.00975
2.25E+03,2.07E-03,569.79372,634.01925
2.25E+03,2.07E-03,569.85338,634.02875
2.25E+03,2.07E-03,569.91305,634.03826
2.25E+03,2.07E-03,569.97273,634.04776
2.26E+03,2.07E-03,570.03238,634.05726
