##Temp./›C,Time/min,DSC/(uV/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
685.512,64.73091,-3.00817,14.69651,0.00E+00,70,-2.60E-02,1
686.012,64.78067,-3.00793,14.69366,0.00E+00,70,-2.55E-02,1
686.512,64.83044,-3.00912,14.69207,0.00E+00,70,-2.76E-02,1
687.012,64.88016,-3.00942,14.69098,0.00E+00,70,-3.16E-02,1
687.512,64.92983,-3.0085,14.68918,0.00E+00,70,-3.64E-02,1
688.012,64.97948,-3.01041,14.68531,0.00E+00,70,-4.12E-02,1
688.512,65.02916,-3.01171,14.67918,0.00E+00,70,-4.53E-02,1
689.012,65.07884,-3.01117,14.67441,0.00E+00,70,-4.84E-02,1
689.512,65.12856,-3.01077,14.671,0.00E+00,70,-5.04E-02,1
690.012,65.1783,-3.01186,14.66702,0.00E+00,70,-5.17E-02,1
690.512,65.22808,-3.01187,14.66455,0.00E+00,70,-5.27E-02,1
691.012,65.27788,-3.01123,14.6645,0.00E+00,70,-5.44E-02,1
691.512,65.3277,-3.01105,14.66316,0.00E+00,70,-5.72E-02,1
692.012,65.37751,-3.0106,14.6604,0.00E+00,70,-6.19E-02,1
692.512,65.42733,-3.01116,14.65835,0.00E+00,70,-6.86E-02,1
693.012,65.47714,-3.01129,14.65886,0.00E+00,70,-7.74E-02,1
693.512,65.52691,-3.01114,14.65888,0.00E+00,70,-8.79E-02,1
694.012,65.57668,-3.01047,14.65741,0.00E+00,70,-9.94E-02,1
694.512,65.62647,-3.01055,14.65129,0.00E+00,70,-0.11088,1
695.012,65.67624,-3.01074,14.64347,0.00E+00,70,-0.1213,1
695.512,65.72601,-3.01027,14.63694,0.00E+00,70,-0.12968,1
696.012,65.77585,-3.01147,14.62501,0.00E+00,70,-0.13527,1
696.512,65.82572,-3.01167,14.60827,0.00E+00,70,-0.13767,1
697.012,65.87557,-3.01121,14.59606,0.00E+00,70,-0.13687,1
697.512,65.92548,-3.01076,14.59237,0.00E+00,70,-0.1333,1
698.012,65.97544,-3.01119,14.58835,0.00E+00,70,-0.12766,1
698.512,66.0254,-3.01188,14.58118,0.00E+00,70,-0.1209,1
699.012,66.07539,-3.01186,14.57331,0.00E+00,70,-0.11393,1
699.512,66.12545,-3.01159,14.56807,0.00E+00,70,-0.10761,1
700.012,66.17546,-3.01133,14.56758,0.00E+00,70,-0.10254,1
700.512,66.22543,-3.01132,14.56651,0.00E+00,70,-9.91E-02,1
701.012,66.27537,-3.01189,14.5633,0.00E+00,70,-9.72E-02,1
701.512,66.32523,-3.01176,14.55869,0.00E+00,70,-9.67E-02,1
702.012,66.37503,-3.01175,14.55461,0.00E+00,70,-9.73E-02,1
702.512,66.42487,-3.01197,14.54928,0.00E+00,70,-9.86E-02,1
703.012,66.47476,-3.01156,14.54114,0.00E+00,70,-0.10012,1
703.512,66.52468,-3.0114,14.53518,0.00E+00,70,-0.10166,1
704.012,66.57464,-3.01164,14.52974,0.00E+00,70,-0.10304,1
704.512,66.62461,-3.0115,14.52384,0.00E+00,70,-0.10416,1
705.012,66.67458,-3.0101,14.51963,0.00E+00,70,-0.10502,1
705.512,66.72456,-3.00995,14.51611,0.00E+00,70,-0.10559,1
706.012,66.77451,-3.01011,14.51175,0.00E+00,70,-0.10584,1
706.512,66.8245,-3.01067,14.50671,0.00E+00,70,-0.10571,1
707.012,66.87455,-3.01035,14.50147,0.00E+00,70,-0.10513,1
707.512,66.92455,-3.01012,14.49367,0.00E+00,70,-0.10408,1
708.012,66.9745,-3.00965,14.48597,0.00E+00,70,-0.10257,1
708.512,67.02449,-3.00993,14.48015,0.00E+00,70,-0.10071,1
709.012,67.07446,-3.00982,14.47357,0.00E+00,70,-9.86E-02,1
709.512,67.12438,-3.00802,14.46891,0.00E+00,70,-9.64E-02,1
710.012,67.17437,-3.00872,14.46818,0.00E+00,70,-9.42E-02,1
710.512,67.2244,-3.00864,14.46753,0.00E+00,70,-9.20E-02,1
711.012,67.27435,-3.0077,14.46673,0.00E+00,70,-8.97E-02,1
711.512,67.32427,-3.00722,14.45839,0.00E+00,70,-8.73E-02,1
712.012,67.3742,-3.00728,14.4456,0.00E+00,70,-8.47E-02,1
712.512,67.4241,-3.00735,14.43989,0.00E+00,70,-8.19E-02,1
713.012,67.474,-3.00668,14.43756,0.00E+00,70,-7.90E-02,1
713.512,67.52396,-3.00631,14.43682,0.00E+00,70,-7.65E-02,1
714.012,67.57399,-3.00616,14.43404,0.00E+00,70,-7.44E-02,1
714.512,67.62405,-3.00533,14.43148,0.00E+00,70,-7.32E-02,1
715.012,67.6741,-3.00506,14.42945,0.00E+00,70,-7.30E-02,1
715.512,67.72414,-3.00506,14.4251,0.00E+00,70,-7.39E-02,1
716.012,67.77416,-3.00349,14.4228,0.00E+00,70,-7.59E-02,1
716.512,67.82409,-3.00344,14.42096,0.00E+00,70,-7.87E-02,1
717.012,67.87396,-3.0041,14.41531,0.00E+00,70,-8.18E-02,1
717.512,67.92383,-3.00413,14.41099,0.00E+00,70,-8.50E-02,1
718.012,67.97367,-3.00396,14.40762,0.00E+00,70,-8.76E-02,1
718.512,68.02351,-3.00395,14.40304,0.00E+00,70,-8.91E-02,1
719.012,68.07341,-3.00492,14.39866,0.00E+00,70,-8.91E-02,1
719.512,68.12339,-3.00408,14.39093,0.00E+00,70,-8.71E-02,1
720.012,68.17339,-3.00206,14.38242,0.00E+00,70,-8.30E-02,1
720.512,68.22341,-3.00047,14.37619,0.00E+00,70,-7.68E-02,1
721.012,68.27346,-2.99859,14.37194,0.00E+00,70,-6.87E-02,1
721.512,68.32351,-2.99695,14.36866,0.00E+00,70,-5.92E-02,1
722.012,68.37353,-2.9957,14.36706,0.00E+00,70,-4.89E-02,1
722.512,68.42359,-2.99398,14.36112,0.00E+00,70,-3.84E-02,1
723.012,68.47369,-2.99291,14.35848,0.00E+00,70,-2.87E-02,1
723.512,68.5238,-2.9921,14.36303,0.00E+00,70,-2.04E-02,1
724.012,68.5739,-2.99008,14.36446,0.00E+00,70,-1.42E-02,1
724.512,68.62403,-2.98843,14.3657,0.00E+00,70,-1.06E-02,1
725.012,68.67412,-2.98804,14.36696,0.00E+00,70,-9.79E-03,1
725.512,68.72419,-2.98809,14.36816,0.00E+00,70,-1.18E-02,1
726.012,68.77425,-2.98662,14.36956,0.00E+00,70,-1.63E-02,1
726.512,68.82434,-2.98571,14.37007,0.00E+00,70,-2.29E-02,1
727.012,68.87438,-2.98569,14.37059,0.00E+00,70,-3.10E-02,1
727.512,68.92441,-2.98508,14.37153,0.00E+00,70,-3.99E-02,1
728.012,68.97441,-2.985,14.3665,0.00E+00,70,-4.91E-02,1
728.512,69.02436,-2.98248,14.36072,0.00E+00,70,-5.80E-02,1
729.012,69.07424,-2.98146,14.35555,0.00E+00,70,-6.64E-02,1
729.512,69.1241,-2.9821,14.34858,0.00E+00,70,-7.41E-02,1
730.012,69.17398,-2.98011,14.34508,0.00E+00,70,-8.10E-02,1
730.512,69.2239,-2.97851,14.34335,0.00E+00,70,-8.71E-02,1
731.012,69.27385,-2.97704,14.34201,0.00E+00,70,-9.23E-02,1
731.512,69.32386,-2.97566,14.33748,0.00E+00,70,-9.66E-02,1
732.012,69.37394,-2.97408,14.33154,0.00E+00,70,-9.98E-02,1
732.512,69.424,-2.97301,14.32655,0.00E+00,70,-0.10172,1
733.012,69.474,-2.97126,14.31841,0.00E+00,70,-0.10225,1
733.512,69.52398,-2.96836,14.30805,0.00E+00,70,-0.10138,1
734.012,69.57389,-2.96705,14.29885,0.00E+00,70,-9.92E-02,1
734.512,69.62376,-2.96545,14.29437,0.00E+00,70,-9.60E-02,1
735.012,69.6737,-2.96393,14.29462,0.00E+00,70,-9.20E-02,1
735.512,69.7237,-2.96203,14.29296,0.00E+00,70,-8.75E-02,1
736.012,69.77373,-2.95975,14.28827,0.00E+00,70,-8.26E-02,1
736.512,69.82383,-2.9579,14.28329,0.00E+00,70,-7.74E-02,1
737.012,69.87393,-2.95477,14.27822,0.00E+00,70,-7.18E-02,1
737.512,69.92397,-2.95259,14.27377,0.00E+00,70,-6.57E-02,1
738.012,69.97399,-2.9504,14.27057,0.00E+00,70,-5.87E-02,1
738.512,70.02399,-2.9485,14.26903,0.00E+00,70,-5.09E-02,1
739.012,70.074,-2.94589,14.26666,0.00E+00,70,-4.20E-02,1
739.512,70.12406,-2.94311,14.26283,0.00E+00,70,-3.24E-02,1
740.012,70.17412,-2.94192,14.25833,0.00E+00,70,-2.25E-02,1
740.512,70.22425,-2.94026,14.25443,0.00E+00,70,-1.30E-02,1
741.012,70.27438,-2.93843,14.25214,0.00E+00,70,-4.87E-03,1
741.512,70.32445,-2.93559,14.25051,0.00E+00,70,9.79E-04,1
742.012,70.37448,-2.93227,14.26049,0.00E+00,70,3.84E-03,1
742.512,70.42448,-2.93073,14.27194,0.00E+00,70,3.32E-03,1
743.012,70.47437,-2.92881,14.27431,0.00E+00,70,-4.95E-04,1
743.512,70.52422,-2.92638,14.27713,0.00E+00,70,-7.10E-03,1
744.012,70.57407,-2.92458,14.27826,0.00E+00,70,-1.56E-02,1
744.512,70.6239,-2.92245,14.27437,0.00E+00,70,-2.49E-02,1
745.012,70.67373,-2.92099,14.2675,0.00E+00,70,-3.41E-02,1
745.512,70.72365,-2.9187,14.26268,0.00E+00,70,-4.21E-02,1
746.012,70.77361,-2.91578,14.25864,0.00E+00,70,-4.84E-02,1
746.512,70.82361,-2.91389,14.25338,0.00E+00,70,-5.29E-02,1
747.012,70.87365,-2.91206,14.24899,0.00E+00,70,-5.58E-02,1
747.512,70.92367,-2.90992,14.24569,0.00E+00,70,-5.75E-02,1
748.012,70.97372,-2.90652,14.24456,0.00E+00,70,-5.85E-02,1
748.512,71.02374,-2.90341,14.24434,0.00E+00,70,-5.95E-02,1
749.012,71.07374,-2.89995,14.24228,0.00E+00,70,-6.08E-02,1
749.512,71.12376,-2.89649,14.23988,0.00E+00,70,-6.28E-02,1
750.012,71.17383,-2.89436,14.23666,0.00E+00,70,-6.54E-02,1
750.512,71.22389,-2.89224,14.23357,0.00E+00,70,-6.85E-02,1
751.012,71.27396,-2.88921,14.23042,0.00E+00,70,-7.18E-02,1
751.512,71.32406,-2.88712,14.22753,0.00E+00,70,-7.50E-02,1
752.012,71.37417,-2.88406,14.22323,0.00E+00,70,-7.76E-02,1
752.512,71.42421,-2.881,14.21759,0.00E+00,70,-7.92E-02,1
753.012,71.47423,-2.88025,14.21494,0.00E+00,70,-7.96E-02,1
753.512,71.52428,-2.87795,14.20777,0.00E+00,70,-7.89E-02,1
754.012,71.57433,-2.87449,14.19895,0.00E+00,70,-7.73E-02,1
754.512,71.62433,-2.8728,14.1937,0.00E+00,70,-7.54E-02,1
755.012,71.67438,-2.8704,14.18968,0.00E+00,70,-7.38E-02,1
755.512,71.72446,-2.86652,14.18863,0.00E+00,70,-7.36E-02,1
756.012,71.7745,-2.86263,14.18891,0.00E+00,70,-7.54E-02,1
756.512,71.82451,-2.86103,14.18838,0.00E+00,70,-8.02E-02,1
757.012,71.87455,-2.85918,14.18639,0.00E+00,70,-8.83E-02,1
757.512,71.92454,-2.85579,14.18392,0.00E+00,70,-9.98E-02,1
758.012,71.97444,-2.85308,14.18091,0.00E+00,70,-0.11398,1
758.512,72.02438,-2.85055,14.17691,0.00E+00,70,-0.1297,1
759.012,72.07434,-2.84862,14.17376,0.00E+00,70,-0.14499,1
759.512,72.1243,-2.84646,14.16743,0.00E+00,70,-0.15743,1
760.012,72.17429,-2.84333,14.15913,0.00E+00,70,-0.16449,1
760.512,72.22433,-2.83939,14.15099,0.00E+00,70,-0.16396,1
761.012,72.27432,-2.8368,14.15046,0.00E+00,70,-0.15452,1
761.512,72.32426,-2.83551,14.11286,0.00E+00,70,-0.13618,1
762.012,72.37419,-2.83232,14.04725,0.00E+00,70,-0.11038,1
762.512,72.42411,-2.82815,14.02819,0.00E+00,70,-7.99E-02,1
763.012,72.47405,-2.82516,14.05505,0.00E+00,70,-4.83E-02,1
763.512,72.52403,-2.82254,14.0895,0.00E+00,70,-1.92E-02,1
764.012,72.57405,-2.81856,14.10653,0.00E+00,70,4.02E-03,1
764.512,72.6241,-2.81555,14.11408,0.00E+00,70,1.94E-02,1
765.012,72.67417,-2.81329,14.1176,0.00E+00,70,2.63E-02,1
765.512,72.72423,-2.81115,14.11916,0.00E+00,70,2.54E-02,1
766.012,72.77427,-2.80692,14.12127,0.00E+00,70,1.82E-02,1
766.512,72.82429,-2.80296,14.12185,0.00E+00,70,7.07E-03,1
767.012,72.87423,-2.80191,14.11743,0.00E+00,70,-6.01E-03,1
767.512,72.92413,-2.79977,14.11308,0.00E+00,70,-1.93E-02,1
768.012,72.97402,-2.79724,14.10924,0.00E+00,70,-3.15E-02,1
768.512,73.0239,-2.79362,14.10646,0.00E+00,70,-4.24E-02,1
769.012,73.07381,-2.7907,14.1026,0.00E+00,70,-5.17E-02,1
769.512,73.12382,-2.78997,14.0987,0.00E+00,70,-6.00E-02,1
770.012,73.17385,-2.78757,14.09609,0.00E+00,70,-6.76E-02,1
770.512,73.22388,-2.78413,14.09527,0.00E+00,70,-7.50E-02,1
771.012,73.27395,-2.78039,14.09321,0.00E+00,70,-8.26E-02,1
771.512,73.32401,-2.77764,14.09118,0.00E+00,70,-9.04E-02,1
772.012,73.37402,-2.77476,14.08609,0.00E+00,70,-9.82E-02,1
772.512,73.42405,-2.77113,14.07938,0.00E+00,70,-0.10555,1
773.012,73.47408,-2.76824,14.07437,0.00E+00,70,-0.11184,1
773.512,73.52402,-2.76541,14.06722,0.00E+00,70,-0.11636,1
774.012,73.57396,-2.76288,14.0603,0.00E+00,70,-0.11852,1
774.512,73.62391,-2.76037,14.05413,0.00E+00,70,-0.11788,1
775.012,73.6738,-2.75668,14.04423,0.00E+00,70,-0.11434,1
775.512,73.7237,-2.75359,14.0312,0.00E+00,70,-0.1081,1
776.012,73.77365,-2.7511,14.01996,0.00E+00,70,-9.97E-02,1
776.512,73.82367,-2.74869,14.01503,0.00E+00,70,-9.00E-02,1
777.012,73.87374,-2.74435,14.01489,0.00E+00,70,-8.00E-02,1
777.512,73.92384,-2.74,14.01557,0.00E+00,70,-7.05E-02,1
778.012,73.97395,-2.73721,14.01627,0.00E+00,70,-6.24E-02,1
778.512,74.024,-2.73373,14.01647,0.00E+00,70,-5.61E-02,1
779.012,74.07393,-2.73146,14.01473,0.00E+00,70,-5.19E-02,1
779.512,74.12378,-2.72811,14.01068,0.00E+00,70,-4.97E-02,1
780.012,74.17361,-2.72445,14.00697,0.00E+00,70,-4.91E-02,1
780.512,74.22343,-2.7219,14.00765,0.00E+00,70,-4.97E-02,1
781.012,74.27329,-2.71969,14.00707,0.00E+00,70,-5.11E-02,1
781.512,74.32321,-2.71702,14.00177,0.00E+00,70,-5.28E-02,1
782.012,74.37315,-2.71355,13.99845,0.00E+00,70,-5.46E-02,1
782.512,74.42306,-2.71014,13.99452,0.00E+00,70,-5.60E-02,1
783.012,74.47296,-2.70563,13.99138,0.00E+00,70,-5.71E-02,1
783.512,74.52289,-2.70146,13.98904,0.00E+00,70,-5.77E-02,1
784.012,74.57281,-2.69948,13.98646,0.00E+00,70,-5.81E-02,1
784.512,74.62269,-2.69622,13.98427,0.00E+00,70,-5.84E-02,1
785.012,74.67261,-2.69294,13.98052,0.00E+00,70,-5.91E-02,1
785.512,74.72255,-2.69041,13.976,0.00E+00,70,-6.07E-02,1
786.012,74.77243,-2.68707,13.97182,0.00E+00,70,-6.39E-02,1
786.512,74.82232,-2.68462,13.96737,0.00E+00,70,-6.91E-02,1
787.012,74.87228,-2.68133,13.96699,0.00E+00,70,-7.68E-02,1
787.512,74.92223,-2.67804,13.96781,0.00E+00,70,-8.65E-02,1
788.012,74.9722,-2.67497,13.9684,0.00E+00,70,-9.74E-02,1
788.512,75.02222,-2.67174,13.96863,0.00E+00,70,-0.10779,1
789.012,75.07226,-2.66984,13.96754,0.00E+00,70,-0.11552,1
789.512,75.12228,-2.66678,13.96452,0.00E+00,70,-0.11837,1
790.012,75.17227,-2.66454,13.9667,0.00E+00,70,-0.11454,1
790.512,75.22224,-2.66361,13.93788,0.00E+00,70,-0.10325,1
791.012,75.27218,-2.66098,13.87319,0.00E+00,70,-8.50E-02,1
791.512,75.32209,-2.65741,13.85489,0.00E+00,70,-6.17E-02,1
792.012,75.372,-2.65413,13.87242,0.00E+00,70,-3.62E-02,1
792.512,75.42199,-2.6504,13.89157,0.00E+00,70,-1.18E-02,1
793.012,75.47198,-2.64715,13.91725,0.00E+00,70,8.52E-03,1
793.512,75.52199,-2.64375,13.93074,0.00E+00,70,2.33E-02,1
794.012,75.57202,-2.64064,13.93128,0.00E+00,70,3.39E-02,1
794.512,75.62203,-2.63765,13.93776,0.00E+00,70,4.11E-02,1
795.012,75.67199,-2.63453,13.94309,0.00E+00,70,3.74E-02,1
795.512,75.72191,-2.63233,13.94183,0.00E+00,70,1.41E-02,1
796.012,75.7718,-2.62779,13.93258,0.00E+00,70,-2.05E-02,1
796.512,75.82168,-2.62458,13.92271,0.00E+00,70,-4.87E-02,1
797.012,75.87142,-2.62268,13.92228,0.00E+00,70,-6.17E-02,1
797.512,75.92149,-2.61904,13.92328,0.00E+00,70,-6.45E-02,1
