##Temp./›C,Time/min,DSC/(uV/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
398.19153,35.93026,-1.44758,23.64979,0.00E+00,70,-0.87705,1
398.69041,35.98029,-1.44965,23.60525,0.00E+00,70,-0.87399,1
399.18928,36.03027,-1.45139,23.56836,0.00E+00,70,-0.86934,1
399.68815,36.08033,-1.45297,23.50986,0.00E+00,70,-0.86256,1
400.18703,36.13044,-1.45445,23.46919,0.00E+00,70,-0.85342,1
400.6859,36.18057,-1.45636,23.43005,0.00E+00,70,-0.84203,1
401.18478,36.23076,-1.45823,23.38353,0.00E+00,70,-0.82872,1
401.68365,36.28095,-1.46015,23.34022,0.00E+00,70,-0.81406,1
402.18252,36.33108,-1.46169,23.30256,0.00E+00,70,-0.79873,1
402.6814,36.38121,-1.46279,23.27002,0.00E+00,70,-0.7835,1
403.18027,36.43134,-1.46446,23.22125,0.00E+00,70,-0.76914,1
403.67915,36.48142,-1.46624,23.17641,0.00E+00,70,-0.75638,1
404.17802,36.53152,-1.4677,23.14474,0.00E+00,70,-0.74577,1
404.67689,36.58164,-1.46893,23.1188,0.00E+00,70,-0.73765,1
405.17577,36.6317,-1.47174,23.08852,0.00E+00,70,-0.73207,1
405.67464,36.68173,-1.47352,23.05779,0.00E+00,70,-0.72879,1
406.17352,36.73182,-1.47472,23.01829,0.00E+00,70,-0.72731,1
406.67239,36.78196,-1.47576,22.96663,0.00E+00,70,-0.72704,1
407.17126,36.83202,-1.47692,22.93449,0.00E+00,70,-0.72734,1
407.67014,36.88211,-1.47798,22.90408,0.00E+00,70,-0.72768,1
408.16901,36.93216,-1.47974,22.86876,0.00E+00,70,-0.7277,1
408.66789,36.9821,-1.48135,22.82853,0.00E+00,70,-0.72724,1
409.16676,37.03197,-1.4824,22.78667,0.00E+00,70,-0.72635,1
409.66563,37.08192,-1.48361,22.75276,0.00E+00,70,-0.72517,1
410.16451,37.13191,-1.48437,22.71418,0.00E+00,70,-0.72394,1
410.66338,37.18193,-1.48507,22.68388,0.00E+00,70,-0.72282,1
411.16226,37.23202,-1.48554,22.65055,0.00E+00,70,-0.72193,1
411.66113,37.28212,-1.48633,22.61268,0.00E+00,70,-0.72122,1
412.16,37.33217,-1.48743,22.57031,0.00E+00,70,-0.72054,1
412.65888,37.38213,-1.48823,22.54159,0.00E+00,70,-0.71967,1
413.15775,37.43209,-1.488,22.5144,0.00E+00,70,-0.71841,1
413.65663,37.48207,-1.48862,22.47076,0.00E+00,70,-0.71665,1
414.1555,37.53206,-1.48966,22.41666,0.00E+00,70,-0.71444,1
414.65437,37.58206,-1.48994,22.38392,0.00E+00,70,-0.71201,1
415.15325,37.6321,-1.48983,22.35878,0.00E+00,70,-0.70971,1
415.65212,37.6821,-1.48997,22.32996,0.00E+00,70,-0.70792,1
416.151,37.73208,-1.49002,22.28721,0.00E+00,70,-0.70696,1
416.64987,37.78207,-1.49127,22.25186,0.00E+00,70,-0.70695,1
417.14874,37.83211,-1.4924,22.2193,0.00E+00,70,-0.70776,1
417.64762,37.88216,-1.49204,22.18814,0.00E+00,70,-0.709,1
418.14649,37.93224,-1.49137,22.15315,0.00E+00,70,-0.71014,1
418.64537,37.98233,-1.49089,22.12399,0.00E+00,70,-0.71056,1
419.14424,38.03233,-1.49195,22.08645,0.00E+00,70,-0.70978,1
419.64311,38.08224,-1.49076,22.02749,0.00E+00,70,-0.70757,1
420.14199,38.13216,-1.48826,21.99331,0.00E+00,70,-0.70396,1
420.64086,38.18205,-1.48569,21.95978,0.00E+00,70,-0.69931,1
421.13974,38.23189,-1.48337,21.92864,0.00E+00,70,-0.69415,1
421.63861,38.28179,-1.48318,21.90647,0.00E+00,70,-0.68908,1
422.13748,38.33168,-1.48269,21.86675,0.00E+00,70,-0.68465,1
422.63636,38.3815,-1.48111,21.8317,0.00E+00,70,-0.68122,1
423.13523,38.43132,-1.48034,21.79639,0.00E+00,70,-0.67892,1
423.63411,38.48114,-1.47963,21.76595,0.00E+00,70,-0.67765,1
424.13298,38.53093,-1.47867,21.73966,0.00E+00,70,-0.67715,1
424.63185,38.58074,-1.47769,21.70029,0.00E+00,70,-0.67707,1
425.13073,38.63061,-1.47666,21.66322,0.00E+00,70,-0.67704,1
425.6296,38.68053,-1.4756,21.63027,0.00E+00,70,-0.6768,1
426.12848,38.73046,-1.47439,21.60237,0.00E+00,70,-0.67621,1
426.62735,38.78038,-1.47405,21.55812,0.00E+00,70,-0.67524,1
427.12622,38.83031,-1.47249,21.51992,0.00E+00,70,-0.67398,1
427.6251,38.88021,-1.47018,21.49453,0.00E+00,70,-0.67253,1
428.12397,38.93005,-1.46932,21.46314,0.00E+00,70,-0.67097,1
428.62285,38.97994,-1.46787,21.43591,0.00E+00,70,-0.66926,1
429.12172,39.02991,-1.46602,21.39185,0.00E+00,70,-0.6673,1
429.62059,39.07987,-1.46513,21.36349,0.00E+00,70,-0.66489,1
430.11947,39.12985,-1.46339,21.33184,0.00E+00,70,-0.66181,1
430.61834,39.17985,-1.46153,21.29559,0.00E+00,70,-0.65791,1
431.11722,39.22983,-1.45952,21.25803,0.00E+00,70,-0.65319,1
431.61609,39.27976,-1.45799,21.22399,0.00E+00,70,-0.6478,1
432.11496,39.32969,-1.45653,21.19299,0.00E+00,70,-0.6421,1
432.61384,39.37966,-1.45371,21.15856,0.00E+00,70,-0.63655,1
433.11271,39.42963,-1.45074,21.13275,0.00E+00,70,-0.63165,1
433.61159,39.47959,-1.44818,21.10088,0.00E+00,70,-0.62783,1
434.11046,39.52956,-1.44667,21.06996,0.00E+00,70,-0.62534,1
434.60933,39.57952,-1.44461,21.0435,0.00E+00,70,-0.62417,1
435.10821,39.62942,-1.44263,21.01344,0.00E+00,70,-0.62406,1
435.60708,39.67931,-1.44094,20.9866,0.00E+00,70,-0.6245,1
436.10596,39.72921,-1.43771,20.94889,0.00E+00,70,-0.62486,1
436.60483,39.77912,-1.43495,20.91968,0.00E+00,70,-0.62448,1
437.1037,39.82904,-1.43323,20.88897,0.00E+00,70,-0.62284,1
437.60258,39.87897,-1.42971,20.84915,0.00E+00,70,-0.61967,1
438.10145,39.92889,-1.42591,20.82121,0.00E+00,70,-0.61498,1
438.60033,39.97877,-1.42387,20.78253,0.00E+00,70,-0.60913,1
439.0992,40.02862,-1.42102,20.74955,0.00E+00,70,-0.60269,1
439.59807,40.07843,-1.41643,20.72563,0.00E+00,70,-0.59634,1
440.09695,40.12823,-1.41257,20.69962,0.00E+00,70,-0.5908,1
440.59582,40.17806,-1.40934,20.67543,0.00E+00,70,-0.58664,1
441.0947,40.22789,-1.40526,20.64822,0.00E+00,70,-0.58423,1
441.59357,40.27776,-1.40144,20.61935,0.00E+00,70,-0.58369,1
442.09244,40.32769,-1.39752,20.58819,0.00E+00,70,-0.58487,1
442.59132,40.37765,-1.39353,20.55588,0.00E+00,70,-0.58737,1
443.09019,40.42763,-1.38987,20.52807,0.00E+00,70,-0.59057,1
443.58907,40.47764,-1.38599,20.50339,0.00E+00,70,-0.59375,1
444.08794,40.52765,-1.38363,20.48006,0.00E+00,70,-0.59612,1
444.58681,40.57766,-1.38064,20.44609,0.00E+00,70,-0.59699,1
445.08569,40.62762,-1.37727,20.41383,0.00E+00,70,-0.59587,1
445.58456,40.67751,-1.37391,20.37077,0.00E+00,70,-0.59258,1
446.08344,40.72734,-1.36979,20.33728,0.00E+00,70,-0.58726,1
446.58231,40.77711,-1.36572,20.30994,0.00E+00,70,-0.58035,1
447.08118,40.82683,-1.36112,20.27624,0.00E+00,70,-0.57248,1
447.58006,40.87649,-1.35589,20.2584,0.00E+00,70,-0.56433,1
448.07893,40.92616,-1.35086,20.24256,0.00E+00,70,-0.55646,1
448.57781,40.97588,-1.34626,20.20701,0.00E+00,70,-0.54926,1
449.07668,41.02562,-1.34034,20.17832,0.00E+00,70,-0.5429,1
449.57555,41.07539,-1.3354,20.15322,0.00E+00,70,-0.53734,1
450.07443,41.12526,-1.32965,20.1241,0.00E+00,70,-0.53243,1
450.5733,41.1752,-1.32344,20.10634,0.00E+00,70,-0.528,1
451.07218,41.22512,-1.31826,20.07375,0.00E+00,70,-0.52395,1
451.57105,41.27506,-1.31194,20.03775,0.00E+00,70,-0.52027,1
452.06992,41.32498,-1.30523,20.01586,0.00E+00,70,-0.51702,1
452.5688,41.37481,-1.29887,19.99684,0.00E+00,70,-0.51434,1
453.06767,41.42459,-1.29292,19.97673,0.00E+00,70,-0.51238,1
453.56655,41.47433,-1.28613,19.95066,0.00E+00,70,-0.51119,1
454.06542,41.52404,-1.27955,19.91929,0.00E+00,70,-0.51079,1
454.56429,41.57377,-1.27342,19.89569,0.00E+00,70,-0.51106,1
455.06317,41.62352,-1.2663,19.86697,0.00E+00,70,-0.5118,1
455.56204,41.67326,-1.25851,19.84292,0.00E+00,70,-0.51273,1
456.06092,41.72303,-1.25064,19.82892,0.00E+00,70,-0.51353,1
456.55979,41.77281,-1.24311,19.79809,0.00E+00,70,-0.51389,1
457.05866,41.82256,-1.23582,19.76714,0.00E+00,70,-0.51358,1
457.55754,41.87234,-1.22869,19.74431,0.00E+00,70,-0.51243,1
458.05641,41.92215,-1.22129,19.71197,0.00E+00,70,-0.51045,1
458.55529,41.97199,-1.21292,19.68273,0.00E+00,70,-0.50772,1
459.05416,42.02185,-1.20566,19.66423,0.00E+00,70,-0.50437,1
459.55303,42.07177,-1.19756,19.63609,0.00E+00,70,-0.50053,1
460.05191,42.12171,-1.18936,19.60983,0.00E+00,70,-0.49624,1
460.55078,42.17164,-1.18143,19.59922,0.00E+00,70,-0.49145,1
461.04966,42.22153,-1.1733,19.57756,0.00E+00,70,-0.48603,1
461.54853,42.27137,-1.16698,19.54018,0.00E+00,70,-0.47982,1
462.0474,42.32117,-1.15932,19.51022,0.00E+00,70,-0.4727,1
462.54628,42.37088,-1.15102,19.48414,0.00E+00,70,-0.46465,1
463.04515,42.42062,-1.14448,19.46404,0.00E+00,70,-0.45577,1
463.54403,42.47041,-1.13702,19.44595,0.00E+00,70,-0.44624,1
464.0429,42.52022,-1.12919,19.42307,0.00E+00,70,-0.43637,1
464.54177,42.57001,-1.12171,19.40431,0.00E+00,70,-0.4265,1
465.04065,42.61982,-1.11369,19.38779,0.00E+00,70,-0.417,1
465.53952,42.66958,-1.10566,19.36337,0.00E+00,70,-0.40826,1
466.0384,42.71928,-1.09852,19.33547,0.00E+00,70,-0.40069,1
466.53727,42.76896,-1.09141,19.31618,0.00E+00,70,-0.39469,1
467.03614,42.81864,-1.08291,19.29878,0.00E+00,70,-0.39062,1
467.53502,42.86836,-1.0761,19.28673,0.00E+00,70,-0.38871,1
468.03389,42.91814,-1.06721,19.27162,0.00E+00,70,-0.389,1
468.53277,42.96795,-1.05958,19.25622,0.00E+00,70,-0.39123,1
469.03164,43.01778,-1.05334,19.23789,0.00E+00,70,-0.39488,1
469.53051,43.06765,-1.0449,19.21611,0.00E+00,70,-0.39916,1
470.02939,43.11743,-1.0366,19.1922,0.00E+00,70,-0.40316,1
470.52826,43.16717,-1.02921,19.17541,0.00E+00,70,-0.406,1
471.02714,43.21691,-1.0205,19.15356,0.00E+00,70,-0.40703,1
471.52601,43.26668,-1.01406,19.12377,0.00E+00,70,-0.4059,1
472.02488,43.31642,-1.00736,19.1036,0.00E+00,70,-0.40265,1
472.52376,43.36624,-0.99975,19.07802,0.00E+00,70,-0.39769,1
473.02263,43.41612,-0.99181,19.05828,0.00E+00,70,-0.39171,1
473.52151,43.46595,-0.984,19.04163,0.00E+00,70,-0.38559,1
474.02038,43.51572,-0.97703,19.02498,0.00E+00,70,-0.38016,1
474.51925,43.5656,-0.96989,19.00845,0.00E+00,70,-0.37606,1
475.01813,43.61547,-0.96218,18.9957,0.00E+00,70,-0.37367,1
475.517,43.66532,-0.95535,18.98123,0.00E+00,70,-0.37305,1
476.01588,43.71526,-0.94839,18.96247,0.00E+00,70,-0.37393,1
476.51475,43.76525,-0.94241,18.93682,0.00E+00,70,-0.37582,1
477.01362,43.81517,-0.93425,18.91457,0.00E+00,70,-0.37806,1
477.5125,43.86514,-0.92778,18.90633,0.00E+00,70,-0.37998,1
478.01137,43.91514,-0.92143,18.88739,0.00E+00,70,-0.38098,1
478.51025,43.96514,-0.9144,18.86149,0.00E+00,70,-0.38058,1
479.00912,44.01522,-0.90795,18.837,0.00E+00,70,-0.37848,1
479.50799,44.06538,-0.90232,18.81499,0.00E+00,70,-0.37456,1
480.00687,44.11549,-0.89484,18.799,0.00E+00,70,-0.36895,1
480.50574,44.16561,-0.88863,18.78233,0.00E+00,70,-0.3619,1
481.00462,44.21574,-0.88332,18.76875,0.00E+00,70,-0.35381,1
481.50349,44.26577,-0.87713,18.74541,0.00E+00,70,-0.34525,1
482.00236,44.31573,-0.87194,18.72083,0.00E+00,70,-0.33677,1
482.50124,44.3657,-0.86534,18.7082,0.00E+00,70,-0.32899,1
483.00011,44.41568,-0.8601,18.69509,0.00E+00,70,-0.3225,1
483.49899,44.46563,-0.85511,18.68621,0.00E+00,70,-0.31778,1
483.99786,44.51558,-0.84917,18.66955,0.00E+00,70,-0.31518,1
484.49673,44.56561,-0.84592,18.65267,0.00E+00,70,-0.31483,1
484.99561,44.61563,-0.84091,18.63855,0.00E+00,70,-0.31661,1
485.49448,44.66566,-0.83442,18.62505,0.00E+00,70,-0.32015,1
485.99336,44.71576,-0.83017,18.61188,0.00E+00,70,-0.32483,1
486.49223,44.7659,-0.82551,18.597,0.00E+00,70,-0.32983,1
486.9911,44.816,-0.82129,18.57993,0.00E+00,70,-0.33426,1
487.48998,44.86613,-0.81651,18.56485,0.00E+00,70,-0.33723,1
487.98885,44.91624,-0.81202,18.54,0.00E+00,70,-0.33801,1
488.48773,44.96632,-0.80855,18.51128,0.00E+00,70,-0.33612,1
488.9866,45.01639,-0.80389,18.49853,0.00E+00,70,-0.33139,1
489.48547,45.06651,-0.80039,18.48662,0.00E+00,70,-0.324,1
489.98435,45.11667,-0.79657,18.46358,0.00E+00,70,-0.3145,1
490.48322,45.16684,-0.7923,18.4468,0.00E+00,70,-0.30371,1
490.9821,45.21697,-0.78997,18.4348,0.00E+00,70,-0.29269,1
491.48097,45.26712,-0.78636,18.41496,0.00E+00,70,-0.28251,1
491.97984,45.31731,-0.78257,18.40353,0.00E+00,70,-0.27417,1
492.47872,45.36746,-0.77952,18.39236,0.00E+00,70,-0.26843,1
492.97759,45.41761,-0.77749,18.38639,0.00E+00,70,-0.26566,1
493.47647,45.4679,-0.77444,18.38281,0.00E+00,70,-0.26581,1
493.97534,45.51819,-0.77147,18.37033,0.00E+00,70,-0.26845,1
494.47421,45.56843,-0.77011,18.35801,0.00E+00,70,-0.27287,1
494.97309,45.61872,-0.76668,18.34024,0.00E+00,70,-0.27827,1
495.47196,45.66901,-0.76518,18.32213,0.00E+00,70,-0.28399,1
495.97084,45.71922,-0.76344,18.30463,0.00E+00,70,-0.28967,1
496.46971,45.76946,-0.7618,18.28251,0.00E+00,70,-0.29531,1
496.96858,45.81975,-0.76113,18.26965,0.00E+00,70,-0.30127,1
497.46746,45.87005,-0.76028,18.25758,0.00E+00,70,-0.30813,1
497.96633,45.92036,-0.7588,18.24596,0.00E+00,70,-0.31653,1
498.46521,45.97074,-0.75851,18.23746,0.00E+00,70,-0.32692,1
498.96408,46.02109,-0.758,18.22197,0.00E+00,70,-0.33941,1
499.46295,46.07138,-0.75585,18.20223,0.00E+00,70,-0.35366,1
499.96183,46.12169,-0.75588,18.18445,0.00E+00,70,-0.36889,1
500.4607,46.17203,-0.75681,18.16881,0.00E+00,70,-0.38393,1
500.95958,46.22233,-0.75678,18.15071,0.00E+00,70,-0.3973,1
501.45845,46.27265,-0.7582,18.1299,0.00E+00,70,-0.40757,1
501.95732,46.32304,-0.759,18.10552,0.00E+00,70,-0.41345,1
502.4562,46.37342,-0.7599,18.07436,0.00E+00,70,-0.41408,1
502.95507,46.42379,-0.76129,18.04229,0.00E+00,70,-0.40917,1
503.45395,46.47423,-0.76218,18.01574,0.00E+00,70,-0.3991,1
503.95282,46.52469,-0.76329,17.99876,0.00E+00,70,-0.38482,1
504.45169,46.57513,-0.76559,17.97625,0.00E+00,70,-0.36774,1
504.95057,46.62556,-0.76813,17.95404,0.00E+00,70,-0.34943,1
505.44944,46.67592,-0.77042,17.94601,0.00E+00,70,-0.33137,1
505.94832,46.72623,-0.7724,17.93742,0.00E+00,70,-0.31469,1
506.44719,46.77651,-0.77505,17.92559,0.00E+00,70,-0.3,1
506.94606,46.82679,-0.77815,17.91253,0.00E+00,70,-0.28741,1
507.44494,46.8771,-0.78122,17.89938,0.00E+00,70,-0.27656,1
507.94381,46.92746,-0.78461,17.88323,0.00E+00,70,-0.26683,1
508.44269,46.97786,-0.78776,17.86727,0.00E+00,70,-0.25751,1
508.94156,47.02829,-0.79274,17.85522,0.00E+00,70,-0.24802,1
509.44043,47.07873,-0.79626,17.84146,0.00E+00,70,-0.238,1
509.93931,47.12919,-0.80046,17.82609,0.00E+00,70,-0.22741,1
510.43818,47.17966,-0.8057,17.81216,0.00E+00,70,-0.21647,1
510.93706,47.23012,-0.80975,17.79874,0.00E+00,70,-0.20561,1
511.43593,47.28061,-0.8147,17.79683,0.00E+00,70,-0.1953,1
511.9348,47.33115,-0.82047,17.79239,0.00E+00,70,-0.18598,1
512.43368,47.38168,-0.82664,17.78103,0.00E+00,70,-0.17801,1
512.93255,47.43222,-0.83271,17.77593,0.00E+00,70,-0.17162,1
513.43143,47.48281,-0.83913,17.76868,0.00E+00,70,-0.16697,1
513.9303,47.53337,-0.84675,17.75718,0.00E+00,70,-0.16422,1
514.42917,47.58392,-0.85215,17.74301,0.00E+00,70,-0.16357,1
514.92805,47.63453,-0.85899,17.73575,0.00E+00,70,-0.16524,1
515.42692,47.68512,-0.86582,17.73455,0.00E+00,70,-0.16946,1
515.9258,47.7357,-0.87369,17.73125,0.00E+00,70,-0.17632,1
516.42467,47.78633,-0.88129,17.72571,0.00E+00,70,-0.1857,1
516.92354,47.83697,-0.88963,17.71325,0.00E+00,70,-0.19717,1
517.42242,47.88758,-0.89787,17.70211,0.00E+00,70,-0.2099,1
517.92129,47.9382,-0.9072,17.69594,0.00E+00,70,-0.22281,1
518.42017,47.98885,-0.91626,17.69119,0.00E+00,70,-0.23464,1
518.91904,48.03946,-0.92576,17.67833,0.00E+00,70,-0.24413,1
519.41791,48.09003,-0.93466,17.6491,0.00E+00,70,-0.25034,1
519.91679,48.14062,-0.94434,17.62998,0.00E+00,70,-0.25276,1
520.41566,48.19118,-0.95411,17.61558,0.00E+00,70,-0.25146,1
520.91454,48.24172,-0.96364,17.59919,0.00E+00,70,-0.24703,1
521.41341,48.29228,-0.97449,17.58497,0.00E+00,70,-0.2405,1
521.91228,48.34284,-0.9854,17.57397,0.00E+00,70,-0.23307,1
522.41116,48.39338,-0.99555,17.56357,0.00E+00,70,-0.22588,1
522.91003,48.44395,-1.00548,17.56317,0.00E+00,70,-0.21977,1
523.40891,48.49452,-1.01611,17.5559,0.00E+00,70,-0.21518,1
523.90778,48.54504,-1.027,17.54765,0.00E+00,70,-0.2121,1
524.40665,48.59559,-1.03807,17.53805,0.00E+00,70,-0.21025,1
524.90553,48.64616,-1.04962,17.52817,0.00E+00,70,-0.20919,1
525.4044,48.69673,-1.06069,17.49984,0.00E+00,70,-0.20859,1
525.90328,48.74726,-1.07306,17.48906,0.00E+00,70,-0.20827,1
526.40215,48.79785,-1.08378,17.48512,0.00E+00,70,-0.20829,1
526.90102,48.84846,-1.09604,17.47579,0.00E+00,70,-0.20886,1
527.3999,48.89912,-1.10656,17.46478,0.00E+00,70,-0.21018,1
527.89877,48.94976,-1.11954,17.46064,0.00E+00,70,-0.21236,1
528.39765,49.0005,-1.13215,17.4538,0.00E+00,70,-0.21532,1
528.89652,49.05124,-1.14369,17.44278,0.00E+00,70,-0.21875,1
529.39539,49.10192,-1.1546,17.42777,0.00E+00,70,-0.22225,1
529.89427,49.15252,-1.16863,17.41561,0.00E+00,70,-0.22544,1
530.39314,49.20315,-1.18049,17.40161,0.00E+00,70,-0.22806,1
530.89202,49.25371,-1.19459,17.38269,0.00E+00,70,-0.23006,1
531.39089,49.30425,-1.20779,17.37088,0.00E+00,70,-0.23159,1
531.88976,49.35484,-1.22029,17.36167,0.00E+00,70,-0.23295,1
532.38864,49.4055,-1.23246,17.35631,0.00E+00,70,-0.23443,1
532.88751,49.45611,-1.2459,17.34743,0.00E+00,70,-0.2362,1
533.38639,49.50676,-1.25909,17.33353,0.00E+00,70,-0.23824,1
533.88526,49.55742,-1.27281,17.3199,0.00E+00,70,-0.24032,1
534.38413,49.60807,-1.28481,17.30652,0.00E+00,70,-0.24201,1
534.88301,49.65866,-1.297,17.29606,0.00E+00,70,-0.24278,1
535.38188,49.70922,-1.31032,17.28638,0.00E+00,70,-0.24217,1
535.88076,49.75973,-1.32413,17.27079,0.00E+00,70,-0.23986,1
536.37963,49.81019,-1.33681,17.24765,0.00E+00,70,-0.23575,1
536.8785,49.86061,-1.34961,17.23399,0.00E+00,70,-0.23003,1
537.37738,49.91104,-1.36331,17.22702,0.00E+00,70,-0.22309,1
537.87625,49.96146,-1.3763,17.2159,0.00E+00,70,-0.2155,1
538.37513,50.01182,-1.38887,17.20659,0.00E+00,70,-0.2079,1
538.874,50.0622,-1.40183,17.19739,0.00E+00,70,-0.20088,1
539.37287,50.11257,-1.41319,17.18905,0.00E+00,70,-0.19491,1
539.87175,50.16287,-1.42759,17.17966,0.00E+00,70,-0.19028,1
540.37062,50.21319,-1.43977,17.17183,0.00E+00,70,-0.18705,1
540.8695,50.26362,-1.45225,17.16312,0.00E+00,70,-0.1851,1
541.36837,50.31398,-1.46555,17.15432,0.00E+00,70,-0.18409,1
541.86724,50.36433,-1.47727,17.14718,0.00E+00,70,-0.18353,1
542.36612,50.41473,-1.48997,17.13727,0.00E+00,70,-0.18286,1
542.86499,50.46514,-1.50247,17.12808,0.00E+00,70,-0.18145,1
543.36387,50.51545,-1.51418,17.11765,0.00E+00,70,-0.17886,1
543.86274,50.56578,-1.52706,17.10594,0.00E+00,70,-0.17489,1
544.36161,50.61609,-1.53943,17.09682,0.00E+00,70,-0.16988,1
544.86049,50.66634,-1.55181,17.08716,0.00E+00,70,-0.16476,1
545.35936,50.71657,-1.56323,17.07497,0.00E+00,70,-0.16104,1
545.85824,50.7668,-1.57586,17.06305,0.00E+00,70,-0.16069,1
546.35711,50.8171,-1.5892,17.05462,0.00E+00,70,-0.16574,1
546.85598,50.86746,-1.60073,17.04058,0.00E+00,70,-0.17777,1
547.35486,50.91786,-1.61261,17.03452,0.00E+00,70,-0.19736,1
547.85373,50.96826,-1.62274,17.06835,0.00E+00,70,-0.22369,1
548.35261,51.01866,-1.63424,17.10701,0.00E+00,70,-0.25448,1
548.85148,51.06894,-1.6468,17.08013,0.00E+00,70,-0.28624,1
549.35035,51.11914,-1.65935,17.03074,0.00E+00,70,-0.31506,1
549.84923,51.1693,-1.67167,16.98987,0.00E+00,70,-0.33739,1
550.3481,51.21942,-1.68364,16.95493,0.00E+00,70,-0.35067,1
550.84698,51.26951,-1.69512,16.92097,0.00E+00,70,-0.35385,1
551.34585,51.31962,-1.70685,16.89159,0.00E+00,70,-0.34746,1
551.84472,51.36969,-1.71852,16.89005,0.00E+00,70,-0.33336,1
552.3436,51.41975,-1.73088,16.8756,0.00E+00,70,-0.31417,1
552.84247,51.4698,-1.74158,16.86536,0.00E+00,70,-0.2927,1
553.34135,51.51985,-1.75282,16.85722,0.00E+00,70,-0.2714,1
553.84022,51.56995,-1.76447,16.8445,0.00E+00,70,-0.25201,1
554.33909,51.62016,-1.77577,16.83554,0.00E+00,70,-0.23549,1
554.83797,51.67038,-1.78731,16.82923,0.00E+00,70,-0.22213,1
555.33684,51.72057,-1.79799,16.81799,0.00E+00,70,-0.21168,1
555.83572,51.77072,-1.80933,16.80356,0.00E+00,70,-0.2036,1
556.33459,51.82077,-1.81968,16.79194,0.00E+00,70,-0.19728,1
556.83346,51.8707,-1.83033,16.78345,0.00E+00,70,-0.1922,1
557.33234,51.92059,-1.84158,16.77819,0.00E+00,70,-0.18798,1
557.83121,51.97055,-1.85188,16.7708,0.00E+00,70,-0.18438,1
558.33009,52.02055,-1.86304,16.76175,0.00E+00,70,-0.18136,1
558.82896,52.07057,-1.87333,16.74625,0.00E+00,70,-0.17896,1
559.32783,52.12061,-1.88283,16.73211,0.00E+00,70,-0.17724,1
559.82671,52.17071,-1.893,16.72863,0.00E+00,70,-0.17623,1
560.32558,52.22074,-1.90199,16.72812,0.00E+00,70,-0.17587,1
560.82446,52.27075,-1.91253,16.72389,0.00E+00,70,-0.17596,1
561.32333,52.32078,-1.92307,16.71177,0.00E+00,70,-0.17619,1
561.8222,52.37073,-1.93196,16.69918,0.00E+00,70,-0.17617,1
562.32108,52.42063,-1.9413,16.68879,0.00E+00,70,-0.17551,1
562.81995,52.47054,-1.95103,16.67786,0.00E+00,70,-0.1739,1
563.31883,52.52043,-1.9611,16.66756,0.00E+00,70,-0.17121,1
563.8177,52.57035,-1.97026,16.65876,0.00E+00,70,-0.16749,1
564.31657,52.62034,-1.97898,16.6511,0.00E+00,70,-0.16298,1
564.81545,52.6703,-1.98789,16.6453,0.00E+00,70,-0.15814,1
565.31432,52.72029,-1.9966,16.63507,0.00E+00,70,-0.15353,1
565.8132,52.77025,-2.00583,16.6246,0.00E+00,70,-0.14979,1
566.31207,52.82016,-2.0152,16.61801,0.00E+00,70,-0.14756,1
566.81094,52.87007,-2.02304,16.61474,0.00E+00,70,-0.14738,1
567.30982,52.92001,-2.03136,16.61699,0.00E+00,70,-0.14969,1
567.80869,52.96995,-2.03968,16.60849,0.00E+00,70,-0.15474,1
568.30757,53.01994,-2.04842,16.59616,0.00E+00,70,-0.16255,1
568.80644,53.07,-2.05599,16.58769,0.00E+00,70,-0.17283,1
569.30531,53.12,-2.06415,16.58539,0.00E+00,70,-0.18492,1
569.80419,53.16996,-2.07258,16.58136,0.00E+00,70,-0.19782,1
570.30306,53.2199,-2.07951,16.57173,0.00E+00,70,-0.21022,1
570.80194,53.26975,-2.0867,16.55512,0.00E+00,70,-0.22062,1
571.30081,53.31951,-2.09593,16.5439,0.00E+00,70,-0.22747,1
571.79968,53.36932,-2.10292,16.53441,0.00E+00,70,-0.22944,1
572.29856,53.41916,-2.10967,16.52251,0.00E+00,70,-0.22553,1
572.79743,53.46899,-2.11875,16.49084,0.00E+00,70,-0.21537,1
573.29631,53.5189,-2.12537,16.44926,0.00E+00,70,-0.19928,1
573.79518,53.56883,-2.13199,16.45063,0.00E+00,70,-0.17837,1
574.29405,53.61875,-2.13931,16.47293,0.00E+00,70,-0.15445,1
574.79293,53.66862,-2.14714,16.45868,0.00E+00,70,-0.12985,1
575.2918,53.71846,-2.15452,16.4271,0.00E+00,70,-0.10705,1
575.79068,53.76823,-2.16065,16.42506,0.00E+00,70,-8.85E-02,1
576.28955,53.81799,-2.16686,16.43732,0.00E+00,70,-7.59E-02,1
576.78842,53.86772,-2.17185,16.44529,0.00E+00,70,-7.06E-02,1
577.2873,53.91746,-2.17927,16.45469,0.00E+00,70,-7.28E-02,1
577.78617,53.96724,-2.18355,16.4637,0.00E+00,70,-8.16E-02,1
578.28505,54.01706,-2.19188,16.4662,0.00E+00,70,-9.57E-02,1
578.78392,54.06691,-2.19875,16.46346,0.00E+00,70,-0.11296,1
579.28279,54.11676,-2.20444,16.44172,0.00E+00,70,-0.13116,1
579.78167,54.16664,-2.21094,16.41267,0.00E+00,70,-0.14831,1
580.28054,54.21648,-2.21644,16.40559,0.00E+00,70,-0.16279,1
