Time (s),m (g),T Back (K),T Top (K)
1809,6.661158,670.643,676.274
1810,6.65814,670.662,676.285
1811,6.655128,670.68,676.297
1812,6.652122,670.698,676.309
1813,6.649116,670.715,676.32
1814,6.64611,670.733,676.332
1815,6.64311,670.75,676.343
1816,6.64011,670.768,676.355
1817,6.637116,670.785,676.366
1818,6.634128,670.802,676.377
1819,6.631134,670.819,676.388
1820,6.628152,670.836,676.399
1821,6.62517,670.852,676.41
1822,6.622188,670.869,676.421
1823,6.619212,670.885,676.431
1824,6.616236,670.902,676.442
1825,6.613266,670.918,676.453
1826,6.610296,670.934,676.463
1827,6.607332,670.95,676.474
1828,6.604368,670.965,676.484
1829,6.60141,670.981,676.494
1830,6.598452,670.997,676.505
1831,6.595494,671.012,676.515
1832,6.592548,671.028,676.525
1833,6.589596,671.043,676.535
1834,6.58665,671.058,676.545
1835,6.58371,671.073,676.555
1836,6.58077,671.088,676.565
1837,6.57783,671.103,676.574
1838,6.574896,671.117,676.584
1839,6.571962,671.132,676.594
1840,6.569034,671.146,676.603
1841,6.566106,671.161,676.613
1842,6.563184,671.175,676.622
1843,6.560262,671.189,676.632
1844,6.557346,671.204,676.641
1845,6.55443,671.218,676.65
1846,6.551514,671.232,676.66
1847,6.548604,671.245,676.669
1848,6.545694,671.259,676.678
1849,6.54279,671.273,676.687
1850,6.539892,671.287,676.696
1851,6.536988,671.3,676.705
1852,6.534096,671.313,676.714
1853,6.531198,671.327,676.723
1854,6.528306,671.34,676.732
1855,6.52542,671.353,676.74
1856,6.522534,671.366,676.749
1857,6.519648,671.379,676.758
1858,6.516768,671.392,676.766
1859,6.513888,671.405,676.775
1860,6.511014,671.418,676.784
1861,6.50814,671.431,676.792
1862,6.505272,671.444,676.801
1863,6.502404,671.456,676.809
1864,6.499536,671.469,676.817
1865,6.496674,671.481,676.826
1866,6.493812,671.494,676.834
1867,6.490956,671.506,676.842
1868,6.4881,671.518,676.85
1869,6.48525,671.531,676.859
1870,6.4824,671.543,676.867
1871,6.47955,671.555,676.875
1872,6.476706,671.567,676.883
1873,6.473868,671.579,676.891
1874,6.471024,671.591,676.899
1875,6.468192,671.603,676.907
1876,6.465354,671.614,676.915
1877,6.462522,671.626,676.923
1878,6.459696,671.638,676.93
1879,6.456864,671.649,676.938
1880,6.454044,671.661,676.946
1881,6.451218,671.673,676.954
1882,6.448404,671.684,676.961
1883,6.445584,671.695,676.969
1884,6.44277,671.707,676.977
1885,6.439962,671.718,676.984
1886,6.437148,671.729,676.992
1887,6.434346,671.741,676.999
1888,6.431538,671.752,677.007
1889,6.428736,671.763,677.014
1890,6.42594,671.774,677.022
1891,6.423144,671.785,677.029
1892,6.420348,671.796,677.037
1893,6.417558,671.807,677.044
1894,6.414768,671.818,677.052
1895,6.411978,671.829,677.059
1896,6.409194,671.84,677.066
1897,6.406416,671.85,677.073
1898,6.403638,671.861,677.081
1899,6.40086,671.872,677.088
1900,6.398082,671.883,677.095
1901,6.39531,671.893,677.102
1902,6.392544,671.904,677.109
1903,6.389778,671.914,677.117
1904,6.387012,671.925,677.124
1905,6.384252,671.935,677.131
1906,6.381492,671.946,677.138
1907,6.378732,671.956,677.145
1908,6.375978,671.967,677.152
1909,6.373224,671.977,677.159
1910,6.370476,671.987,677.166
1911,6.367728,671.998,677.173
1912,6.36498,672.008,677.18
1913,6.362238,672.018,677.186
1914,6.359502,672.028,677.193
1915,6.35676,672.038,677.2
1916,6.354024,672.048,677.207
1917,6.351294,672.059,677.214
1918,6.348564,672.069,677.221
1919,6.345834,672.079,677.227
1920,6.34311,672.089,677.234
1921,6.340386,672.099,677.241
1922,6.337662,672.108,677.248
1923,6.334944,672.118,677.254
1924,6.332232,672.128,677.261
1925,6.329514,672.138,677.268
1926,6.326802,672.148,677.274
1927,6.324096,672.158,677.281
1928,6.32139,672.168,677.288
1929,6.318684,672.177,677.294
1930,6.315984,672.187,677.301
1931,6.313284,672.197,677.307
1932,6.310584,672.206,677.314
1933,6.30789,672.216,677.321
1934,6.305202,672.226,677.327
1935,6.302508,672.235,677.334
1936,6.29982,672.245,677.34
1937,6.297138,672.254,677.347
1938,6.294456,672.264,677.353
1939,6.291774,672.273,677.359
1940,6.289092,672.283,677.366
1941,6.286416,672.292,677.372
1942,6.283746,672.302,677.379
1943,6.281076,672.311,677.385
1944,6.278406,672.321,677.391
1945,6.275736,672.33,677.398
1946,6.273072,672.339,677.404
1947,6.270414,672.349,677.411
1948,6.26775,672.358,677.417
1949,6.265098,672.367,677.423
1950,6.26244,672.377,677.429
1951,6.259788,672.386,677.436
1952,6.257136,672.395,677.442
1953,6.25449,672.404,677.448
1954,6.251844,672.414,677.455
1955,6.249204,672.423,677.461
1956,6.246558,672.432,677.467
1957,6.243924,672.441,677.473
1958,6.241284,672.45,677.479
1959,6.23865,672.459,677.486
1960,6.236022,672.469,677.492
1961,6.233388,672.478,677.498
1962,6.230766,672.487,677.504
1963,6.228138,672.496,677.51
1964,6.225516,672.505,677.516
1965,6.222894,672.514,677.523
1966,6.220278,672.523,677.529
1967,6.217662,672.532,677.535
1968,6.215046,672.541,677.541
1969,6.212436,672.55,677.547
1970,6.209832,672.559,677.553
1971,6.207222,672.568,677.559
1972,6.204618,672.577,677.565
1973,6.202014,672.586,677.571
1974,6.199416,672.594,677.577
1975,6.196818,672.603,677.583
1976,6.194226,672.612,677.589
1977,6.191634,672.621,677.595
1978,6.189042,672.63,677.601
1979,6.186456,672.639,677.607
1980,6.18387,672.647,677.613
1981,6.181284,672.656,677.619
1982,6.178704,672.665,677.625
1983,6.176124,672.674,677.631
1984,6.173544,672.683,677.637
1985,6.17097,672.691,677.643
1986,6.168396,672.7,677.649
1987,6.165828,672.709,677.655
1988,6.16326,672.717,677.661
1989,6.160698,672.726,677.667
1990,6.15813,672.735,677.673
1991,6.155568,672.744,677.678
1992,6.153012,672.752,677.684
1993,6.150456,672.761,677.69
1994,6.1479,672.769,677.696
1995,6.14535,672.778,677.702
1996,6.1428,672.787,677.708
1997,6.14025,672.795,677.714
1998,6.137706,672.804,677.719
1999,6.135162,672.812,677.725
2000,6.132624,672.821,677.731
2001,6.13008,672.83,677.737
2002,6.127548,672.838,677.743
2003,6.12501,672.847,677.749
2004,6.122478,672.855,677.754
2005,6.119952,672.864,677.76
2006,6.11742,672.872,677.766
2007,6.114894,672.881,677.772
2008,6.112374,672.889,677.777
2009,6.109854,672.898,677.783
2010,6.107334,672.906,677.789
2011,6.104814,672.915,677.795
2012,6.1023,672.923,677.8
2013,6.099792,672.932,677.806
2014,6.097278,672.94,677.812
2015,6.09477,672.948,677.818
2016,6.092268,672.957,677.823
2017,6.08976,672.965,677.829
2018,6.087264,672.974,677.835
2019,6.084762,672.982,677.84
2020,6.082266,672.99,677.846
2021,6.07977,672.999,677.852
2022,6.07728,673.007,677.857
2023,6.07479,673.015,677.863
2024,6.0723,673.024,677.869
2025,6.069816,673.032,677.874
2026,6.067332,673.04,677.88
2027,6.064848,673.049,677.886
2028,6.06237,673.057,677.891
2029,6.059892,673.065,677.897
2030,6.05742,673.074,677.902
2031,6.054942,673.082,677.908
2032,6.052476,673.09,677.914
2033,6.050004,673.098,677.919
2034,6.047538,673.107,677.925
2035,6.045078,673.115,677.93
2036,6.042612,673.123,677.936
2037,6.040152,673.131,677.942
2038,6.037698,673.14,677.947
2039,6.035238,673.148,677.953
2040,6.032784,673.156,677.958
2041,6.030336,673.164,677.964
2042,6.027888,673.172,677.969
2043,6.02544,673.181,677.975
2044,6.022998,673.189,677.98
2045,6.02055,673.197,677.986
2046,6.018114,673.205,677.991
2047,6.015672,673.213,677.997
2048,6.013236,673.221,678.002
2049,6.010806,673.229,678.008
2050,6.00837,673.238,678.013
2051,6.00594,673.246,678.019
2052,6.003516,673.254,678.024
2053,6.001086,673.262,678.03
2054,5.9986656,673.27,678.035
2055,5.9962446,673.278,678.041
2056,5.9938254,673.286,678.046
2057,5.9914086,673.294,678.052
2058,5.9889936,673.302,678.057
2059,5.986581,673.31,678.063
2060,5.9841702,673.318,678.068
2061,5.9817618,673.327,678.074
2062,5.9793558,673.335,678.079
2063,5.9769516,673.343,678.084
2064,5.9745492,673.351,678.09
2065,5.9721492,673.359,678.095
2066,5.9697516,673.367,678.101
2067,5.9673558,673.375,678.106
2068,5.9649618,673.383,678.112
2069,5.9625708,673.391,678.117
2070,5.960181,673.399,678.122
2071,5.9577936,673.407,678.128
2072,5.9554086,673.415,678.133
2073,5.9530254,673.423,678.138
2074,5.9506446,673.43,678.144
2075,5.9482656,673.438,678.149
2076,5.945889,673.446,678.155
2077,5.9435142,673.454,678.16
2078,5.9411412,673.462,678.165
2079,5.9387706,673.47,678.171
2080,5.9364024,673.478,678.176
2081,5.934036,673.486,678.181
2082,5.931672,673.494,678.187
2083,5.9293098,673.502,678.192
2084,5.9269494,673.51,678.197
2085,5.9245914,673.518,678.203
2086,5.9222352,673.525,678.208
2087,5.9198814,673.533,678.213
2088,5.91753,673.541,678.219
2089,5.9151804,673.549,678.224
2090,5.9128326,673.557,678.229
2091,5.9104866,673.565,678.234
2092,5.9081436,673.573,678.24
2093,5.9058018,673.58,678.245
2094,5.9034624,673.588,678.25
2095,5.9011254,673.596,678.256
2096,5.8987902,673.604,678.261
2097,5.8964568,673.612,678.266
2098,5.8941258,673.619,678.271
2099,5.8917966,673.627,678.277
2100,5.8894698,673.635,678.282
2101,5.8871448,673.643,678.287
2102,5.8848216,673.651,678.292
2103,5.8825008,673.658,678.298
2104,5.8801824,673.666,678.303
2105,5.8778658,673.674,678.308
2106,5.875551,673.682,678.313
2107,5.873238,673.689,678.318
2108,5.8709274,673.697,678.324
2109,5.8686192,673.705,678.329
2110,5.8663122,673.713,678.334
2111,5.8640082,673.72,678.339
2112,5.8617054,673.728,678.344
2113,5.859405,673.736,678.35
2114,5.857107,673.743,678.355
2115,5.8548102,673.751,678.36
2116,5.8525164,673.759,678.365
2117,5.8502238,673.766,678.37
2118,5.8479336,673.774,678.376
2119,5.8456452,673.782,678.381
2120,5.8433592,673.789,678.386
2121,5.841075,673.797,678.391
2122,5.8387926,673.805,678.396
2123,5.8365126,673.812,678.401
2124,5.8342344,673.82,678.406
2125,5.8319586,673.828,678.412
2126,5.8296846,673.835,678.417
2127,5.8274124,673.843,678.422
2128,5.825142,673.851,678.427
2129,5.822874,673.858,678.432
2130,5.8206084,673.866,678.437
2131,5.818344,673.873,678.442
2132,5.816082,673.881,678.447
2133,5.8138218,673.889,678.453
2134,5.811564,673.896,678.458
2135,5.809308,673.904,678.463
2136,5.8070538,673.911,678.468
2137,5.804802,673.919,678.473
2138,5.802552,673.926,678.478
2139,5.8003038,673.934,678.483
2140,5.798058,673.942,678.488
2141,5.795814,673.949,678.493
2142,5.7935718,673.957,678.498
2143,5.7913314,673.964,678.503
2144,5.7890934,673.972,678.508
2145,5.7868572,673.979,678.513
2146,5.7846234,673.987,678.518
2147,5.7823914,673.994,678.523
2148,5.7801612,674.002,678.529
2149,5.7779328,674.009,678.534
2150,5.7757068,674.017,678.539
2151,5.7734826,674.024,678.544
2152,5.7712602,674.032,678.549
2153,5.7690396,674.039,678.554
2154,5.7668214,674.047,678.559
2155,5.764605,674.054,678.564
2156,5.762391,674.062,678.569
2157,5.7601782,674.069,678.574
2158,5.7579678,674.077,678.579
2159,5.7557592,674.084,678.584
2160,5.753553,674.091,678.589
2161,5.7513486,674.099,678.594
2162,5.749146,674.106,678.599
2163,5.7469452,674.114,678.604
2164,5.7447462,674.121,678.608
2165,5.7425496,674.129,678.613
2166,5.7403548,674.136,678.618
2167,5.7381618,674.143,678.623
2168,5.7359712,674.151,678.628
2169,5.7337824,674.158,678.633
2170,5.7315954,674.165,678.638
2171,5.7294102,674.173,678.643
2172,5.7272268,674.18,678.648
2173,5.7250458,674.188,678.653
2174,5.7228666,674.195,678.658
2175,5.7206892,674.202,678.663
2176,5.7185142,674.21,678.668
2177,5.7163404,674.217,678.673
2178,5.714169,674.224,678.678
2179,5.7119994,674.232,678.683
2180,5.7098316,674.239,678.687
2181,5.7076662,674.246,678.692
2182,5.7055026,674.254,678.697
2183,5.7033402,674.261,678.702
2184,5.7011808,674.268,678.707
2185,5.6990226,674.276,678.712
2186,5.6968662,674.283,678.717
2187,5.6947122,674.29,678.722
2188,5.69256,674.297,678.726
2189,5.6904096,674.305,678.731
2190,5.688261,674.312,678.736
2191,5.6861148,674.319,678.741
2192,5.6839704,674.327,678.746
2193,5.6818278,674.334,678.751
2194,5.679687,674.341,678.756
2195,5.677548,674.348,678.76
2196,5.6754108,674.356,678.765
2197,5.673276,674.363,678.77
2198,5.671143,674.37,678.775
2199,5.6690112,674.377,678.78
2200,5.6668824,674.384,678.785
2201,5.6647548,674.392,678.789
2202,5.662629,674.399,678.794
2203,5.6605056,674.406,678.799
2204,5.6583834,674.413,678.804
2205,5.6562636,674.42,678.809
2206,5.6541456,674.428,678.813
2207,5.65203,674.435,678.818
2208,5.6499156,674.442,678.823
2209,5.647803,674.449,678.828
2210,5.6456928,674.456,678.833
2211,5.6435844,674.464,678.837
2212,5.6414772,674.471,678.842
2213,5.6393724,674.478,678.847
2214,5.63727,674.485,678.852
2215,5.6351688,674.492,678.856
2216,5.6330694,674.499,678.861
2217,5.6309724,674.506,678.866
2218,5.6288766,674.514,678.871
2219,5.6267832,674.521,678.875
2220,5.6246916,674.528,678.88
2221,5.6226018,674.535,678.885
2222,5.6205138,674.542,678.89
2223,5.6184276,674.549,678.894
2224,5.6163438,674.556,678.899
2225,5.6142612,674.563,678.904
2226,5.6121804,674.57,678.908
2227,5.610102,674.577,678.913
2228,5.6080254,674.584,678.918
2229,5.6059506,674.592,678.923
2230,5.603877,674.599,678.927
2231,5.6018058,674.606,678.932
2232,5.5997364,674.613,678.937
2233,5.5976694,674.62,678.941
2234,5.5956036,674.627,678.946
2235,5.5935396,674.634,678.951
2236,5.5914774,674.641,678.955
2237,5.5894176,674.648,678.96
2238,5.587359,674.655,678.965
2239,5.5853028,674.662,678.969
2240,5.5832484,674.669,678.974
2241,5.5811952,674.676,678.979
2242,5.5791444,674.683,678.983
2243,5.5770954,674.69,678.988
2244,5.5750482,674.697,678.993
2245,5.5730028,674.704,678.997
2246,5.5709592,674.711,679.002
2247,5.5689174,674.718,679.007
2248,5.5668774,674.725,679.011
2249,5.5648392,674.732,679.016
2250,5.5628028,674.739,679.02
2251,5.5607682,674.746,679.025
2252,5.5587354,674.753,679.03
2253,5.556705,674.76,679.034
2254,5.5546758,674.767,679.039
2255,5.5526484,674.774,679.043
2256,5.5506234,674.78,679.048
2257,5.5485996,674.787,679.053
2258,5.5465776,674.794,679.057
2259,5.544558,674.801,679.062
2260,5.5425396,674.808,679.066
2261,5.5405236,674.815,679.071
2262,5.5385088,674.822,679.076
2263,5.5364964,674.829,679.08
2264,5.5344852,674.836,679.085
2265,5.5324764,674.843,679.089
2266,5.5304688,674.849,679.094
2267,5.528463,674.856,679.098
2268,5.5264596,674.863,679.103
2269,5.5244574,674.87,679.107
2270,5.5224576,674.877,679.112
2271,5.520459,674.884,679.116
2272,5.5184628,674.891,679.121
2273,5.5164678,674.897,679.126
2274,5.5144752,674.904,679.13
2275,5.5124838,674.911,679.135
2276,5.5104942,674.918,679.139
2277,5.508507,674.925,679.144
2278,5.506521,674.932,679.148
2279,5.5045368,674.938,679.153
2280,5.5025544,674.945,679.157
2281,5.5005744,674.952,679.162
2282,5.4985956,674.959,679.166
2283,5.4966186,674.966,679.171
2284,5.4946434,674.972,679.175
2285,5.49267,674.979,679.18
2286,5.4906984,674.986,679.184
2287,5.4887286,674.993,679.189
2288,5.4867606,675,679.193
2289,5.4847944,675.006,679.198
2290,5.4828294,675.013,679.202
2291,5.4808668,675.02,679.206
2292,5.478906,675.027,679.211
2293,5.4769464,675.033,679.215
2294,5.4749892,675.04,679.22
2295,5.4730332,675.047,679.224
2296,5.4710796,675.054,679.229
2297,5.4691272,675.06,679.233
2298,5.4671766,675.067,679.238
2299,5.4652284,675.074,679.242
2300,5.4632814,675.08,679.246
2301,5.4613362,675.087,679.251
2302,5.4593928,675.094,679.255
2303,5.4574506,675.101,679.26
2304,5.4555108,675.107,679.264
2305,5.4535728,675.114,679.269
2306,5.451636,675.121,679.273
2307,5.4497016,675.127,679.277
2308,5.4477684,675.134,679.282
2309,5.445837,675.141,679.286
2310,5.443908,675.147,679.291
2311,5.4419802,675.154,679.295
2312,5.4400542,675.161,679.299
2313,5.4381294,675.167,679.304
2314,5.436207,675.174,679.308
2315,5.4342864,675.18,679.312
2316,5.432367,675.187,679.317
2317,5.4304494,675.194,679.321
2318,5.4285342,675.2,679.326
2319,5.4266202,675.207,679.33
2320,5.424708,675.214,679.334
2321,5.4227976,675.22,679.339
2322,5.4208884,675.227,679.343
2323,5.4189816,675.233,679.347
2324,5.417076,675.24,679.352
2325,5.4151728,675.247,679.356
2326,5.4132708,675.253,679.36
2327,5.4113706,675.26,679.365
2328,5.4094722,675.266,679.369
2329,5.407575,675.273,679.373
2330,5.4056802,675.279,679.378
2331,5.4037866,675.286,679.382
2332,5.4018954,675.293,679.386
2333,5.4000054,675.299,679.391
2334,5.3981172,675.306,679.395
2335,5.3962302,675.312,679.399
2336,5.3943456,675.319,679.403
2337,5.3924628,675.325,679.408
2338,5.3905812,675.332,679.412
2339,5.3887014,675.338,679.416
2340,5.3868234,675.345,679.421
2341,5.3849472,675.351,679.425
2342,5.3830722,675.358,679.429
2343,5.3811996,675.364,679.433
2344,5.3793282,675.371,679.438
2345,5.3774586,675.377,679.442
2346,5.3755908,675.384,679.446
2347,5.3737242,675.39,679.45
2348,5.37186,675.397,679.455
2349,5.369997,675.403,679.459
2350,5.3681358,675.41,679.463
2351,5.3662764,675.416,679.467
2352,5.3644188,675.423,679.472
2353,5.3625624,675.429,679.476
2354,5.3607078,675.436,679.48
2355,5.358855,675.442,679.484
2356,5.357004,675.449,679.489
2357,5.3551548,675.455,679.493
2358,5.3533068,675.461,679.497
2359,5.3514606,675.468,679.501
2360,5.3496162,675.474,679.505
2361,5.3477736,675.481,679.51
2362,5.3459322,675.487,679.514
2363,5.3440932,675.493,679.518
2364,5.3422554,675.5,679.522
2365,5.3404194,675.506,679.526
2366,5.3385846,675.513,679.531
2367,5.3367516,675.519,679.535
2368,5.334921,675.525,679.539
2369,5.333091,675.532,679.543
2370,5.3312634,675.538,679.547
2371,5.329437,675.545,679.551
2372,5.327613,675.551,679.556
2373,5.3257896,675.557,679.56
2374,5.3239686,675.564,679.564
2375,5.3221488,675.57,679.568
2376,5.3203308,675.576,679.572
2377,5.3185146,675.583,679.576
2378,5.3167002,675.589,679.581
2379,5.314887,675.595,679.585
2380,5.3130756,675.602,679.589
2381,5.311266,675.608,679.593
2382,5.3094582,675.614,679.597
2383,5.3076516,675.621,679.601
2384,5.3058468,675.627,679.605
2385,5.3040438,675.633,679.609
2386,5.302242,675.64,679.614
2387,5.300442,675.646,679.618
2388,5.2986438,675.652,679.622
2389,5.2968468,675.658,679.626
2390,5.2950522,675.665,679.63
2391,5.2932588,675.671,679.634
2392,5.2914666,675.677,679.638
2393,5.2896768,675.684,679.642
2394,5.2878882,675.69,679.646
2395,5.2861014,675.696,679.65
2396,5.2843158,675.702,679.655
2397,5.282532,675.709,679.659
2398,5.28075,675.715,679.663
2399,5.2789698,675.721,679.667
2400,5.2771908,675.727,679.671
2401,5.2754136,675.734,679.675
2402,5.2736382,675.74,679.679
2403,5.271864,675.746,679.683
2404,5.2700916,675.752,679.687
2405,5.268321,675.758,679.691
2406,5.2665516,675.765,679.695
2407,5.264784,675.771,679.699
2408,5.2630182,675.777,679.703
2409,5.2612536,675.783,679.707
2410,5.2594908,675.789,679.711
2411,5.2577298,675.796,679.715
2412,5.25597,675.802,679.719
2413,5.254212,675.808,679.723
2414,5.2524558,675.814,679.727
2415,5.2507008,675.82,679.731
2416,5.2489476,675.827,679.735
2417,5.2471962,675.833,679.739
2418,5.245446,675.839,679.743
2419,5.2436976,675.845,679.747
2420,5.2419504,675.851,679.751
2421,5.2402056,675.857,679.755
2422,5.2384614,675.863,679.759
2423,5.2367196,675.87,679.763
2424,5.234979,675.876,679.767
2425,5.2332402,675.882,679.771
2426,5.2315026,675.888,679.775
2427,5.2297668,675.894,679.779
2428,5.2280328,675.9,679.783
2429,5.2263,675.906,679.787
2430,5.224569,675.912,679.791
2431,5.2228398,675.918,679.795
2432,5.2211118,675.925,679.799
2433,5.219385,675.931,679.803
2434,5.2176606,675.937,679.807
2435,5.2159374,675.943,679.811
2436,5.2142154,675.949,679.815
2437,5.2124958,675.955,679.819
2438,5.2107768,675.961,679.823
2439,5.2090602,675.967,679.827
2440,5.2073448,675.973,679.831
2441,5.2056306,675.979,679.835
2442,5.2039182,675.985,679.838
2443,5.2022076,675.991,679.842
2444,5.2004988,675.997,679.846
2445,5.1987912,676.003,679.85
2446,5.1970848,676.009,679.854
2447,5.1953802,676.015,679.858
2448,5.1936774,676.021,679.862
2449,5.1919758,676.028,679.866
2450,5.190276,676.034,679.87
2451,5.188578,676.04,679.874
2452,5.1868812,676.046,679.877
2453,5.1851856,676.052,679.881
2454,5.1834924,676.058,679.885
2455,5.1817998,676.064,679.889
2456,5.1801096,676.07,679.893
2457,5.17842,676.075,679.897
2458,5.1767328,676.081,679.901
2459,5.1750468,676.087,679.905
2460,5.173362,676.093,679.908
2461,5.1716796,676.099,679.912
2462,5.1699978,676.105,679.916
2463,5.1683178,676.111,679.92
2464,5.1666396,676.117,679.924
2465,5.1649632,676.123,679.928
2466,5.1632874,676.129,679.932
2467,5.161614,676.135,679.935
2468,5.1599418,676.141,679.939
2469,5.1582708,676.147,679.943
2470,5.1566016,676.153,679.947
2471,5.1549342,676.159,679.951
2472,5.153268,676.165,679.955
2473,5.151603,676.171,679.958
2474,5.1499404,676.177,679.962
2475,5.1482784,676.182,679.966
2476,5.1466182,676.188,679.97
2477,5.1449598,676.194,679.974
2478,5.1433026,676.2,679.977
2479,5.1416472,676.206,679.981
2480,5.139993,676.212,679.985
2481,5.1383406,676.218,679.989
2482,5.1366894,676.224,679.993
2483,5.13504,676.23,679.996
2484,5.1333924,676.235,680
2485,5.1317454,676.241,680.004
2486,5.1301008,676.247,680.008
2487,5.1284568,676.253,680.011
2488,5.1268152,676.259,680.015
2489,5.1251748,676.265,680.019
2490,5.1235356,676.271,680.023
2491,5.1218982,676.276,680.027
2492,5.120262,676.282,680.03
2493,5.1186276,676.288,680.034
2494,5.1169944,676.294,680.038
2495,5.115363,676.3,680.042
2496,5.1137328,676.305,680.045
2497,5.1121044,676.311,680.049
2498,5.1104772,676.317,680.053
2499,5.1088512,676.323,680.056
2500,5.107227,676.329,680.06
2501,5.1056046,676.335,680.064
2502,5.1039834,676.34,680.068
2503,5.102364,676.346,680.071
2504,5.1007458,676.352,680.075
2505,5.0991288,676.358,680.079
2506,5.0975136,676.363,680.082
2507,5.0958996,676.369,680.086
2508,5.0942874,676.375,680.09
2509,5.0926764,676.381,680.094
2510,5.0910672,676.386,680.097
2511,5.0894592,676.392,680.101
2512,5.087853,676.398,680.105
2513,5.086248,676.404,680.108
2514,5.0846448,676.409,680.112
2515,5.0830428,676.415,680.116
2516,5.081442,676.421,680.119
2517,5.079843,676.427,680.123
2518,5.0782452,676.432,680.127
2519,5.0766492,676.438,680.13
2520,5.0750544,676.444,680.134
2521,5.0734614,676.45,680.138
2522,5.0718696,676.455,680.141
2523,5.070279,676.461,680.145
2524,5.0686902,676.467,680.149
2525,5.0671026,676.472,680.152
2526,5.0655168,676.478,680.156
2527,5.0639322,676.484,680.16
2528,5.0623488,676.489,680.163
2529,5.0607672,676.495,680.167
2530,5.0591874,676.501,680.171
2531,5.0576082,676.506,680.174
2532,5.0560314,676.512,680.178
2533,5.0544552,676.518,680.181
2534,5.0528808,676.523,680.185
2535,5.0513076,676.529,680.189
2536,5.0497362,676.535,680.192
2537,5.048166,676.54,680.196
2538,5.0465976,676.546,680.2
2539,5.0450304,676.552,680.203
2540,5.0434644,676.557,680.207
2541,5.0419002,676.563,680.21
2542,5.0403372,676.568,680.214
2543,5.038776,676.574,680.218
2544,5.037216,676.58,680.221
2545,5.0356572,676.585,680.225
2546,5.0340996,676.591,680.228
2547,5.0325438,676.597,680.232
2548,5.0309898,676.602,680.235
2549,5.029437,676.608,680.239
2550,5.0278854,676.613,680.243
2551,5.026335,676.619,680.246
2552,5.0247864,676.625,680.25
2553,5.023239,676.63,680.253
2554,5.0216934,676.636,680.257
2555,5.020149,676.641,680.26
2556,5.0186058,676.647,680.264
2557,5.0170644,676.652,680.267
2558,5.0155242,676.658,680.271
2559,5.0139852,676.663,680.275
2560,5.012448,676.669,680.278
2561,5.010912,676.675,680.282
2562,5.0093778,676.68,680.285
2563,5.0078442,676.686,680.289
2564,5.006313,676.691,680.292
2565,5.0047824,676.697,680.296
2566,5.0032536,676.702,680.299
2567,5.001726,676.708,680.303
2568,5.0001996,676.713,680.306
2569,4.998675,676.719,680.31
2570,4.9971516,676.724,680.313
2571,4.99563,676.73,680.317
2572,4.9941096,676.735,680.32
2573,4.9925904,676.741,680.324
2574,4.9910724,676.746,680.327
2575,4.9895562,676.752,680.331
2576,4.9880412,676.757,680.334
2577,4.9865274,676.763,680.338
2578,4.9850154,676.768,680.341
2579,4.9835046,676.774,680.345
2580,4.981995,676.779,680.348
2581,4.9804872,676.785,680.352
2582,4.9789806,676.79,680.355
2583,4.9774752,676.796,680.359
2584,4.9759716,676.801,680.362
2585,4.9744692,676.806,680.366
2586,4.972968,676.812,680.369
2587,4.971468,676.817,680.372
2588,4.9699698,676.823,680.376
2589,4.9684728,676.828,680.379
2590,4.966977,676.834,680.383
2591,4.965483,676.839,680.386
2592,4.9639902,676.845,680.39
2593,4.9624986,676.85,680.393
2594,4.9610088,676.855,680.397
2595,4.9595196,676.861,680.4
2596,4.9580322,676.866,680.403
2597,4.9565466,676.872,680.407
2598,4.9550616,676.877,680.41
2599,4.9535784,676.882,680.414
2600,4.9520964,676.888,680.417
2601,4.9506162,676.893,680.421
2602,4.9491366,676.899,680.424
2603,4.9476588,676.904,680.427
2604,4.9461828,676.909,680.431
2605,4.9447074,676.915,680.434
2606,4.9432338,676.92,680.438
2607,4.9417614,676.925,680.441
2608,4.9402902,676.931,680.444
2609,4.9388208,676.936,680.448
2610,4.937352,676.941,680.451
2611,4.935885,676.947,680.455
2612,4.9344198,676.952,680.458
2613,4.9329552,676.958,680.461
2614,4.9314924,676.963,680.465
2615,4.9300308,676.968,680.468
2616,4.9285704,676.974,680.471
2617,4.9271112,676.979,680.475
2618,4.9256538,676.984,680.478
2619,4.9241976,676.989,680.482
2620,4.9227426,676.995,680.485
2621,4.9212894,677,680.488
2622,4.9198368,677.005,680.492
2623,4.918386,677.011,680.495
2624,4.9169364,677.016,680.498
2625,4.9154886,677.021,680.502
2626,4.9140414,677.027,680.505
2627,4.912596,677.032,680.508
2628,4.9111518,677.037,680.512
2629,4.9097088,677.042,680.515
2630,4.908267,677.048,680.518
2631,4.906827,677.053,680.522
2632,4.9053882,677.058,680.525
2633,4.9039506,677.064,680.528
2634,4.9025142,677.069,680.532
2635,4.901079,677.074,680.535
2636,4.8996456,677.079,680.538
2637,4.8982134,677.085,680.541
2638,4.8967824,677.09,680.545
2639,4.8953526,677.095,680.548
2640,4.8939246,677.1,680.551
2641,4.8924972,677.105,680.555
2642,4.8910716,677.111,680.558
2643,4.8896472,677.116,680.561
2644,4.888224,677.121,680.565
2645,4.8868026,677.126,680.568
2646,4.8853818,677.132,680.571
2647,4.8839628,677.137,680.574
2648,4.882545,677.142,680.578
2649,4.8811284,677.147,680.581
2650,4.879713,677.152,680.584
2651,4.8782994,677.158,680.587
2652,4.8768864,677.163,680.591
