time (s),Tp (K),m
2123.0,653.8333333333252,1.4496977221450136
2124.0,653.9999999999918,1.4463644681105507
2125.0,654.1666666666584,1.443054828691392
2126.0,654.3333333333251,1.4397687706045637
2127.0,654.4999999999917,1.4365062584240125
2128.0,654.6666666666583,1.4332672545905256
2129.0,654.833333333325,1.4300517194220879
2130.0,654.9999999999916,1.4268596111247078
2131.0,655.1666666666582,1.423690885803683
2132.0,655.3333333333248,1.4205454974753056
2133.0,655.4999999999915,1.4174233980790292
2134.0,655.6666666666581,1.4143245374900593
2135.0,655.8333333333247,1.4112488635323939
2136.0,655.9999999999914,1.4081963219922988
2137.0,656.166666666658,1.405166856632209
2138.0,656.3333333333246,1.4021604092050721
2139.0,656.4999999999912,1.3991769194691095
2140.0,656.6666666666579,1.3962163252030035
2141.0,656.8333333333245,1.3932785622215045
2142.0,656.9999999999911,1.390363564391457
2143.0,657.1666666666578,1.3874712636482363
2144.0,657.3333333333244,1.3846015900125868
2145.0,657.499999999991,1.3817544716078778
2146.0,657.6666666666576,1.3789298346777434
2147.0,657.8333333333243,1.3761276036041319
2148.0,657.9999999999909,1.3733477009257344
2149.0,658.1666666666575,1.3705900473568022
2150.0,658.3333333333242,1.3678545618063502
2151.0,658.4999999999908,1.3651411613977245
2152.0,658.6666666666574,1.362449761488549
2153.0,658.833333333324,1.3597802756910338
2154.0,658.9999999999907,1.3571326158926396
2155.0,659.1666666666573,1.3545066922770972
2156.0,659.3333333333239,1.3519024133457775
2157.0,659.4999999999906,1.349319685939393
2158.0,659.6666666666572,1.3467584152600465
2159.0,659.8333333333238,1.344218504893595
2160.0,659.9999999999905,1.3416998568323446
2161.0,660.1666666666571,1.3392023714980617
2162.0,660.3333333333237,1.3367259477652844
2163.0,660.4999999999903,1.3342704829849417
2164.0,660.666666666657,1.3318358730082658
2165.0,660.8333333333236,1.3294220122109934
2166.0,660.9999999999902,1.3270287935178449
2167.0,661.1666666666569,1.324656108427276
2168.0,661.3333333333235,1.3223038470364985
2169.0,661.4999999999901,1.3199718980667536
2170.0,661.6666666666567,1.3176601488888422
2171.0,661.8333333333234,1.3153684855488885
2172.0,661.99999999999,1.313096792794346
2173.0,662.1666666666566,1.3108449541002243
2174.0,662.3333333333233,1.3086128516955382
2175.0,662.4999999999899,1.3064003665899615
2176.0,662.6666666666565,1.3042073786006885
2177.0,662.8333333333231,1.302033766379484
2178.0,662.9999999999898,1.29987940743992
2179.0,663.1666666666564,1.297744178184788
2180.0,663.333333333323,1.2956279539336761
2181.0,663.4999999999897,1.2935306089507137
2182.0,663.6666666666563,1.2914520164724537
2183.0,663.8333333333229,1.2893920487359056
2184.0,663.9999999999895,1.2873505770066973
2185.0,664.1666666666562,1.2853274716073564
2186.0,664.3333333333228,1.2833226019457156
2187.0,664.4999999999894,1.2813358365434095
2188.0,664.666666666656,1.279367043064481
2189.0,664.8333333333227,1.2774160883440655
2190.0,664.9999999999893,1.2754828384171557
2191.0,665.1666666666559,1.2735671585474329
2192.0,665.3333333333226,1.2716689132561658
2193.0,665.4999999999892,1.2697879663511435
2194.0,665.6666666666558,1.2679241809556645
2195.0,665.8333333333225,1.2660774195375484
2196.0,665.9999999999891,1.264247543938171
2197.0,666.1666666666557,1.262434415401514
2198.0,666.3333333333223,1.260637894603216
2199.0,666.499999999989,1.258857841679617
2200.0,666.6666666666556,1.2570941162567917
2201.0,666.8333333333222,1.2553465774795503
2202.0,666.9999999999889,1.2536150840404119
2203.0,667.1666666666555,1.2518994942085349
2204.0,667.3333333333221,1.2501996658585917
2205.0,667.4999999999887,1.248515456499577
2206.0,667.6666666666554,1.2468467233035585
2207.0,667.833333333322,1.2451933231343375
2208.0,667.9999999999886,1.2435551125760202
2209.0,668.1666666666553,1.2419319479614948
2210.0,668.3333333333219,1.2403236854007993
2211.0,668.4999999999885,1.2387301808093776
2212.0,668.6666666666551,1.2371512899361998
2213.0,668.8333333333218,1.2355868683917615
2214.0,668.9999999999884,1.2340367716759344
2215.0,669.166666666655,1.23250085520566
2216.0,669.3333333333217,1.2309789743424964
2217.0,669.4999999999883,1.2294709844199896
2218.0,669.6666666666549,1.2279767407708624
2219.0,669.8333333333215,1.2264960987540325
2220.0,669.9999999999882,1.2250289137814196
2221.0,670.1666666666548,1.2235750413445723
2222.0,670.3333333333214,1.2221343370410658
2223.0,670.4999999999881,1.2207066566006919
2224.0,670.6666666666547,1.2192918559114263
2225.0,670.8333333333213,1.217889791045157
2226.0,670.999999999988,1.216500318283174
2227.0,671.1666666666546,1.215123294141418
2228.0,671.3333333333212,1.2137585753954594
2229.0,671.4999999999878,1.2124060191052333
2230.0,671.6666666666545,1.211065482639491
2231.0,671.8333333333211,1.2097368236999833
2232.0,671.9999999999877,1.2084199003453562
2233.0,672.1666666666544,1.207114571014759
2234.0,672.333333333321,1.2058206945511618
2235.0,672.4999999999876,1.2045381302243596
2236.0,672.6666666666542,1.2032667377536777
2237.0,672.8333333333209,1.2020063773303598
2238.0,672.9999999999875,1.2007569096396309
2239.0,673.1666666666541,1.199518195882448
2240.0,673.3333333333208,1.1982900977969009
2241.0,673.4999999999874,1.1970724776792918
2242.0,673.666666666654,1.1958651984048663
2243.0,673.8333333333206,1.194668123448196
2244.0,673.9999999999873,1.193481116903215
2245.0,674.1666666666539,1.1923040435028975
2246.0,674.3333333333205,1.191136768638571
2247.0,674.4999999999872,1.1899791583788728
2248.0,674.6666666666538,1.1888310794883288
2249.0,674.8333333333204,1.1876923994455661
2250.0,674.999999999987,1.1865629864611438
2251.0,675.1666666666537,1.1854427094950077
2252.0,675.3333333333203,1.1843314382735626
2253.0,675.4999999999869,1.1832290433063486
2254.0,675.6666666666536,1.1821353959023384
2255.0,675.8333333333202,1.181050368185842
2256.0,675.9999999999868,1.179973833112005
2257.0,676.1666666666534,1.1789056644819262
2258.0,676.3333333333201,1.1778457369573603
2259.0,676.4999999999867,1.1767939260750293
2260.0,676.6666666666533,1.1757501082605266
2261.0,676.83333333332,1.17471416084182
2262.0,676.9999999999866,1.1736859620623408
2263.0,677.1666666666532,1.172665391093675
2264.0,677.3333333333198,1.1716523280478404
2265.0,677.4999999999865,1.1706466539891536
2266.0,677.6666666666531,1.169648250945693
2267.0,677.8333333333197,1.168657001920348
2268.0,677.9999999999864,1.1676727909014533
2269.0,678.166666666653,1.1666955028730241
2270.0,678.3333333333196,1.1657250238245698
2271.0,678.4999999999862,1.164761240760503
2272.0,678.6666666666529,1.1638040417091404
2273.0,678.8333333333195,1.1628533157312915
2274.0,678.9999999999861,1.161908952928442
2275.0,679.1666666666528,1.1609708444505311
2276.0,679.3333333333194,1.1600388825033177
2277.0,679.499999999986,1.159112960355353
2278.0,679.6666666666526,1.1581929723445423
2279.0,679.8333333333193,1.1572788138843086
2280.0,679.9999999999859,1.1563703814693604
2281.0,680.1666666666525,1.1554675726810593
2282.0,680.3333333333192,1.1545702861923983
2283.0,680.4999999999858,1.1536784217725833
2284.0,680.6666666666524,1.1527918802912296
2285.0,680.833333333319,1.1519105637221734
2286.0,680.9999999999857,1.1510343751468977
2287.0,681.1666666666523,1.1501632187575765
2288.0,681.3333333333189,1.1492969998597513
2289.0,681.4999999999856,1.148435624874623
2290.0,681.6666666666522,1.1475790013409848
2291.0,681.8333333333188,1.1467270379167815
2292.0,681.9999999999854,1.1458796443803139
2293.0,682.1666666666521,1.1450367316310783
2294.0,682.3333333333187,1.1441982116902605
2295.0,682.4999999999853,1.143363997700872
2296.0,682.666666666652,1.142534003927549
2297.0,682.8333333333186,1.1417081457560074
2298.0,682.9999999999852,1.140886339692162
2299.0,683.1666666666518,1.1400685033609133
2300.0,683.3333333333185,1.139254555504614
2301.0,683.4999999999851,1.138444415981212
2302.0,683.6666666666517,1.1376380057620699
2303.0,683.8333333333184,1.1368352469294902
2304.0,683.999999999985,1.1360360626739134
2305.0,684.1666666666516,1.1352403772908426
2306.0,684.3333333333183,1.1344481161774467
2307.0,684.4999999999849,1.1336592058288941
2308.0,684.6666666666515,1.1328735738343925
2309.0,684.8333333333181,1.132091148872959
2310.0,684.9999999999848,1.13131186070891
2311.0,685.1666666666514,1.1305356401870914
2312.0,685.333333333318,1.1297624192278461
2313.0,685.4999999999847,1.1289921308217277
2314.0,685.6666666666513,1.1282247090239688
2315.0,685.8333333333179,1.1274600889487008
2316.0,685.9999999999845,1.1266982067629465
2317.0,686.1666666666512,1.1259389996803748
2318.0,686.3333333333178,1.1251824059548376
2319.0,686.4999999999844,1.1244283648736868
2320.0,686.666666666651,1.1236768167508826
2321.0,686.8333333333177,1.1229277029198925
2322.0,686.9999999999843,1.1221809657263964
2323.0,687.1666666666509,1.1214365485207989
2324.0,687.3333333333176,1.12069439565055
2325.0,687.4999999999842,1.1199544524522986
2326.0,687.6666666666508,1.1192166652438595
2327.0,687.8333333333175,1.1184809813160212
2328.0,687.9999999999841,1.1177473489241918
2329.0,688.1666666666507,1.11701571727989
2330.0,688.3333333333173,1.1162860365420895
2331.0,688.499999999984,1.1155582578084167
2332.0,688.6666666666506,1.1148323331062242
2333.0,688.8333333333172,1.1141082153835224
2334.0,688.9999999999839,1.113385858499798
2335.0,689.1666666666505,1.1126652172167084
2336.0,689.3333333333171,1.111946247188672
2337.0,689.4999999999837,1.1112289049533501
2338.0,689.6666666666504,1.1105131479220316
2339.0,689.833333333317,1.1097989343699255
2340.0,689.9999999999836,1.109086223426365
2341.0,690.1666666666503,1.108374975064934
2342.0,690.3333333333169,1.107665150093522
2343.0,690.4999999999835,1.1069567101442979
2344.0,690.6666666666501,1.106249617663635
2345.0,690.8333333333168,1.1055438359019716
2346.0,690.9999999999834,1.1048393289036178
2347.0,691.16666666665,1.1041360614965234
2348.0,691.3333333333167,1.103433999281998
2349.0,691.4999999999833,1.1027331086243997
2350.0,691.6666666666499,1.1020333566407885
2351.0,691.8333333333165,1.1013347111905658
2352.0,691.9999999999832,1.1006371408650806
2353.0,692.1666666666498,1.0999406149772324
2354.0,692.3333333333164,1.0992451035510575
2355.0,692.4999999999831,1.0985505773113147
2356.0,692.6666666666497,1.0978570076730647
2357.0,692.8333333333163,1.0971643667312674
2358.0,692.999999999983,1.096472627250371
2359.0,693.1666666666496,1.0957817626539295
2360.0,693.3333333333162,1.0950917470142363
2361.0,693.4999999999828,1.0944025550419667
2362.0,693.6666666666495,1.0937141620758706
2363.0,693.8333333333161,1.0930265440724751
2364.0,693.9999999999827,1.0923396775958372
2365.0,694.1666666666493,1.0916535398073246
2366.0,694.333333333316,1.0909681084554461
2367.0,694.4999999999826,1.0902833618657282
2368.0,694.6666666666492,1.0895992789306364
2369.0,694.8333333333159,1.0889158390995601
2370.0,694.9999999999825,1.0882330223688441
2371.0,695.1666666666491,1.0875508092718855
2372.0,695.3333333333157,1.0868691808692976
2373.0,695.4999999999824,1.0861881187391336
2374.0,695.666666666649,1.0855076049671846
2375.0,695.8333333333156,1.0848276221373498
2376.0,695.9999999999823,1.084148153322081
2377.0,696.1666666666489,1.0834691820729059
2378.0,696.3333333333155,1.082790692411029
2379.0,696.4999999999822,1.0821126688180223
2380.0,696.6666666666488,1.0814350962265973
2381.0,696.8333333333154,1.0807579600114603
2382.0,696.999999999982,1.0800812459802667
2383.0,697.1666666666487,1.0794049403646615
2384.0,697.3333333333153,1.0787290298114116
2385.0,697.4999999999819,1.0780535013736436
2386.0,697.6666666666486,1.077378342502164
2387.0,697.8333333333152,1.0767035410368924
2388.0,697.9999999999818,1.076029085198389
2389.0,698.1666666666484,1.0753549635794806
2390.0,698.3333333333151,1.0746811651369992
2391.0,698.4999999999817,1.0740076791836162
2392.0,698.6666666666483,1.0733344953797879
2393.0,698.833333333315,1.072661603725804
2394.0,698.9999999999816,1.0719889945539507
2395.0,699.1666666666482,1.0713166585207685
2396.0,699.3333333333148,1.0706445865994396
2397.0,699.4999999999815,1.069972770072266
2398.0,699.6666666666481,1.0693012005232698
2399.0,699.8333333333147,1.068629869830902
2400.0,699.9999999999814,1.0679587701608613
2401.0,700.166666666648,1.067287893959027
2402.0,700.3333333333146,1.0666172339445046
2403.0,700.4999999999812,1.065946783102782
2404.0,700.6666666666479,1.0652765346789983
2405.0,700.8333333333145,1.0646064821713312
2406.0,700.9999999999811,1.063936619324486
2407.0,701.1666666666478,1.0632669401233068
2408.0,701.3333333333144,1.0625974387865011
2409.0,701.499999999981,1.0619281097604671
2410.0,701.6666666666476,1.06125894771324
2411.0,701.8333333333143,1.060589947528553
2412.0,701.9999999999809,1.0599211043000007
2413.0,702.1666666666475,1.059252413325319
2414.0,702.3333333333142,1.0585838701007777
2415.0,702.4999999999808,1.0579154703156757
2416.0,702.6666666666474,1.0572472098469499
2417.0,702.833333333314,1.0565790847538958
2418.0,702.9999999999807,1.0559110912729852
2419.0,703.1666666666473,1.055243225812803
2420.0,703.3333333333139,1.0545754849490812
2421.0,703.4999999999806,1.0539078654198448
2422.0,703.6666666666472,1.0532403641206523
2423.0,703.8333333333138,1.0525729780999549
2424.0,703.9999999999804,1.0519057045545432
2425.0,704.1666666666471,1.0512385408251035
2426.0,704.3333333333137,1.0505714843918694
2427.0,704.4999999999803,1.0499045328703782
2428.0,704.666666666647,1.0492376840073248
2429.0,704.8333333333136,1.0485709356765032
2430.0,704.9999999999802,1.04790428587486
2431.0,705.1666666666468,1.0472377327186244
2432.0,705.3333333333135,1.04657127443955
2433.0,705.4999999999801,1.0459049093812305
2434.0,705.6666666666467,1.0452386359955224
2435.0,705.8333333333134,1.0445724528390443
2436.0,705.99999999998,1.0439063585697772
2437.0,706.1666666666466,1.0432403519437339
2438.0,706.3333333333132,1.042574431811738
2439.0,706.4999999999799,1.0419085971162645
2440.0,706.6666666666465,1.041242846888376
2441.0,706.8333333333131,1.0405771802447377
2442.0,706.9999999999798,1.0399115963847132
2443.0,707.1666666666464,1.0392460945875348
2444.0,707.333333333313,1.038580674209559
2445.0,707.4999999999797,1.0379153346815884
2446.0,707.6666666666463,1.0372500755062808
2447.0,707.8333333333129,1.0365848962556168
2448.0,707.9999999999795,1.0359197965684501
2449.0,708.1666666666462,1.0352547761481286
2450.0,708.3333333333128,1.0345898347601734
2451.0,708.4999999999794,1.0339249722300363
2452.0,708.666666666646,1.0332601884409254
2453.0,708.8333333333127,1.0325954833316808
2454.0,708.9999999999793,1.0319308568947339
2455.0,709.1666666666459,1.0312663091741099
2456.0,709.3333333333126,1.0306018402635064
2457.0,709.4999999999792,1.0299374503044185
2458.0,709.6666666666458,1.029273139484339
2459.0,709.8333333333125,1.0286089080349936
2460.0,709.9999999999791,1.0279447562306487
2461.0,710.1666666666457,1.027280684386468
2462.0,710.3333333333123,1.0266166928569198
2463.0,710.499999999979,1.0259527820342402
2464.0,710.6666666666456,1.0252889523469415
2465.0,710.8333333333122,1.024625204258377
2466.0,710.9999999999789,1.0239615382653429
2467.0,711.1666666666455,1.0232979548967402
2468.0,711.3333333333121,1.022634454712269
2469.0,711.4999999999787,1.0219710383011789
2470.0,711.6666666666454,1.0213077062810512
2471.0,711.833333333312,1.0206444592966335
2472.0,711.9999999999786,1.0199812980187062
2473.0,712.1666666666453,1.0193182231429954
2474.0,712.3333333333119,1.018655235389121
2475.0,712.4999999999785,1.0179923354995823
2476.0,712.6666666666451,1.0173295242387803
2477.0,712.8333333333118,1.0166668023920793
2478.0,712.9999999999784,1.016004170764893
2479.0,713.166666666645,1.015341630181816
2480.0,713.3333333333117,1.014679181485777
2481.0,713.4999999999783,1.0140168255372344
2482.0,713.6666666666449,1.01335456321339
2483.0,713.8333333333115,1.0126923954074407
2484.0,713.9999999999782,1.0120303230278571
2485.0,714.1666666666448,1.011368346997687
2486.0,714.3333333333114,1.010706468253892
2487.0,714.4999999999781,1.0100446877466989
2488.0,714.6666666666447,1.0093830064389897
2489.0,714.8333333333113,1.0087214253057042
2490.0,714.999999999978,1.008059945333275
2491.0,715.1666666666446,1.0073985675190795
2492.0,715.3333333333112,1.0067372928709117
2493.0,715.4999999999778,1.0060761224064896
2494.0,715.6666666666445,1.0054150571529585
2495.0,715.8333333333111,1.004754098146441
2496.0,715.9999999999777,1.0040932464315833
2497.0,716.1666666666443,1.0034325030611373
2498.0,716.333333333311,1.0027718690955472
2499.0,716.4999999999776,1.0021113456025614
2500.0,716.6666666666442,1.0014509336568589
2501.0,716.8333333333109,1.0007906343396888
2502.0,716.9999999999775,1.0001304487385276
2503.0,717.1666666666441,0.9994703779467556
2504.0,717.3333333333107,0.9988104230633355
2505.0,717.4999999999774,0.9981505851925165
2506.0,717.666666666644,0.9974908654435466
2507.0,717.8333333333106,0.9968312649303956
2508.0,717.9999999999773,0.9961717847714963
2509.0,718.1666666666439,0.9955124260894899
2510.0,718.3333333333105,0.9948531900109858
2511.0,718.4999999999771,0.9941940776663388
2512.0,718.6666666666438,0.993535090189423
2513.0,718.8333333333104,0.9928762287174248
2514.0,718.999999999977,0.9922174943906487
2515.0,719.1666666666437,0.9915588883523196
2516.0,719.3333333333103,0.9909004117484077
2517.0,719.4999999999769,0.9902420657274502
2518.0,719.6666666666436,0.989583851440391
2519.0,719.8333333333102,0.9889257700404186
2520.0,719.9999999999768,0.9882678226828218
2521.0,720.1666666666434,0.9876100105248392
2522.0,720.3333333333101,0.9869523347255316
2523.0,720.4999999999767,0.9862947964456426
2524.0,720.6666666666433,0.9856373968474863
2525.0,720.83333333331,0.9849801370948186
2526.0,720.9999999999766,0.9843230183527307
2527.0,721.1666666666432,0.983666041787542
2528.0,721.3333333333098,0.9830092085666986
2529.0,721.4999999999765,0.982352519858673
2530.0,721.6666666666431,0.981695976832877
2531.0,721.8333333333097,0.9810395806595729
2532.0,721.9999999999764,0.9803833325097855
2533.0,722.166666666643,0.9797272335552282
2534.0,722.3333333333096,0.9790712849682276
2535.0,722.4999999999762,0.9784154879216456
2536.0,722.6666666666429,0.977759843588818
2537.0,722.8333333333095,0.9771043531434853
2538.0,722.9999999999761,0.9764490177597346
2539.0,723.1666666666428,0.9757938386119358
2540.0,723.3333333333094,0.9751388168746888
2541.0,723.499999999976,0.9744839537227723
2542.0,723.6666666666426,0.9738292503310869
2543.0,723.8333333333093,0.9731747078746156
2544.0,723.9999999999759,0.9725203275283673
2545.0,724.1666666666425,0.9718661104673454
2546.0,724.3333333333092,0.9712120578664951
2547.0,724.4999999999758,0.9705581709006716
2548.0,724.6666666666424,0.9699044507445981
2549.0,724.833333333309,0.9692508985728321
2550.0,724.9999999999757,0.9685975155597315
2551.0,725.1666666666423,0.967944302879421
2552.0,725.3333333333089,0.9672912617057611
2553.0,725.4999999999756,0.9666383932123185
2554.0,725.6666666666422,0.9659856985723408
2555.0,725.8333333333088,0.9653331789587238
2556.0,725.9999999999754,0.9646808355439918
2557.0,726.1666666666421,0.9640286695002692
2558.0,726.3333333333087,0.9633766819992595
2559.0,726.4999999999753,0.9627248742122219
2560.0,726.666666666642,0.9620732473099486
2561.0,726.8333333333086,0.9614218024627474
2562.0,726.9999999999752,0.9607705408404177
2563.0,727.1666666666418,0.9601194636122384
2564.0,727.3333333333085,0.9594685719469409
2565.0,727.4999999999751,0.9588178670127012
2566.0,727.6666666666417,0.9581673499771148
2567.0,727.8333333333084,0.9575170220071877
2568.0,727.999999999975,0.9568668842693162
2569.0,728.1666666666416,0.9562169379292756
2570.0,728.3333333333082,0.9555671841522029
2571.0,728.4999999999749,0.9549176241025858
2572.0,728.6666666666415,0.9542682589442458
2573.0,728.8333333333081,0.9536190898403302
2574.0,728.9999999999748,0.9529701179532962
2575.0,729.1666666666414,0.9523213444448997
2576.0,729.333333333308,0.951672770476184
2577.0,729.4999999999746,0.9510243972074689
2578.0,729.6666666666413,0.9503762257983389
2579.0,729.8333333333079,0.9497282574076327
2580.0,729.9999999999745,0.9490804931934327
2581.0,730.1666666666412,0.9484329343130582
2582.0,730.3333333333078,0.9477855819230463
2583.0,730.4999999999744,0.9471384371791569
2584.0,730.666666666641,0.9464915012363484
2585.0,730.8333333333077,0.9458447752487786
2586.0,730.9999999999743,0.9451982603697917
2587.0,731.1666666666409,0.944551957751909
2588.0,731.3333333333076,0.9439058685468238
2589.0,731.4999999999742,0.9432599939053887
2590.0,731.6666666666408,0.9426143349776106
2591.0,731.8333333333075,0.9419688929126402
2592.0,731.9999999999741,0.9413236688587651
2593.0,732.1666666666407,0.9406786639634018
2594.0,732.3333333333073,0.9400338793730889
2595.0,732.499999999974,0.9393893162334765
2596.0,732.6666666666406,0.9387449756893229
2597.0,732.8333333333072,0.9381008588844825
2598.0,732.9999999999739,0.9374569669619015
2599.0,733.1666666666405,0.9368133010636098
2600.0,733.3333333333071,0.9361698623307135
2601.0,733.4999999999737,0.93552665190339
2602.0,733.6666666666404,0.9348836709208752
2603.0,733.833333333307,0.9342409205214602
2604.0,733.9999999999736,0.9335984018424887
2605.0,734.1666666666403,0.9329561160203415
2606.0,734.3333333333069,0.9323140641904337
2607.0,734.4999999999735,0.9316722474872108
2608.0,734.6666666666401,0.9310306670441371
2609.0,734.8333333333068,0.9303893239936889
2610.0,734.9999999999734,0.9297482194673545
2611.0,735.16666666664,0.9291073545956191
2612.0,735.3333333333067,0.9284667305079625
2613.0,735.4999999999733,0.9278263483328525
2614.0,735.6666666666399,0.9271862091977379
2615.0,735.8333333333065,0.926546314229042
2616.0,735.9999999999732,0.9259066645521535
2617.0,736.1666666666398,0.925267261291427
2618.0,736.3333333333064,0.9246281055701677
2619.0,736.499999999973,0.9239891985106302
2620.0,736.6666666666397,0.9233505412340137
2621.0,736.8333333333063,0.9227121348604483
2622.0,736.9999999999729,0.9220739805089995
2623.0,737.1666666666396,0.9214360792976495
2624.0,737.3333333333062,0.9207984323433016
2625.0,737.4999999999728,0.9201610407617666
2626.0,737.6666666666395,0.9195239056677623
2627.0,737.8333333333061,0.9188870281748995
2628.0,737.9999999999727,0.9182504093956856
2629.0,738.1666666666393,0.9176140504415098
2630.0,738.333333333306,0.9169779524226407
2631.0,738.4999999999726,0.9163421164482211
2632.0,738.6666666666392,0.9157065436262585
2633.0,738.8333333333059,0.9150712350636214
2634.0,738.9999999999725,0.9144361918660332
2635.0,739.1666666666391,0.9138014151380636
2636.0,739.3333333333057,0.9131669059831254
2637.0,739.4999999999724,0.912532665503466
2638.0,739.666666666639,0.911898694800164
2639.0,739.8333333333056,0.9112649949731177
2640.0,739.9999999999723,0.9106315671210463
2641.0,740.1666666666389,0.9099984123414789
2642.0,740.3333333333055,0.9093655317307481
2643.0,740.4999999999721,0.9087329263839877
2644.0,740.6666666666388,0.9081005973951223
2645.0,740.8333333333054,0.9074685458568649
2646.0,740.999999999972,0.9068367728607069
2647.0,741.1666666666387,0.9062052794969166
2648.0,741.3333333333053,0.9055740668545303
2649.0,741.4999999999719,0.9049431360213456
2650.0,741.6666666666385,0.9043124880839171
2651.0,741.8333333333052,0.9036821241275511
2652.0,741.9999999999718,0.9030520452362972
2653.0,742.1666666666384,0.9024222524929432
2654.0,742.3333333333051,0.9017927469790088
2655.0,742.4999999999717,0.9011635297747433
2656.0,742.6666666666383,0.9005346019591132
2657.0,742.833333333305,0.8999059646097995
2658.0,742.9999999999716,0.8992776188031948
2659.0,743.1666666666382,0.8986495656143917
2660.0,743.3333333333048,0.8980218061171796
2661.0,743.4999999999715,0.8973943413840407
2662.0,743.6666666666381,0.8967671724861404
2663.0,743.8333333333047,0.8961403004933233
2664.0,743.9999999999714,0.895513726474107
2665.0,744.166666666638,0.8948874514956762
2666.0,744.3333333333046,0.8942614766238777
2667.0,744.4999999999712,0.8936358029232122
2668.0,744.6666666666379,0.8930104314568321
2669.0,744.8333333333045,0.8923853632865314
2670.0,744.9999999999711,0.8917605994727429
2671.0,745.1666666666378,0.8911361410745322
2672.0,745.3333333333044,0.8905119891495894
2673.0,745.499999999971,0.8898881447542273
2674.0,745.6666666666376,0.8892646089433703
2675.0,745.8333333333043,0.8886413827705542
2676.0,745.9999999999709,0.8880184672879171
2677.0,746.1666666666375,0.8873958635461932
2678.0,746.3333333333042,0.886773572594709
2679.0,746.4999999999708,0.8861515954813787
2680.0,746.6666666666374,0.8855299332526922
2681.0,746.833333333304,0.8849085869537182
2682.0,746.9999999999707,0.8842875576280906
2683.0,747.1666666666373,0.8836668463180086
2684.0,747.3333333333039,0.8830464540642258
2685.0,747.4999999999706,0.882426381906049
2686.0,747.6666666666372,0.8818066308813316
2687.0,747.8333333333038,0.8811872020264649
2688.0,747.9999999999704,0.8805680963763773
2689.0,748.1666666666371,0.8799493149645216
2690.0,748.3333333333037,0.8793308588228788
2691.0,748.4999999999703,0.8787127289819441
2692.0,748.666666666637,0.8780949264707261
2693.0,748.8333333333036,0.8774774523167389
2694.0,748.9999999999702,0.876860307545998
2695.0,749.1666666666368,0.8762434931830121
2696.0,749.3333333333035,0.8756270102507829
2697.0,749.4999999999701,0.8750108597707928
2698.0,749.6666666666367,0.8743950427630043
2699.0,749.8333333333034,0.8737795602458515
2700.0,749.99999999997,0.8731644132362376
2701.0,750.1666666666366,0.8725496027495261
2702.0,750.3333333333032,0.871935129799537
2703.0,750.4999999999699,0.8713209953985424
2704.0,750.6666666666365,0.8707072005572575
2705.0,750.8333333333031,0.8700937462848396
2706.0,750.9999999999698,0.8694806335888788
2707.0,751.1666666666364,0.8688678634753955
2708.0,751.333333333303,0.8682554369488316
2709.0,751.4999999999696,0.8676433550120494
2710.0,751.6666666666363,0.8670316186663213
2711.0,751.8333333333029,0.8664202289113299
2712.0,751.9999999999695,0.8658091867451573
2713.0,752.1666666666362,0.8651984931642831
2714.0,752.3333333333028,0.8645881491635782
2715.0,752.4999999999694,0.863978155736298
2716.0,752.666666666636,0.8633685138740793
2717.0,752.8333333333027,0.8627592245669341
2718.0,752.9999999999693,0.8621502888032434
2719.0,753.1666666666359,0.8615417075697535
2720.0,753.3333333333026,0.8609334818515685
2721.0,753.4999999999692,0.8603256126321485
2722.0,753.6666666666358,0.8597181008932997
2723.0,753.8333333333024,0.8591109476151737
2724.0,753.9999999999691,0.8585041537762583
2725.0,754.1666666666357,0.8578977203533761
2726.0,754.3333333333023,0.8572916483216764
2727.0,754.499999999969,0.8566859386546294
2728.0,754.6666666666356,0.8560805923240256
2729.0,754.8333333333022,0.855475610299965
2730.0,754.9999999999688,0.8548709935508553
2731.0,755.1666666666355,0.8542667430434059
2732.0,755.3333333333021,0.8536628597426232
2733.0,755.4999999999687,0.853059344611804
2734.0,755.6666666666354,0.8524561986125323
2735.0,755.833333333302,0.8518534227046726
2736.0,755.9999999999686,0.8512510178463661
2737.0,756.1666666666353,0.8506489849940246
2738.0,756.3333333333019,0.8500473251023255
2739.0,756.4999999999685,0.8494460391242076
2740.0,756.6666666666351,0.8488451280108661
2741.0,756.8333333333018,0.8482445927117455
2742.0,756.9999999999684,0.8476444341745382
2743.0,757.166666666635,0.8470446533451742
2744.0,757.3333333333017,0.8464452511678222
2745.0,757.4999999999683,0.8458462285848817
2746.0,757.6666666666349,0.8452475865369757
2747.0,757.8333333333015,0.8446493259629506
2748.0,757.9999999999682,0.8440514477998662
2749.0,758.1666666666348,0.8434539529829965
2750.0,758.3333333333014,0.8428568424458194
2751.0,758.499999999968,0.842260117120015
2752.0,758.6666666666347,0.8416637779354585
2753.0,758.8333333333013,0.8410678258202187
2754.0,758.9999999999679,0.8404722617005489
2755.0,759.1666666666346,0.8398770865008864
2756.0,759.3333333333012,0.8392823011438438
2757.0,759.4999999999678,0.8386879065502062
2758.0,759.6666666666345,0.8380939036389268
2759.0,759.8333333333011,0.8375002933271208
2760.0,759.9999999999677,0.8369070765300618
2761.0,760.1666666666343,0.8363142541611757
2762.0,760.333333333301,0.8357218271320371
2763.0,760.4999999999676,0.8351297963523646
2764.0,760.6666666666342,0.8345381627300152
2765.0,760.8333333333009,0.833946927170981
2766.0,760.9999999999675,0.8333560905793819
