Temp,time,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity
[K],[s],[mg],[uV/mg],[mW/uV],[K/s],[J/g/K]
497.3,582.5,3.8408,1.01064,0.886,0.359,2.50
497.4,582.7,3.8409,1.01038,0.891,0.358,2.52
497.5,583.0,3.8406,1.0099,0.896,0.358,2.53
497.6,583.3,3.8401,1.00947,0.898,0.359,2.52
497.7,583.6,3.8396,1.00912,0.898,0.360,2.52
497.8,583.9,3.8394,1.00847,0.898,0.359,2.52
497.9,584.1,3.8393,1.00733,0.898,0.358,2.53
498.0,584.4,3.8394,1.00609,0.896,0.357,2.53
498.1,584.7,3.8394,1.00519,0.893,0.357,2.51
498.2,585.0,3.8391,1.00516,0.894,0.357,2.52
498.3,585.3,3.8386,1.00626,0.898,0.357,2.53
498.4,585.5,3.8379,1.00727,0.898,0.357,2.54
498.5,585.8,3.8373,1.00676,0.896,0.357,2.53
498.6,586.1,3.8369,1.0053,0.894,0.357,2.52
498.7,586.4,3.8367,1.00428,0.894,0.357,2.51
498.8,586.7,3.8367,1.00403,0.895,0.359,2.50
498.9,586.9,3.8368,1.00412,0.894,0.361,2.49
499.0,587.2,3.8368,1.00425,0.894,0.361,2.49
499.1,587.5,3.8367,1.00421,0.898,0.359,2.51
499.2,587.8,3.8367,1.00387,0.903,0.358,2.53
499.3,588.1,3.8364,1.00313,0.903,0.358,2.53
499.4,588.3,3.8358,1.00209,0.900,0.357,2.52
499.5,588.6,3.8354,1.00137,0.899,0.357,2.52
499.6,588.9,3.8353,1.00135,0.899,0.357,2.52
499.7,589.2,3.8354,1.00141,0.899,0.357,2.52
499.8,589.5,3.8355,1.00086,0.899,0.357,2.52
499.9,589.7,3.8354,0.9999,0.897,0.357,2.51
500.0,590.0,3.8354,0.99901,0.890,0.357,2.49
500.1,590.3,3.8354,0.99843,0.888,0.357,2.48
500.2,590.6,3.8355,0.99829,0.892,0.357,2.49
500.3,590.9,3.8355,0.99821,0.898,0.358,2.50
500.4,591.1,3.8353,0.99749,0.900,0.360,2.49
500.5,591.4,3.8348,0.99637,0.897,0.360,2.48
500.6,591.7,3.8344,0.99611,0.895,0.359,2.48
500.7,592.0,3.8342,0.99687,0.893,0.358,2.49
500.8,592.2,3.8341,0.99685,0.891,0.358,2.48
500.9,592.5,3.8341,0.99505,0.891,0.358,2.47
501.0,592.8,3.8341,0.99296,0.892,0.358,2.47
501.1,593.1,3.8342,0.99203,0.892,0.358,2.47
501.2,593.4,3.8342,0.99199,0.894,0.356,2.49
501.3,593.6,3.8338,0.99218,0.897,0.354,2.51
501.4,593.9,3.8333,0.99212,0.897,0.355,2.51
501.5,594.2,3.8329,0.99148,0.892,0.356,2.48
501.6,594.5,3.8328,0.99048,0.888,0.358,2.46
501.7,594.8,3.8328,0.98965,0.888,0.359,2.45
501.8,595.0,3.8328,0.98922,0.890,0.360,2.45
501.9,595.3,3.8328,0.98917,0.896,0.359,2.47
502.0,595.6,3.8328,0.98927,0.899,0.360,2.47
502.1,595.9,3.8328,0.989,0.896,0.360,2.46
502.2,596.2,3.8329,0.98813,0.894,0.361,2.45
502.3,596.4,3.8328,0.98689,0.897,0.361,2.45
502.4,596.7,3.8325,0.98559,0.899,0.360,2.46
502.5,597.0,3.8322,0.98459,0.899,0.360,2.46
502.6,597.3,3.8318,0.98415,0.897,0.360,2.45
502.7,597.5,3.8313,0.98414,0.895,0.359,2.45
502.8,597.8,3.8307,0.9843,0.895,0.358,2.46
502.9,598.1,3.8303,0.98418,0.895,0.358,2.46
503.0,598.4,3.8301,0.98332,0.895,0.359,2.45
503.1,598.7,3.8301,0.98172,0.897,0.360,2.45
503.2,598.9,3.8302,0.97971,0.899,0.358,2.46
503.3,599.2,3.8302,0.97786,0.899,0.358,2.46
503.4,599.5,3.8302,0.97692,0.897,0.358,2.45
503.5,599.8,3.8302,0.97683,0.896,0.358,2.45
503.6,600.1,3.8302,0.97633,0.898,0.358,2.45
503.7,600.3,3.8302,0.97484,0.897,0.358,2.44
503.8,600.6,3.8302,0.97363,0.896,0.359,2.43
503.9,600.9,3.8302,0.97367,0.894,0.360,2.42
504.0,601.2,3.8302,0.97404,0.896,0.359,2.43
504.1,601.4,3.8301,0.97362,0.901,0.358,2.45
504.2,601.7,3.8299,0.97248,0.901,0.357,2.45
504.3,602.0,3.8295,0.97108,0.896,0.357,2.44
504.4,602.3,3.8290,0.96983,0.894,0.356,2.44
504.5,602.6,3.8288,0.96905,0.896,0.355,2.45
504.6,602.9,3.8288,0.96868,0.897,0.355,2.45
504.7,603.1,3.8289,0.96829,0.895,0.355,2.44
504.8,603.4,3.8289,0.96779,0.894,0.357,2.43
504.9,603.7,3.8289,0.96745,0.894,0.358,2.42
505.0,604.0,3.8289,0.96723,0.895,0.359,2.41
505.1,604.3,3.8289,0.96661,0.896,0.359,2.41
505.2,604.5,3.8289,0.96547,0.897,0.359,2.41
505.3,604.8,3.8289,0.96466,0.896,0.359,2.41
505.4,605.1,3.8286,0.96469,0.895,0.359,2.41
505.5,605.4,3.8283,0.96426,0.894,0.360,2.40
505.6,605.6,3.8279,0.96216,0.895,0.360,2.39
505.7,605.9,3.8276,0.95986,0.898,0.360,2.40
505.8,606.2,3.8275,0.9595,0.899,0.360,2.40
505.9,606.5,3.8275,0.96024,0.898,0.360,2.39
506.0,606.8,3.8276,0.95971,0.897,0.362,2.38
506.1,607.0,3.8276,0.9579,0.899,0.361,2.39
506.2,607.3,3.8275,0.95679,0.903,0.358,2.41
506.3,607.6,3.8276,0.95704,0.904,0.358,2.42
506.4,607.9,3.8275,0.95744,0.901,0.359,2.40
506.5,608.1,3.8275,0.95712,0.896,0.360,2.38
506.6,608.4,3.8276,0.95615,0.896,0.360,2.38
506.7,608.7,3.8276,0.95482,0.898,0.360,2.38
506.8,609.0,3.8276,0.95364,0.897,0.359,2.38
506.9,609.3,3.8273,0.95308,0.895,0.359,2.38
507.0,609.5,3.8270,0.95299,0.895,0.359,2.38
507.1,609.8,3.8266,0.95307,0.897,0.359,2.38
507.2,610.1,3.8263,0.95298,0.897,0.358,2.38
507.3,610.4,3.8262,0.95237,0.893,0.358,2.38
507.4,610.7,3.8262,0.95155,0.892,0.360,2.36
507.5,610.9,3.8263,0.95123,0.895,0.362,2.35
507.6,611.2,3.8263,0.9512,0.898,0.362,2.36
507.7,611.5,3.8262,0.95028,0.900,0.360,2.38
507.8,611.8,3.8262,0.94824,0.902,0.357,2.40
507.9,612.0,3.8262,0.94652,0.907,0.357,2.40
508.0,612.3,3.8263,0.94617,0.911,0.359,2.40
508.1,612.6,3.8262,0.94669,0.908,0.359,2.39
508.2,612.9,3.8259,0.94734,0.901,0.358,2.38
508.3,613.2,3.8256,0.94737,0.895,0.357,2.37
508.4,613.4,3.8255,0.94623,0.894,0.357,2.37
508.5,613.7,3.8256,0.94472,0.894,0.357,2.37
508.6,614.0,3.8256,0.94399,0.895,0.358,2.36
508.7,614.3,3.8256,0.94363,0.896,0.358,2.36
508.8,614.6,3.8256,0.94241,0.897,0.358,2.36
508.9,614.8,3.8256,0.94065,0.897,0.358,2.36
509.0,615.1,3.8256,0.93991,0.895,0.358,2.35
509.1,615.4,3.8256,0.94035,0.895,0.358,2.35
509.2,615.7,3.8256,0.94019,0.898,0.356,2.37
509.3,616.0,3.8256,0.93889,0.901,0.356,2.37
509.4,616.2,3.8256,0.93833,0.901,0.358,2.36
509.5,616.5,3.8256,0.9395,0.900,0.360,2.35
509.6,616.8,3.8256,0.94021,0.900,0.360,2.35
509.7,617.1,3.8257,0.93853,0.902,0.357,2.37
509.8,617.4,3.8256,0.9361,0.901,0.355,2.38
509.9,617.6,3.8252,0.93523,0.899,0.354,2.38
510.0,617.9,3.8247,0.93597,0.897,0.356,2.36
510.1,618.2,3.8245,0.93743,0.896,0.359,2.34
510.2,618.5,3.8245,0.93856,0.893,0.360,2.32
510.3,618.8,3.8247,0.93831,0.887,0.359,2.32
510.4,619.0,3.8247,0.93681,0.885,0.359,2.31
510.5,619.3,3.8245,0.93526,0.890,0.360,2.31
510.6,619.6,3.8241,0.93439,0.895,0.360,2.33
510.7,619.9,3.8239,0.93433,0.899,0.358,2.34
510.8,620.1,3.8239,0.93487,0.901,0.358,2.35
510.9,620.4,3.8239,0.93522,0.900,0.358,2.35
511.0,620.7,3.8240,0.93476,0.899,0.359,2.34
511.1,621.0,3.8239,0.9336,0.899,0.359,2.34
511.2,621.3,3.8238,0.93213,0.899,0.358,2.34
511.3,621.5,3.8236,0.93123,0.902,0.359,2.34
511.4,621.8,3.8236,0.93173,0.905,0.360,2.34
511.5,622.1,3.8236,0.93285,0.905,0.361,2.34
511.6,622.4,3.8236,0.93314,0.902,0.362,2.33
511.7,622.6,3.8236,0.93246,0.900,0.360,2.33
511.8,622.9,3.8236,0.93163,0.898,0.358,2.33
511.9,623.2,3.8236,0.93107,0.898,0.358,2.34
512.0,623.5,3.8236,0.93075,0.900,0.358,2.34
512.1,623.8,3.8236,0.93049,0.899,0.359,2.33
512.2,624.0,3.8236,0.92995,0.897,0.359,2.33
512.3,624.3,3.8236,0.92903,0.897,0.358,2.32
512.4,624.6,3.8236,0.92834,0.901,0.359,2.33
512.5,624.9,3.8236,0.92837,0.906,0.360,2.33
512.6,625.2,3.8236,0.92869,0.906,0.360,2.33
512.7,625.4,3.8236,0.92868,0.903,0.359,2.34
512.8,625.7,3.8236,0.9282,0.904,0.358,2.34
512.9,626.0,3.8236,0.92731,0.905,0.358,2.34
513.0,626.3,3.8236,0.92628,0.905,0.360,2.33
513.1,626.5,3.8236,0.92548,0.904,0.361,2.32
513.2,626.8,3.8236,0.92517,0.902,0.361,2.31
513.3,627.1,3.8236,0.92546,0.900,0.360,2.31
513.4,627.4,3.8236,0.92617,0.900,0.360,2.32
513.5,627.7,3.8236,0.92667,0.900,0.361,2.31
513.6,627.9,3.8236,0.92663,0.899,0.364,2.29
513.7,628.2,3.8236,0.92642,0.900,0.365,2.28
513.8,628.5,3.8236,0.92638,0.900,0.365,2.28
513.9,628.8,3.8236,0.92614,0.899,0.362,2.30
514.0,629.0,3.8236,0.92531,0.897,0.358,2.32
514.1,629.3,3.8236,0.92423,0.899,0.357,2.33
514.2,629.6,3.8235,0.92349,0.904,0.359,2.33
514.3,629.9,3.8234,0.92346,0.906,0.361,2.32
514.4,630.1,3.8232,0.92432,0.904,0.362,2.31
514.5,630.4,3.8230,0.92544,0.902,0.361,2.31
514.6,630.7,3.8229,0.92548,0.904,0.360,2.32
514.7,631.0,3.8229,0.9243,0.904,0.360,2.32
514.8,631.3,3.8229,0.92351,0.900,0.359,2.31
514.9,631.5,3.8230,0.92395,0.898,0.359,2.31
515.0,631.8,3.8229,0.92453,0.901,0.360,2.32
515.1,632.1,3.8228,0.92435,0.904,0.360,2.32
515.2,632.4,3.8226,0.92412,0.903,0.359,2.32
515.3,632.6,3.8224,0.92462,0.898,0.360,2.31
515.4,632.9,3.8223,0.92523,0.897,0.360,2.31
515.5,633.2,3.8223,0.925,0.901,0.360,2.32
515.6,633.5,3.8223,0.92402,0.900,0.360,2.31
515.7,633.8,3.8223,0.92298,0.896,0.361,2.29
515.8,634.0,3.8223,0.92219,0.896,0.359,2.30
515.9,634.3,3.8223,0.92164,0.899,0.356,2.33
516.0,634.6,3.8223,0.92146,0.901,0.353,2.35
516.1,634.9,3.8223,0.92182,0.902,0.351,2.37
516.2,635.2,3.8223,0.9225,0.899,0.353,2.35
516.3,635.5,3.8222,0.92251,0.897,0.357,2.32
516.4,635.7,3.8220,0.92149,0.897,0.361,2.29
516.5,636.0,3.8216,0.92088,0.899,0.361,2.29
516.6,636.3,3.8213,0.92171,0.900,0.359,2.31
516.7,636.6,3.8210,0.92259,0.901,0.358,2.32
516.8,636.8,3.8206,0.92195,0.900,0.358,2.32
516.9,637.1,3.8201,0.92071,0.900,0.360,2.30
517.0,637.4,3.8198,0.92052,0.901,0.360,2.30
517.1,637.7,3.8197,0.9212,0.902,0.359,2.31
517.2,638.0,3.8197,0.92156,0.904,0.358,2.33
517.3,638.2,3.8197,0.92152,0.903,0.357,2.33
517.4,638.5,3.8197,0.9219,0.897,0.358,2.31
517.5,638.8,3.8197,0.92273,0.894,0.359,2.30
517.6,639.1,3.8197,0.92291,0.901,0.359,2.32
517.7,639.4,3.8197,0.92217,0.906,0.358,2.33
517.8,639.6,3.8197,0.92187,0.902,0.357,2.33
517.9,639.9,3.8197,0.92278,0.898,0.357,2.33
518.0,640.2,3.8197,0.92337,0.903,0.357,2.34
518.1,640.5,3.8197,0.9223,0.909,0.358,2.34
518.2,640.8,3.8197,0.9207,0.908,0.358,2.33
518.3,641.0,3.8197,0.92014,0.902,0.359,2.31
518.4,641.3,3.8197,0.92051,0.899,0.359,2.31
518.5,641.6,3.8197,0.921,0.900,0.360,2.30
518.6,641.9,3.8197,0.92125,0.902,0.360,2.31
518.7,642.1,3.8197,0.92119,0.903,0.360,2.31
518.8,642.4,3.8197,0.92095,0.904,0.359,2.32
518.9,642.7,3.8197,0.92091,0.904,0.358,2.33
519.0,643.0,3.8197,0.92113,0.903,0.357,2.33
519.1,643.3,3.8197,0.92127,0.903,0.357,2.33
519.2,643.5,3.8197,0.92106,0.904,0.358,2.33
519.3,643.8,3.8197,0.92045,0.904,0.359,2.32
519.4,644.1,3.8196,0.91952,0.904,0.360,2.31
519.5,644.4,3.8196,0.91881,0.901,0.360,2.30
519.6,644.7,3.8201,0.91882,0.900,0.360,2.29
519.7,644.9,3.8206,0.91937,0.904,0.360,2.31
519.8,645.2,3.8207,0.92002,0.908,0.359,2.33
519.9,645.5,3.8207,0.92017,0.906,0.359,2.32
520.0,645.8,3.8206,0.91921,0.902,0.359,2.31
520.1,646.0,3.8206,0.91794,0.901,0.359,2.30
520.2,646.3,3.8206,0.91825,0.905,0.360,2.31
520.3,646.6,3.8206,0.92015,0.906,0.360,2.32
520.4,646.9,3.8206,0.92143,0.903,0.359,2.32
520.5,647.2,3.8206,0.92108,0.900,0.358,2.32
520.6,647.4,3.8206,0.92046,0.900,0.358,2.31
520.7,647.7,3.8206,0.92063,0.904,0.359,2.32
520.8,648.0,3.8206,0.92107,0.906,0.358,2.33
520.9,648.3,3.8206,0.92109,0.906,0.358,2.33
521.0,648.6,3.8206,0.92048,0.905,0.358,2.33
521.1,648.8,3.8206,0.91925,0.905,0.358,2.32
521.2,649.1,3.8206,0.91827,0.903,0.359,2.31
521.3,649.4,3.8206,0.91862,0.900,0.360,2.29
521.4,649.7,3.8206,0.91991,0.898,0.360,2.29
521.5,649.9,3.8206,0.92091,0.901,0.360,2.31
521.6,650.2,3.8206,0.92116,0.904,0.358,2.32
521.7,650.5,3.8206,0.92098,0.902,0.358,2.32
521.8,650.8,3.8206,0.92058,0.902,0.357,2.33
521.9,651.1,3.8207,0.91996,0.903,0.357,2.33
522.0,651.3,3.8207,0.9192,0.903,0.357,2.33
522.1,651.6,3.8206,0.91854,0.901,0.357,2.32
522.2,651.9,3.8201,0.91823,0.898,0.357,2.31
522.3,652.2,3.8197,0.91837,0.901,0.357,2.32
522.4,652.5,3.8195,0.91896,0.904,0.357,2.33
522.5,652.7,3.8194,0.9195,0.903,0.357,2.32
522.6,653.0,3.8190,0.91948,0.898,0.358,2.31
522.7,653.3,3.8185,0.91931,0.897,0.358,2.30
522.8,653.6,3.8181,0.91968,0.901,0.358,2.31
522.9,653.9,3.8180,0.92034,0.904,0.359,2.32
523.0,654.1,3.8180,0.92043,0.904,0.359,2.32
523.1,654.4,3.8180,0.91994,0.904,0.359,2.32
523.2,654.7,3.8180,0.91976,0.904,0.359,2.32
523.3,655.0,3.8180,0.92021,0.904,0.359,2.32
523.4,655.3,3.8180,0.92079,0.906,0.358,2.33
523.5,655.5,3.8180,0.92114,0.908,0.357,2.34
523.6,655.8,3.8180,0.92148,0.910,0.357,2.35
523.7,656.1,3.8180,0.92186,0.911,0.357,2.35
523.8,656.4,3.8180,0.92171,0.908,0.358,2.34
523.9,656.7,3.8180,0.92056,0.905,0.358,2.32
524.0,656.9,3.8180,0.91932,0.906,0.359,2.32
524.1,657.2,3.8180,0.91917,0.910,0.359,2.33
524.2,657.5,3.8180,0.91965,0.912,0.359,2.34
524.3,657.8,3.8180,0.91956,0.911,0.360,2.33
524.4,658.0,3.8180,0.91881,0.909,0.360,2.32
524.5,658.3,3.8180,0.91817,0.908,0.359,2.32
524.6,658.6,3.8180,0.91803,0.906,0.359,2.32
524.7,658.9,3.8180,0.91833,0.905,0.358,2.32
524.8,659.2,3.8180,0.91893,0.906,0.358,2.32
524.9,659.4,3.8180,0.91965,0.910,0.358,2.34
525.0,659.7,3.8180,0.92031,0.912,0.358,2.34
525.1,660.0,3.8180,0.92088,0.912,0.358,2.35
525.2,660.3,3.8180,0.9213,0.910,0.358,2.34
525.3,660.6,3.8180,0.92146,0.907,0.359,2.33
525.4,660.8,3.8180,0.92127,0.905,0.360,2.32
525.5,661.1,3.8180,0.92095,0.905,0.359,2.32
525.6,661.4,3.8180,0.92082,0.906,0.357,2.34
525.7,661.7,3.8180,0.92086,0.905,0.357,2.33
525.8,662.0,3.8180,0.9209,0.902,0.360,2.31
525.9,662.2,3.8180,0.92115,0.901,0.361,2.30
526.0,662.5,3.8180,0.92215,0.904,0.360,2.31
526.1,662.8,3.8180,0.92376,0.907,0.360,2.33
526.2,663.1,3.8180,0.92485,0.909,0.359,2.34
526.3,663.3,3.8180,0.9247,0.909,0.358,2.35
526.4,663.6,3.8180,0.92365,0.906,0.358,2.34
526.5,663.9,3.8180,0.92219,0.902,0.357,2.33
526.6,664.2,3.8180,0.92111,0.901,0.357,2.33
526.7,664.5,3.8180,0.92103,0.903,0.357,2.33
526.8,664.7,3.8180,0.92154,0.906,0.358,2.33
526.9,665.0,3.8180,0.92198,0.907,0.359,2.33
527.0,665.3,3.8180,0.9225,0.908,0.359,2.33
527.1,665.6,3.8180,0.92349,0.909,0.359,2.34
527.2,665.9,3.8180,0.92452,0.907,0.359,2.33
527.3,666.1,3.8180,0.92454,0.905,0.360,2.33
527.4,666.4,3.8180,0.92354,0.906,0.360,2.32
527.5,666.7,3.8180,0.92253,0.907,0.360,2.33
527.6,667.0,3.8180,0.92206,0.909,0.359,2.33
527.7,667.2,3.8180,0.92179,0.908,0.358,2.34
527.8,667.5,3.8180,0.92152,0.907,0.358,2.34
527.9,667.8,3.8180,0.92166,0.907,0.360,2.32
528.0,668.1,3.8180,0.92238,0.907,0.361,2.32
528.1,668.4,3.8180,0.92282,0.909,0.359,2.34
528.2,668.6,3.8180,0.92214,0.909,0.357,2.35
528.3,668.9,3.8180,0.92119,0.908,0.357,2.34
528.4,669.2,3.8180,0.92128,0.907,0.358,2.34
528.5,669.5,3.8181,0.92212,0.906,0.358,2.34
528.6,669.8,3.8179,0.92255,0.906,0.357,2.34
528.7,670.0,3.8176,0.92258,0.906,0.357,2.34
528.8,670.3,3.8172,0.92316,0.906,0.358,2.34
528.9,670.6,3.8168,0.92423,0.908,0.359,2.34
529.0,670.9,3.8167,0.92439,0.909,0.359,2.34
529.1,671.2,3.8166,0.92325,0.908,0.359,2.33
529.2,671.4,3.8167,0.92238,0.910,0.361,2.33
529.3,671.7,3.8167,0.92282,0.911,0.362,2.32
529.4,672.0,3.8167,0.92354,0.910,0.362,2.32
529.5,672.3,3.8167,0.92348,0.908,0.361,2.32
529.6,672.5,3.8167,0.92318,0.907,0.360,2.33
529.7,672.8,3.8167,0.92349,0.907,0.358,2.34
529.8,673.1,3.8167,0.92425,0.908,0.358,2.34
529.9,673.4,3.8167,0.92486,0.910,0.359,2.34
530.0,673.7,3.8165,0.92525,0.912,0.359,2.35
530.1,673.9,3.8162,0.92572,0.912,0.359,2.35
530.2,674.2,3.8156,0.92629,0.911,0.358,2.36
530.3,674.5,3.8153,0.92673,0.911,0.357,2.36
530.4,674.8,3.8153,0.92693,0.911,0.358,2.36
530.5,675.1,3.8154,0.92701,0.911,0.359,2.35
530.6,675.3,3.8154,0.9271,0.911,0.360,2.35
530.7,675.6,3.8154,0.92719,0.910,0.360,2.35
530.8,675.9,3.8154,0.92736,0.909,0.359,2.35
530.9,676.2,3.8154,0.92785,0.909,0.360,2.34
531.0,676.4,3.8154,0.92885,0.910,0.360,2.35
531.1,676.7,3.8154,0.92975,0.912,0.360,2.36
531.2,677.0,3.8154,0.92978,0.912,0.359,2.36
531.3,677.3,3.8154,0.92917,0.911,0.359,2.36
531.4,677.6,3.8154,0.92873,0.911,0.359,2.36
531.5,677.8,3.8154,0.92868,0.910,0.359,2.36
531.6,678.1,3.8153,0.92874,0.908,0.357,2.36
531.7,678.4,3.8150,0.92876,0.906,0.356,2.36
531.8,678.7,3.8146,0.9287,0.906,0.357,2.36
531.9,679.0,3.8143,0.92864,0.906,0.357,2.36
532.0,679.2,3.8140,0.92875,0.907,0.357,2.36
532.1,679.5,3.8140,0.9291,0.908,0.357,2.36
532.2,679.8,3.8141,0.92948,0.909,0.357,2.37
532.3,680.1,3.8141,0.9297,0.908,0.357,2.36
532.4,680.4,3.8141,0.92984,0.905,0.357,2.36
532.5,680.6,3.8141,0.93004,0.904,0.358,2.35
532.6,680.9,3.8141,0.93022,0.906,0.360,2.34
532.7,681.2,3.8141,0.93024,0.907,0.360,2.34
532.8,681.5,3.8140,0.93004,0.907,0.360,2.34
532.9,681.7,3.8141,0.92964,0.908,0.358,2.35
533.0,682.0,3.8141,0.92936,0.908,0.358,2.36
533.1,682.3,3.8140,0.92973,0.911,0.358,2.36
533.2,682.6,3.8137,0.93064,0.912,0.359,2.36
533.3,682.9,3.8133,0.93099,0.910,0.358,2.37
533.4,683.1,3.8130,0.93046,0.909,0.358,2.37
533.5,683.4,3.8127,0.93051,0.909,0.358,2.36
533.6,683.7,3.8127,0.93203,0.909,0.358,2.37
533.7,684.0,3.8127,0.93346,0.911,0.358,2.37
533.8,684.3,3.8128,0.93323,0.912,0.358,2.37
533.9,684.5,3.8127,0.93229,0.913,0.357,2.38
534.0,684.8,3.8127,0.93215,0.914,0.356,2.39
534.1,685.1,3.8127,0.93261,0.915,0.357,2.39
534.2,685.4,3.8127,0.93278,0.915,0.357,2.39
534.3,685.7,3.8127,0.93292,0.918,0.357,2.40
534.4,685.9,3.8127,0.93403,0.920,0.357,2.41
534.5,686.2,3.8127,0.93556,0.916,0.358,2.39
534.6,686.5,3.8127,0.93545,0.911,0.359,2.37
534.7,686.8,3.8127,0.93344,0.909,0.360,2.36
534.8,687.1,3.8127,0.93207,0.912,0.359,2.37
534.9,687.3,3.8127,0.93278,0.917,0.358,2.39
535.0,687.6,3.8127,0.93413,0.916,0.358,2.39
535.1,687.9,3.8127,0.93474,0.914,0.359,2.38
535.2,688.2,3.8127,0.93484,0.912,0.359,2.38
535.3,688.4,3.8127,0.93491,0.912,0.358,2.38
535.4,688.7,3.8127,0.93501,0.914,0.358,2.38
535.5,689.0,3.8127,0.93506,0.914,0.359,2.38
535.6,689.3,3.8127,0.93514,0.914,0.359,2.38
535.7,689.6,3.8127,0.93542,0.913,0.358,2.38
535.8,689.8,3.8127,0.93589,0.913,0.358,2.38
535.9,690.1,3.8127,0.9364,0.914,0.358,2.39
536.0,690.4,3.8127,0.9368,0.912,0.357,2.39
536.1,690.7,3.8127,0.93696,0.911,0.356,2.40
536.2,691.0,3.8127,0.93696,0.912,0.357,2.40
536.3,691.2,3.8127,0.93721,0.912,0.360,2.38
536.4,691.5,3.8127,0.93777,0.912,0.362,2.37
536.5,691.8,3.8127,0.93772,0.912,0.360,2.37
536.6,692.1,3.8127,0.93642,0.912,0.359,2.38
536.7,692.4,3.8127,0.93512,0.911,0.360,2.37
536.8,692.6,3.8127,0.93529,0.910,0.360,2.36
536.9,692.9,3.8127,0.93651,0.913,0.359,2.38
537.0,693.2,3.8128,0.93767,0.917,0.357,2.41
537.1,693.5,3.8128,0.93816,0.918,0.357,2.41
537.2,693.7,3.8127,0.93777,0.914,0.358,2.39
537.3,694.0,3.8124,0.93709,0.912,0.358,2.38
537.4,694.3,3.8119,0.93748,0.913,0.357,2.40
537.5,694.6,3.8112,0.939,0.915,0.356,2.42
537.6,694.9,3.8106,0.93987,0.918,0.357,2.42
537.7,695.1,3.8103,0.93945,0.920,0.358,2.41
537.8,695.4,3.8101,0.93951,0.915,0.357,2.41
537.9,695.7,3.8101,0.94109,0.909,0.356,2.40
538.0,696.0,3.8101,0.94211,0.909,0.356,2.40
538.1,696.3,3.8101,0.94076,0.911,0.358,2.40
538.2,696.5,3.8101,0.93899,0.914,0.358,2.39
538.3,696.8,3.8101,0.93933,0.914,0.359,2.39
538.4,697.1,3.8101,0.94092,0.915,0.360,2.39
538.5,697.4,3.8101,0.94162,0.915,0.360,2.39
538.6,697.7,3.8101,0.94131,0.912,0.360,2.39
538.7,697.9,3.8101,0.94116,0.912,0.358,2.40
538.8,698.2,3.8101,0.94169,0.914,0.357,2.41
538.9,698.5,3.8101,0.94268,0.916,0.358,2.41
539.0,698.8,3.8101,0.94365,0.918,0.358,2.42
539.1,699.1,3.8101,0.94373,0.918,0.357,2.43
539.2,699.3,3.8102,0.94283,0.916,0.356,2.43
539.3,699.6,3.8101,0.94252,0.911,0.358,2.40
539.4,699.9,3.8099,0.94388,0.909,0.360,2.39
539.5,700.2,3.8095,0.94546,0.912,0.359,2.40
539.6,700.5,3.8091,0.94569,0.918,0.357,2.43
539.7,700.7,3.8088,0.94497,0.918,0.358,2.42
539.8,701.0,3.8088,0.94431,0.914,0.359,2.40
539.9,701.3,3.8090,0.94422,0.910,0.359,2.40
540.0,701.6,3.8094,0.94494,0.910,0.358,2.40
540.1,701.9,3.8099,0.94613,0.912,0.358,2.41
540.2,702.1,3.8102,0.94704,0.916,0.359,2.42
540.3,702.4,3.8102,0.94734,0.920,0.359,2.43
540.4,702.7,3.8101,0.94719,0.921,0.359,2.43
540.5,703.0,3.8101,0.94676,0.920,0.358,2.43
540.6,703.2,3.8101,0.94623,0.918,0.357,2.43
540.7,703.5,3.8101,0.94581,0.917,0.357,2.43
540.8,703.8,3.8101,0.94594,0.917,0.357,2.43
540.9,704.1,3.8102,0.94684,0.917,0.358,2.43
541.0,704.4,3.8101,0.94777,0.917,0.358,2.43
541.1,704.6,3.8097,0.948,0.916,0.358,2.42
541.2,704.9,3.8092,0.94809,0.913,0.358,2.42
541.3,705.2,3.8090,0.94893,0.910,0.358,2.41
541.4,705.5,3.8089,0.94997,0.911,0.359,2.41
541.5,705.8,3.8086,0.94994,0.915,0.360,2.42
541.6,706.0,3.8081,0.94909,0.918,0.359,2.43
541.7,706.3,3.8077,0.94886,0.920,0.358,2.44
541.8,706.6,3.8075,0.94951,0.919,0.357,2.44
541.9,706.9,3.8075,0.94968,0.916,0.357,2.43
542.0,707.2,3.8075,0.9489,0.913,0.358,2.42
542.1,707.4,3.8075,0.94842,0.917,0.359,2.42
542.2,707.7,3.8075,0.94916,0.920,0.359,2.43
542.3,708.0,3.8075,0.95066,0.919,0.359,2.44
542.4,708.3,3.8075,0.95229,0.916,0.358,2.43
542.5,708.5,3.8075,0.9536,0.916,0.359,2.43
542.6,708.8,3.8075,0.95427,0.919,0.359,2.44
542.7,709.1,3.8075,0.95438,0.919,0.359,2.44
542.8,709.4,3.8075,0.9542,0.916,0.358,2.44
542.9,709.7,3.8075,0.95391,0.915,0.358,2.43
543.0,709.9,3.8075,0.95366,0.916,0.360,2.43
543.1,710.2,3.8075,0.95374,0.917,0.360,2.43
543.2,710.5,3.8075,0.95455,0.920,0.358,2.45
543.3,710.8,3.8075,0.9558,0.921,0.358,2.46
543.4,711.1,3.8074,0.9562,0.918,0.358,2.45
543.5,711.3,3.8072,0.95532,0.917,0.358,2.45
543.6,711.6,3.8068,0.95473,0.920,0.358,2.45
