Temp,time ,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity,Heat Capacity,Heat Capacity
358.4,181.3,3.9770,0.55424,0.917,0.320,1.59,1.60,1.589
358.5,181.6,3.9770,0.55333,0.914,0.319,1.58,1.60,1.585
358.6,181.9,3.9770,0.55306,0.917,0.318,1.59,1.60,1.593
358.7,182.2,3.9770,0.55447,0.919,0.318,1.60,1.59,1.600
358.8,182.5,3.9770,0.55568,0.918,0.320,1.59,1.60,1.594
358.9,182.8,3.9770,0.55567,0.918,0.322,1.58,1.60,1.585
359.0,183.1,3.9770,0.55526,0.919,0.323,1.58,1.59,1.582
359.1,183.4,3.9770,0.5549,0.918,0.321,1.59,1.59,1.582
359.2,183.7,3.9770,0.55437,0.915,0.319,1.59,1.60,1.578
359.3,184.1,3.9770,0.55364,0.915,0.319,1.59,1.60,1.577
359.4,184.4,3.9770,0.55296,0.919,0.320,1.59,1.60,1.583
359.5,184.7,3.9770,0.55278,0.922,0.321,1.59,1.60,1.583
359.6,185.0,3.9770,0.55357,0.921,0.320,1.59,1.60,1.578
359.7,185.3,3.9770,0.55468,0.918,0.321,1.59,1.59,1.575
359.8,185.6,3.9769,0.55478,0.919,0.323,1.58,1.59,1.576
359.9,185.9,3.9767,0.55393,0.920,0.322,1.58,1.59,1.579
360.0,186.2,3.9762,0.5529,0.922,0.320,1.59,1.59,1.587
360.1,186.6,3.9757,0.55193,0.924,0.319,1.60,1.60,1.591
360.2,186.9,3.9756,0.55106,0.922,0.319,1.59,1.60,1.587
360.3,187.2,3.9759,0.55065,0.920,0.320,1.58,1.60,1.578
360.4,187.5,3.9765,0.55099,0.921,0.321,1.58,1.59,1.573
360.5,187.8,3.9770,0.55142,0.922,0.320,1.59,1.58,1.570
360.6,188.1,3.9770,0.55134,0.921,0.319,1.59,1.57,1.568
360.7,188.4,3.9770,0.55123,0.917,0.321,1.58,1.58,1.565
360.8,188.7,3.9769,0.5515,0.913,0.322,1.56,1.58,1.560
360.9,189.1,3.9770,0.55157,0.914,0.321,1.57,1.58,1.566
361.0,189.4,3.9770,0.55112,0.918,0.320,1.58,1.57,1.573
361.1,189.7,3.9770,0.55082,0.918,0.319,1.58,1.57,1.576
361.2,190.0,3.9770,0.55087,0.918,0.321,1.58,1.58,1.576
361.3,190.3,3.9770,0.55036,0.920,0.322,1.57,1.58,1.574
361.4,190.6,3.9770,0.54921,0.921,0.323,1.56,1.57,1.571
361.5,190.9,3.9769,0.54869,0.918,0.322,1.56,1.56,1.568
361.6,191.2,3.9769,0.54903,0.916,0.321,1.56,1.56,1.569
361.7,191.5,3.9771,0.54899,0.918,0.322,1.57,1.56,1.575
361.8,191.9,3.9777,0.5486,0.919,0.321,1.57,1.56,1.573
361.9,192.2,3.9782,0.54937,0.917,0.320,1.58,1.57,1.561
362.0,192.5,3.9783,0.55089,0.915,0.320,1.57,1.57,1.547
362.1,192.8,3.9781,0.55119,0.915,0.322,1.57,1.56,1.549
362.2,193.1,3.9778,0.55044,0.917,0.324,1.56,1.55,1.564
362.3,193.4,3.9773,0.55025,0.918,0.324,1.56,1.55,1.569
362.4,193.7,3.9770,0.5506,0.916,0.322,1.57,1.55,1.559
362.5,194.0,3.9768,0.55057,0.912,0.320,1.57,1.55,1.549
362.6,194.3,3.9769,0.55029,0.910,0.321,1.56,1.56,1.549
362.7,194.7,3.9773,0.55034,0.912,0.324,1.55,1.55,1.552
362.8,195.0,3.9779,0.55062,0.918,0.324,1.56,1.55,1.559
362.9,195.3,3.9782,0.55075,0.923,0.322,1.58,1.56,1.564
363.0,195.6,3.9783,0.55032,0.920,0.322,1.57,1.57,1.558
363.1,195.9,3.9780,0.54914,0.917,0.324,1.56,1.57,1.549
363.2,196.2,3.9776,0.54817,0.918,0.325,1.55,1.57,1.550
363.3,196.5,3.9772,0.54827,0.921,0.326,1.55,1.55,1.560
363.4,196.8,3.9770,0.54855,0.921,0.325,1.56,1.55,1.563
363.5,197.1,3.9769,0.54811,0.918,0.324,1.55,1.56,1.555
363.6,197.4,3.9770,0.54756,0.915,0.324,1.54,1.56,1.544
363.7,197.7,3.9770,0.54755,0.911,0.324,1.54,1.56,1.540
363.8,198.1,3.9770,0.54785,0.909,0.323,1.54,1.55,1.541
363.9,198.4,3.9770,0.54829,0.909,0.323,1.54,1.55,1.537
364.0,198.7,3.9770,0.5492,0.910,0.324,1.54,1.55,1.536
364.1,199.0,3.9769,0.55047,0.913,0.325,1.55,1.55,1.546
364.2,199.3,3.9770,0.55106,0.914,0.325,1.55,1.54,1.551
364.3,199.6,3.9770,0.5504,0.914,0.324,1.55,1.53,1.541
364.4,199.9,3.9769,0.549,0.914,0.323,1.55,1.54,1.532
364.5,200.2,3.9766,0.54763,0.915,0.325,1.54,1.56,1.539
364.6,200.5,3.9761,0.54723,0.914,0.327,1.53,1.55,1.546
364.7,200.8,3.9758,0.54809,0.915,0.327,1.54,1.54,1.543
364.8,201.1,3.9756,0.54962,0.920,0.325,1.56,1.53,1.547
364.9,201.4,3.9756,0.55082,0.922,0.324,1.57,1.53,1.556
365.0,201.7,3.9757,0.55033,0.919,0.326,1.55,1.55,1.559
365.1,202.1,3.9758,0.54859,0.917,0.326,1.54,1.56,1.553
365.2,202.4,3.9762,0.5478,0.913,0.325,1.54,1.56,1.544
365.3,202.7,3.9768,0.54823,0.911,0.325,1.54,1.56,1.541
365.4,203.0,3.9771,0.54826,0.912,0.326,1.53,1.55,1.543
365.5,203.3,3.9770,0.54783,0.913,0.326,1.54,1.55,1.546
365.6,203.6,3.9769,0.54805,0.916,0.325,1.55,1.55,1.550
365.7,203.9,3.9770,0.54878,0.916,0.324,1.55,1.54,1.553
365.8,204.2,3.9769,0.549,0.915,0.324,1.55,1.54,1.552
365.9,204.5,3.9767,0.5489,0.919,0.324,1.56,1.54,1.558
366.0,204.8,3.9763,0.54929,0.925,0.324,1.57,1.54,1.566
366.1,205.1,3.9757,0.54984,0.922,0.324,1.56,1.55,1.561
366.2,205.4,3.9756,0.54976,0.916,0.325,1.55,1.56,1.554
366.3,205.7,3.9756,0.54964,0.915,0.325,1.55,1.55,1.559
366.4,206.1,3.9757,0.5504,0.917,0.326,1.55,1.54,1.567
366.5,206.4,3.9757,0.55105,0.917,0.326,1.55,1.54,1.567
366.6,206.7,3.9756,0.5502,0.916,0.325,1.55,1.54,1.557
366.7,207.0,3.9756,0.54881,0.915,0.325,1.55,1.54,1.549
366.8,207.3,3.9757,0.5484,0.915,0.325,1.54,1.54,1.549
366.9,207.6,3.9757,0.5491,0.914,0.326,1.54,1.55,1.551
367.0,207.9,3.9756,0.5505,0.913,0.326,1.54,1.55,1.550
367.1,208.2,3.9757,0.55162,0.911,0.325,1.55,1.55,1.544
367.2,208.5,3.9758,0.55168,0.910,0.324,1.55,1.55,1.539
367.3,208.8,3.9760,0.55118,0.911,0.325,1.55,1.54,1.543
367.4,209.1,3.9763,0.55092,0.912,0.326,1.54,1.53,1.547
367.5,209.4,3.9763,0.55156,0.910,0.326,1.54,1.53,1.543
367.6,209.7,3.9759,0.55329,0.910,0.324,1.56,1.54,1.541
367.7,210.1,3.9756,0.55486,0.912,0.322,1.57,1.54,1.547
367.8,210.4,3.9756,0.55535,0.916,0.322,1.58,1.54,1.552
367.9,210.7,3.9757,0.55515,0.919,0.324,1.58,1.55,1.556
368.0,211.0,3.9757,0.55479,0.917,0.326,1.56,1.55,1.558
368.1,211.3,3.9756,0.55466,0.911,0.329,1.54,1.56,1.552
368.2,211.6,3.9756,0.55477,0.911,0.329,1.53,1.55,1.541
368.3,211.9,3.9756,0.55449,0.915,0.328,1.55,1.54,1.539
368.4,212.2,3.9756,0.55382,0.918,0.326,1.56,1.54,1.542
368.5,212.5,3.9756,0.55387,0.917,0.327,1.55,1.55,1.545
368.6,212.8,3.9756,0.5548,0.914,0.328,1.55,1.56,1.543
368.7,213.1,3.9756,0.55528,0.911,0.327,1.55,1.56,1.542
368.8,213.4,3.9756,0.55484,0.912,0.327,1.55,1.55,1.541
368.9,213.7,3.9756,0.55424,0.914,0.327,1.55,1.54,1.541
369.0,214.0,3.9756,0.55402,0.914,0.326,1.55,1.54,1.545
369.1,214.3,3.9757,0.55426,0.913,0.326,1.55,1.55,1.551
369.2,214.7,3.9759,0.55496,0.913,0.326,1.55,1.55,1.554
369.3,215.0,3.9761,0.55595,0.912,0.328,1.55,1.56,1.552
369.4,215.3,3.9762,0.55688,0.913,0.329,1.55,1.55,1.549
369.5,215.6,3.9764,0.55722,0.914,0.328,1.55,1.54,1.545
369.6,215.9,3.9765,0.55687,0.913,0.328,1.55,1.55,1.544
369.7,216.2,3.9768,0.55611,0.912,0.329,1.54,1.56,1.547
369.8,216.5,3.9770,0.55584,0.909,0.330,1.53,1.56,1.543
369.9,216.8,3.9769,0.55728,0.905,0.331,1.53,1.55,1.539
370.0,217.1,3.9765,0.5593,0.906,0.331,1.53,1.55,1.545
370.1,217.4,3.9761,0.5592,0.909,0.331,1.54,1.55,1.549
370.2,217.7,3.9757,0.55734,0.910,0.329,1.54,1.56,1.543
370.3,218.0,3.9756,0.55633,0.907,0.328,1.54,1.55,1.533
370.4,218.3,3.9756,0.55699,0.904,0.329,1.53,1.55,1.536
370.5,218.6,3.9757,0.55882,0.904,0.331,1.53,1.54,1.542
370.6,218.9,3.9756,0.56053,0.906,0.330,1.54,1.54,1.543
370.7,219.2,3.9757,0.56051,0.907,0.329,1.55,1.54,1.547
370.8,219.5,3.9757,0.55922,0.906,0.328,1.54,1.55,1.549
370.9,219.8,3.9755,0.55834,0.904,0.329,1.54,1.55,1.548
371.0,220.1,3.9754,0.55869,0.908,0.329,1.54,1.54,1.554
371.1,220.4,3.9753,0.56044,0.912,0.329,1.55,1.54,1.562
371.2,220.7,3.9753,0.56226,0.912,0.330,1.55,1.55,1.565
371.3,221.0,3.9754,0.56234,0.912,0.331,1.55,1.55,1.563
371.4,221.3,3.9756,0.56146,0.913,0.329,1.56,1.55,1.558
371.5,221.6,3.9757,0.56144,0.913,0.327,1.57,1.55,1.556
371.6,221.9,3.9756,0.56216,0.913,0.327,1.57,1.56,1.558
371.7,222.2,3.9756,0.56261,0.910,0.327,1.57,1.57,1.556
371.8,222.6,3.9756,0.56267,0.910,0.327,1.57,1.56,1.552
371.9,222.9,3.9756,0.56269,0.913,0.327,1.57,1.54,1.557
372.0,223.2,3.9756,0.56328,0.915,0.328,1.57,1.54,1.567
372.1,223.5,3.9757,0.56492,0.915,0.329,1.57,1.56,1.572
372.2,223.8,3.9756,0.56641,0.910,0.330,1.56,1.56,1.563
372.3,224.1,3.9756,0.56637,0.907,0.330,1.55,1.56,1.554
372.4,224.4,3.9756,0.56558,0.908,0.329,1.56,1.55,1.559
372.5,224.7,3.9761,0.56532,0.911,0.328,1.57,1.56,1.560
372.6,225.0,3.9766,0.56569,0.913,0.328,1.58,1.56,1.557
372.7,225.3,3.9769,0.56639,0.913,0.328,1.57,1.56,1.555
372.8,225.6,3.9770,0.56705,0.910,0.330,1.56,1.56,1.554
372.9,225.9,3.9769,0.56736,0.909,0.331,1.56,1.56,1.552
373.0,226.2,3.9770,0.56744,0.910,0.330,1.56,1.55,1.551
373.1,226.5,3.9770,0.56748,0.912,0.330,1.57,1.53,1.552
373.2,226.8,3.9770,0.56763,0.913,0.330,1.57,1.54,1.560
373.3,227.1,3.9765,0.56791,0.912,0.330,1.57,1.57,1.569
373.4,227.4,3.9760,0.568,0.907,0.330,1.56,1.58,1.566
373.5,227.7,3.9757,0.56775,0.904,0.330,1.55,1.57,1.557
373.6,228.0,3.9756,0.56785,0.903,0.331,1.55,1.56,1.553
373.7,228.3,3.9756,0.56876,0.904,0.331,1.55,1.55,1.557
373.8,228.6,3.9757,0.56956,0.907,0.330,1.56,1.54,1.561
373.9,228.9,3.9757,0.56954,0.908,0.329,1.57,1.55,1.562
374.0,229.2,3.9757,0.56957,0.907,0.329,1.57,1.57,1.560
374.1,229.5,3.9757,0.57037,0.907,0.330,1.57,1.58,1.564
374.2,229.8,3.9756,0.57111,0.909,0.330,1.57,1.58,1.574
374.3,230.1,3.9756,0.5711,0.910,0.330,1.58,1.57,1.580
374.4,230.4,3.9757,0.57085,0.909,0.329,1.58,1.57,1.575
374.5,230.7,3.9757,0.57089,0.908,0.329,1.58,1.57,1.567
374.6,231.0,3.9756,0.57136,0.905,0.328,1.57,1.58,1.560
374.7,231.4,3.9753,0.57207,0.903,0.329,1.57,1.58,1.560
374.8,231.7,3.9749,0.57239,0.906,0.331,1.57,1.57,1.568
374.9,232.0,3.9747,0.57206,0.909,0.332,1.57,1.57,1.574
375.0,232.3,3.9747,0.57183,0.909,0.331,1.57,1.57,1.577
375.1,232.6,3.9750,0.57218,0.908,0.330,1.57,1.58,1.579
375.2,232.9,3.9754,0.57267,0.908,0.330,1.58,1.60,1.577
375.3,233.2,3.9758,0.57292,0.907,0.330,1.57,1.60,1.570
375.4,233.5,3.9760,0.57297,0.904,0.330,1.57,1.59,1.559
375.5,233.8,3.9760,0.57308,0.901,0.330,1.57,1.57,1.555
375.6,234.1,3.9760,0.57382,0.905,0.330,1.58,1.55,1.568
375.7,234.4,3.9760,0.57506,0.908,0.330,1.58,1.54,1.580
375.8,234.7,3.9760,0.57534,0.907,0.330,1.58,1.56,1.580
375.9,235.0,3.9760,0.57433,0.905,0.330,1.57,1.59,1.573
376.0,235.3,3.9760,0.57403,0.906,0.332,1.57,1.59,1.576
376.1,235.6,3.9760,0.57537,0.909,0.333,1.57,1.58,1.591
376.2,235.9,3.9760,0.57705,0.911,0.332,1.58,1.57,1.595
376.3,236.2,3.9760,0.57801,0.909,0.331,1.59,1.57,1.581
376.4,236.5,3.9760,0.578,0.908,0.331,1.58,1.59,1.572
376.5,236.8,3.9760,0.57736,0.908,0.331,1.58,1.59,1.577
376.6,237.1,3.9760,0.57726,0.909,0.331,1.58,1.59,1.582
376.7,237.4,3.9760,0.57805,0.909,0.331,1.59,1.59,1.578
376.8,237.7,3.9760,0.57858,0.907,0.332,1.58,1.59,1.570
376.9,238.0,3.9760,0.5784,0.906,0.332,1.58,1.59,1.570
377.0,238.3,3.9759,0.57836,0.906,0.331,1.58,1.59,1.576
377.1,238.6,3.9757,0.57868,0.906,0.330,1.59,1.59,1.582
377.2,238.9,3.9756,0.57853,0.907,0.329,1.60,1.59,1.580
377.3,239.2,3.9756,0.57776,0.907,0.328,1.60,1.59,1.577
377.4,239.5,3.9757,0.57723,0.905,0.329,1.59,1.60,1.579
377.5,239.8,3.9757,0.57759,0.905,0.330,1.58,1.60,1.588
377.6,240.1,3.9756,0.57905,0.906,0.331,1.59,1.59,1.596
377.7,240.4,3.9756,0.58114,0.905,0.331,1.59,1.59,1.587
377.8,240.7,3.9757,0.5826,0.904,0.331,1.59,1.61,1.581
377.9,241.0,3.9761,0.58304,0.903,0.331,1.59,1.61,1.585
378.0,241.3,3.9765,0.5831,0.901,0.332,1.58,1.60,1.592
378.1,241.6,3.9768,0.5832,0.901,0.331,1.59,1.58,1.595
378.2,241.9,3.9770,0.58333,0.902,0.330,1.60,1.59,1.591
378.3,242.2,3.9768,0.58337,0.905,0.330,1.60,1.59,1.586
378.4,242.5,3.9764,0.58308,0.907,0.331,1.60,1.60,1.590
378.5,242.8,3.9758,0.58277,0.906,0.332,1.59,1.60,1.599
378.6,243.1,3.9757,0.58327,0.902,0.331,1.59,1.60,1.596
378.7,243.4,3.9761,0.58424,0.897,0.330,1.59,1.60,1.582
378.8,243.8,3.9765,0.58418,0.896,0.330,1.59,1.59,1.577
378.9,244.1,3.9768,0.58335,0.900,0.332,1.58,1.59,1.590
379.0,244.4,3.9771,0.5837,0.906,0.333,1.59,1.59,1.603
379.1,244.7,3.9771,0.58545,0.905,0.332,1.60,1.60,1.602
379.2,245.0,3.9767,0.58706,0.902,0.330,1.61,1.61,1.592
379.3,245.3,3.9762,0.58787,0.901,0.330,1.60,1.60,1.587
379.4,245.6,3.9758,0.58812,0.903,0.331,1.60,1.60,1.595
379.5,245.9,3.9757,0.58825,0.905,0.332,1.60,1.60,1.611
379.6,246.2,3.9756,0.58879,0.903,0.332,1.60,1.60,1.615
379.7,246.5,3.9756,0.58981,0.902,0.333,1.60,1.60,1.607
379.8,246.8,3.9757,0.59097,0.902,0.333,1.60,1.60,1.601
379.9,247.1,3.9756,0.59202,0.903,0.332,1.61,1.60,1.602
380.0,247.4,3.9757,0.59286,0.904,0.332,1.62,1.60,1.601
380.1,247.7,3.9757,0.59333,0.904,0.331,1.62,1.61,1.593
380.2,248.0,3.9756,0.59327,0.903,0.332,1.61,1.62,1.590
380.3,248.3,3.9756,0.59291,0.901,0.333,1.61,1.62,1.589
380.4,248.6,3.9758,0.59279,0.899,0.334,1.60,1.62,1.586
380.5,248.9,3.9761,0.59295,0.896,0.334,1.59,1.62,1.585
380.6,249.2,3.9765,0.59299,0.892,0.333,1.59,1.61,1.587
380.7,249.5,3.9769,0.59304,0.893,0.333,1.59,1.61,1.594
380.8,249.8,3.9770,0.59356,0.898,0.334,1.60,1.59,1.604
380.9,250.1,3.9770,0.59441,0.900,0.334,1.60,1.59,1.607
381.0,250.4,3.9770,0.59497,0.900,0.334,1.61,1.61,1.603
381.1,250.7,3.9770,0.59537,0.898,0.333,1.60,1.61,1.596
381.2,251.0,3.9770,0.59628,0.895,0.333,1.60,1.61,1.593
381.3,251.3,3.9770,0.59736,0.894,0.332,1.61,1.60,1.599
381.4,251.6,3.9770,0.59746,0.896,0.332,1.61,1.60,1.609
381.5,251.9,3.9770,0.5968,0.898,0.333,1.61,1.60,1.609
381.6,252.2,3.9770,0.59665,0.898,0.335,1.60,1.61,1.599
381.7,252.5,3.9770,0.59734,0.899,0.335,1.60,1.61,1.591
381.8,252.8,3.9770,0.59838,0.898,0.334,1.61,1.61,1.592
381.9,253.1,3.9770,0.59945,0.897,0.332,1.62,1.62,1.605
382.0,253.4,3.9770,0.60032,0.898,0.331,1.63,1.62,1.615
382.1,253.7,3.9770,0.60069,0.898,0.332,1.63,1.62,1.610
382.2,254.0,3.9770,0.60028,0.899,0.334,1.62,1.62,1.605
382.3,254.3,3.9770,0.59958,0.900,0.334,1.62,1.62,1.613
382.4,254.6,3.9770,0.59967,0.901,0.333,1.62,1.62,1.624
382.5,254.9,3.9770,0.60049,0.901,0.332,1.63,1.62,1.619
382.6,255.2,3.9770,0.60113,0.899,0.333,1.62,1.62,1.611
382.7,255.5,3.9770,0.60153,0.898,0.332,1.63,1.62,1.614
382.8,255.8,3.9769,0.60227,0.900,0.332,1.63,1.62,1.618
382.9,256.1,3.9768,0.60322,0.900,0.332,1.64,1.62,1.613
383.0,256.4,3.9763,0.60369,0.899,0.332,1.63,1.64,1.610
383.1,256.7,3.9758,0.60378,0.900,0.332,1.63,1.64,1.621
383.2,257.0,3.9756,0.60416,0.903,0.332,1.64,1.64,1.631
383.3,257.3,3.9756,0.60499,0.903,0.334,1.63,1.64,1.631
383.4,257.6,3.9757,0.60607,0.901,0.338,1.62,1.65,1.632
383.5,257.9,3.9757,0.60685,0.900,0.340,1.61,1.65,1.637
383.6,258.2,3.9756,0.60667,0.899,0.339,1.61,1.64,1.636
383.7,258.5,3.9756,0.60602,0.896,0.338,1.60,1.64,1.626
383.8,258.8,3.9757,0.60629,0.891,0.337,1.60,1.64,1.618
383.9,259.1,3.9757,0.60734,0.892,0.336,1.61,1.63,1.626
384.0,259.4,3.9757,0.60775,0.896,0.335,1.62,1.63,1.640
384.1,259.7,3.9757,0.60756,0.896,0.335,1.62,1.63,1.636
384.2,260.0,3.9756,0.60815,0.895,0.336,1.62,1.64,1.628
384.3,260.2,3.9755,0.60955,0.898,0.337,1.63,1.64,1.635
384.4,260.5,3.9751,0.6105,0.901,0.336,1.64,1.64,1.644
384.5,260.8,3.9745,0.61062,0.898,0.336,1.63,1.64,1.634
384.6,261.1,3.9743,0.61048,0.892,0.337,1.62,1.65,1.622
384.7,261.4,3.9747,0.61059,0.894,0.337,1.62,1.65,1.637
384.8,261.7,3.9752,0.61139,0.900,0.335,1.64,1.64,1.655
384.9,262.0,3.9755,0.61258,0.900,0.335,1.65,1.64,1.648
385.0,262.3,3.9757,0.61313,0.896,0.336,1.64,1.65,1.634
385.1,262.6,3.9757,0.61291,0.895,0.335,1.64,1.64,1.633
385.2,262.9,3.9756,0.61293,0.896,0.334,1.64,1.63,1.636
385.3,263.2,3.9756,0.61347,0.895,0.335,1.64,1.64,1.628
385.4,263.5,3.9756,0.61393,0.894,0.335,1.64,1.65,1.617
385.5,263.8,3.9756,0.61395,0.894,0.334,1.64,1.66,1.616
385.6,264.1,3.9756,0.61363,0.895,0.331,1.66,1.65,1.618
385.7,264.4,3.9756,0.61373,0.895,0.330,1.67,1.64,1.610
385.8,264.7,3.9756,0.61574,0.894,0.331,1.66,1.65,1.607
385.9,265.0,3.9756,0.61918,0.897,0.331,1.68,1.66,1.615
386.0,265.3,3.9756,0.62124,0.898,0.329,1.69,1.66,1.621
386.1,265.6,3.9756,0.62087,0.898,0.330,1.69,1.66,1.621
386.2,265.9,3.9756,0.61923,0.898,0.334,1.66,1.66,1.622
386.3,266.2,3.9756,0.61768,0.899,0.335,1.66,1.66,1.629
386.4,266.5,3.9756,0.61766,0.901,0.334,1.66,1.66,1.636
386.5,266.8,3.9756,0.61889,0.896,0.333,1.67,1.67,1.642
386.6,267.1,3.9756,0.61929,0.887,0.333,1.65,1.67,1.642
386.7,267.4,3.9756,0.61886,0.887,0.333,1.65,1.66,1.647
386.8,267.7,3.9756,0.61993,0.894,0.333,1.66,1.64,1.658
386.9,268.0,3.9756,0.62248,0.895,0.334,1.67,1.64,1.660
387.0,268.3,3.9756,0.62384,0.891,0.336,1.66,1.66,1.650
387.1,268.6,3.9756,0.6235,0.890,0.336,1.65,1.67,1.633
387.2,268.9,3.9757,0.62344,0.893,0.334,1.67,1.66,1.627
387.3,269.2,3.9757,0.62412,0.894,0.334,1.67,1.66,1.641
387.4,269.5,3.9756,0.6241,0.891,0.335,1.66,1.66,1.663
387.5,269.8,3.9754,0.62332,0.891,0.336,1.65,1.66,1.679
387.6,270.1,3.9753,0.62332,0.892,0.336,1.65,1.66,1.685
387.7,270.4,3.9755,0.62442,0.894,0.335,1.66,1.66,1.683
387.8,270.7,3.9757,0.62529,0.895,0.334,1.67,1.67,1.683
387.9,271.0,3.9757,0.62582,0.894,0.334,1.68,1.68,1.689
388.0,271.3,3.9756,0.62743,0.890,0.334,1.67,1.69,1.690
388.1,271.6,3.9756,0.62997,0.891,0.335,1.67,1.67,1.694
388.2,271.9,3.9757,0.63109,0.896,0.336,1.68,1.65,1.699
388.3,272.2,3.9757,0.63032,0.896,0.336,1.68,1.64,1.696
388.4,272.5,3.9756,0.62975,0.890,0.335,1.67,1.65,1.691
388.5,272.8,3.9756,0.63035,0.886,0.334,1.67,1.66,1.686
388.6,273.1,3.9757,0.63127,0.885,0.334,1.67,1.66,1.680
388.7,273.4,3.9757,0.63196,0.887,0.335,1.67,1.65,1.674
388.8,273.7,3.9757,0.63245,0.893,0.336,1.68,1.65,1.675
388.9,274.0,3.9757,0.63289,0.896,0.337,1.68,1.66,1.680
389.0,274.3,3.9756,0.63346,0.894,0.338,1.68,1.67,1.680
389.1,274.6,3.9756,0.63412,0.892,0.337,1.68,1.69,1.677
389.2,274.9,3.9757,0.63442,0.893,0.337,1.68,1.69,1.685
389.3,275.2,3.9757,0.63443,0.897,0.338,1.69,1.69,1.714
389.4,275.5,3.9756,0.63508,0.901,0.339,1.69,1.69,1.736
389.5,275.8,3.9755,0.6365,0.899,0.339,1.69,1.69,1.721
389.6,276.1,3.9752,0.63732,0.894,0.337,1.69,1.70,1.689
389.7,276.4,3.9746,0.63702,0.893,0.335,1.70,1.70,1.678
389.8,276.7,3.9743,0.63695,0.898,0.335,1.71,1.69,1.690
389.9,277.0,3.9743,0.63786,0.899,0.336,1.71,1.69,1.700
390.0,277.3,3.9743,0.63901,0.894,0.337,1.69,1.71,1.698
390.1,277.6,3.9743,0.63977,0.889,0.338,1.68,1.72,1.693
390.2,277.9,3.9744,0.64016,0.889,0.338,1.68,1.70,1.694
390.3,278.2,3.9749,0.64044,0.890,0.338,1.69,1.69,1.694
390.4,278.5,3.9754,0.64128,0.889,0.337,1.69,1.71,1.689
390.5,278.7,3.9756,0.64279,0.889,0.337,1.69,1.74,1.688
390.6,279.0,3.9756,0.6438,0.892,0.339,1.69,1.75,1.699
390.7,279.3,3.9756,0.6437,0.894,0.340,1.69,1.74,1.710
390.8,279.6,3.9756,0.64404,0.894,0.340,1.70,1.73,1.714
390.9,279.9,3.9756,0.64572,0.896,0.338,1.71,1.74,1.711
391.0,280.2,3.9756,0.64701,0.896,0.338,1.72,1.74,1.706
391.1,280.5,3.9756,0.64658,0.893,0.337,1.71,1.74,1.704
391.2,280.8,3.9756,0.64602,0.890,0.337,1.71,1.73,1.705
391.3,281.1,3.9756,0.64677,0.889,0.336,1.71,1.72,1.708
391.4,281.4,3.9756,0.64796,0.892,0.336,1.72,1.71,1.713
391.5,281.7,3.9756,0.64862,0.891,0.335,1.72,1.71,1.712
391.6,282.0,3.9756,0.64909,0.887,0.335,1.72,1.72,1.705
391.7,282.3,3.9756,0.64983,0.883,0.336,1.71,1.73,1.695
391.8,282.6,3.9756,0.6508,0.887,0.338,1.71,1.73,1.702
391.9,282.9,3.9756,0.65182,0.894,0.340,1.71,1.72,1.728
392.0,283.2,3.9756,0.65285,0.898,0.342,1.72,1.73,1.750
392.1,283.5,3.9756,0.65392,0.898,0.341,1.72,1.74,1.753
392.2,283.8,3.9756,0.65524,0.891,0.339,1.72,1.75,1.735
392.3,284.1,3.9757,0.65698,0.887,0.337,1.73,1.75,1.717
392.4,284.4,3.9757,0.65866,0.891,0.336,1.74,1.74,1.719
392.5,284.7,3.9754,0.6597,0.896,0.336,1.76,1.73,1.731
392.6,285.0,3.9750,0.66012,0.894,0.337,1.75,1.74,1.734
392.7,285.3,3.9746,0.66011,0.890,0.337,1.75,1.75,1.733
392.8,285.6,3.9744,0.66011,0.890,0.337,1.74,1.74,1.738
392.9,285.9,3.9743,0.66053,0.891,0.336,1.75,1.74,1.743
393.0,286.2,3.9743,0.66147,0.891,0.336,1.75,1.75,1.749
393.1,286.5,3.9743,0.66279,0.893,0.337,1.76,1.75,1.757
393.2,286.7,3.9743,0.66372,0.891,0.338,1.75,1.74,1.759
393.3,287.0,3.9743,0.66344,0.887,0.338,1.74,1.75,1.754
393.4,287.3,3.9743,0.66296,0.888,0.338,1.74,1.75,1.751
393.5,287.6,3.9743,0.66376,0.890,0.337,1.75,1.76,1.750
393.6,287.9,3.9743,0.66522,0.888,0.337,1.75,1.76,1.745
393.7,288.2,3.9743,0.66589,0.887,0.338,1.75,1.76,1.743
393.8,288.5,3.9743,0.66587,0.891,0.338,1.75,1.76,1.753
393.9,288.8,3.9743,0.66596,0.897,0.338,1.77,1.76,1.772
394.0,289.1,3.9743,0.66676,0.900,0.338,1.78,1.77,1.788
394.1,289.4,3.9743,0.66869,0.894,0.337,1.78,1.78,1.776
394.2,289.7,3.9743,0.67112,0.885,0.335,1.77,1.78,1.746
394.3,290.0,3.9743,0.67291,0.880,0.334,1.77,1.76,1.734
394.4,290.3,3.9743,0.67398,0.883,0.335,1.78,1.73,1.744
394.5,290.6,3.9743,0.67482,0.890,0.338,1.78,1.72,1.764
394.6,290.9,3.9743,0.67556,0.896,0.339,1.79,1.74,1.777
394.7,291.2,3.9743,0.6761,0.895,0.338,1.79,1.76,1.784
394.8,291.5,3.9743,0.67625,0.894,0.338,1.79,1.78,1.792
394.9,291.8,3.9745,0.67583,0.891,0.339,1.78,1.80,1.791
395.0,292.1,3.9748,0.67573,0.892,0.338,1.78,1.81,1.791
