Temp,time,DSC,Heat Capacity,Heating Rate,Sensitivity
496.9,582.5,0.41705,1.04,0.3557,0.887
497,582.8,0.41707,1.04,0.3565,0.889
497.1,583,0.41695,1.0401,0.3565,0.889
497.2,583.3,0.41693,1.0402,0.3554,0.887
497.3,583.6,0.41704,1.0403,0.3554,0.886
497.4,583.9,0.41696,1.0403,0.3573,0.891
497.5,584.2,0.41662,1.0404,0.3588,0.896
497.6,584.4,0.41633,1.0405,0.3592,0.898
497.7,584.7,0.41636,1.0406,0.3592,0.898
497.8,585,0.41657,1.0407,0.3596,0.898
497.9,585.3,0.41679,1.0407,0.3596,0.898
498,585.5,0.41693,1.0408,0.3588,0.896
498.1,585.8,0.41694,1.0409,0.3577,0.893
498.2,586.1,0.41688,1.041,0.358,0.894
498.3,586.4,0.41687,1.041,0.3596,0.898
498.4,586.7,0.41692,1.0411,0.3596,0.898
498.5,586.9,0.41697,1.0412,0.3588,0.896
498.6,587.2,0.41701,1.0413,0.358,0.894
498.7,587.5,0.41709,1.0414,0.358,0.894
498.8,587.8,0.41719,1.0414,0.3584,0.895
498.9,588.1,0.41724,1.0415,0.358,0.894
499,588.3,0.41721,1.0416,0.358,0.894
499.1,588.6,0.41717,1.0417,0.3596,0.898
499.2,588.9,0.41717,1.0417,0.3615,0.903
499.3,589.2,0.41723,1.0418,0.3615,0.903
499.4,589.4,0.41732,1.0419,0.3604,0.9
499.5,589.7,0.41741,1.042,0.36,0.899
499.6,590,0.41746,1.0421,0.36,0.899
499.7,590.3,0.41743,1.0421,0.36,0.899
499.8,590.6,0.41731,1.0422,0.36,0.899
499.9,590.8,0.41715,1.0423,0.3588,0.897
500,591.1,0.41709,1.0424,0.3561,0.89
500.1,591.4,0.41718,1.0424,0.3554,0.888
500.2,591.7,0.41738,1.0425,0.3573,0.892
500.3,592,0.41759,1.0426,0.3596,0.898
500.4,592.2,0.41764,1.0427,0.3604,0.9
500.5,592.5,0.41744,1.0428,0.3592,0.897
500.6,592.8,0.41724,1.0428,0.358,0.895
500.7,593.1,0.41726,1.0429,0.3573,0.893
500.8,593.4,0.41737,1.043,0.3565,0.891
500.9,593.6,0.41742,1.0431,0.3565,0.891
501,593.9,0.4174,1.0431,0.3569,0.892
501.1,594.2,0.41739,1.0432,0.3569,0.892
501.2,594.5,0.41743,1.0433,0.3577,0.894
501.3,594.8,0.41751,1.0434,0.3588,0.897
501.4,595,0.41758,1.0435,0.3588,0.897
501.5,595.3,0.41762,1.0435,0.3569,0.892
501.6,595.6,0.41759,1.0436,0.3554,0.888
501.7,595.9,0.41752,1.0437,0.3554,0.888
501.8,596.2,0.41745,1.0438,0.3561,0.89
501.9,596.4,0.41752,1.0438,0.3584,0.896
502,596.7,0.41777,1.0439,0.3596,0.899
502.1,597,0.41798,1.044,0.3588,0.896
502.2,597.3,0.41797,1.0441,0.358,0.894
502.3,597.5,0.41788,1.0441,0.3588,0.897
502.4,597.8,0.4179,1.0442,0.36,0.899
502.5,598.1,0.41793,1.0443,0.36,0.899
502.6,598.4,0.41779,1.0444,0.3588,0.897
502.7,598.7,0.41754,1.0444,0.3577,0.895
502.8,598.9,0.41745,1.0445,0.3577,0.895
502.9,599.2,0.41754,1.0446,0.3577,0.895
503,599.5,0.41764,1.0447,0.3577,0.895
503.1,599.8,0.41764,1.0448,0.3584,0.897
503.2,600.1,0.41761,1.0448,0.3592,0.899
503.3,600.3,0.41758,1.0449,0.3592,0.899
503.4,600.6,0.41754,1.045,0.3584,0.897
503.5,600.9,0.41748,1.0451,0.358,0.896
503.6,601.2,0.41756,1.0451,0.3588,0.898
503.7,601.5,0.41787,1.0452,0.3588,0.897
503.8,601.7,0.41815,1.0453,0.3584,0.896
503.9,602,0.41806,1.0454,0.3577,0.894
504,602.3,0.41779,1.0454,0.358,0.896
504.1,602.6,0.41774,1.0455,0.36,0.901
504.2,602.8,0.41794,1.0456,0.36,0.901
504.3,603.1,0.41812,1.0457,0.3584,0.896
504.4,603.4,0.41819,1.0457,0.3577,0.894
504.5,603.7,0.41828,1.0458,0.3584,0.896
504.6,604,0.4184,1.0459,0.3588,0.897
504.7,604.2,0.41837,1.046,0.358,0.895
504.8,604.5,0.4181,1.046,0.3573,0.894
504.9,604.8,0.41791,1.0461,0.3573,0.894
505,605.1,0.41803,1.0462,0.3577,0.895
505.1,605.4,0.4182,1.0463,0.358,0.896
505.2,605.6,0.4181,1.0463,0.3584,0.897
505.3,605.9,0.4179,1.0464,0.3577,0.896
505.4,606.2,0.41792,1.0465,0.3573,0.895
505.5,606.5,0.41807,1.0466,0.3573,0.894
505.6,606.8,0.41805,1.0467,0.3577,0.895
505.7,607,0.41789,1.0467,0.3584,0.898
505.8,607.3,0.41794,1.0468,0.3588,0.899
505.9,607.6,0.41824,1.0469,0.3588,0.898
506,607.9,0.41846,1.047,0.3584,0.897
506.1,608.2,0.41842,1.047,0.3592,0.899
506.2,608.4,0.41826,1.0471,0.3608,0.903
506.3,608.7,0.41811,1.0472,0.3611,0.904
506.4,609,0.41799,1.0473,0.3596,0.901
506.5,609.3,0.41791,1.0473,0.3577,0.896
506.6,609.5,0.41793,1.0474,0.3577,0.896
506.7,609.8,0.41808,1.0475,0.3584,0.898
506.8,610.1,0.41832,1.0476,0.358,0.897
506.9,610.4,0.4185,1.0476,0.3577,0.895
507,610.7,0.41863,1.0477,0.3577,0.895
507.1,610.9,0.41875,1.0478,0.3584,0.897
507.2,611.2,0.41883,1.0479,0.3584,0.897
507.3,611.5,0.41882,1.0479,0.3569,0.893
507.4,611.8,0.41871,1.048,0.3565,0.892
507.5,612.1,0.41865,1.0481,0.3577,0.895
507.6,612.3,0.41872,1.0482,0.3588,0.898
507.7,612.6,0.4188,1.0482,0.3596,0.9
507.8,612.9,0.41882,1.0483,0.3604,0.902
507.9,613.2,0.41883,1.0484,0.3623,0.907
508,613.4,0.41891,1.0485,0.3639,0.911
508.1,613.7,0.41898,1.0485,0.3627,0.908
508.2,614,0.41896,1.0486,0.36,0.901
508.3,614.3,0.41889,1.0487,0.3577,0.895
508.4,614.6,0.41889,1.0488,0.3569,0.894
508.5,614.8,0.41893,1.0488,0.3569,0.894
508.6,615.1,0.41886,1.0489,0.3573,0.895
508.7,615.4,0.41865,1.049,0.3577,0.896
508.8,615.7,0.41852,1.0491,0.358,0.897
508.9,616,0.41856,1.0491,0.358,0.897
509,616.2,0.41866,1.0492,0.3573,0.895
509.1,616.5,0.41871,1.0493,0.3573,0.895
509.2,616.8,0.41865,1.0493,0.3584,0.898
509.3,617.1,0.4185,1.0494,0.3592,0.901
509.4,617.4,0.41839,1.0495,0.3592,0.901
509.5,617.6,0.41848,1.0496,0.3588,0.9
509.6,617.9,0.41872,1.0496,0.3592,0.9
509.7,618.2,0.41895,1.0497,0.36,0.902
509.8,618.5,0.41909,1.0498,0.3596,0.901
509.9,618.7,0.41906,1.0499,0.3588,0.899
510,619,0.41892,1.0499,0.358,0.897
510.1,619.3,0.41889,1.05,0.3573,0.896
510.2,619.6,0.419,1.0501,0.3561,0.893
510.3,619.9,0.41911,1.0502,0.3539,0.887
510.4,620.1,0.4191,1.0502,0.3531,0.885
510.5,620.4,0.41901,1.0503,0.355,0.89
510.6,620.7,0.41891,1.0504,0.3569,0.895
510.7,621,0.41884,1.0505,0.3584,0.899
510.8,621.3,0.41882,1.0505,0.3592,0.901
510.9,621.5,0.41886,1.0506,0.3588,0.9
511,621.8,0.41897,1.0507,0.3584,0.899
511.1,622.1,0.4191,1.0508,0.3584,0.899
511.2,622.4,0.4192,1.0508,0.3588,0.899
511.3,622.7,0.41927,1.0509,0.36,0.902
511.4,622.9,0.41938,1.051,0.3611,0.905
511.5,623.2,0.41947,1.0511,0.3611,0.905
511.6,623.5,0.41944,1.0511,0.36,0.902
511.7,623.8,0.41926,1.0512,0.3588,0.9
511.8,624.1,0.41907,1.0513,0.358,0.898
511.9,624.3,0.41896,1.0513,0.358,0.898
512,624.6,0.41895,1.0514,0.3584,0.9
512.1,624.9,0.41903,1.0515,0.3584,0.899
512.2,625.2,0.41909,1.0516,0.3577,0.897
512.3,625.4,0.41907,1.0516,0.3573,0.897
512.4,625.7,0.419,1.0517,0.3588,0.901
512.5,626,0.41897,1.0518,0.3608,0.906
512.6,626.3,0.41904,1.0519,0.3608,0.906
512.7,626.6,0.4192,1.0519,0.36,0.903
512.8,626.8,0.41939,1.052,0.3604,0.904
512.9,627.1,0.41942,1.0521,0.3608,0.905
513,627.4,0.41929,1.0522,0.3608,0.905
513.1,627.7,0.4192,1.0522,0.36,0.904
513.2,627.9,0.41927,1.0523,0.3592,0.902
513.3,628.2,0.41936,1.0524,0.3588,0.9
513.4,628.5,0.41936,1.0524,0.3588,0.9
513.5,628.8,0.41929,1.0525,0.3584,0.9
513.6,629.1,0.41918,1.0526,0.358,0.899
513.7,629.3,0.41908,1.0527,0.3584,0.9
513.8,629.6,0.41901,1.0527,0.358,0.9
513.9,629.9,0.41902,1.0528,0.3577,0.899
514,630.2,0.41918,1.0529,0.3573,0.897
514.1,630.5,0.41939,1.053,0.358,0.899
514.2,630.7,0.4195,1.053,0.36,0.904
514.3,631,0.41946,1.0531,0.3608,0.906
514.4,631.3,0.41936,1.0532,0.36,0.904
514.5,631.6,0.41931,1.0532,0.3592,0.902
514.6,631.8,0.41938,1.0533,0.36,0.904
514.7,632.1,0.41959,1.0534,0.36,0.904
514.8,632.4,0.41969,1.0535,0.3584,0.9
514.9,632.7,0.41952,1.0535,0.3577,0.898
515,633,0.41927,1.0536,0.3584,0.901
515.1,633.2,0.41916,1.0537,0.3596,0.904
515.2,633.5,0.41919,1.0538,0.3592,0.903
515.3,633.8,0.41928,1.0538,0.3573,0.898
515.4,634.1,0.41939,1.0539,0.3569,0.897
515.5,634.4,0.41948,1.054,0.3584,0.901
515.6,634.6,0.41956,1.054,0.3584,0.9
515.7,634.9,0.41967,1.0541,0.3569,0.896
515.8,635.2,0.41979,1.0542,0.3569,0.896
515.9,635.5,0.41978,1.0543,0.358,0.899
516,635.8,0.41964,1.0543,0.3588,0.901
516.1,636,0.41954,1.0544,0.3588,0.902
516.2,636.3,0.4196,1.0545,0.3577,0.899
516.3,636.6,0.41962,1.0545,0.3569,0.897
516.4,636.9,0.41945,1.0546,0.3569,0.897
516.5,637.2,0.41929,1.0547,0.3573,0.899
516.6,637.4,0.41938,1.0548,0.358,0.9
516.7,637.7,0.41956,1.0548,0.3584,0.901
516.8,638,0.41953,1.0549,0.358,0.9
516.9,638.3,0.41938,1.055,0.3577,0.9
517,638.6,0.41941,1.055,0.358,0.901
517.1,638.8,0.41959,1.0551,0.3588,0.902
517.2,639.1,0.41956,1.0552,0.3596,0.904
517.3,639.4,0.4193,1.0553,0.3588,0.903
517.4,639.7,0.41917,1.0553,0.3561,0.897
517.5,639.9,0.41933,1.0554,0.3554,0.894
517.6,640.2,0.41947,1.0555,0.358,0.901
517.7,640.5,0.41936,1.0556,0.36,0.906
517.8,640.8,0.41925,1.0556,0.3584,0.902
517.9,641.1,0.41938,1.0557,0.3569,0.898
518,641.3,0.41967,1.0558,0.3588,0.903
518.1,641.6,0.41992,1.0558,0.3615,0.909
518.2,641.9,0.42005,1.0559,0.3611,0.908
518.3,642.2,0.42003,1.056,0.3588,0.902
518.4,642.5,0.41991,1.0561,0.3573,0.899
518.5,642.7,0.41979,1.0561,0.3577,0.9
518.6,643,0.41971,1.0562,0.3584,0.902
518.7,643.3,0.41962,1.0563,0.3588,0.903
518.8,643.6,0.4195,1.0563,0.3592,0.904
518.9,643.9,0.41942,1.0564,0.3588,0.904
519,644.1,0.41939,1.0565,0.3584,0.903
519.1,644.4,0.41935,1.0566,0.3584,0.903
519.2,644.7,0.41927,1.0566,0.3588,0.904
519.3,645,0.4193,1.0567,0.3588,0.904
519.4,645.2,0.41956,1.0568,0.3588,0.904
519.5,645.5,0.41982,1.0568,0.358,0.901
519.6,645.8,0.41977,1.0569,0.3573,0.9
519.7,646.1,0.41957,1.057,0.3588,0.904
519.8,646.4,0.41962,1.057,0.3604,0.908
519.9,646.6,0.4199,1.0571,0.36,0.906
520,646.9,0.42006,1.0572,0.3584,0.902
520.1,647.2,0.41998,1.0573,0.358,0.901
520.2,647.5,0.41985,1.0573,0.3592,0.905
520.3,647.8,0.41979,1.0574,0.3596,0.906
520.4,648,0.41981,1.0575,0.3584,0.903
520.5,648.3,0.41986,1.0575,0.3573,0.9
520.6,648.6,0.41981,1.0576,0.3573,0.9
520.7,648.9,0.41958,1.0577,0.3584,0.904
520.8,649.1,0.4194,1.0578,0.3592,0.906
520.9,649.4,0.41952,1.0578,0.3592,0.906
521,649.7,0.41978,1.0579,0.3592,0.905
521.1,650,0.41986,1.058,0.3592,0.905
521.2,650.3,0.41978,1.058,0.3584,0.903
521.3,650.5,0.41981,1.0581,0.3569,0.9
521.4,650.8,0.41995,1.0582,0.3565,0.898
521.5,651.1,0.41997,1.0583,0.3577,0.901
521.6,651.4,0.41978,1.0583,0.3584,0.904
521.7,651.7,0.41953,1.0584,0.3577,0.902
521.8,651.9,0.41934,1.0585,0.3573,0.902
521.9,652.2,0.41929,1.0585,0.3577,0.903
522,652.5,0.4194,1.0586,0.3577,0.903
522.1,652.8,0.41957,1.0587,0.3569,0.901
522.2,653.1,0.41968,1.0587,0.3561,0.898
522.3,653.3,0.41973,1.0588,0.3573,0.901
522.4,653.6,0.41972,1.0589,0.3584,0.904
522.5,653.9,0.41965,1.059,0.3577,0.903
522.6,654.2,0.41954,1.059,0.3557,0.898
522.7,654.5,0.41943,1.0591,0.3554,0.897
522.8,654.7,0.41947,1.0592,0.3569,0.901
522.9,655,0.41961,1.0592,0.358,0.904
523,655.3,0.41964,1.0593,0.358,0.904
523.1,655.6,0.41954,1.0594,0.358,0.904
523.2,655.9,0.41947,1.0594,0.358,0.904
523.3,656.1,0.41953,1.0595,0.358,0.904
523.4,656.4,0.41958,1.0596,0.3588,0.906
523.5,656.7,0.41953,1.0597,0.3596,0.908
523.6,657,0.41947,1.0597,0.3604,0.91
523.7,657.3,0.41951,1.0598,0.3608,0.911
523.8,657.5,0.41953,1.0599,0.3596,0.908
523.9,657.8,0.41936,1.0599,0.358,0.905
524,658.1,0.41914,1.06,0.3584,0.906
524.1,658.4,0.41913,1.0601,0.36,0.91
524.2,658.6,0.4193,1.0601,0.3608,0.912
524.3,658.9,0.41935,1.0602,0.3604,0.911
524.4,659.2,0.4193,1.0603,0.3596,0.909
524.5,659.5,0.41943,1.0604,0.3592,0.908
524.6,659.8,0.41981,1.0604,0.3588,0.906
524.7,660,0.42003,1.0605,0.3584,0.905
524.8,660.3,0.41981,1.0606,0.3588,0.906
524.9,660.6,0.41951,1.0606,0.36,0.91
525,660.9,0.41947,1.0607,0.3608,0.912
525.1,661.1,0.41959,1.0608,0.3608,0.912
525.2,661.4,0.41967,1.0608,0.36,0.91
525.3,661.7,0.41965,1.0609,0.3588,0.907
525.4,662,0.41953,1.061,0.358,0.905
525.5,662.3,0.41942,1.061,0.3577,0.905
525.6,662.5,0.41951,1.0611,0.358,0.906
525.7,662.8,0.41979,1.0612,0.358,0.905
525.8,663.1,0.42001,1.0613,0.3569,0.902
525.9,663.4,0.42005,1.0613,0.3565,0.901
526,663.7,0.41996,1.0614,0.3577,0.904
526.1,663.9,0.41981,1.0615,0.3588,0.907
526.2,664.2,0.41973,1.0615,0.3596,0.909
526.3,664.5,0.41977,1.0616,0.3596,0.909
526.4,664.8,0.41977,1.0617,0.358,0.906
526.5,665.1,0.4196,1.0617,0.3565,0.902
526.6,665.3,0.41949,1.0618,0.3561,0.901
526.7,665.6,0.41972,1.0619,0.3569,0.903
526.8,665.9,0.42007,1.0619,0.3584,0.906
526.9,666.2,0.42009,1.062,0.3588,0.907
527,666.5,0.41983,1.0621,0.3588,0.908
527.1,666.7,0.41972,1.0621,0.3592,0.909
527.2,667,0.4198,1.0622,0.3584,0.907
527.3,667.3,0.41969,1.0623,0.3577,0.905
527.4,667.6,0.41933,1.0624,0.3577,0.906
527.5,667.8,0.41918,1.0624,0.358,0.907
527.6,668.1,0.41948,1.0625,0.3588,0.909
527.7,668.4,0.41981,1.0626,0.3588,0.908
527.8,668.7,0.41979,1.0626,0.3584,0.907
527.9,669,0.4196,1.0627,0.358,0.907
528,669.2,0.4195,1.0628,0.358,0.907
528.1,669.5,0.41952,1.0628,0.3588,0.909
528.2,669.8,0.41961,1.0629,0.3588,0.909
528.3,670.1,0.41967,1.063,0.3584,0.908
528.4,670.4,0.41958,1.063,0.358,0.907
528.5,670.6,0.41945,1.0631,0.3577,0.906
528.6,670.9,0.41956,1.0632,0.3577,0.906
528.7,671.2,0.41991,1.0632,0.3577,0.906
528.8,671.5,0.42012,1.0633,0.358,0.906
528.9,671.8,0.42003,1.0634,0.3588,0.908
529,672,0.41986,1.0635,0.3588,0.909
529.1,672.3,0.41981,1.0635,0.3584,0.908
529.2,672.6,0.4198,1.0636,0.3592,0.91
529.3,672.9,0.41973,1.0637,0.3596,0.911
529.4,673.1,0.41961,1.0637,0.3588,0.91
529.5,673.4,0.41947,1.0638,0.358,0.908
529.6,673.7,0.41944,1.0639,0.3577,0.907
529.7,674,0.4196,1.0639,0.3577,0.907
529.8,674.3,0.41985,1.064,0.3584,0.908
529.9,674.5,0.41991,1.0641,0.3592,0.91
530,674.8,0.41979,1.0641,0.3596,0.912
530.1,675.1,0.41973,1.0642,0.3596,0.912
530.2,675.4,0.41982,1.0643,0.3592,0.911
530.3,675.7,0.41987,1.0643,0.3592,0.911
530.4,675.9,0.41978,1.0644,0.3592,0.911
530.5,676.2,0.41969,1.0645,0.3592,0.911
530.6,676.5,0.41971,1.0645,0.3592,0.911
530.7,676.8,0.41976,1.0646,0.3588,0.91
530.8,677.1,0.41975,1.0647,0.3584,0.909
530.9,677.3,0.41973,1.0647,0.3584,0.909
531,677.6,0.41976,1.0648,0.3588,0.91
531.1,677.9,0.41984,1.0649,0.3596,0.912
531.2,678.2,0.41991,1.0649,0.3596,0.912
531.3,678.4,0.41993,1.065,0.3592,0.911
531.4,678.7,0.41989,1.0651,0.3592,0.911
531.5,679,0.41981,1.0651,0.3588,0.91
531.6,679.3,0.4197,1.0652,0.3577,0.908
531.7,679.6,0.4196,1.0653,0.3569,0.906
531.8,679.8,0.41959,1.0653,0.3569,0.906
531.9,680.1,0.41966,1.0654,0.3569,0.906
532,680.4,0.41969,1.0655,0.3573,0.907
532.1,680.7,0.41956,1.0656,0.3577,0.908
532.2,681,0.41944,1.0656,0.3577,0.909
532.3,681.2,0.4195,1.0657,0.3573,0.908
532.4,681.5,0.41968,1.0658,0.3565,0.905
532.5,681.8,0.4198,1.0658,0.3561,0.904
532.6,682.1,0.41984,1.0659,0.3569,0.906
532.7,682.4,0.41984,1.066,0.3573,0.907
532.8,682.6,0.41979,1.066,0.3573,0.907
532.9,682.9,0.41966,1.0661,0.3573,0.908
533,683.2,0.4195,1.0662,0.3573,0.908
533.1,683.5,0.41949,1.0662,0.3584,0.911
533.2,683.8,0.41968,1.0663,0.3588,0.912
533.3,684,0.41985,1.0664,0.3584,0.91
533.4,684.3,0.41984,1.0664,0.358,0.909
533.5,684.6,0.41969,1.0665,0.3577,0.909
533.6,684.9,0.41948,1.0666,0.3577,0.909
533.7,685.2,0.41927,1.0666,0.358,0.911
533.8,685.4,0.41916,1.0667,0.3584,0.912
533.9,685.7,0.41922,1.0668,0.3588,0.913
534,686,0.41949,1.0668,0.3596,0.914
534.1,686.3,0.41976,1.0669,0.36,0.915
534.2,686.5,0.41964,1.067,0.36,0.915
534.3,686.8,0.41927,1.067,0.3608,0.918
534.4,687.1,0.41922,1.0671,0.3615,0.92
534.5,687.4,0.41962,1.0672,0.3604,0.916
534.6,687.7,0.41995,1.0672,0.3584,0.911
534.7,687.9,0.41989,1.0673,0.3577,0.909
534.8,688.2,0.41972,1.0674,0.3588,0.912
534.9,688.5,0.41969,1.0674,0.3604,0.917
535,688.8,0.41976,1.0675,0.3604,0.916
535.1,689,0.41984,1.0676,0.3596,0.914
535.2,689.3,0.41988,1.0676,0.3588,0.912
535.3,689.6,0.41985,1.0677,0.3588,0.912
535.4,689.9,0.41977,1.0678,0.3592,0.914
535.5,690.2,0.41968,1.0678,0.3592,0.914
535.6,690.4,0.41959,1.0679,0.3592,0.914
535.7,690.7,0.4195,1.068,0.3588,0.913
535.8,691,0.41943,1.068,0.3584,0.913
535.9,691.3,0.41945,1.0681,0.3588,0.914
536,691.6,0.41958,1.0682,0.3584,0.912
536.1,691.8,0.41966,1.0682,0.358,0.911
536.2,692.1,0.41961,1.0683,0.358,0.912
536.3,692.4,0.41958,1.0684,0.358,0.912
536.4,692.7,0.41968,1.0684,0.3584,0.912
536.5,693,0.41974,1.0685,0.3584,0.912
536.6,693.2,0.41957,1.0686,0.358,0.912
536.7,693.5,0.41931,1.0686,0.3573,0.911
536.8,693.8,0.4192,1.0687,0.3569,0.91
536.9,694.1,0.4193,1.0688,0.358,0.913
537,694.3,0.41952,1.0688,0.36,0.917
537.1,694.6,0.41971,1.0689,0.3604,0.918
537.2,694.9,0.41968,1.069,0.3588,0.914
537.3,695.2,0.41943,1.069,0.3577,0.912
537.4,695.5,0.41932,1.0691,0.358,0.913
537.5,695.7,0.41948,1.0691,0.3592,0.915
537.6,696,0.41958,1.0692,0.3604,0.918
537.7,696.3,0.41937,1.0693,0.3608,0.92
537.8,696.6,0.41917,1.0693,0.3588,0.915
537.9,696.9,0.41931,1.0694,0.3565,0.909
538,697.1,0.41963,1.0695,0.3565,0.909
538.1,697.4,0.41984,1.0695,0.3577,0.911
538.2,697.7,0.41987,1.0696,0.3588,0.914
538.3,698,0.41976,1.0697,0.3588,0.914
538.4,698.3,0.41963,1.0697,0.3588,0.915
538.5,698.5,0.41966,1.0698,0.3588,0.915
538.6,698.8,0.41982,1.0699,0.358,0.912
538.7,699.1,0.41986,1.0699,0.358,0.912
538.8,699.4,0.41969,1.07,0.3584,0.914
538.9,699.6,0.41958,1.0701,0.3592,0.916
539,699.9,0.41967,1.0701,0.36,0.918
539.1,700.2,0.4198,1.0702,0.36,0.918
539.2,700.5,0.41979,1.0703,0.3592,0.916
539.3,700.8,0.41968,1.0703,0.3573,0.911
539.4,701,0.41953,1.0704,0.3561,0.909
539.5,701.3,0.41941,1.0705,0.3573,0.912
539.6,701.6,0.41939,1.0705,0.3596,0.918
539.7,701.9,0.41945,1.0706,0.3596,0.918
539.8,702.2,0.41958,1.0707,0.358,0.914
539.9,702.4,0.41969,1.0707,0.3569,0.91
540,702.7,0.41965,1.0708,0.3565,0.91
540.1,703,0.41949,1.0709,0.3573,0.912
540.2,703.3,0.41938,1.0709,0.3588,0.916
540.3,703.6,0.4194,1.071,0.3604,0.92
540.4,703.8,0.41948,1.071,0.3608,0.921
540.5,704.1,0.41951,1.0711,0.3604,0.92
540.6,704.4,0.41951,1.0712,0.3596,0.918
540.7,704.7,0.41947,1.0712,0.3592,0.917
540.8,704.9,0.41941,1.0713,0.3588,0.917
540.9,705.2,0.41935,1.0714,0.3588,0.917
541,705.5,0.41934,1.0714,0.3588,0.917
541.1,705.8,0.41942,1.0715,0.3584,0.916
541.2,706.1,0.41957,1.0716,0.3577,0.913
541.3,706.3,0.41973,1.0716,0.3565,0.91
541.4,706.6,0.41984,1.0717,0.3569,0.911
541.5,706.9,0.4198,1.0718,0.3584,0.915
541.6,707.2,0.41962,1.0718,0.3596,0.918
541.7,707.5,0.41939,1.0719,0.36,0.92
541.8,707.7,0.41924,1.072,0.3596,0.919
541.9,708,0.41925,1.072,0.358,0.916
542,708.3,0.41947,1.0721,0.3573,0.913
542.1,708.6,0.41971,1.0721,0.3588,0.917
542.2,708.8,0.41981,1.0722,0.3604,0.92
542.3,709.1,0.4198,1.0723,0.36,0.919
542.4,709.4,0.41981,1.0723,0.3584,0.916
542.5,709.7,0.41982,1.0724,0.3584,0.916
542.6,710,0.41974,1.0725,0.3596,0.919
542.7,710.2,0.41965,1.0725,0.3596,0.919
542.8,710.5,0.41971,1.0726,0.3584,0.916
542.9,710.8,0.41988,1.0727,0.358,0.915
543,711.1,0.41988,1.0727,0.3584,0.916
543.1,711.4,0.41961,1.0728,0.3588,0.917
543.2,711.6,0.41942,1.0729,0.3596,0.92
543.3,711.9,0.41953,1.0729,0.36,0.921
543.4,712.2,0.41972,1.073,0.3592,0.918
543.5,712.5,0.41979,1.0731,0.3588,0.917
543.6,712.7,0.41977,1.0731,0.36,0.92
543.7,713,0.41978,1.0732,0.3615,0.924
543.8,713.3,0.41976,1.0732,0.3611,0.923
543.9,713.6,0.41962,1.0733,0.3596,0.92
544,713.9,0.41944,1.0734,0.3592,0.919
544.1,714.1,0.41941,1.0734,0.3592,0.919
544.2,714.4,0.41953,1.0735,0.3596,0.92
544.3,714.7,0.41958,1.0736,0.36,0.921
544.4,715,0.41949,1.0736,0.3596,0.92
544.5,715.2,0.41943,1.0737,0.36,0.921
544.6,715.5,0.41951,1.0738,0.3604,0.922
544.7,715.8,0.41954,1.0738,0.3596,0.92
544.8,716.1,0.4194,1.0739,0.3588,0.919
544.9,716.4,0.41922,1.0739,0.358,0.917
545,716.6,0.4192,1.074,0.3573,0.915
545.1,716.9,0.41931,1.0741,0.3569,0.914
545.2,717.2,0.41946,1.0741,0.3569,0.914
545.3,717.5,0.41957,1.0742,0.3573,0.915
545.4,717.8,0.41956,1.0743,0.358,0.917
545.5,718,0.41943,1.0743,0.3584,0.918
545.6,718.3,0.41924,1.0744,0.3588,0.92
545.7,718.6,0.41909,1.0745,0.3592,0.921
545.8,718.9,0.41914,1.0745,0.3592,0.921
545.9,719.2,0.41938,1.0746,0.3592,0.92
546,719.4,0.41955,1.0746,0.3584,0.918
546.1,719.7,0.41946,1.0747,0.3577,0.916
546.2,720,0.41932,1.0748,0.358,0.918
546.3,720.3,0.41935,1.0748,0.358,0.918
546.4,720.5,0.41951,1.0749,0.3577,0.916
546.5,720.8,0.41969,1.075,0.3577,0.916
546.6,721.1,0.41977,1.075,0.358,0.917
546.7,721.4,0.41968,1.0751,0.3588,0.919
546.8,721.7,0.41949,1.0752,0.358,0.918
546.9,721.9,0.41941,1.0752,0.3565,0.914
547,722.2,0.41949,1.0753,0.3557,0.912
547.1,722.5,0.41964,1.0753,0.3561,0.913
547.2,722.8,0.41979,1.0754,0.3573,0.915
547.3,723.1,0.41984,1.0755,0.358,0.917
547.4,723.3,0.41979,1.0755,0.3584,0.918
547.5,723.6,0.41972,1.0756,0.3588,0.92
547.6,723.9,0.41971,1.0757,0.3588,0.92
547.7,724.2,0.41963,1.0757,0.3596,0.922
547.8,724.5,0.41939,1.0758,0.3604,0.924
547.9,724.7,0.41916,1.0759,0.3596,0.923
548,725,0.41914,1.0759,0.3584,0.92
548.1,725.3,0.41929,1.076,0.3569,0.916
548.2,725.6,0.41945,1.076,0.3561,0.914
548.3,725.9,0.41953,1.0761,0.3565,0.914
548.4,726.1,0.41954,1.0762,0.3565,0.914
548.5,726.4,0.41952,1.0762,0.3569,0.916
548.6,726.7,0.41957,1.0763,0.358,0.918
548.7,727,0.41965,1.0764,0.3584,0.919
548.8,727.3,0.41958,1.0764,0.3588,0.921
548.9,727.5,0.4193,1.0765,0.3588,0.921
549,727.8,0.41913,1.0765,0.3577,0.919
549.1,728.1,0.41928,1.0766,0.3569,0.916
549.2,728.4,0.41943,1.0767,0.3569,0.916
549.3,728.7,0.41928,1.0767,0.3577,0.918
549.4,728.9,0.41902,1.0768,0.3592,0.923
549.5,729.2,0.41899,1.0769,0.3596,0.924
549.6,729.5,0.4191,1.0769,0.3588,0.922
549.7,729.8,0.41913,1.077,0.358,0.92
549.8,730,0.41902,1.077,0.3577,0.919
549.9,730.3,0.41891,1.0771,0.3577,0.92
