Time (s),Mass (g),HRR (kW/m2),TC Top (K),TC back 1 (K),TC back 2 (K)
1594,17.314631,35.00894134,858.526,1021.045,918.967
1595,17.262108,34.75806308,859.325,1021.066,918.982
1596,17.249556,38.21013166,869.299,1021.194,919.153
1597,17.303131,35.02413029,882.51,1020.972,919.357
1598,17.275083,38.19076257,878.697,1020.616,919.482
1599,17.24263,36.02194585,866.94,1020.315,919.656
1600,17.219181,36.64170399,867.177,1020.352,919.676
1601,17.220859,35.58493443,870.335,1020.57,919.805
1602,17.199101,38.29282725,880.21,1020.73,919.995
1603,17.219043,32.87988859,856.467,1020.629,920.157
1604,17.187926,37.09336991,867.746,1021.013,920.347
1605,17.171739,36.69063106,868.888,1021.018,920.367
1606,17.141549,34.59980841,874.144,1020.98,920.481
1607,17.158226,34.44649639,872.813,1020.568,920.623
1608,17.123458,35.86710319,874.977,1020.422,920.854
1609,17.127229,32.70358988,868.522,1020.447,920.977
1610,17.104689,33.88228447,868.771,1020.458,920.988
1611,17.091879,36.22309632,871.695,1020.647,921.158
1612,17.087796,33.17269205,861.098,1020.885,921.296
1613,17.09528,35.89308806,863.961,1021.34,921.46
1614,17.054703,33.19084343,847.475,1021.937,921.611
1615,17.014876,33.48667318,848.97,1022.576,921.743
1616,17.044531,33.688561,859.42,1022.607,921.763
1617,16.986335,33.80811297,853.985,1022.843,921.91
1618,17.004398,33.41398016,851.863,1023.541,922.04
1619,17.005971,34.25499611,856.164,1024.159,922.178
1620,16.978435,34.27247293,850.512,1024.074,922.32
1621,17.01574,35.38903391,851.764,1024.08,922.334
1622,16.958782,34.92263921,863.146,1024.131,922.461
1623,16.98366,32.79565605,862.676,1023.572,922.573
1624,16.952307,35.49725447,861.886,1023.406,922.705
1625,16.971218,35.74302671,852.575,1023.888,922.866
1626,16.926284,33.28072754,851.715,1023.945,922.88
1627,16.920932,33.81852282,843.666,1024.41,923.002
1628,16.929872,34.25905624,832.94,1024.776,923.121
1629,16.918708,33.73511747,849.396,1025.161,923.278
1630,16.888176,35.23847185,851.653,1025.022,923.368
1631,16.841751,32.77252704,851.135,1024.795,923.469
1632,16.829835,32.42783862,848.47,1024.623,923.596
1633,16.823129,35.47810324,848.299,1024.846,923.776
1634,16.834089,32.22533277,856.89,1024.993,923.874
1635,16.789638,32.71187036,851.155,1025.082,923.927
1636,16.758106,32.06116405,839.754,1025.575,924.102
1637,16.75619,32.54145149,838.148,1026.309,924.247
1638,16.769363,32.39756406,836.338,1026.761,924.369
1639,16.760856,35.51238383,842.186,1026.995,924.448
1640,16.726167,32.07742702,851.516,1026.852,924.58
1641,16.709035,31.95006151,854.247,1026.521,924.741
1642,16.702626,32.89128014,848.859,1026.398,924.874
1643,16.708678,31.0956081,846.779,1026.399,924.931
1644,16.710667,32.23392064,852.688,1026.504,925.053
1645,16.728348,33.43980526,844.759,1026.803,925.194
1646,16.716848,33.07852276,844.139,1027.178,925.382
1647,16.700795,30.39890928,844.345,1027.21,925.399
1648,16.644991,32.92705606,854.389,1027.153,925.541
1649,16.6548,30.47755856,845.252,1026.916,925.668
1650,16.691203,34.07067601,842.028,1026.873,925.826
1651,16.658325,31.09131635,846.412,1027.111,926.026
1652,16.65306,30.60821627,845.38,1027.15,926.046
1653,16.614,32.75709039,837.66,1027.479,926.196
1654,16.608878,32.739038,834.694,1027.997,926.324
1655,16.568434,32.64619177,841.119,1028.631,926.474
1656,16.549897,32.78465544,843.644,1028.9,926.633
1657,16.55977,34.99982049,841.865,1028.954,926.647
1658,16.567484,30.73170725,829.512,1029.428,926.766
1659,16.506984,33.62312303,841.333,1030.053,926.926
1660,16.504029,31.61914726,846.899,1029.978,927.019
1661,16.486899,32.04032024,845.583,1029.684,927.237
1662,16.487938,32.20028574,845.027,1029.687,927.25
1663,16.479062,32.54812967,840.684,1029.709,927.356
1664,16.498375,32.99269944,858.116,1030.037,927.486
1665,16.516654,33.85555721,849.708,1030.299,927.617
1666,16.45278,31.37190458,825.281,1030.872,927.849
1667,16.475486,32.67022873,825.281,1030.872,927.849
1668,16.448177,35.10377632,830.499,1032.217,927.949
1669,16.421169,31.96284189,826.059,1032.131,928.079
1670,16.411132,35.24901908,849.105,1031.55,928.248
1671,16.419552,33.68347372,835.665,1030.642,928.369
1672,16.39133,34.11538436,835.874,1030.67,928.376
1673,16.369303,32.74835166,841.589,1031.319,928.559
1674,16.338005,33.73931508,844.95,1030.936,928.656
1675,16.383533,31.08890941,844.419,1030.753,928.81
1676,16.350051,35.24150113,849.871,1030.904,928.937
1677,16.336951,32.03573926,849.899,1030.841,928.951
1678,16.355079,32.10691556,849.033,1030.378,929.068
1679,16.349435,33.7785528,845.533,1030.229,929.195
1680,16.300648,34.6145777,860.259,1030.292,929.324
1681,16.315363,31.63522605,836.884,1030.099,929.474
1682,16.276628,30.72666531,838.633,1030.236,929.587
1683,16.285394,35.10237243,850.205,1031.535,929.616
1684,16.259858,31.60143821,832.882,1032.37,929.773
1685,16.19673,35.72665265,822.159,1033.151,929.865
1686,16.354784,31.10268695,837.242,1033.453,929.995
1687,16.238535,33.9608689,846.527,1033.46,930.119
1688,16.224251,33.16973594,846.527,1033.46,930.119
1689,16.195824,31.76516643,839.12,1032.781,930.222
1690,16.163757,31.57035578,839.381,1033.104,930.367
1691,16.144084,33.96812461,838.72,1033.033,930.497
1692,16.158112,29.31954386,842.67,1032.302,930.627
1693,16.172198,29.87624029,842.788,1032.282,930.632
1694,16.193383,30.63502179,842.492,1032.422,930.793
1695,16.137705,28.40705896,845.068,1032.354,930.963
1696,16.115023,28.49226815,840.794,1032.865,931.094
1697,16.111,33.13014281,846.054,1033.193,931.19
1698,16.071854,32.52508503,846.054,1033.193,931.19
1699,16.063241,28.90308545,856.11,1032.405,931.367
1700,16.090687,31.15068129,835.276,1032.762,931.494
1701,16.074419,29.55932807,847.349,1032.212,931.595
1702,16.076829,29.34877087,844.967,1031.933,931.739
1703,16.055449,28.98353878,844.936,1031.845,931.875
1704,16.039657,33.14774135,846.296,1031.846,931.879
1705,16.068371,29.55086727,839.666,1032.242,931.961
1706,16.129654,34.22964364,835.064,1033.067,932.135
1707,16.093314,30.37583399,828.736,1033.205,932.274
1708,16.025437,30.20995399,831.514,1033.173,932.286
1709,15.927468,32.13209342,849.688,1032.822,932.404
1710,15.9607,32.72722889,832.684,1032.606,932.546
1711,15.907241,31.51213113,821.79,1034.452,932.615
1712,15.966519,33.50044499,824.375,1036.532,932.837
1713,15.946536,34.9843234,826.907,1035.955,932.958
1714,15.960206,31.4785538,827.037,1035.956,932.959
1715,15.924072,31.67324326,838.944,1036.057,933.05
1716,15.93399,32.66797757,820.868,1036.751,933.227
1717,15.932996,30.25382401,817.311,1037.598,933.351
1718,15.929051,29.14082051,831.005,1036.729,933.512
1719,15.92609,31.95538534,831.025,1036.727,933.512
1720,15.947004,32.25934739,836.586,1035.57,933.641
1721,15.901055,31.22846789,847.906,1034.249,933.747
1722,15.866392,33.50209745,845.033,1032.955,933.893
1723,15.841535,30.58712839,825.04,1034.81,934.078
1724,15.857946,30.24388108,825.04,1034.81,934.078
1725,15.845026,31.99939334,817.445,1037.499,934.177
1726,15.843537,31.92984059,833.847,1037.85,934.402
1727,15.816816,28.922586,842.517,1036.405,934.556
1728,15.833416,31.87031324,837.559,1035.474,934.625
1729,15.778441,32.87278158,838.28,1035.495,934.638
1730,15.758621,30.3161735,846.359,1035.737,934.796
1731,15.78472,30.24711167,839.453,1035.664,934.849
1732,15.784897,31.18576168,849.102,1034.773,935.051
1733,15.733799,29.2780391,844.231,1034.754,935.176
1734,15.684909,28.59102015,843.493,1034.857,935.184
1735,15.684909,33.13405578,838.888,1035.596,935.256
1736,15.728589,29.32834983,847.773,1035.223,935.376
1737,15.706648,29.58450961,844.875,1035.004,935.526
1738,15.674623,32.36579554,854.949,1034.327,935.635
1739,15.685498,32.61681787,862.657,1033.343,935.738
1740,15.666777,29.94655939,864.017,1033.156,935.757
1741,15.683411,34.57945403,847.875,1031.978,935.884
1742,15.654201,31.63892519,836.273,1035.26,936.016
1743,15.633414,31.22401464,840.419,1036.883,936.139
1744,15.675869,32.06869446,829.2,1038.156,936.362
1745,15.659017,33.50402854,829.124,1038.163,936.363
1746,15.619592,27.52412796,826.196,1040.471,936.387
1747,15.610117,31.50228518,827.887,1039.455,936.634
1748,15.617904,28.8118469,836.003,1038.004,936.696
1749,15.60612,29.28275732,853.555,1036.443,936.923
1750,15.60249,30.42687113,853.785,1036.423,936.926
1751,15.590856,29.40073606,849.899,1035.361,937.046
1752,15.524369,28.44535121,827.3,1036.06,937.154
1753,15.546563,31.55851574,820.197,1039.379,937.313
1754,15.649448,32.15494023,824.73,1039.945,937.465
1755,15.581831,28.59867402,824.841,1039.952,937.468
1756,15.510512,30.90149009,826.556,1039.631,937.611
1757,15.471149,27.11793011,815.298,1039.374,937.78
1758,15.466087,27.54264679,804.215,1039.465,937.899
1759,15.482707,27.32670997,782.044,1041.557,938.041
1760,15.494768,29.24831069,781.018,1041.658,938.047
1761,15.461991,27.43534556,779.222,1043.53,938.2
1762,15.433505,31.21888364,768.482,1045.315,938.359
1763,15.389221,27.60234346,774.97,1045.777,938.503
1764,15.408639,29.93127665,777.386,1046.404,938.657
1765,15.43957,29.73382479,777.528,1046.414,938.658
1766,15.441177,30.49077434,787.858,1047.239,938.748
1767,15.421642,29.04932013,779.916,1047.727,938.95
1768,15.355874,32.25918118,778.052,1047.859,939.16
1769,15.366901,29.3877669,779.789,1047.534,939.318
1770,15.349676,29.28259723,779.847,1047.529,939.319
1771,15.327722,29.84064291,791.272,1046.536,939.493
1772,15.337842,32.38952894,784.495,1046.413,939.625
1773,15.350341,28.39277709,768.435,1048.82,939.817
1774,15.287955,30.85682315,768.038,1049.663,939.966
1775,15.309511,30.14707944,769.325,1047.845,940.175
1776,15.294082,29.74175279,786.46,1047.848,940.176
1777,15.294157,28.87132378,801.106,1048.055,940.285
1778,15.250391,31.2443337,804.572,1047.764,940.508
1779,15.216914,30.26050819,794.191,1050.049,940.715
1780,15.245883,31.10227304,794.884,1049.861,940.839
1781,15.253952,30.86654882,798.571,1048.435,940.85
1782,15.257984,30.80061373,780.799,1048.99,940.959
1783,15.225099,29.38371012,771.596,1049.727,941.13
1784,15.254497,30.97517517,797.212,1048.621,941.295
1785,15.218006,31.62204812,791.344,1049.275,941.46
1786,15.223967,31.68032761,791.326,1049.277,941.46
1787,15.20729,31.52445878,795.634,1048.683,941.624
1788,15.187017,32.18955029,779.975,1049.258,941.81
1789,15.170851,30.5161815,778.777,1050.503,941.935
1790,15.176824,30.28985802,777.17,1051.229,942.077
1791,15.169994,30.35973435,771.064,1052.457,942.233
1792,15.170111,29.34210816,770.282,1052.609,942.252
1793,15.144724,29.55455975,771.409,1052.097,942.368
1794,15.133349,30.80330333,778.738,1050.509,942.514
1795,15.130654,31.10996411,790.649,1047.93,942.649
1796,15.086896,29.94664741,788.871,1049.38,942.844
1797,15.078381,30.67806432,787.38,1050.001,942.888
1798,15.090549,27.85731923,788.63,1049.227,942.937
1799,15.082391,28.90601731,778.512,1049.516,943.119
1800,15.067039,30.04084839,771.297,1051.231,943.27
1801,15.05408,28.78008742,780.174,1051.332,943.389
1802,15.06833,28.83699344,782.333,1050.786,943.546
1803,15.063987,29.33411526,779.169,1050.799,943.616
1804,15.037344,27.63662924,777.698,1051.073,943.678
1805,15.033187,27.77686399,789.929,1049.733,943.81
1806,15.045564,30.52564198,803.417,1047.718,943.913
1807,15.032509,28.8233658,801.29,1048.038,944.043
1808,15.007138,29.41345835,797.027,1048.902,944.122
1809,14.99833,32.26974523,807.477,1048.76,944.195
1810,14.999149,29.37438586,802.231,1049.695,944.316
1811,14.982541,29.81866132,789.886,1052.09,944.423
1812,14.976073,31.3240231,793.531,1055.034,944.528
1813,14.949027,29.95194014,787.885,1054.992,944.667
1814,14.939709,28.99026732,788.769,1053.876,944.834
1815,14.967082,32.21043243,792.298,1054.07,944.927
1816,14.962335,32.89763879,790.919,1053.686,944.98
1817,14.935954,29.28092059,785.694,1053.019,945.14
1818,14.957231,29.58760957,776.289,1055.576,945.259
1819,14.872877,29.16296448,767.852,1058.857,945.471
1820,14.866089,28.59410909,782.861,1055.958,945.608
1821,14.892805,31.16610967,781.642,1056.197,945.734
1822,14.893491,32.24306569,770.464,1058.484,945.752
1823,14.859489,29.83581435,767.978,1059.932,945.923
1824,14.835002,30.42147301,775.11,1059.769,946.06
1825,14.807175,30.16656011,766.021,1063.24,946.219
