Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
2410.8,1098,1.2024,0.1231
2412.3,1098.5,1.2022,0.1235
2413.8,1099,1.2021,0.124
2415.3,1099.5,1.2019,0.1244
2416.8,1100,1.2018,0.1248
2418.3,1100.5,1.2017,0.125
2419.8,1101,1.2015,0.1252
2421.3,1101.5,1.2014,0.1255
2422.8,1102,1.2012,0.126
2424.3,1102.5,1.2009,0.1264
2425.8,1103,1.2007,0.1268
2427.3,1103.5,1.2006,0.1272
2428.8,1104,1.2004,0.1277
2430.3,1104.5,1.2002,0.1281
2431.8,1105,1.2,0.1286
2433.3,1105.5,1.1998,0.1291
2434.8,1106,1.1997,0.1295
2436.3,1106.5,1.1996,0.13
2437.8,1107,1.1994,0.1306
2439.3,1107.5,1.1992,0.1311
2440.8,1108,1.199,0.1316
2442.3,1108.5,1.1989,0.1322
2443.8,1109,1.1987,0.1328
2445.3,1109.5,1.1984,0.1333
2446.8,1110,1.1981,0.1336
2448.3,1110.5,1.1979,0.1337
2449.8,1111,1.1978,0.1337
2451.3,1111.5,1.1977,0.1338
2452.8,1112,1.1975,0.1337
2454.3,1112.5,1.1974,0.1338
2455.8,1113,1.1972,0.1339
2457.3,1113.5,1.1969,0.1341
2458.8,1114,1.1967,0.1345
2460.3,1114.5,1.1965,0.1349
2461.8,1115,1.1964,0.1353
2463.3,1115.5,1.1963,0.1358
2464.8,1116,1.1962,0.1361
2466.3,1116.5,1.1961,0.1363
2467.8,1117,1.1958,0.1364
2469.3,1117.5,1.1956,0.1365
2470.8,1118,1.1955,0.1366
2472.3,1118.5,1.1953,0.1368
2473.8,1119,1.1952,0.137
2475.3,1119.5,1.1951,0.1372
2476.8,1120,1.1949,0.1375
2478.3,1120.5,1.1947,0.1377
2479.8,1121,1.1946,0.1379
2481.3,1121.5,1.1944,0.1381
2482.8,1122,1.1942,0.1383
2484.3,1122.5,1.194,0.1385
2485.8,1123,1.1939,0.1387
2487.3,1123.5,1.1937,0.1389
2488.8,1124,1.1935,0.1391
2490.3,1124.5,1.1933,0.1392
2491.8,1125,1.1931,0.1393
2493.3,1125.5,1.1929,0.1395
2494.8,1126,1.1928,0.1398
2496.3,1126.5,1.1927,0.1402
2497.8,1127,1.1925,0.1407
2499.3,1127.5,1.1925,0.141
2500.8,1128,1.1923,0.1413
2502.3,1128.5,1.1921,0.1416
2503.8,1129,1.192,0.1419
2505.3,1129.5,1.1918,0.1422
2506.8,1130,1.1916,0.1427
2508.3,1130.5,1.1914,0.1432
2509.8,1131,1.1913,0.1437
2511.3,1131.5,1.1912,0.1439
2512.8,1132,1.191,0.1443
2514.3,1132.5,1.1909,0.1445
2515.8,1133,1.1906,0.1448
2517.3,1133.5,1.1904,0.145
2518.8,1134,1.1902,0.1452
2520.3,1134.5,1.1901,0.1454
2521.8,1135,1.19,0.1456
2523.3,1135.5,1.1899,0.1458
2524.8,1136,1.1898,0.146
2526.3,1136.5,1.1895,0.1463
2527.8,1137,1.1893,0.1467
2529.3,1137.5,1.1891,0.147
2530.8,1138,1.1889,0.1474
2532.3,1138.5,1.1886,0.1476
2533.8,1139,1.1884,0.1477
2535.3,1139.5,1.1883,0.1478
2536.8,1140,1.188,0.148
2538.3,1140.5,1.1879,0.1481
2539.8,1141,1.1877,0.1482
2541.3,1141.5,1.1876,0.1483
2542.8,1142,1.1873,0.1483
2544.3,1142.5,1.1872,0.1483
2545.8,1143,1.187,0.1483
2547.3,1143.5,1.1868,0.1483
2548.8,1144,1.1867,0.1484
2550.3,1144.5,1.1865,0.1485
2551.8,1145,1.1863,0.1486
2553.3,1145.5,1.1862,0.1488
2554.8,1146,1.1858,0.1491
2556.3,1146.5,1.1856,0.1493
2557.8,1147,1.1854,0.1497
2559.3,1147.5,1.1852,0.15
2560.8,1148,1.1851,0.1504
2562.3,1148.5,1.1848,0.1508
2563.8,1149,1.1847,0.151
2565.3,1149.5,1.1844,0.1513
2566.8,1150,1.1842,0.1513
2568.3,1150.5,1.1841,0.1513
2569.8,1151,1.1839,0.1512
2571.3,1151.5,1.1838,0.1512
2572.8,1152,1.1836,0.1512
2574.3,1152.5,1.1834,0.1512
2575.8,1153,1.1833,0.1513
2577.3,1153.5,1.1831,0.1515
2578.8,1154,1.1829,0.1517
2580.3,1154.5,1.1826,0.152
2581.8,1155,1.1825,0.1521
2583.3,1155.5,1.1823,0.1522
2584.8,1156,1.182,0.1523
2586.3,1156.5,1.1819,0.1525
2587.8,1157,1.1817,0.1527
2589.3,1157.5,1.1816,0.1528
2590.8,1158,1.1814,0.1528
2592.3,1158.5,1.1812,0.1528
2593.8,1159,1.1809,0.1529
2595.3,1159.5,1.1808,0.1531
2596.8,1160,1.1807,0.1534
2598.3,1160.5,1.1806,0.1536
2599.8,1161,1.1806,0.1538
2601.3,1161.5,1.1804,0.154
2602.8,1162,1.1801,0.1541
2604.3,1162.5,1.1799,0.1541
2605.8,1163,1.1797,0.1542
2607.3,1163.5,1.1795,0.1543
2608.8,1164,1.1793,0.1544
2610.3,1164.5,1.1791,0.1546
2611.8,1165,1.1789,0.1549
2613.3,1165.5,1.1787,0.1551
2614.8,1166,1.1785,0.1553
2616.3,1166.5,1.1782,0.1555
2617.8,1167,1.178,0.1557
2619.3,1167.5,1.1778,0.156
2620.8,1168,1.1776,0.1563
2622.3,1168.5,1.1776,0.1564
2623.8,1169,1.1774,0.1567
2625.3,1169.5,1.1771,0.1569
2626.8,1170,1.177,0.157
2628.3,1170.5,1.1768,0.1571
2629.8,1171,1.1767,0.157
2631.3,1171.5,1.1764,0.1568
2632.8,1172,1.1762,0.1567
2634.3,1172.5,1.1759,0.1568
#N/A,1173,1.1757,0.1569
