Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
4544.9,1081.5,1.6496,0.2046
4547.9,1082,1.6492,0.2052
4550.9,1082.5,1.6489,0.2058
4553.9,1083,1.6486,0.2062
4556.9,1083.5,1.6485,0.2068
4559.7,1084,1.6482,0.2074
4562.5,1084.5,1.6478,0.2076
4565.5,1085,1.6475,0.208
4568.5,1085.5,1.6472,0.2087
4571.5,1086,1.6469,0.2096
4574.5,1086.5,1.6466,0.2104
4577.2,1087,1.6463,0.2107
4579.9,1087.5,1.6461,0.2111
4582.9,1088,1.6459,0.2116
4585.9,1088.5,1.6458,0.212
4588.9,1089,1.6455,0.2125
4591.9,1089.5,1.6453,0.2129
4594.9,1090,1.6451,0.2134
4597.7,1090.5,1.6448,0.2138
4600.5,1091,1.6445,0.2143
4603.5,1091.5,1.6442,0.2152
4606.5,1092,1.6439,0.2162
4609.5,1092.5,1.6437,0.2172
4612.5,1093,1.6434,0.2178
4615.3,1093.5,1.6432,0.2183
4618.1,1094,1.643,0.2185
4621.1,1094.5,1.6426,0.2189
4624.1,1095,1.6424,0.2189
4627.1,1095.5,1.6422,0.219
4630.1,1096,1.6419,0.2194
4633.1,1096.5,1.6416,0.22
4636.1,1097,1.6413,0.2204
4638.8,1097.5,1.6411,0.2205
4641.5,1098,1.6408,0.2206
4644.5,1098.5,1.6405,0.2208
4647.5,1099,1.6402,0.2212
4650.5,1099.5,1.6399,0.222
4653.5,1100,1.6396,0.2229
4656.5,1100.5,1.6393,0.2235
4659.5,1101,1.6391,0.224
4662.3,1101.5,1.6388,0.2242
4665.1,1102,1.6385,0.2244
4668.1,1102.5,1.6383,0.2247
4671.1,1103,1.6379,0.2253
4674.1,1103.5,1.6376,0.226
4676.9,1104,1.6372,0.2266
4679.7,1104.5,1.637,0.2272
4682.7,1105,1.6368,0.2278
4685.7,1105.5,1.6365,0.2281
4688.4,1106,1.6362,0.2286
4691.1,1106.5,1.6359,0.229
4694.1,1107,1.6357,0.2295
4697.1,1107.5,1.6356,0.23
4699.9,1108,1.6354,0.2304
4702.7,1108.5,1.6352,0.2307
4705.7,1109,1.6349,0.2309
4708.7,1109.5,1.6346,0.231
4711.5,1110,1.6343,0.2312
4714.3,1110.5,1.634,0.2315
4717.3,1111,1.6338,0.2321
4720.3,1111.5,1.6336,0.2328
4723.3,1112,1.6333,0.2334
4726,1112.5,1.633,0.234
4728.7,1113,1.6328,0.2345
4731.7,1113.5,1.6324,0.2349
4734.7,1114,1.6321,0.2348
4737.5,1114.5,1.6318,0.2346
4740.3,1115,1.6315,0.2347
4743.3,1115.5,1.6313,0.2349
4746.3,1116,1.6311,0.2349
4749.1,1116.5,1.6309,0.2351
4751.9,1117,1.6307,0.2353
4754.9,1117.5,1.6304,0.2353
4757.9,1118,1.6302,0.2352
4760.9,1118.5,1.6299,0.2355
4763.9,1119,1.6295,0.2359
4766.9,1119.5,1.6292,0.2363
4769.6,1120,1.6289,0.237
4772.3,1120.5,1.6287,0.2378
4775.3,1121,1.6284,0.2385
4778.3,1121.5,1.6281,0.2391
4781.3,1122,1.6276,0.2398
4784.1,1122.5,1.6273,0.2404
4786.9,1123,1.6271,0.241
4789.9,1123.5,1.6267,0.2415
4792.9,1124,1.6265,0.2418
4795.9,1124.5,1.6262,0.2419
4798.9,1125,1.6258,0.242
4801.7,1125.5,1.6254,0.2419
4804.5,1126,1.6251,0.2417
4807.5,1126.5,1.6249,0.2418
4810.5,1127,1.6246,0.2424
4813.5,1127.5,1.6243,0.2427
4816.2,1128,1.624,0.2429
4818.9,1128.5,1.6238,0.243
4821.9,1129,1.6235,0.243
4824.9,1129.5,1.6234,0.2428
4827.9,1130,1.6232,0.2428
4830.9,1130.5,1.623,0.2428
4833.7,1131,1.6227,0.2428
4836.5,1131.5,1.6224,0.243
4839.5,1132,1.6222,0.2432
4842.5,1132.5,1.6218,0.2434
4845.3,1133,1.6215,0.2437
4848.1,1133.5,1.6212,0.2441
4851.1,1134,1.6209,0.2444
4853.8,1134.5,1.6207,0.2447
4856.5,1135,1.6205,0.2448
4859.5,1135.5,1.6202,0.2448
4862.5,1136,1.62,0.245
4865.3,1136.5,1.6199,0.2453
4868.1,1137,1.6197,0.2455
4871.1,1137.5,1.6193,0.2457
4873.9,1138,1.619,0.2456
4876.7,1138.5,1.6187,0.2456
4879.7,1139,1.6183,0.2456
4882.7,1139.5,1.6181,0.2458
4885.7,1140,1.6177,0.2458
4888.4,1140.5,1.6176,0.2459
4891.1,1141,1.6174,0.2461
4894.1,1141.5,1.6171,0.2461
4897.1,1142,1.6168,0.2463
4899.9,1142.5,1.6164,0.2465
4902.7,1143,1.6161,0.2469
4905.7,1143.5,1.6158,0.2475
4908.7,1144,1.6155,0.2482
4911.5,1144.5,1.6151,0.2485
4914.3,1145,1.6148,0.2484
4917,1145.5,1.6145,0.2485
4919.7,1146,1.6143,0.2489
4922.7,1146.5,1.614,0.2493
4925.5,1147,1.6136,0.2496
4928.3,1147.5,1.6135,0.2498
4931.3,1148,1.6132,0.2501
4934.1,1148.5,1.6128,0.2503
4936.9,1149,1.6125,0.2504
4939.6,1149.5,1.6122,0.2504
4942.3,1150,1.612,0.2505
4945.3,1150.5,1.6117,0.2506
4948.1,1151,1.6114,0.251
4950.9,1151.5,1.6112,0.2513
4953.9,1152,1.6108,0.2514
4956.7,1152.5,1.6105,0.2515
4959.5,1153,1.6102,0.2516
4962.5,1153.5,1.6099,0.252
4965.2,1154,1.6096,0.2525
4967.9,1154.5,1.6093,0.2529
4970.7,1155,1.6089,0.2533
4973.5,1155.5,1.6087,0.2534
4976.5,1156,1.6084,0.2534
4979.3,1156.5,1.6081,0.2534
4982.1,1157,1.6079,0.2533
4984.8,1157.5,1.6075,0.2531
4987.5,1158,1.6073,0.2533
4990.5,1158.5,1.607,0.2537
4993.3,1159,1.6068,0.2538
4996.1,1159.5,1.6066,0.2537
4998.9,1160,1.6062,0.2539
5001.7,1160.5,1.6058,0.2543
5004.7,1161,1.6055,0.2546
5007.4,1161.5,1.6052,0.255
5010.1,1162,1.605,0.2555
5012.9,1162.5,1.6047,0.256
5015.7,1163,1.6044,0.2562
5018.7,1163.5,1.6039,0.2561
5021.5,1164,1.6035,0.2563
5024,1164.5,1.6033,0.2565
5026.7,1165,1.6031,0.2568
5029.7,1165.5,1.6027,0.257
5032.5,1166,1.6024,0.2571
5035.3,1166.5,1.6022,0.2572
5038.3,1167,1.6018,0.2574
5041.1,1167.5,1.6014,0.2577
5043.9,1168,1.601,0.2582
5046.6,1168.5,1.6007,0.2586
5049.3,1169,1.6003,0.2586
5052.1,1169.5,1.6001,0.2588
5054.9,1170,1.5998,0.2592
5057.7,1170.5,1.5995,0.2596
5060.5,1171,1.5992,0.2598
5063.2,1171.5,1.5987,0.2602
5065.9,1172,1.5985,0.2605
5068.7,1172.5,1.5981,0.261
#N/A,1173,1.5977,0.2614
