Time (s),Temperature (K),Mass (mg),Heat Flow (W/g)
9133.9,1082.5,0.7267,0.2091
9139.9,1083,0.7265,0.2088
9145.9,1083.5,0.7263,0.2087
9151.6,1084,0.7261,0.2095
9157.3,1084.5,0.726,0.2104
9163.3,1085,0.7261,0.2107
9169.3,1085.5,0.7258,0.2107
9175.3,1086,0.7257,0.2106
9181.3,1086.5,0.7254,0.2112
9187.1,1087,0.7252,0.2115
9192.9,1087.5,0.7249,0.2121
9198.9,1088,0.7247,0.2126
9204.9,1088.5,0.7242,0.2126
9210.7,1089,0.7242,0.2126
9216.5,1089.5,0.724,0.2127
9222.5,1090,0.7239,0.213
9228.5,1090.5,0.7237,0.2131
9234.5,1091,0.7236,0.2134
9240.5,1091.5,0.7234,0.2141
9246.5,1092,0.7231,0.2148
9252.2,1092.5,0.7229,0.2152
9257.9,1093,0.7228,0.215
9263.9,1093.5,0.7227,0.2147
9269.9,1094,0.7225,0.2149
9275.7,1094.5,0.7223,0.2151
9281.5,1095,0.7222,0.2154
9287.5,1095.5,0.7219,0.2153
9293.5,1096,0.7216,0.2147
9299.5,1096.5,0.7215,0.2147
9305.5,1097,0.7213,0.2148
9311.5,1097.5,0.7211,0.2151
9317.5,1098,0.7207,0.2154
9323.3,1098.5,0.7206,0.2153
9329.1,1099,0.7205,0.2157
9334.8,1099.5,0.7203,0.2159
9340.5,1100,0.7199,0.2167
9346.3,1100.5,0.7199,0.2174
9352.1,1101,0.7198,0.2173
9358.1,1101.5,0.7195,0.2174
9364.1,1102,0.7194,0.2185
9370.1,1102.5,0.719,0.2194
9376.1,1103,0.7189,0.2194
9382.1,1103.5,0.7188,0.2193
9387.9,1104,0.7187,0.2192
9393.7,1104.5,0.7185,0.2192
9399.4,1105,0.7183,0.219
9405.1,1105.5,0.718,0.2191
9411.1,1106,0.7178,0.2193
9416.9,1106.5,0.7178,0.2192
9422.7,1107,0.7176,0.2194
9428.5,1107.5,0.7173,0.2198
9434.3,1108,0.717,0.2203
9440.3,1108.5,0.7168,0.2202
9446,1109,0.7166,0.2205
9451.7,1109.5,0.7165,0.2202
9457.7,1110,0.7162,0.2198
9463.5,1110.5,0.7161,0.22
9469.3,1111,0.7158,0.2201
9475.3,1111.5,0.7157,0.2207
9481.3,1112,0.7157,0.221
9487.3,1112.5,0.7153,0.2213
9493.3,1113,0.7151,0.2211
9499.1,1113.5,0.7148,0.2208
9504.9,1114,0.7145,0.221
9510.9,1114.5,0.7142,0.2214
9516.6,1115,0.714,0.222
9522.3,1115.5,0.7139,0.2223
9528.3,1116,0.7137,0.2228
9534.3,1116.5,0.7133,0.223
9540.1,1117,0.7132,0.2227
9545.9,1117.5,0.7131,0.2223
9551.7,1118,0.7127,0.2223
9557.5,1118.5,0.7124,0.2231
9563.2,1119,0.7123,0.2229
9568.9,1119.5,0.7121,0.2223
9574.9,1120,0.7119,0.2226
9580.9,1120.5,0.7117,0.223
9586.9,1121,0.7115,0.223
9592.7,1121.5,0.7113,0.2227
9598.5,1122,0.7113,0.2223
9604.5,1122.5,0.711,0.2229
9610.3,1123,0.7107,0.2232
9616.1,1123.5,0.7104,0.2235
9622.1,1124,0.7103,0.2237
9628.1,1124.5,0.71,0.2227
9633.8,1125,0.7097,0.2218
9639.3,1125.5,0.7096,0.222
9644.8,1126,0.7094,0.2228
9650.6,1126.5,0.709,0.2231
9656.3,1127,0.7089,0.2229
9661.8,1127.5,0.7085,0.2231
9667.6,1128,0.7084,0.2231
9673.4,1128.5,0.7081,0.2231
9678.9,1129,0.7079,0.2217
9684.6,1129.5,0.7078,0.2208
9690.6,1130,0.7075,0.2213
9696.6,1130.5,0.7072,0.2224
9702.6,1131,0.7071,0.2224
9708.4,1131.5,0.7069,0.2225
9713.9,1132,0.7066,0.2227
9719.7,1132.5,0.7062,0.2223
9725.4,1133,0.7061,0.2221
9730.9,1133.5,0.7059,0.2226
9736.7,1134,0.7056,0.2226
9742.7,1134.5,0.7054,0.2222
9748.5,1135,0.7053,0.2221
9754.3,1135.5,0.7052,0.2218
9760,1136,0.705,0.2217
9765.7,1136.5,0.7046,0.2215
9771.7,1137,0.7043,0.2218
9777.5,1137.5,0.704,0.222
9783.3,1138,0.7038,0.2224
9789.1,1138.5,0.7035,0.223
9794.9,1139,0.7035,0.2236
9800.9,1139.5,0.703,0.2234
9806.6,1140,0.7028,0.2225
9812.3,1140.5,0.7028,0.2224
9818.1,1141,0.7024,0.2223
9823.9,1141.5,0.7023,0.2219
9829.7,1142,0.7018,0.2213
9835.5,1142.5,0.7016,0.2207
9841.2,1143,0.7012,0.2209
9846.9,1143.5,0.701,0.221
9852.7,1144,0.7009,0.2212
9858.5,1144.5,0.7004,0.221
9864.3,1145,0.7004,0.2216
9870.1,1145.5,0.7003,0.2222
9876.1,1146,0.6999,0.2225
9881.8,1146.5,0.6995,0.2222
9887.3,1147,0.6992,0.2215
9893.1,1147.5,0.6989,0.2209
9899.1,1148,0.6988,0.2206
9904.9,1148.5,0.6984,0.2185
9910.4,1149,0.698,0.2124
9915.9,1149.5,0.6977,0.212
9921.4,1150,0.6973,0.2134
9926.9,1150.5,0.6972,0.2141
9932.4,1151,0.6972,0.2154
9937.9,1151.5,0.6968,0.2161
9943.4,1152,0.6966,0.2167
9949.1,1152.5,0.6962,0.2176
9954.9,1153,0.696,0.2176
9960.4,1153.5,0.6957,0.2178
9966.2,1154,0.6955,0.2184
9971.9,1154.5,0.6952,0.2191
9977.4,1155,0.6951,0.2194
9983.2,1155.5,0.6948,0.22
9989,1156,0.6947,0.2209
9994.5,1156.5,0.6943,0.2208
10000,1157,0.6938,0.2207
10005.8,1157.5,0.6935,0.2208
10011.8,1158,0.6932,0.2213
10017.8,1158.5,0.6931,0.2223
10023.8,1159,0.6927,0.2225
10029.8,1159.5,0.6923,0.2222
10035.6,1160,0.6919,0.222
10041.1,1160.5,0.6918,0.2221
10046.8,1161,0.6914,0.2218
10052.8,1161.5,0.6913,0.2216
10058.6,1162,0.691,0.2213
10064.1,1162.5,0.6907,0.2214
10069.6,1163,0.6904,0.2217
10075.3,1163.5,0.6901,0.222
10081.1,1164,0.6899,0.2221
10086.6,1164.5,0.6895,0.2223
10092.4,1165,0.6892,0.2217
10098.1,1165.5,0.6888,0.2212
10103.4,1166,0.6886,0.2205
10108.9,1166.5,0.6882,0.2206
10114.6,1167,0.6879,0.2212
10120.1,1167.5,0.6878,0.2208
10125.9,1168,0.6876,0.2205
10131.7,1168.5,0.6871,0.2206
10137.2,1169,0.6869,0.2213
10142.7,1169.5,0.6867,0.2218
10148.2,1170,0.6865,0.2223
10154,1170.5,0.686,0.222
10159.7,1171,0.6857,0.222
10165.2,1171.5,0.6853,0.2229
10170.7,1172,0.6851,0.223
10176.5,1172.5,0.6848,0.2234
#N/A,1173,0.6845,0.2239
