Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
1953,23.744,63.2,578.82
1954,23.734,63.2,576.61
1955,23.694,62.8,580.59
1956,23.664,61.2,574.28
1957,23.644,62.6,575.04
1958,23.624,62.7,577.29
1959,23.594,63.3,578.16
1960,23.564,62.6,575.67
1961,23.523,63.2,577
1962,23.523,62.4,582.85
1963,23.493,61.1,572.04
1964,23.453,61.1,576.83
1965,23.444,60.5,583.66
1966,23.434,59,580.13
1967,23.404,59.6,578.66
1968,23.363,58.4,576.37
1969,23.313,59.5,574.72
1970,23.303,58.6,581.13
1971,23.273,58.8,578.03
1972,23.233,59.4,578.73
1973,23.213,58.9,577.88
1974,23.213,59.5,578.13
1975,23.193,59.3,578.24
1976,23.143,59.7,580.86
1977,23.113,60.3,580.56
1978,23.103,59.3,576.36
1979,23.063,59.5,578.72
1980,23.043,59.1,576.51
1981,23.033,58.1,574.83
1982,23.013,57.2,585.24
1983,22.983,58.2,577.86
1984,22.953,57.2,579.31
1985,22.923,56.9,577.08
1986,22.883,57.6,579.41
1987,22.883,58.8,576.74
1988,22.863,57.1,578.3
1989,22.833,57.6,579.6
1990,22.823,57.5,579.32
1991,22.803,56.8,578.61
1992,22.773,56,579.02
1993,22.753,55.8,581.71
1994,22.743,56,581.93
1995,22.693,55.4,579.34
1996,22.673,56.2,576.32
1997,22.633,54.4,580.93
1998,22.623,54.6,580.22
1999,22.603,53.1,582.48
2000,22.593,54.1,578.83
2001,22.563,52.4,582.2
2002,22.533,53.7,578.2
2003,22.523,53.9,579.94
2004,22.513,53.6,578.6
2005,22.493,54.4,579.61
2006,22.453,53,576.46
2007,22.463,53,578.45
2008,22.443,54.4,577.81
2009,22.403,52.9,578.88
2010,22.393,53.3,577.6
2011,22.343,53.7,578.77
2012,22.323,53.3,577.56
2013,22.313,53.9,577.99
2014,22.283,53.8,584.45
2015,22.263,52.2,574.52
2016,22.223,53,579
2017,22.193,53,580.06
2018,22.183,52.9,580.01
2019,22.153,54.2,579.79
2020,22.133,55.6,582.29
2021,22.113,55.3,583.56
2022,22.103,55.6,580.19
2023,22.083,54.5,580.12
2024,22.063,54.2,578.67
2025,22.053,54.5,579.09
2026,22.013,54,578.98
2027,22.003,54.5,580.49
2028,21.943,54,583.25
2029,21.953,54.3,577.7
2030,21.943,55.3,577.62
2031,21.903,54.5,580.61
2032,21.883,53.9,580.38
2033,21.883,53.5,584.07
2034,21.863,54.3,574.81
2035,21.833,53.2,582.3
2036,21.803,54.3,574.72
2037,21.813,54,578.32
2038,21.813,53.8,583.22
2039,21.753,54,576.51
2040,21.723,55.7,582.07
2041,21.733,53.7,583.19
2042,21.703,54.1,578.25
2043,21.673,53.5,582.92
2044,21.643,53.2,581.69
2045,21.653,52.8,583.07
2046,21.623,52.9,582.08
2047,21.613,52.8,574.04
2048,21.603,51.9,577.85
2049,21.563,50.8,581.48
2050,21.543,50.8,581.63
2051,21.533,50.2,583.07
2052,21.503,50.1,580.35
2053,21.473,50.3,580.81
2054,21.473,49.7,575.26
2055,21.433,49.9,581.83
2056,21.403,49.4,581.71
2057,21.383,48.6,580.15
2058,21.363,48.9,583.87
2059,21.373,47.8,584.52
2060,21.343,47.8,581.7
2061,21.323,47.9,579.71
2062,21.333,48.1,580.22
2063,21.293,46.5,584.21
2064,21.273,47,581.82
2065,21.253,47.1,582.15
2066,21.233,46.5,580.68
2067,21.213,46.4,579.21
2068,21.203,47.2,575.41
2069,21.183,47.8,581.03
2070,21.183,46.2,582.62
2071,21.153,46.9,581.35
2072,21.143,47.3,581.8
2073,21.123,46.6,588.79
2074,21.103,45.4,581.1
2075,21.103,46.6,584.1
2076,21.083,45.4,577.13
2077,21.053,45.3,575.58
2078,21.023,45.8,585.96
2079,21.013,46.2,582.49
2080,21.013,47,579.6
2081,20.983,46.4,579.78
2082,20.953,46.6,579.73
2083,20.933,47.1,584.2
2084,20.913,46.3,583.74
2085,20.893,46.6,578.49
2086,20.873,46.2,582.01
2087,20.853,46.3,583.5
2088,20.823,46.5,578.97
2089,20.773,45.1,575.92
2090,20.793,45.4,583.07
2091,20.763,45,584.74
2092,20.793,43.9,580.07
2093,20.753,44.3,586.75
2094,20.723,42.8,583.56
2095,20.713,43.7,582.09
2096,20.703,43.5,585.6
2097,20.663,44.9,584.1
2098,20.653,44.7,581.71
2099,20.623,44.6,582.09
2100,20.623,44,585.41
2101,20.613,44.4,581.87
2102,20.603,43.8,584.99
2103,20.573,43.9,579.65
2104,20.553,43,580.37
2105,20.543,43.4,584.27
2106,20.523,42.4,581.99
2107,20.523,43.9,584.34
2108,20.513,44.9,577.04
2109,20.503,43.4,578.69
2110,20.473,43.9,582.33
2111,20.453,44.1,579.51
2112,20.433,43.5,583.45
2113,20.413,44.2,576.14
2114,20.393,44.1,580.9
2115,20.363,42.5,585.97
2116,20.363,42.7,584.52
2117,20.343,42.4,583.83
2118,20.333,42.3,582.95
2119,20.323,42.6,578.28
2120,20.303,42.1,584.91
2121,20.303,41.8,585.25
2122,20.273,42.6,578.33
2123,20.263,42.5,585.24
2124,20.253,42.2,580.62
2125,20.253,43.3,589.67
2126,20.233,42.9,579
2127,20.213,41.7,587.65
2128,20.173,41.5,584.14
2129,20.193,42.3,579.87
2130,20.173,42.5,584.11
2131,20.153,42.3,582.04
2132,20.123,42.1,584.82
2133,20.143,42.2,584.41
2134,20.103,41.8,578.74
2135,20.083,41.7,584.53
2136,20.083,41.9,577.7
2137,20.053,41.3,584.68
2138,20.033,40.9,583.29
2139,20.053,40.6,583.54
2140,20.023,40.4,580.34
2141,19.993,39.6,574.54
2142,19.983,40.2,580.51
2143,19.963,40.3,581.26
2144,19.963,40.9,589.03
2145,19.933,40.2,579.55
2146,19.933,40.3,577.58
2147,19.913,40.5,579.1
2148,19.873,39.6,586.47
2149,19.853,38.7,581.75
2150,19.873,39.3,582.2
2151,19.873,40.7,584.2
2152,19.873,41.1,584.68
2153,19.833,41.3,579.95
2154,19.813,40.3,577.71
2155,19.803,40.7,584.15
2156,19.813,39.3,586.04
2157,19.783,39.5,585.02
2158,19.743,39.6,574.92
2159,19.743,38.6,582.98
2160,19.723,38.7,577.91
2161,19.703,38.4,582.49
2162,19.683,39.4,579.2
2163,19.693,39,584.75
2164,19.643,38.6,582.05
2165,19.623,39.2,575.44
2166,19.633,40.4,585.61
2167,19.623,40,584.31
2168,19.613,38.8,580.69
2169,19.593,38.6,580.03
2170,19.593,38.2,574.74
2171,19.553,37.8,588.88
2172,19.583,37,580.47
2173,19.543,37.1,575.77
2174,19.533,36.9,581.44
2175,19.543,37.3,583.06
2176,19.523,37.1,581.27
2177,19.503,37.5,582.65
2178,19.473,37.6,577.81
2179,19.503,37.2,580.17
2180,19.493,37.7,584.85
2181,19.483,37.2,581.12
2182,19.443,36.9,584.7
2183,19.433,37.4,579.71
2184,19.413,37.1,581.72
2185,19.383,36.2,580.71
2186,19.363,36.5,581.97
2187,19.373,36.8,582.25
2188,19.353,36.9,581.64
2189,19.333,35.9,582.62
2190,19.333,36.1,583.13
2191,19.333,36.1,582.16
2192,19.333,36.2,582.05
2193,19.313,36.8,583.95
2194,19.293,36.3,580.2
2195,19.273,36.2,581.94
2196,19.263,36.1,583.4
2197,19.243,35.3,574.46
2198,19.233,35.6,585.05
2199,19.223,34.8,584.78
2200,19.213,35.5,578.8
2201,19.223,35.3,581.57
2202,19.193,35.5,576.88
2203,19.183,35.4,578.39
2204,19.173,36.1,578.45
2205,19.153,34.9,580.71
2206,19.123,35.8,578.5
2207,19.113,35.2,575.91
2208,19.113,35.4,582.88
2209,19.103,35.8,577.21
2210,19.083,36.2,579.99
2211,19.053,35.2,583.77
2212,19.073,35.1,582.66
2213,19.053,35,580.24
2214,19.023,35.3,579.44
2215,18.983,34.8,579.14
2216,18.983,35.5,577.11
2217,19.003,35.6,582.14
2218,18.993,34.3,583.46
2219,18.983,34.1,582.11
2220,18.963,34.2,582.7
2221,18.963,34.2,583.46
2222,18.953,35.1,586.19
2223,18.943,34.9,584.21
2224,18.913,36,584.2
2225,18.913,36,576.85
2226,18.903,36.3,583.55
2227,18.883,35.9,581.04
2228,18.873,35.5,582.59
2229,18.863,35.3,580.85
2230,18.863,35,581.66
2231,18.843,34.7,580.47
2232,18.833,35.5,581.49
2233,18.843,35.6,579.87
2234,18.813,34.2,580.99
2235,18.793,34.2,582.04
2236,18.773,34.4,577.96
2237,18.783,35.3,575.66
2238,18.773,35.4,584.61
2239,18.743,35.2,578.96
2240,18.723,35.5,585.23
2241,18.723,35.1,580.09
2242,18.713,34.7,581.67
2243,18.683,35.1,581.09
2244,18.673,34.4,580.97
2245,18.673,34.2,581.07
2246,18.673,34.7,582.95
2247,18.673,33.6,585.04
2248,18.663,33,579.97
2249,18.643,32.7,582.6
2250,18.623,32.5,578.03
2251,18.593,32.9,581.21
2252,18.613,32.1,582.17
2253,18.593,32.3,580.11
2254,18.593,32.3,577.94
2255,18.593,31.8,579.9
2256,18.573,31.1,583.75
2257,18.573,31.7,578.4
2258,18.593,31.1,581.46
2259,18.563,31.4,582.03
2260,18.543,31.2,581.33
2261,18.513,30.1,583.43
2262,18.503,30.1,577.15
2263,18.483,29.3,582.81
2264,18.473,29.2,580.39
2265,18.463,29.5,576.49
2266,18.453,29.4,580.26
2267,18.443,29.4,573.08
2268,18.443,29,579.75
2269,18.443,28.4,582.16
2270,18.423,29,577.01
2271,18.423,28.9,581.87
2272,18.423,28.6,585.79
2273,18.403,28.9,577.78
2274,18.403,27.7,579.58
2275,18.393,27.4,582.78
2276,18.373,27.6,585.04
2277,18.333,27.5,580.33
2278,18.343,27.6,582.39
2279,18.343,27.7,581.2
2280,18.343,28.6,583.72
2281,18.333,28.1,576.13
2282,18.293,28.2,583.4
2283,18.313,28.5,578.33
2284,18.313,28.3,585.56
2285,18.273,28.6,578.86
2286,18.263,28,581.48
2287,18.273,27.9,578.93
2288,18.242,27.9,580.31
2289,18.263,28.5,583.88
2290,18.232,28.2,581.13
2291,18.232,28.5,581.56
2292,18.212,28.8,584.42
2293,18.202,28.4,580.67
2294,18.182,27.9,578.64
2295,18.172,27.4,580.81
2296,18.182,27.9,583.34
2297,18.172,27.5,583.18
2298,18.142,27.3,579.76
2299,18.133,27.5,582.39
2300,18.103,28.1,581.07
2301,18.122,28.2,583.7
2302,18.112,27.2,575.07
2303,18.092,26.6,580.56
2304,18.092,26.2,582.94
2305,18.082,26.2,582.08
2306,18.072,27.1,582.11
2307,18.072,27.3,578.95
2308,18.052,27.5,580.12
2309,18.062,28,578.14
2310,18.032,27.5,585.01
2311,18.022,27.5,582.92
2312,18.002,27.8,586.31
2313,18.002,27.8,578.51
2314,17.992,27.1,579.57
2315,17.982,26.8,581.89
2316,17.982,26.3,580.41
2317,17.952,25.6,582.56
2318,17.942,26,582.34
2319,17.942,26.3,577.4
2320,17.952,27.5,579.5
2321,17.932,27.6,579.16
2322,17.892,27.7,581.42
2323,17.902,29,580.15
2324,17.892,29,587.59
2325,17.902,28,582.7
2326,17.882,27.3,579.41
2327,17.852,27.6,577.74
2328,17.862,27.3,576.5
2329,17.852,27.4,585.1
2330,17.862,27.1,576
2331,17.852,27.3,584.42
2332,17.852,28,583.83
2333,17.822,27.7,578.44
2334,17.812,27.5,582.74
2335,17.802,28.1,579.86
2336,17.792,27.3,579.09
2337,17.782,27.3,581.39
2338,17.772,27.1,583.38
2339,17.772,26.9,583.09
2340,17.752,26.4,578.8
2341,17.752,27,580.42
2342,17.772,26.1,581.66
2343,17.752,26.2,584.06
2344,17.732,26.7,581.35
2345,17.732,27,578.92
2346,17.712,27,581.6
2347,17.702,28.1,581.82
2348,17.682,27.6,586.74
2349,17.672,27.6,579.33
2350,17.692,27.6,580.47
2351,17.682,26.9,580.17
2352,17.672,26.9,581.46
2353,17.652,27.8,582.92
2354,17.652,28.1,585.64
2355,17.632,28,577.94
2356,17.642,27.7,584.47
2357,17.622,27.4,585.6
2358,17.602,27.3,583.83
2359,17.602,28.1,582.12
