Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
1955,20.034,39.7,641.55
1956,20.274,38.8,653.11
1957,20.074,37.8,660.57
1958,20.044,37.9,652.9
1959,20.034,37.5,651.36
1960,20.044,36.9,649.45
1961,20.024,37.2,654.11
1962,19.984,37.1,657.58
1963,19.964,37,648.75
1964,19.954,37.1,649.34
1965,19.944,37.8,642.52
1966,19.934,38.4,658.55
1967,19.944,38.4,655.23
1968,19.914,37.9,649.44
1969,19.874,37,657.36
1970,19.864,36.1,647.32
1971,19.884,36.5,644.01
1972,19.844,36.1,646.22
1973,19.844,36.3,651.27
1974,19.834,35.5,650.24
1975,19.824,35.8,646.67
1976,19.824,36.1,653.06
1977,19.804,35.6,652.1
1978,19.794,36.2,651.3
1979,19.784,36.1,650.78
1980,19.894,36.7,647.21
1981,19.824,36.7,654.37
1982,19.784,36.7,645.31
1983,19.734,36.3,655.55
1984,19.744,35.7,657.73
1985,19.734,35.8,646.26
1986,19.704,35.1,645.14
1987,19.684,35,651.64
1988,19.704,35.9,646.58
1989,19.664,36.9,655.95
1990,19.614,37.6,644.76
1991,19.634,36.6,634.85
1992,19.604,37.3,647.96
1993,19.624,36.7,660.15
1994,19.614,36.5,650.56
1995,19.634,36.1,659.07
1996,19.594,36.7,651.6
1997,19.604,36.5,646.34
1998,19.554,36.9,648.69
1999,19.554,37.3,647.14
2000,19.524,37.2,653.36
2001,19.514,36.7,650.65
2002,19.464,35.9,654.45
2003,19.494,35.8,655.38
2004,19.434,35.4,649.45
2005,19.504,35.6,646.63
2006,19.574,35.3,648.09
2007,19.564,35.7,648.05
2008,19.574,35.3,644.35
2009,19.554,33.6,655.35
2010,19.544,31.7,648.36
2011,19.444,30.2,649.27
2012,19.424,27.9,651.95
2013,19.494,26.4,650.7
2014,19.454,25.4,651.31
2015,19.454,25.8,650.12
2016,19.414,27.3,648.06
2017,19.394,27.8,649.19
2018,19.374,28.5,641.85
2019,19.364,30,645.03
2020,19.384,30.6,650.83
2021,19.364,30.7,638.65
2022,19.364,32,650.6
2023,19.364,31.6,650.16
2024,19.354,32,646.88
2025,19.324,32.1,654.41
2026,19.324,32.9,646.05
2027,19.334,32.8,649
2028,19.304,33.8,651.25
2029,19.294,34.7,646.69
2030,19.294,34.4,648.49
2031,19.294,34.4,650
2032,19.284,34.5,648.11
