Time (s),Mass (g),T Top (K),T Back (K)
1928,41.2,635.1,561.0
1929,41.1,635.1,561.0
1930,41.1,635.1,561.1
1931,41.1,635.1,561.2
1932,41.1,635.1,561.2
1933,41.1,635.1,561.3
1934,41.0,635.2,561.3
1935,41.0,635.2,561.4
1936,41.0,635.2,561.5
1937,41.0,635.2,561.5
1938,41.0,635.2,561.6
1939,41.0,635.2,561.6
1940,40.9,635.2,561.7
1941,40.9,635.2,561.7
1942,40.9,635.2,561.8
1943,40.9,635.2,561.9
1944,40.9,635.3,561.9
1945,40.8,635.3,562.0
1946,40.8,635.3,562.0
1947,40.8,635.3,562.1
1948,40.8,635.3,562.2
1949,40.8,635.3,562.2
1950,40.7,635.3,562.3
1951,40.7,635.3,562.3
1952,40.7,635.3,562.4
1953,40.7,635.3,562.4
1954,40.7,635.4,562.5
1955,40.6,635.4,562.6
1956,40.6,635.4,562.6
1957,40.6,635.4,562.7
1958,40.6,635.4,562.7
1959,40.6,635.4,562.8
1960,40.5,635.4,562.9
1961,40.5,635.4,562.9
1962,40.5,635.4,563.0
1963,40.5,635.4,563.0
1964,40.5,635.5,563.1
1965,40.4,635.5,563.1
1966,40.4,635.5,563.2
1967,40.4,635.5,563.3
1968,40.4,635.5,563.3
1969,40.4,635.5,563.4
1970,40.4,635.5,563.4
1971,40.3,635.5,563.5
1972,40.3,635.5,563.5
1973,40.3,635.5,563.6
1974,40.3,635.6,563.7
1975,40.3,635.6,563.7
1976,40.2,635.6,563.8
1977,40.2,635.6,563.8
1978,40.2,635.6,563.9
1979,40.2,635.6,563.9
1980,40.2,635.6,564.0
1981,40.1,635.6,564.1
1982,40.1,635.6,564.1
1983,40.1,635.6,564.2
1984,40.1,635.7,564.2
1985,40.1,635.7,564.3
1986,40.0,635.7,564.3
1987,40.0,635.7,564.4
1988,40.0,635.7,564.4
1989,40.0,635.7,564.5
1990,40.0,635.7,564.6
1991,39.9,635.7,564.6
1992,39.9,635.7,564.7
1993,39.9,635.7,564.7
1994,39.9,635.7,564.8
1995,39.9,635.8,564.8
1996,39.8,635.8,564.9
1997,39.8,635.8,565.0
1998,39.8,635.8,565.0
1999,39.8,635.8,565.1
2000,39.8,635.8,565.1
2001,39.8,635.8,565.2
2002,39.7,635.8,565.2
2003,39.7,635.8,565.3
2004,39.7,635.8,565.3
2005,39.7,635.9,565.4
2006,39.7,635.9,565.5
2007,39.6,635.9,565.5
2008,39.6,635.9,565.6
2009,39.6,635.9,565.6
2010,39.6,635.9,565.7
2011,39.6,635.9,565.7
2012,39.5,635.9,565.8
2013,39.5,635.9,565.8
2014,39.5,635.9,565.9
2015,39.5,636.0,566.0
2016,39.5,636.0,566.0
2017,39.4,636.0,566.1
2018,39.4,636.0,566.1
2019,39.4,636.0,566.2
2020,39.4,636.0,566.2
2021,39.4,636.0,566.3
2022,39.3,636.0,566.3
2023,39.3,636.0,566.4
2024,39.3,636.0,566.5
2025,39.3,636.0,566.5
2026,39.3,636.1,566.6
2027,39.3,636.1,566.6
2028,39.2,636.1,566.7
2029,39.2,636.1,566.7
2030,39.2,636.1,566.8
2031,39.2,636.1,566.8
2032,39.2,636.1,566.9
2033,39.1,636.1,566.9
2034,39.1,636.1,567.0
2035,39.1,636.1,567.1
2036,39.1,636.2,567.1
2037,39.1,636.2,567.2
2038,39.0,636.2,567.2
2039,39.0,636.2,567.3
2040,39.0,636.2,567.3
2041,39.0,636.2,567.4
2042,39.0,636.2,567.4
2043,38.9,636.2,567.5
2044,38.9,636.2,567.5
2045,38.9,636.2,567.6
2046,38.9,636.3,567.7
2047,38.9,636.3,567.7
2048,38.8,636.3,567.8
2049,38.8,636.3,567.8
2050,38.8,636.3,567.9
2051,38.8,636.3,567.9
2052,38.8,636.3,568.0
2053,38.8,636.3,568.0
2054,38.7,636.3,568.1
2055,38.7,636.3,568.1
2056,38.7,636.3,568.2
2057,38.7,636.4,568.2
2058,38.7,636.4,568.3
2059,38.6,636.4,568.3
2060,38.6,636.4,568.4
2061,38.6,636.4,568.5
2062,38.6,636.4,568.5
2063,38.6,636.4,568.6
2064,38.5,636.4,568.6
2065,38.5,636.4,568.7
2066,38.5,636.4,568.7
2067,38.5,636.5,568.8
2068,38.5,636.5,568.8
2069,38.4,636.5,568.9
2070,38.4,636.5,568.9
2071,38.4,636.5,569.0
2072,38.4,636.5,569.0
2073,38.4,636.5,569.1
2074,38.4,636.5,569.1
2075,38.3,636.5,569.2
2076,38.3,636.5,569.2
2077,38.3,636.6,569.3
2078,38.3,636.6,569.4
2079,38.3,636.6,569.4
2080,38.2,636.6,569.5
2081,38.2,636.6,569.5
2082,38.2,636.6,569.6
2083,38.2,636.6,569.6
2084,38.2,636.6,569.7
2085,38.1,636.6,569.7
2086,38.1,636.6,569.8
2087,38.1,636.6,569.8
2088,38.1,636.7,569.9
2089,38.1,636.7,569.9
2090,38.0,636.7,570.0
2091,38.0,636.7,570.0
2092,38.0,636.7,570.1
2093,38.0,636.7,570.1
2094,38.0,636.7,570.2
2095,38.0,636.7,570.2
2096,37.9,636.7,570.3
2097,37.9,636.7,570.3
2098,37.9,636.8,570.4
2099,37.9,636.8,570.4
2100,37.9,636.8,570.5
2101,37.8,636.8,570.6
2102,37.8,636.8,570.6
2103,37.8,636.8,570.7
2104,37.8,636.8,570.7
2105,37.8,636.8,570.8
2106,37.7,636.8,570.8
2107,37.7,636.8,570.9
2108,37.7,636.8,570.9
2109,37.7,636.9,571.0
2110,37.7,636.9,571.0
2111,37.6,636.9,571.1
2112,37.6,636.9,571.1
2113,37.6,636.9,571.2
2114,37.6,636.9,571.2
2115,37.6,636.9,571.3
2116,37.6,636.9,571.3
2117,37.5,636.9,571.4
2118,37.5,636.9,571.4
2119,37.5,637.0,571.5
2120,37.5,637.0,571.5
2121,37.5,637.0,571.6
2122,37.4,637.0,571.6
2123,37.4,637.0,571.7
2124,37.4,637.0,571.7
2125,37.4,637.0,571.8
2126,37.4,637.0,571.8
2127,37.3,637.0,571.9
2128,37.3,637.0,571.9
2129,37.3,637.0,572.0
2130,37.3,637.1,572.0
2131,37.3,637.1,572.1
2132,37.3,637.1,572.1
2133,37.2,637.1,572.2
2134,37.2,637.1,572.2
2135,37.2,637.1,572.3
2136,37.2,637.1,572.3
2137,37.2,637.1,572.4
2138,37.1,637.1,572.4
2139,37.1,637.1,572.5
2140,37.1,637.1,572.5
2141,37.1,637.2,572.6
2142,37.1,637.2,572.6
2143,37.0,637.2,572.7
2144,37.0,637.2,572.7
2145,37.0,637.2,572.8
2146,37.0,637.2,572.8
2147,37.0,637.2,572.9
2148,37.0,637.2,572.9
2149,36.9,637.2,573.0
2150,36.9,637.2,573.0
2151,36.9,637.3,573.1
2152,36.9,637.3,573.1
2153,36.9,637.3,573.2
2154,36.8,637.3,573.2
2155,36.8,637.3,573.3
2156,36.8,637.3,573.3
2157,36.8,637.3,573.4
2158,36.8,637.3,573.4
2159,36.7,637.3,573.5
2160,36.7,637.3,573.5
2161,36.7,637.3,573.6
2162,36.7,637.4,573.6
2163,36.7,637.4,573.7
2164,36.7,637.4,573.7
2165,36.6,637.4,573.8
2166,36.6,637.4,573.8
2167,36.6,637.4,573.9
2168,36.6,637.4,573.9
2169,36.6,637.4,574.0
2170,36.5,637.4,574.0
2171,36.5,637.4,574.1
2172,36.5,637.4,574.1
2173,36.5,637.5,574.1
2174,36.5,637.5,574.2
2175,36.5,637.5,574.2
2176,36.4,637.5,574.3
2177,36.4,637.5,574.3
2178,36.4,637.5,574.4
2179,36.4,637.5,574.4
2180,36.4,637.5,574.5
2181,36.3,637.5,574.5
2182,36.3,637.5,574.6
2183,36.3,637.6,574.6
2184,36.3,637.6,574.7
2185,36.3,637.6,574.7
2186,36.2,637.6,574.8
2187,36.2,637.6,574.8
2188,36.2,637.6,574.9
2189,36.2,637.6,574.9
2190,36.2,637.6,575.0
2191,36.2,637.6,575.0
2192,36.1,637.6,575.1
2193,36.1,637.6,575.1
2194,36.1,637.7,575.2
2195,36.1,637.7,575.2
2196,36.1,637.7,575.3
2197,36.0,637.7,575.3
2198,36.0,637.7,575.3
2199,36.0,637.7,575.4
2200,36.0,637.7,575.4
2201,36.0,637.7,575.5
2202,36.0,637.7,575.5
2203,35.9,637.7,575.6
2204,35.9,637.7,575.6
2205,35.9,637.8,575.7
2206,35.9,637.8,575.7
2207,35.9,637.8,575.8
2208,35.8,637.8,575.8
2209,35.8,637.8,575.9
2210,35.8,637.8,575.9
2211,35.8,637.8,576.0
2212,35.8,637.8,576.0
2213,35.8,637.8,576.0
2214,35.7,637.8,576.1
2215,35.7,637.8,576.1
2216,35.7,637.9,576.2
2217,35.7,637.9,576.2
2218,35.7,637.9,576.3
2219,35.6,637.9,576.3
2220,35.6,637.9,576.4
2221,35.6,637.9,576.4
2222,35.6,637.9,576.5
2223,35.6,637.9,576.5
2224,35.6,637.9,576.6
2225,35.5,637.9,576.6
2226,35.5,637.9,576.7
2227,35.5,638.0,576.7
2228,35.5,638.0,576.7
2229,35.5,638.0,576.8
2230,35.4,638.0,576.8
2231,35.4,638.0,576.9
2232,35.4,638.0,576.9
2233,35.4,638.0,577.0
2234,35.4,638.0,577.0
2235,35.4,638.0,577.1
2236,35.3,638.0,577.1
2237,35.3,638.0,577.2
2238,35.3,638.1,577.2
2239,35.3,638.1,577.2
2240,35.3,638.1,577.3
2241,35.2,638.1,577.3
2242,35.2,638.1,577.4
2243,35.2,638.1,577.4
2244,35.2,638.1,577.5
2245,35.2,638.1,577.5
2246,35.2,638.1,577.6
2247,35.1,638.1,577.6
2248,35.1,638.1,577.7
2249,35.1,638.2,577.7
2250,35.1,638.2,577.7
2251,35.1,638.2,577.8
2252,35.0,638.2,577.8
2253,35.0,638.2,577.9
2254,35.0,638.2,577.9
2255,35.0,638.2,578.0
2256,35.0,638.2,578.0
2257,35.0,638.2,578.1
2258,34.9,638.2,578.1
2259,34.9,638.2,578.1
2260,34.9,638.2,578.2
2261,34.9,638.3,578.2
2262,34.9,638.3,578.3
2263,34.8,638.3,578.3
2264,34.8,638.3,578.4
2265,34.8,638.3,578.4
2266,34.8,638.3,578.5
2267,34.8,638.3,578.5
2268,34.8,638.3,578.5
2269,34.7,638.3,578.6
2270,34.7,638.3,578.6
2271,34.7,638.3,578.7
2272,34.7,638.4,578.7
2273,34.7,638.4,578.8
2274,34.7,638.4,578.8
2275,34.6,638.4,578.9
2276,34.6,638.4,578.9
2277,34.6,638.4,578.9
2278,34.6,638.4,579.0
2279,34.6,638.4,579.0
2280,34.5,638.4,579.1
2281,34.5,638.4,579.1
2282,34.5,638.4,579.2
2283,34.5,638.5,579.2
2284,34.5,638.5,579.2
2285,34.5,638.5,579.3
2286,34.4,638.5,579.3
2287,34.4,638.5,579.4
2288,34.4,638.5,579.4
2289,34.4,638.5,579.5
2290,34.4,638.5,579.5
2291,34.3,638.5,579.6
2292,34.3,638.5,579.6
2293,34.3,638.5,579.6
2294,34.3,638.5,579.7
2295,34.3,638.6,579.7
2296,34.3,638.6,579.8
2297,34.2,638.6,579.8
2298,34.2,638.6,579.9
2299,34.2,638.6,579.9
2300,34.2,638.6,579.9
2301,34.2,638.6,580.0
2302,34.2,638.6,580.0
2303,34.1,638.6,580.1
2304,34.1,638.6,580.1
2305,34.1,638.6,580.2
2306,34.1,638.7,580.2
2307,34.1,638.7,580.2
2308,34.0,638.7,580.3
2309,34.0,638.7,580.3
2310,34.0,638.7,580.4
2311,34.0,638.7,580.4
2312,34.0,638.7,580.5
2313,34.0,638.7,580.5
2314,33.9,638.7,580.5
2315,33.9,638.7,580.6
2316,33.9,638.7,580.6
2317,33.9,638.7,580.7
2318,33.9,638.8,580.7
2319,33.9,638.8,580.7
2320,33.8,638.8,580.8
2321,33.8,638.8,580.8
2322,33.8,638.8,580.9
2323,33.8,638.8,580.9
2324,33.8,638.8,581.0
2325,33.7,638.8,581.0
2326,33.7,638.8,581.0
2327,33.7,638.8,581.1
2328,33.7,638.8,581.1
2329,33.7,638.8,581.2
2330,33.7,638.9,581.2
2331,33.6,638.9,581.2
2332,33.6,638.9,581.3
2333,33.6,638.9,581.3
2334,33.6,638.9,581.4
2335,33.6,638.9,581.4
2336,33.6,638.9,581.5
2337,33.5,638.9,581.5
2338,33.5,638.9,581.5
2339,33.5,638.9,581.6
2340,33.5,638.9,581.6
2341,33.5,638.9,581.7
2342,33.4,639.0,581.7
2343,33.4,639.0,581.7
2344,33.4,639.0,581.8
2345,33.4,639.0,581.8
2346,33.4,639.0,581.9
2347,33.4,639.0,581.9
2348,33.3,639.0,581.9
2349,33.3,639.0,582.0
2350,33.3,639.0,582.0
2351,33.3,639.0,582.1
2352,33.3,639.0,582.1
2353,33.3,639.1,582.2
2354,33.2,639.1,582.2
2355,33.2,639.1,582.2
2356,33.2,639.1,582.3
2357,33.2,639.1,582.3
2358,33.2,639.1,582.4
2359,33.2,639.1,582.4
2360,33.1,639.1,582.4
2361,33.1,639.1,582.5
2362,33.1,639.1,582.5
2363,33.1,639.1,582.6
2364,33.1,639.1,582.6
2365,33.0,639.1,582.6
2366,33.0,639.2,582.7
2367,33.0,639.2,582.7
2368,33.0,639.2,582.8
2369,33.0,639.2,582.8
2370,33.0,639.2,582.8
2371,32.9,639.2,582.9
2372,32.9,639.2,582.9
2373,32.9,639.2,583.0
2374,32.9,639.2,583.0
2375,32.9,639.2,583.0
2376,32.9,639.2,583.1
2377,32.8,639.2,583.1
2378,32.8,639.3,583.2
2379,32.8,639.3,583.2
2380,32.8,639.3,583.2
2381,32.8,639.3,583.3
2382,32.8,639.3,583.3
2383,32.7,639.3,583.4
2384,32.7,639.3,583.4
2385,32.7,639.3,583.4
2386,32.7,639.3,583.5
2387,32.7,639.3,583.5
2388,32.7,639.3,583.6
2389,32.6,639.3,583.6
2390,32.6,639.4,583.6
2391,32.6,639.4,583.7
2392,32.6,639.4,583.7
2393,32.6,639.4,583.8
2394,32.5,639.4,583.8
2395,32.5,639.4,583.8
2396,32.5,639.4,583.9
2397,32.5,639.4,583.9
2398,32.5,639.4,583.9
2399,32.5,639.4,584.0
2400,32.4,639.4,584.0
2401,32.4,639.4,584.1
2402,32.4,639.5,584.1
2403,32.4,639.5,584.1
2404,32.4,639.5,584.2
2405,32.4,639.5,584.2
2406,32.3,639.5,584.3
2407,32.3,639.5,584.3
2408,32.3,639.5,584.3
2409,32.3,639.5,584.4
2410,32.3,639.5,584.4
2411,32.3,639.5,584.5
2412,32.2,639.5,584.5
2413,32.2,639.5,584.5
2414,32.2,639.5,584.6
2415,32.2,639.6,584.6
2416,32.2,639.6,584.6
2417,32.2,639.6,584.7
2418,32.1,639.6,584.7
2419,32.1,639.6,584.8
2420,32.1,639.6,584.8
2421,32.1,639.6,584.8
2422,32.1,639.6,584.9
2423,32.1,639.6,584.9
2424,32.0,639.6,584.9
2425,32.0,639.6,585.0
2426,32.0,639.6,585.0
2427,32.0,639.6,585.1
2428,32.0,639.7,585.1
2429,31.9,639.7,585.1
2430,31.9,639.7,585.2
2431,31.9,639.7,585.2
2432,31.9,639.7,585.3
2433,31.9,639.7,585.3
2434,31.9,639.7,585.3
2435,31.8,639.7,585.4
2436,31.8,639.7,585.4
2437,31.8,639.7,585.4
2438,31.8,639.7,585.5
2439,31.8,639.7,585.5
2440,31.8,639.8,585.6
2441,31.7,639.8,585.6
2442,31.7,639.8,585.6
2443,31.7,639.8,585.7
2444,31.7,639.8,585.7
2445,31.7,639.8,585.7
2446,31.7,639.8,585.8
2447,31.6,639.8,585.8
2448,31.6,639.8,585.9
2449,31.6,639.8,585.9
2450,31.6,639.8,585.9
2451,31.6,639.8,586.0
2452,31.6,639.8,586.0
2453,31.5,639.9,586.0
2454,31.5,639.9,586.1
2455,31.5,639.9,586.1
2456,31.5,639.9,586.2
2457,31.5,639.9,586.2
2458,31.5,639.9,586.2
2459,31.4,639.9,586.3
2460,31.4,639.9,586.3
2461,31.4,639.9,586.3
2462,31.4,639.9,586.4
2463,31.4,639.9,586.4
2464,31.4,639.9,586.4
2465,31.3,639.9,586.5
2466,31.3,640.0,586.5
2467,31.3,640.0,586.6
2468,31.3,640.0,586.6
2469,31.3,640.0,586.6
2470,31.3,640.0,586.7
2471,31.2,640.0,586.7
2472,31.2,640.0,586.7
2473,31.2,640.0,586.8
2474,31.2,640.0,586.8
2475,31.2,640.0,586.9
2476,31.1,640.0,586.9
2477,31.1,640.0,586.9
2478,31.1,640.0,587.0
2479,31.1,640.1,587.0
2480,31.1,640.1,587.0
2481,31.1,640.1,587.1
2482,31.0,640.1,587.1
2483,31.0,640.1,587.1
2484,31.0,640.1,587.2
2485,31.0,640.1,587.2
2486,31.0,640.1,587.3
2487,31.0,640.1,587.3
2488,30.9,640.1,587.3
2489,30.9,640.1,587.4
2490,30.9,640.1,587.4
2491,30.9,640.1,587.4
2492,30.9,640.1,587.5
2493,30.9,640.2,587.5
2494,30.8,640.2,587.5
2495,30.8,640.2,587.6
2496,30.8,640.2,587.6
2497,30.8,640.2,587.7
2498,30.8,640.2,587.7
2499,30.8,640.2,587.7
2500,30.7,640.2,587.8
2501,30.7,640.2,587.8
2502,30.7,640.2,587.8
2503,30.7,640.2,587.9
2504,30.7,640.2,587.9
2505,30.7,640.2,587.9
2506,30.6,640.3,588.0
2507,30.6,640.3,588.0
2508,30.6,640.3,588.0
2509,30.6,640.3,588.1
2510,30.6,640.3,588.1
2511,30.6,640.3,588.2
2512,30.5,640.3,588.2
2513,30.5,640.3,588.2
2514,30.5,640.3,588.3
2515,30.5,640.3,588.3
2516,30.5,640.3,588.3
2517,30.5,640.3,588.4
2518,30.4,640.3,588.4
2519,30.4,640.3,588.4
2520,30.4,640.4,588.5
2521,30.4,640.4,588.5
2522,30.4,640.4,588.5
2523,30.4,640.4,588.6
2524,30.3,640.4,588.6
2525,30.3,640.4,588.7
2526,30.3,640.4,588.7
2527,30.3,640.4,588.7
2528,30.3,640.4,588.8
2529,30.3,640.4,588.8
2530,30.2,640.4,588.8
2531,30.2,640.4,588.9
2532,30.2,640.4,588.9
2533,30.2,640.5,588.9
2534,30.2,640.5,589.0
2535,30.2,640.5,589.0
2536,30.1,640.5,589.0
2537,30.1,640.5,589.1
2538,30.1,640.5,589.1
2539,30.1,640.5,589.1
2540,30.1,640.5,589.2
2541,30.1,640.5,589.2
2542,30.0,640.5,589.3
2543,30.0,640.5,589.3
2544,30.0,640.5,589.3
2545,30.0,640.5,589.4
2546,30.0,640.5,589.4
2547,30.0,640.6,589.4
2548,29.9,640.6,589.5
2549,29.9,640.6,589.5
2550,29.9,640.6,589.5
2551,29.9,640.6,589.6
2552,29.9,640.6,589.6
2553,29.9,640.6,589.6
2554,29.8,640.6,589.7
2555,29.8,640.6,589.7
2556,29.8,640.6,589.7
2557,29.8,640.6,589.8
2558,29.8,640.6,589.8
2559,29.8,640.6,589.8
2560,29.7,640.6,589.9
2561,29.7,640.7,589.9
2562,29.7,640.7,590.0
2563,29.7,640.7,590.0
2564,29.7,640.7,590.0
2565,29.7,640.7,590.1
2566,29.6,640.7,590.1
2567,29.6,640.7,590.1
2568,29.6,640.7,590.2
2569,29.6,640.7,590.2
2570,29.6,640.7,590.2
2571,29.6,640.7,590.3
2572,29.5,640.7,590.3
2573,29.5,640.7,590.3
2574,29.5,640.7,590.4
2575,29.5,640.8,590.4
2576,29.5,640.8,590.4
2577,29.5,640.8,590.5
2578,29.4,640.8,590.5
2579,29.4,640.8,590.5
2580,29.4,640.8,590.6
2581,29.4,640.8,590.6
2582,29.4,640.8,590.6
2583,29.4,640.8,590.7
2584,29.3,640.8,590.7
2585,29.3,640.8,590.7
2586,29.3,640.8,590.8
2587,29.3,640.8,590.8
2588,29.3,640.8,590.9
2589,29.3,640.9,590.9
2590,29.2,640.9,590.9
2591,29.2,640.9,591.0
2592,29.2,640.9,591.0
2593,29.2,640.9,591.0
2594,29.2,640.9,591.1
2595,29.2,640.9,591.1
2596,29.1,640.9,591.1
2597,29.1,640.9,591.2
2598,29.1,640.9,591.2
2599,29.1,640.9,591.2
2600,29.1,640.9,591.3
2601,29.1,640.9,591.3
2602,29.0,640.9,591.3
2603,29.0,641.0,591.4
2604,29.0,641.0,591.4
2605,29.0,641.0,591.4
2606,29.0,641.0,591.5
2607,29.0,641.0,591.5
2608,28.9,641.0,591.5
2609,28.9,641.0,591.6
2610,28.9,641.0,591.6
2611,28.9,641.0,591.6
2612,28.9,641.0,591.7
2613,28.9,641.0,591.7
2614,28.8,641.0,591.7
2615,28.8,641.0,591.8
2616,28.8,641.0,591.8
2617,28.8,641.1,591.8
2618,28.8,641.1,591.9
2619,28.8,641.1,591.9
2620,28.7,641.1,592.0
2621,28.7,641.1,592.0
2622,28.7,641.1,592.0
2623,28.7,641.1,592.1
2624,28.7,641.1,592.1
2625,28.7,641.1,592.1
2626,28.6,641.1,592.2
2627,28.6,641.1,592.2
2628,28.6,641.1,592.2
2629,28.6,641.1,592.3
2630,28.6,641.1,592.3
2631,28.6,641.2,592.3
2632,28.5,641.2,592.4
2633,28.5,641.2,592.4
2634,28.5,641.2,592.4
2635,28.5,641.2,592.5
2636,28.5,641.2,592.5
2637,28.5,641.2,592.5
2638,28.4,641.2,592.6
2639,28.4,641.2,592.6
2640,28.4,641.2,592.6
2641,28.4,641.2,592.7
2642,28.4,641.2,592.7
2643,28.4,641.2,592.7
2644,28.3,641.2,592.8
2645,28.3,641.3,592.8
2646,28.3,641.3,592.8
2647,28.3,641.3,592.9
2648,28.3,641.3,592.9
2649,28.3,641.3,592.9
2650,28.2,641.3,593.0
2651,28.2,641.3,593.0
2652,28.2,641.3,593.0
2653,28.2,641.3,593.1
2654,28.2,641.3,593.1
2655,28.2,641.3,593.1
2656,28.2,641.3,593.2
2657,28.1,641.3,593.2
2658,28.1,641.3,593.2
2659,28.1,641.3,593.3
2660,28.1,641.4,593.3
2661,28.1,641.4,593.3
2662,28.1,641.4,593.4
2663,28.0,641.4,593.4
2664,28.0,641.4,593.5
2665,28.0,641.4,593.5
2666,28.0,641.4,593.5
2667,28.0,641.4,593.6
2668,28.0,641.4,593.6
2669,27.9,641.4,593.6
2670,27.9,641.4,593.7
2671,27.9,641.4,593.7
2672,27.9,641.4,593.7
2673,27.9,641.4,593.8
2674,27.9,641.5,593.8
2675,27.8,641.5,593.8
2676,27.8,641.5,593.9
2677,27.8,641.5,593.9
2678,27.8,641.5,593.9
2679,27.8,641.5,594.0
2680,27.8,641.5,594.0
2681,27.7,641.5,594.0
2682,27.7,641.5,594.1
2683,27.7,641.5,594.1
2684,27.7,641.5,594.1
2685,27.7,641.5,594.2
2686,27.7,641.5,594.2
2687,27.6,641.5,594.2
2688,27.6,641.5,594.3
2689,27.6,641.6,594.3
2690,27.6,641.6,594.3
2691,27.6,641.6,594.4
2692,27.6,641.6,594.4
2693,27.5,641.6,594.4
2694,27.5,641.6,594.5
2695,27.5,641.6,594.5
2696,27.5,641.6,594.5
2697,27.5,641.6,594.6
2698,27.5,641.6,594.6
2699,27.4,641.6,594.6
2700,27.4,641.6,594.7
2701,27.4,641.6,594.7
2702,27.4,641.6,594.7
2703,27.4,641.7,594.8
2704,27.4,641.7,594.8
2705,27.3,641.7,594.9
2706,27.3,641.7,594.9
2707,27.3,641.7,594.9
2708,27.3,641.7,595.0
2709,27.3,641.7,595.0
2710,27.3,641.7,595.0
2711,27.2,641.7,595.1
2712,27.2,641.7,595.1
2713,27.2,641.7,595.1
2714,27.2,641.7,595.2
2715,27.2,641.7,595.2
2716,27.2,641.7,595.2
2717,27.1,641.8,595.3
2718,27.1,641.8,595.3
2719,27.1,641.8,595.3
2720,27.1,641.8,595.4
2721,27.1,641.8,595.4
2722,27.1,641.8,595.4
2723,27.1,641.8,595.5
2724,27.0,641.8,595.5
2725,27.0,641.8,595.5
2726,27.0,641.8,595.6
2727,27.0,641.8,595.6
2728,27.0,641.8,595.6
2729,27.0,641.8,595.7
2730,26.9,641.8,595.7
2731,26.9,641.8,595.7
2732,26.9,641.9,595.8
2733,26.9,641.9,595.8
2734,26.9,641.9,595.8
2735,26.9,641.9,595.9
2736,26.8,641.9,595.9
2737,26.8,641.9,596.0
2738,26.8,641.9,596.0
2739,26.8,641.9,596.0
2740,26.8,641.9,596.1
2741,26.8,641.9,596.1
2742,26.7,641.9,596.1
2743,26.7,641.9,596.2
2744,26.7,641.9,596.2
2745,26.7,641.9,596.2
2746,26.7,642.0,596.3
2747,26.7,642.0,596.3
2748,26.6,642.0,596.3
2749,26.6,642.0,596.4
2750,26.6,642.0,596.4
2751,26.6,642.0,596.4
2752,26.6,642.0,596.5
2753,26.6,642.0,596.5
2754,26.5,642.0,596.5
2755,26.5,642.0,596.6
2756,26.5,642.0,596.6
2757,26.5,642.0,596.6
2758,26.5,642.0,596.7
2759,26.5,642.0,596.7
2760,26.4,642.0,596.7
2761,26.4,642.1,596.8
2762,26.4,642.1,596.8
2763,26.4,642.1,596.9
2764,26.4,642.1,596.9
2765,26.4,642.1,596.9
2766,26.4,642.1,597.0
2767,26.3,642.1,597.0
2768,26.3,642.1,597.0
2769,26.3,642.1,597.1
2770,26.3,642.1,597.1
2771,26.3,642.1,597.1
2772,26.3,642.1,597.2
2773,26.2,642.1,597.2
2774,26.2,642.1,597.2
2775,26.2,642.2,597.3
2776,26.2,642.2,597.3
2777,26.2,642.2,597.3
2778,26.2,642.2,597.4
2779,26.1,642.2,597.4
2780,26.1,642.2,597.4
2781,26.1,642.2,597.5
2782,26.1,642.2,597.5
2783,26.1,642.2,597.5
2784,26.1,642.2,597.6
2785,26.0,642.2,597.6
2786,26.0,642.2,597.7
2787,26.0,642.2,597.7
2788,26.0,642.2,597.7
2789,26.0,642.3,597.8
2790,26.0,642.3,597.8
2791,25.9,642.3,597.8
2792,25.9,642.3,597.9
2793,25.9,642.3,597.9
2794,25.9,642.3,597.9
2795,25.9,642.3,598.0
2796,25.9,642.3,598.0
2797,25.8,642.3,598.0
2798,25.8,642.3,598.1
2799,25.8,642.3,598.1
2800,25.8,642.3,598.1
2801,25.8,642.3,598.2
2802,25.8,642.3,598.2
2803,25.8,642.4,598.3
2804,25.7,642.4,598.3
2805,25.7,642.4,598.3
2806,25.7,642.4,598.4
2807,25.7,642.4,598.4
2808,25.7,642.4,598.4
2809,25.7,642.4,598.5
2810,25.6,642.4,598.5
2811,25.6,642.4,598.5
2812,25.6,642.4,598.6
2813,25.6,642.4,598.6
2814,25.6,642.4,598.6
2815,25.6,642.4,598.7
2816,25.5,642.4,598.7
2817,25.5,642.5,598.8
2818,25.5,642.5,598.8
2819,25.5,642.5,598.8
2820,25.5,642.5,598.9
2821,25.5,642.5,598.9
2822,25.4,642.5,598.9
2823,25.4,642.5,599.0
2824,25.4,642.5,599.0
2825,25.4,642.5,599.0
2826,25.4,642.5,599.1
2827,25.4,642.5,599.1
2828,25.3,642.5,599.1
2829,25.3,642.5,599.2
2830,25.3,642.5,599.2
2831,25.3,642.6,599.3
2832,25.3,642.6,599.3
2833,25.3,642.6,599.3
2834,25.3,642.6,599.4
2835,25.2,642.6,599.4
2836,25.2,642.6,599.4
2837,25.2,642.6,599.5
2838,25.2,642.6,599.5
2839,25.2,642.6,599.5
2840,25.2,642.6,599.6
2841,25.1,642.6,599.6
2842,25.1,642.6,599.6
2843,25.1,642.6,599.7
2844,25.1,642.6,599.7
2845,25.1,642.7,599.8
2846,25.1,642.7,599.8
2847,25.0,642.7,599.8
2848,25.0,642.7,599.9
2849,25.0,642.7,599.9
2850,25.0,642.7,599.9
2851,25.0,642.7,600.0
2852,25.0,642.7,600.0
2853,24.9,642.7,600.0
2854,24.9,642.7,600.1
2855,24.9,642.7,600.1
2856,24.9,642.7,600.2
2857,24.9,642.7,600.2
2858,24.9,642.7,600.2
