Time (s),Mass (g),T Top (K),T Back (K)
1928,4.5,655.2,655.5
1929,4.5,655.2,655.5
1930,4.5,655.2,655.5
1931,4.5,655.2,655.5
1932,4.5,655.2,655.5
1933,4.5,655.2,655.5
1934,4.5,655.2,655.5
1935,4.5,655.2,655.5
1936,4.5,655.2,655.5
1937,4.5,655.2,655.5
1938,4.5,655.2,655.5
1939,4.5,655.2,655.5
1940,4.5,655.2,655.5
1941,4.5,655.2,655.5
1942,4.5,655.2,655.5
1943,4.5,655.2,655.5
1944,4.5,655.2,655.5
1945,4.5,655.2,655.5
1946,4.5,655.2,655.5
1947,4.5,655.2,655.5
1948,4.5,655.2,655.5
1949,4.5,655.2,655.5
1950,4.5,655.2,655.5
1951,4.5,655.2,655.5
1952,4.5,655.2,655.5
1953,4.5,655.2,655.5
1954,4.5,655.2,655.5
1955,4.5,655.2,655.5
1956,4.5,655.2,655.5
1957,4.5,655.2,655.5
1958,4.5,655.2,655.5
1959,4.5,655.2,655.5
1960,4.5,655.2,655.5
1961,4.5,655.2,655.5
1962,4.5,655.2,655.5
1963,4.5,655.2,655.5
1964,4.5,655.2,655.5
1965,4.5,655.2,655.5
1966,4.5,655.2,655.5
1967,4.5,655.2,655.5
1968,4.5,655.2,655.5
1969,4.5,655.2,655.5
1970,4.5,655.2,655.5
1971,4.5,655.2,655.5
1972,4.5,655.2,655.5
1973,4.5,655.2,655.5
1974,4.5,655.2,655.5
1975,4.5,655.2,655.5
1976,4.5,655.2,655.5
1977,4.5,655.2,655.5
1978,4.5,655.2,655.5
1979,4.5,655.2,655.5
1980,4.5,655.2,655.5
1981,4.5,655.2,655.5
1982,4.5,655.2,655.5
1983,4.5,655.2,655.5
1984,4.5,655.2,655.5
1985,4.5,655.2,655.5
1986,4.5,655.2,655.5
1987,4.5,655.2,655.4
1988,4.5,655.2,655.4
1989,4.5,655.2,655.4
1990,4.5,655.2,655.4
1991,4.5,655.2,655.4
1992,4.5,655.2,655.4
1993,4.5,655.2,655.4
1994,4.5,655.2,655.4
1995,4.5,655.2,655.4
1996,4.5,655.2,655.4
1997,4.5,655.2,655.4
1998,4.5,655.2,655.4
1999,4.5,655.2,655.4
2000,4.5,655.2,655.4
