Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
1519,17.39,764.65,773.45,786.75
1520,17.39,764.95,773.65,786.95
1521,17.38,765.05,773.75,786.95
1522,17.37,765.25,773.95,787.15
1523,17.36,765.45,774.15,787.25
1524,17.36,765.55,774.25,787.35
1525,17.35,765.75,774.45,787.45
1526,17.35,765.95,774.65,787.65
1527,17.35,766.05,774.65,787.75
1528,17.35,766.25,774.85,787.85
1529,17.35,766.45,775.05,788.05
1530,17.35,766.55,775.15,788.15
1531,17.34,766.75,775.35,788.25
1532,17.34,766.95,775.55,788.35
1533,17.33,767.05,775.65,788.45
1534,17.33,767.25,775.85,788.65
1535,17.34,767.45,775.95,788.75
1536,17.33,767.55,776.05,788.85
1537,17.31,767.75,776.25,788.95
1538,17.30,767.95,776.45,789.05
1539,17.30,768.05,776.55,789.15
1540,17.30,768.25,776.75,789.25
1541,17.29,768.45,776.85,789.35
1542,17.28,768.55,776.95,789.45
1543,17.29,768.75,777.15,789.65
1544,17.29,768.95,777.35,789.75
1545,17.28,769.05,777.45,789.85
1546,17.27,769.25,777.55,789.95
1547,17.27,769.45,777.75,790.05
1548,17.27,769.55,777.85,790.15
1549,17.27,769.75,778.05,790.25
1550,17.26,769.95,778.15,790.35
1551,17.26,770.05,778.25,790.35
1552,17.26,770.15,778.35,790.45
1553,17.25,770.35,778.55,790.65
1554,17.25,770.45,778.65,790.65
1555,17.24,770.65,778.75,790.75
1556,17.24,770.75,778.95,790.85
1557,17.24,770.85,779.05,790.85
1558,17.24,771.05,779.15,791.05
1559,17.23,771.25,779.35,791.15
1560,17.23,771.25,779.45,791.15
1561,17.23,771.45,779.55,791.25
1562,17.23,771.65,779.75,791.35
1563,17.23,771.75,779.85,791.45
1564,17.23,771.85,779.95,791.55
1565,17.22,772.05,780.15,791.65
1566,17.21,772.15,780.15,791.75
1567,17.20,772.25,780.35,791.85
1568,17.21,772.45,780.45,791.95
1569,17.20,772.55,780.55,792.05
1570,17.20,772.75,780.75,792.15
1571,17.20,772.85,780.85,792.25
1572,17.19,772.95,780.95,792.25
1573,17.18,773.05,781.05,792.35
1574,17.18,773.25,781.15,792.55
1575,17.18,773.35,781.25,792.55
1576,17.18,773.45,781.45,792.65
1577,17.19,773.65,781.55,792.75
1578,17.17,773.75,781.65,792.85
1579,17.15,773.85,781.75,792.95
1580,17.16,774.05,781.95,793.05
1581,17.15,774.15,781.95,793.05
1582,17.15,774.25,782.15,793.25
1583,17.14,774.45,782.25,793.35
1584,17.14,774.45,782.35,793.35
1585,17.14,774.65,782.45,793.45
1586,17.15,774.75,782.65,793.65
1587,17.14,774.85,782.75,793.65
1588,17.14,775.05,782.85,793.75
1589,17.14,775.15,782.95,793.85
1590,17.13,775.25,783.05,793.95
1591,17.13,775.35,783.15,794.05
1592,17.12,775.55,783.25,794.15
1593,17.12,775.65,783.35,794.15
1594,17.12,775.75,783.55,794.25
1595,17.12,775.95,783.65,794.35
1596,17.12,775.95,783.65,794.35
1597,17.11,776.15,783.85,794.45
1598,17.11,776.25,783.95,794.55
1599,17.12,776.35,783.95,794.55
1600,17.11,776.45,784.15,794.55
