Time (s),Mass (g),TC back 1 (K),TC back 2 (K),TC back 3 (K)
1519,59.99,479.15,463.45,475.25
1520,59.97,479.35,463.65,475.35
1521,59.95,479.45,463.85,475.55
1522,59.93,479.55,463.95,475.65
1523,59.91,479.75,464.15,475.75
1524,59.89,479.85,464.35,475.95
1525,59.87,479.95,464.45,475.95
1526,59.86,480.15,464.65,476.15
1527,59.84,480.25,464.85,476.35
1528,59.81,480.35,464.95,476.45
1529,59.79,480.55,465.15,476.55
1530,59.78,480.65,465.35,476.75
1531,59.76,480.75,465.45,476.85
1532,59.73,480.95,465.65,477.05
1533,59.71,481.05,465.85,477.15
1534,59.69,481.15,465.85,477.25
1535,59.68,481.35,466.05,477.35
1536,59.66,481.45,466.25,477.55
1537,59.64,481.55,466.35,477.65
1538,59.62,481.65,466.55,477.75
1539,59.61,481.85,466.75,477.95
1540,59.59,481.95,466.85,478.05
1541,59.56,482.05,467.05,478.15
1542,59.54,482.25,467.25,478.35
1543,59.52,482.35,467.35,478.45
1544,59.50,482.45,467.55,478.55
1545,59.48,482.65,467.75,478.75
1546,59.45,482.75,467.85,478.85
1547,59.44,482.85,467.95,478.95
1548,59.42,483.05,468.15,479.15
1549,59.41,483.15,468.25,479.25
1550,59.39,483.25,468.45,479.35
1551,59.37,483.45,468.65,479.55
1552,59.34,483.45,468.75,479.65
1553,59.32,483.65,468.95,479.75
1554,59.31,483.85,469.15,479.95
1555,59.29,483.85,469.25,480.05
1556,59.27,484.05,469.45,480.15
1557,59.25,484.25,469.65,480.35
1558,59.22,484.25,469.75,480.45
1559,59.20,484.45,469.85,480.55
1560,59.18,484.65,470.05,480.75
1561,59.16,484.65,470.15,480.85
1562,59.15,484.85,470.35,480.95
1563,59.12,484.95,470.55,481.15
1564,59.10,485.05,470.65,481.25
1565,59.08,485.25,470.85,481.35
1566,59.06,485.35,470.95,481.55
1567,59.04,485.45,471.15,481.65
1568,59.01,485.65,471.25,481.75
1569,58.99,485.75,471.45,481.95
1570,58.98,485.85,471.55,482.05
1571,58.96,485.95,471.75,482.15
1572,58.94,486.15,471.95,482.35
1573,58.91,486.25,472.05,482.45
1574,58.90,486.35,472.25,482.55
1575,58.88,486.55,472.35,482.75
1576,58.86,486.65,472.45,482.75
1577,58.84,486.75,472.65,482.95
1578,58.82,486.95,472.85,483.05
1579,58.79,486.95,472.95,483.15
1580,58.78,487.15,473.15,483.35
1581,58.77,487.25,473.25,483.45
1582,58.75,487.35,473.35,483.55
1583,58.72,487.55,473.55,483.75
1584,58.70,487.65,473.75,483.85
1585,58.68,487.75,473.85,483.95
1586,58.66,487.85,474.05,484.15
1587,58.64,488.05,474.15,484.25
1588,58.62,488.15,474.35,484.35
1589,58.60,488.25,474.45,484.55
1590,58.58,488.45,474.65,484.65
1591,58.56,488.55,474.75,484.75
1592,58.54,488.65,474.95,484.85
1593,58.52,488.75,475.15,485.05
1594,58.50,488.85,475.25,485.15
1595,58.48,489.05,475.35,485.25
1596,58.46,489.15,475.55,485.45
1597,58.45,489.25,475.65,485.55
1598,58.44,489.45,475.85,485.65
1599,58.41,489.55,476.05,485.85
1600,58.39,489.65,476.15,485.85
1601,58.36,489.75,476.25,486.05
1602,58.34,489.95,476.45,486.25
1603,58.32,490.05,476.55,486.25
1604,58.29,490.15,476.75,486.45
1605,58.26,490.35,476.95,486.55
1606,58.25,490.35,477.05,486.65
1607,58.23,490.55,477.25,486.85
1608,58.21,490.75,477.35,486.95
1609,58.19,490.75,477.45,487.05
1610,58.17,490.95,477.65,487.25
1611,58.16,491.05,477.85,487.35
1612,58.13,491.15,477.95,487.45
1613,58.12,491.35,478.15,487.55
1614,58.10,491.45,478.25,487.75
1615,58.08,491.55,478.35,487.85
1616,58.06,491.65,478.55,487.95
1617,58.04,491.85,478.75,488.15
1618,58.01,491.95,478.85,488.25
1619,57.99,492.05,478.95,488.35
1620,57.96,492.25,479.15,488.45
1621,57.95,492.25,479.25,488.55
1622,57.93,492.45,479.45,488.75
1623,57.91,492.55,479.65,488.85
1624,57.88,492.65,479.75,488.95
1625,57.86,492.85,479.85,489.15
1626,57.84,492.95,480.05,489.25
1627,57.81,493.05,480.15,489.35
1628,57.78,493.15,480.35,489.45
1629,57.75,493.35,480.55,489.65
1630,57.72,493.45,480.55,489.75
1631,57.71,493.55,480.75,489.85
1632,57.69,493.75,480.95,490.05
1633,57.66,493.75,481.05,490.05
1634,57.64,493.95,481.25,490.25
1635,57.63,494.05,481.35,490.45
1636,57.61,494.15,481.45,490.45
1637,57.57,494.35,481.65,490.65
1638,57.54,494.45,481.85,490.85
1639,57.53,494.55,481.95,490.95
1640,57.52,494.75,482.15,491.05
1641,57.50,494.85,482.25,491.15
1642,57.48,494.95,482.35,491.25
1643,57.45,495.05,482.55,491.45
1644,57.43,495.25,482.75,491.55
1645,57.41,495.35,482.85,491.65
1646,57.40,495.45,482.95,491.85
1647,57.37,495.65,483.15,491.95
1648,57.35,495.65,483.25,492.05
1649,57.33,495.85,483.45,492.15
1650,57.32,495.95,483.65,492.35
1651,57.30,496.05,483.75,492.45
1652,57.27,496.15,483.85,492.55
1653,57.25,496.35,484.05,492.75
1654,57.23,496.45,484.15,492.75
1655,57.21,496.55,484.35,492.95
1656,57.19,496.75,484.45,493.15
1657,57.18,496.75,484.55,493.15
1658,57.14,496.95,484.75,493.35
1659,57.11,497.05,484.95,493.45
1660,57.08,497.15,485.05,493.55
1661,57.07,497.35,485.25,493.65
1662,57.06,497.45,485.35,493.85
1663,57.03,497.55,485.45,493.95
1664,57.01,497.75,485.65,494.05
1665,56.99,497.85,485.85,494.25
1666,56.97,497.95,485.85,494.25
1667,56.94,498.05,486.05,494.45
1668,56.93,498.25,486.25,494.55
1669,56.91,498.25,486.35,494.65
1670,56.88,498.45,486.55,494.85
1671,56.86,498.55,486.75,494.95
1672,56.84,498.65,486.75,495.05
1673,56.82,498.75,486.95,495.15
1674,56.80,498.95,487.15,495.35
1675,56.78,498.95,487.25,495.45
1676,56.76,499.15,487.45,495.55
1677,56.73,499.25,487.55,495.75
1678,56.69,499.35,487.65,495.75
1679,56.68,499.55,487.85,495.95
1680,56.67,499.65,488.05,496.15
1681,56.66,499.75,488.05,496.15
1682,56.64,499.85,488.25,496.35
1683,56.62,500.05,488.45,496.45
1684,56.59,500.15,488.55,496.55
1685,56.57,500.25,488.65,496.75
1686,56.55,500.45,488.85,496.85
1687,56.52,500.45,488.95,496.95
1688,56.51,500.65,489.15,497.05
1689,56.48,500.85,489.35,497.25
1690,56.46,500.85,489.45,497.35
1691,56.43,501.05,489.55,497.45
1692,56.41,501.15,489.75,497.65
1693,56.40,501.25,489.85,497.65
1694,56.38,501.35,490.05,497.85
1695,56.36,501.45,490.25,497.95
1696,56.33,501.55,490.25,498.05
1697,56.31,501.75,490.45,498.25
1698,56.29,501.85,490.65,498.35
1699,56.27,501.95,490.75,498.45
1700,56.23,502.05,490.95,498.55
1701,56.21,502.25,491.05,498.75
1702,56.19,502.35,491.15,498.85
1703,56.17,502.45,491.35,498.95
1704,56.16,502.55,491.55,499.15
1705,56.14,502.65,491.55,499.15
1706,56.11,502.85,491.75,499.35
1707,56.10,502.95,491.95,499.55
1708,56.06,503.05,492.05,499.55
1709,56.04,503.15,492.25,499.75
1710,56.03,503.35,492.35,499.85
1711,56.01,503.45,492.45,499.95
1712,55.99,503.55,492.65,500.15
1713,55.97,503.65,492.85,500.25
1714,55.94,503.75,492.85,500.35
1715,55.92,503.95,493.05,500.45
1716,55.89,504.05,493.25,500.65
1717,55.86,504.15,493.35,500.75
1718,55.84,504.25,493.55,500.85
1719,55.82,504.45,493.65,501.05
1720,55.80,504.55,493.75,501.05
1721,55.78,504.65,493.95,501.25
1722,55.75,504.85,494.15,501.35
1723,55.73,504.85,494.25,501.45
1724,55.71,505.05,494.45,501.55
1725,55.68,505.15,494.55,501.75
1726,55.66,505.25,494.65,501.85
1727,55.65,505.35,494.85,501.95
1728,55.63,505.55,495.05,502.05
1729,55.60,505.65,495.05,502.15
1730,55.57,505.75,495.25,502.35
1731,55.54,505.85,495.45,502.45
1732,55.52,505.95,495.55,502.55
1733,55.50,506.15,495.75,502.65
1734,55.48,506.25,495.85,502.85
1735,55.45,506.35,495.95,502.95
1736,55.42,506.45,496.15,503.05
1737,55.40,506.65,496.25,503.25
1738,55.38,506.65,496.35,503.25
1739,55.35,506.85,496.55,503.45
1740,55.33,506.95,496.75,503.55
1741,55.31,507.05,496.85,503.65
1742,55.29,507.15,496.95,503.85
1743,55.27,507.35,497.15,503.95
1744,55.24,507.35,497.25,504.05
1745,55.21,507.55,497.45,504.15
1746,55.19,507.65,497.65,504.35
1747,55.17,507.75,497.75,504.35
1748,55.15,507.95,497.85,504.55
1749,55.13,508.05,498.05,504.65
1750,55.10,508.15,498.15,504.75
1751,55.09,508.25,498.35,504.95
1752,55.07,508.45,498.45,505.05
1753,55.03,508.45,498.55,505.15
1754,55.03,508.65,498.75,505.35
1755,55.00,508.75,498.95,505.45
1756,54.97,508.85,498.95,505.55
1757,54.95,508.95,499.15,505.65
1758,54.92,509.15,499.35,505.85
1759,54.90,509.25,499.45,505.85
1760,54.87,509.35,499.65,506.05
1761,54.85,509.45,499.75,506.15
1762,54.83,509.55,499.85,506.25
1763,54.81,509.75,500.05,506.45
1764,54.79,509.85,500.25,506.55
1765,54.77,509.85,500.35,506.65
1766,54.74,510.05,500.55,506.75
1767,54.71,510.15,500.65,506.95
1768,54.68,510.25,500.75,506.95
1769,54.66,510.45,500.95,507.15
1770,54.64,510.55,501.05,507.25
1771,54.62,510.65,501.15,507.35
1772,54.60,510.75,501.35,507.45
1773,54.56,510.85,501.55,507.65
1774,54.53,510.95,501.55,507.75
1775,54.52,511.05,501.75,507.85
1776,54.51,511.25,501.95,507.95
1777,54.48,511.35,502.05,508.05
1778,54.45,511.45,502.25,508.25
1779,54.41,511.55,502.35,508.35
1780,54.39,511.65,502.45,508.45
1781,54.38,511.75,502.65,508.55
1782,54.36,511.95,502.75,508.75
1783,54.34,511.95,502.85,508.85
1784,54.25,512.15,503.05,508.95
1785,54.12,512.25,503.25,509.15
1786,54.07,512.35,503.35,509.15
1787,54.05,512.45,503.55,509.35
1788,54.03,512.65,503.75,509.45
1789,54.01,512.65,503.75,509.55
1790,53.99,512.85,503.95,509.65
1791,53.96,512.95,504.15,509.85
1792,53.94,513.05,504.25,509.85
1793,53.91,513.15,504.35,510.05
1794,53.89,513.35,504.55,510.15
1795,53.87,513.35,504.65,510.25
1796,53.84,513.55,504.85,510.35
1797,53.81,513.65,505.05,510.55
1798,53.79,513.75,505.05,510.65
1799,53.77,513.85,505.25,510.75
1800,53.74,514.05,505.45,510.85
1801,53.72,514.15,505.55,510.95
1802,53.70,514.25,505.65,511.15
1803,53.67,514.45,505.85,511.25
1804,53.64,514.45,505.95,511.35
1805,53.62,514.65,506.15,511.45
1806,53.59,514.75,506.25,511.55
1807,53.57,514.75,506.35,511.65
1808,53.55,514.95,506.55,511.85
1809,53.52,515.05,506.75,511.95
1810,53.50,515.15,506.85,512.05
1811,53.48,515.25,506.95,512.15
1812,53.46,515.45,507.15,512.35
1813,53.43,515.55,507.25,512.35
1814,53.40,515.65,507.45,512.55
1815,53.37,515.75,507.55,512.65
1816,53.35,515.85,507.65,512.75
1817,53.33,515.95,507.85,512.85
1818,53.30,516.15,508.05,513.05
1819,53.27,516.15,508.15,513.15
1820,53.25,516.35,508.25,513.25
1821,53.23,516.45,508.45,513.45
1822,53.21,516.55,508.55,513.45
1823,53.18,516.65,508.75,513.65
1824,53.15,516.85,508.85,513.75
1825,53.12,516.95,508.95,513.85
1826,53.10,517.05,509.15,513.95
1827,53.08,517.15,509.35,514.05
1828,53.06,517.25,509.35,514.15
1829,53.04,517.35,509.55,514.35
1830,53.01,517.55,509.75,514.45
1831,52.98,517.55,509.85,514.55
1832,52.96,517.75,510.05,514.65
1833,52.93,517.85,510.15,514.75
1834,52.91,517.95,510.25,514.85
1835,52.88,518.05,510.45,515.05
1836,52.85,518.15,510.55,515.15
1837,52.83,518.25,510.65,515.25
1838,52.80,518.45,510.85,515.35
1839,52.78,518.55,511.05,515.55
1840,52.76,518.65,511.15,515.55
1841,52.74,518.75,511.25,515.75
1842,52.71,518.95,511.45,515.85
1843,52.68,518.95,511.55,515.95
1844,52.65,519.15,511.75,516.05
1845,52.63,519.25,511.85,516.25
1846,52.60,519.35,511.95,516.25
1847,52.58,519.45,512.15,516.45
1848,52.56,519.65,512.35,516.55
1849,52.54,519.65,512.45,516.65
1850,52.51,519.85,512.55,516.85
1851,52.48,519.95,512.75,516.95
1852,52.45,520.05,512.85,517.05
1853,52.43,520.15,512.95,517.15
1854,52.41,520.25,513.15,517.25
1855,52.39,520.35,513.25,517.35
1856,52.36,520.55,513.45,517.45
1857,52.33,520.65,513.55,517.65
1858,52.31,520.75,513.65,517.65
1859,52.28,520.85,513.85,517.85
1860,52.26,521.05,514.05,517.95
1861,52.24,521.05,514.05,518.05
1862,52.21,521.25,514.25,518.15
1863,52.19,521.35,514.45,518.35
1864,52.16,521.45,514.55,518.35
1865,52.14,521.55,514.75,518.55
1866,52.11,521.65,514.85,518.75
1867,52.08,521.75,514.95,518.75
1868,52.05,521.95,515.15,518.95
1869,52.03,522.05,515.25,519.05
1870,52.00,522.15,515.35,519.15
1871,51.98,522.25,515.55,519.25
1872,51.95,522.35,515.75,519.35
1873,51.93,522.45,515.85,519.45
1874,51.91,522.55,515.95,519.55
1875,51.89,522.75,516.15,519.75
1876,51.85,522.75,516.25,519.85
1877,51.82,522.95,516.45,519.95
1878,51.80,523.05,516.55,520.15
1879,51.78,523.15,516.65,520.15
1880,51.75,523.35,516.85,520.25
1881,51.72,523.45,516.95,520.45
1882,51.70,523.55,517.05,520.55
1883,51.68,523.65,517.25,520.65
1884,51.65,523.75,517.45,520.75
1885,51.62,523.85,517.45,520.85
1886,51.59,523.95,517.65,521.05
1887,51.57,524.15,517.85,521.15
1888,51.55,524.25,517.95,521.25
1889,51.53,524.35,518.05,521.35
1890,51.49,524.45,518.25,521.45
1891,51.46,524.55,518.35,521.55
1892,51.44,524.65,518.55,521.65
1893,51.41,524.85,518.65,521.85
1894,51.39,524.85,518.75,521.95
1895,51.36,525.05,518.95,522.05
1896,51.34,525.15,519.15,522.25
1897,51.31,525.25,519.15,522.25
1898,51.28,525.35,519.35,522.45
1899,51.26,525.55,519.55,522.55
1900,51.23,525.65,519.65,522.65
1901,51.20,525.75,519.85,522.75
1902,51.18,525.85,519.95,522.95
1903,51.16,525.95,520.05,522.95
1904,51.14,526.05,520.25,523.15
1905,51.11,526.25,520.35,523.25
1906,51.08,526.25,520.45,523.35
1907,51.05,526.45,520.65,523.45
1908,51.02,526.55,520.75,523.55
1909,51.00,526.65,520.85,523.65
1910,50.98,526.75,521.05,523.75
1911,50.96,526.95,521.25,523.95
1912,50.93,526.95,521.35,524.05
1913,50.91,527.05,521.45,524.15
1914,50.88,527.25,521.65,524.35
1915,50.86,527.35,521.75,524.35
1916,50.83,527.45,521.95,524.55
1917,50.81,527.65,522.15,524.65
1918,50.78,527.65,522.15,524.75
1919,50.76,527.85,522.35,524.85
1920,50.73,527.95,522.55,524.95
1921,50.70,527.95,522.55,525.05
1922,50.67,528.15,522.75,525.25
1923,50.66,528.25,522.95,525.35
1924,50.64,528.35,523.05,525.45
1925,50.61,528.45,523.15,525.55
1926,50.58,528.65,523.35,525.65
1927,50.55,528.75,523.45,525.75
1928,50.53,528.85,523.65,525.95
1929,50.50,528.95,523.75,526.05
1930,50.47,529.05,523.85,526.15
1931,50.44,529.15,524.05,526.25
1932,50.42,529.35,524.25,526.35
1933,50.40,529.35,524.35,526.45
1934,50.38,529.55,524.45,526.65
1935,50.36,529.65,524.65,526.75
1936,50.33,529.75,524.65,526.85
1937,50.31,529.85,524.85,526.95
1938,50.28,529.95,525.05,527.05
1939,50.25,530.05,525.15,527.15
1940,50.22,530.15,525.35,527.25
1941,50.20,530.35,525.45,527.45
1942,50.18,530.35,525.55,527.55
1943,50.16,530.55,525.75,527.65
1944,50.13,530.65,525.85,527.75
1945,50.10,530.75,525.95,527.85
1946,50.07,530.95,526.15,527.95
1947,50.05,531.05,526.35,528.15
1948,50.02,531.05,526.45,528.15
1949,49.99,531.25,526.65,528.35
1950,49.97,531.35,526.75,528.45
1951,49.95,531.45,526.85,528.55
1952,49.93,531.55,527.05,528.65
1953,49.90,531.75,527.15,528.85
1954,49.88,531.75,527.25,528.85
1955,49.86,531.95,527.45,529.05
1956,49.83,532.05,527.65,529.15
1957,49.81,532.15,527.65,529.25
1958,49.79,532.25,527.85,529.35
1959,49.76,532.35,528.05,529.55
1960,49.73,532.45,528.15,529.55
1961,49.70,532.55,528.25,529.75
1962,49.68,532.75,528.45,529.85
1963,49.65,532.85,528.55,529.95
1964,49.63,532.95,528.75,530.05
1965,49.60,533.15,528.85,530.15
1966,49.58,533.15,528.95,530.25
1967,49.55,533.25,529.15,530.45
1968,49.53,533.45,529.25,530.55
1969,49.49,533.45,529.35,530.65
1970,49.46,533.65,529.55,530.75
1971,49.43,533.75,529.65,530.95
1972,49.42,533.85,529.75,530.95
1973,49.39,533.95,529.95,531.05
1974,49.36,534.05,530.15,531.25
1975,49.33,534.15,530.15,531.25
1976,49.29,534.35,530.35,531.45
1977,49.27,534.45,530.55,531.55
1978,49.25,534.55,530.65,531.65
1979,49.23,534.65,530.85,531.75
1980,49.21,534.75,530.95,531.95
1981,49.18,534.85,531.05,531.95
1982,49.16,534.95,531.25,532.15
1983,49.13,535.15,531.35,532.25
1984,49.10,535.25,531.45,532.35
1985,49.07,535.35,531.65,532.45
1986,49.05,535.45,531.85,532.65
1987,49.02,535.55,531.85,532.65
1988,49.00,535.65,532.05,532.85
1989,48.98,535.75,532.25,532.95
1990,48.94,535.85,532.35,533.05
1991,48.92,536.05,532.45,533.15
1992,48.89,536.15,532.65,533.35
1993,48.87,536.25,532.75,533.35
1994,48.84,536.35,532.85,533.55
1995,48.80,536.45,533.05,533.65
1996,48.78,536.55,533.15,533.75
1997,48.76,536.65,533.35,533.85
1998,48.73,536.85,533.45,534.05
1999,48.71,536.85,533.55,534.05
2000,48.68,537.05,533.75,534.25
2001,48.64,537.15,533.85,534.35
2002,48.61,537.25,534.05,534.35
2003,48.59,537.35,534.15,534.55
2004,48.57,537.45,534.35,534.65
2005,48.54,537.55,534.35,534.75
2006,48.51,537.65,534.65,534.85
2007,48.49,537.85,534.75,535.05
2008,48.47,537.85,534.85,535.05
2009,48.45,538.05,535.05,535.25
2010,48.42,538.15,535.15,535.35
2011,48.39,538.25,535.25,535.45
2012,48.36,538.35,535.45,535.55
2013,48.32,538.55,535.65,535.65
2014,48.29,538.55,535.65,535.75
2015,48.27,538.75,535.85,535.85
2016,48.25,538.85,536.05,536.05
2017,48.22,538.85,536.15,536.05
2018,48.19,539.05,536.25,536.25
2019,48.17,539.15,536.45,536.35
2020,48.14,539.25,536.55,536.45
2021,48.11,539.35,536.65,536.55
2022,48.09,539.45,536.85,536.65
2023,48.06,539.55,536.95,536.75
2024,48.04,539.75,537.15,536.85
2025,48.01,539.85,537.35,537.05
2026,47.98,539.85,537.35,537.15
2027,47.96,540.05,537.55,537.25
2028,47.92,540.15,537.75,537.35
2029,47.90,540.25,537.75,537.45
2030,47.87,540.35,537.95,537.55
2031,47.84,540.55,538.15,537.75
2032,47.82,540.55,538.25,537.75
2033,47.80,540.75,538.35,537.95
2034,47.77,540.85,538.55,538.05
2035,47.74,540.95,538.65,538.15
2036,47.71,541.05,538.85,538.25
2037,47.68,541.15,538.95,538.45
2038,47.66,541.25,539.05,538.45
2039,47.63,541.35,539.25,538.65
2040,47.60,541.55,539.35,538.75
2041,47.57,541.65,539.45,538.75
2042,47.55,541.75,539.65,538.95
2043,47.52,541.85,539.75,539.05
2044,47.49,541.95,539.85,539.15
2045,47.46,542.05,540.05,539.25
2046,47.43,542.15,540.25,539.45
2047,47.40,542.25,540.25,539.45
2048,47.38,542.35,540.45,539.65
2049,47.35,542.55,540.65,539.75
2050,47.33,542.55,540.75,539.85
2051,47.30,542.75,540.85,539.95
2052,47.28,542.85,541.05,540.05
2053,47.24,542.95,541.15,540.15
2054,47.22,543.05,541.25,540.25
2055,47.18,543.15,541.45,540.45
2056,47.15,543.25,541.55,540.45
2057,47.12,543.45,541.75,540.65
2058,47.09,543.55,541.85,540.75
2059,47.07,543.65,541.95,540.85
2060,47.03,543.75,542.15,540.95
2061,47.01,543.95,542.35,541.05
2062,46.99,543.95,542.35,541.15
2063,46.98,544.05,542.55,541.25
2064,46.94,544.25,542.75,541.45
2065,46.92,544.25,542.85,541.45
2066,46.88,544.45,542.95,541.65
2067,46.86,544.55,543.15,541.75
2068,46.82,544.65,543.25,541.85
2069,46.80,544.75,543.35,541.95
2070,46.77,544.95,543.55,542.05
2071,46.73,544.95,543.65,542.15
2072,46.70,545.15,543.85,542.25
2073,46.68,545.25,543.95,542.45
2074,46.65,545.35,544.05,542.45
2075,46.62,545.45,544.25,542.65
2076,46.59,545.55,544.35,542.75
2077,46.56,545.65,544.45,542.85
2078,46.53,545.75,544.65,542.95
2079,46.51,545.95,544.85,543.05
2080,46.48,545.95,544.85,543.15
2081,46.46,546.15,545.05,543.25
2082,46.43,546.25,545.25,543.45
2083,46.40,546.35,545.25,543.45
2084,46.37,546.45,545.45,543.65
2085,46.35,546.55,545.65,543.75
2086,46.32,546.65,545.75,543.85
2087,46.29,546.75,545.85,543.95
2088,46.26,546.95,546.05,544.05
2089,46.23,546.95,546.15,544.15
2090,46.21,547.15,546.25,544.25
2091,46.18,547.25,546.45,544.35
2092,46.15,547.25,546.55,544.45
2093,46.12,547.45,546.65,544.55
2094,46.09,547.55,546.85,544.75
2095,46.06,547.55,546.95,544.75
2096,46.03,547.75,547.05,544.95
2097,46.01,547.85,547.25,545.05
2098,45.98,547.95,547.35,545.15
2099,45.95,548.15,547.55,545.25
2100,45.93,548.25,547.65,545.35
2101,45.90,548.35,547.75,545.45
2102,45.88,548.45,547.95,545.55
2103,45.85,548.55,548.05,545.75
2104,45.82,548.65,548.15,545.75
2105,45.79,548.75,548.35,545.95
2106,45.76,548.85,548.45,546.05
2107,45.74,548.95,548.55,546.15
2108,45.71,549.05,548.75,546.25
2109,45.66,549.25,548.95,546.35
2110,45.65,549.25,548.95,546.45
2111,45.63,549.45,549.15,546.55
2112,45.60,549.55,549.35,546.65
2113,45.57,549.55,549.45,546.75
2114,45.55,549.75,549.55,546.85
2115,45.52,549.85,549.75,546.95
2116,45.49,549.95,549.75,547.05
2117,45.46,550.05,549.95,547.15
2118,45.44,550.15,550.15,547.35
2119,45.41,550.25,550.15,547.35
2120,45.38,550.45,550.35,547.45
2121,45.35,550.55,550.55,547.65
2122,45.32,550.55,550.65,547.65
2123,45.28,550.75,550.75,547.85
2124,45.26,550.85,550.95,547.95
2125,45.24,550.95,551.05,548.05
2126,45.20,551.05,551.15,548.15
2127,45.17,551.15,551.35,548.25
2128,45.15,551.25,551.45,548.35
2129,45.12,551.45,551.55,548.45
2130,45.09,551.55,551.75,548.55
2131,45.07,551.55,551.75,548.65
2132,45.04,551.75,551.95,548.75
2133,45.01,551.85,552.15,548.95
2134,44.98,551.85,552.25,548.95
2135,44.96,552.05,552.35,549.15
2136,44.93,552.15,552.55,549.25
2137,44.92,552.25,552.65,549.35
2138,44.88,552.35,552.75,549.45
2139,44.85,552.45,552.95,549.55
2140,44.83,552.55,552.95,549.55
2141,44.80,552.65,553.15,549.75
2142,44.77,552.85,553.35,549.85
2143,44.72,552.85,553.45,549.85
2144,44.69,553.05,553.55,550.05
2145,44.67,553.15,553.75,550.15
2146,44.65,553.25,553.85,550.25
2147,44.62,553.35,553.95,550.35
2148,44.59,553.45,554.15,550.45
2149,44.56,553.55,554.15,550.55
2150,44.53,553.65,554.35,550.65
2151,44.51,553.85,554.55,550.75
2152,44.48,553.85,554.55,550.85
2153,44.45,553.95,554.75,550.95
2154,44.42,554.15,554.95,551.05
2155,44.39,554.15,554.95,551.15
2156,44.37,554.35,555.15,551.25
2157,44.35,554.45,555.25,551.35
2158,44.32,554.55,555.35,551.45
2159,44.29,554.65,555.55,551.55
2160,44.26,554.85,555.65,551.75
2161,44.24,554.85,555.75,551.75
2162,44.21,554.95,555.95,551.85
2163,44.18,555.15,556.05,551.95
2164,44.15,555.15,556.15,552.05
2165,44.11,555.25,556.25,552.15
2166,44.09,555.45,556.45,552.25
2167,44.06,555.45,556.55,552.35
2168,44.03,555.65,556.65,552.45
2169,43.99,555.75,556.85,552.55
2170,43.97,555.85,556.85,552.65
2171,43.94,555.95,557.05,552.75
2172,43.91,556.15,557.15,552.85
2173,43.89,556.15,557.25,552.95
2174,43.87,556.35,557.45,553.05
2175,43.85,556.45,557.55,553.15
2176,43.81,556.55,557.65,553.25
2177,43.78,556.65,557.85,553.35
2178,43.75,556.75,557.95,553.45
2179,43.73,556.85,558.05,553.55
2180,43.70,556.95,558.25,553.65
2181,43.68,557.15,558.35,553.75
2182,43.65,557.15,558.45,553.85
2183,43.62,557.35,558.55,553.95
2184,43.60,557.45,558.75,554.05
2185,43.57,557.45,558.75,554.15
2186,43.54,557.65,558.95,554.25
2187,43.52,557.75,559.15,554.35
2188,43.49,557.85,559.15,554.45
2189,43.45,557.95,559.35,554.55
2190,43.42,558.15,559.45,554.65
2191,43.40,558.15,559.55,554.75
2192,43.37,558.25,559.65,554.85
2193,43.34,558.45,559.85,554.95
2194,43.31,558.45,559.95,555.05
2195,43.29,558.65,560.05,555.15
2196,43.26,558.75,560.25,555.25
2197,43.23,558.85,560.25,555.25
2198,43.20,558.95,560.45,555.45
2199,43.17,559.05,560.55,555.55
2200,43.14,559.15,560.65,555.55
2201,43.11,559.25,560.75,555.75
2202,43.08,559.35,560.95,555.85
2203,43.04,559.45,561.05,555.85
2204,43.02,559.55,561.15,555.95
2205,43.00,559.65,561.35,556.15
2206,42.97,559.75,561.35,556.15
2207,42.95,559.85,561.55,556.25
2208,42.92,560.05,561.65,556.35
2209,42.89,560.15,561.75,556.45
2210,42.87,560.25,561.85,556.55
2211,42.84,560.35,562.05,556.65
2212,42.81,560.45,562.15,556.75
2213,42.78,560.55,562.25,556.85
2214,42.74,560.65,562.35,556.95
2215,42.72,560.75,562.45,557.05
2216,42.69,560.85,562.65,557.15
2217,42.66,560.95,562.75,557.25
2218,42.63,561.05,562.85,557.25
2219,42.60,561.25,562.95,557.45
2220,42.57,561.35,563.15,557.55
2221,42.55,561.45,563.15,557.55
2222,42.52,561.55,563.35,557.65
2223,42.49,561.65,563.45,557.85
2224,42.47,561.75,563.55,557.85
2225,42.44,561.85,563.65,557.95
2226,42.41,561.95,563.85,558.15
2227,42.39,562.05,563.85,558.15
2228,42.36,562.15,564.05,558.25
2229,42.33,562.25,564.15,558.35
2230,42.30,562.35,564.25,558.45
2231,42.28,562.55,564.35,558.55
2232,42.24,562.65,564.55,558.65
2233,42.22,562.65,564.55,558.65
2234,42.20,562.75,564.75,558.75
2235,42.17,562.95,564.85,558.95
2236,42.14,562.95,564.95,558.95
2237,42.11,563.15,565.05,559.05
2238,42.08,563.25,565.25,559.15
2239,42.06,563.35,565.25,559.25
2240,42.03,563.45,565.45,559.35
2241,42.00,563.55,565.55,559.45
2242,41.98,563.65,565.65,559.45
2243,41.96,563.75,565.75,559.55
2244,41.93,563.85,565.95,559.65
2245,41.90,563.95,565.95,559.75
2246,41.87,564.05,566.05,559.85
2247,41.84,564.15,566.25,559.95
2248,41.82,564.25,566.35,560.05
2249,41.78,564.35,566.45,560.15
2250,41.75,564.45,566.55,560.25
2251,41.73,564.55,566.65,560.35
2252,41.70,564.65,566.75,560.45
