Time (s),Temperature (K),N2 Flow (cc/min),O2 Flow (cc/min),End Flow (cc/min),Oxygen (%),CO (%),CO2 (%),HRR (W/g),Fit Result (W/g),Fit 1 (W/g),Fit 2 (W/g),Fit 3 (W/g),Fit 4 (W/g),Fit 5 (W/g)
399.237,811.5,80.097,20.03,99.627,19.942,,,5.323,,,,,,
399.781,812.0,80.097,20.031,99.629,19.942,,,5.164,,,,,,
400.309,812.5,80.098,20.033,99.631,19.943,,,5.064,,,,,,
400.834,813.0,80.097,20.031,99.63,19.944,,,4.708,,,,,,
401.334,813.5,80.096,20.031,99.629,19.944,,,4.82,,,,,,
401.849,814.0,80.095,20.031,99.632,19.946,,,4.417,,,,,,
402.375,814.5,80.097,20.03,99.635,19.944,,,4.845,,,,,,
402.924,815.0,80.096,20.03,99.633,19.947,,,4.459,,,,,,
403.423,815.5,80.096,20.03,99.635,19.945,,,4.805,,,,,,
403.925,816.0,80.097,20.033,99.637,19.948,,,4.302,,,,,,
404.429,816.5,80.1,20.031,99.634,19.944,,,4.944,,,,,,
404.953,817.0,80.095,20.032,99.63,19.944,,,5.017,,,,,,
405.531,817.5,80.094,20.031,99.632,19.944,,,5.126,,,,,,
406.0,818.0,80.096,20.031,99.632,19.944,,,5.118,,,,,,
406.56,818.5,80.096,20.033,99.633,19.945,,,5.011,,,,,,
407.067,819.0,80.097,20.032,99.633,19.945,,,5.058,,,,,,
407.592,819.5,80.095,20.03,99.629,19.945,,,5.149,,,,,,
408.125,820.0,80.097,20.031,99.629,19.944,,,5.134,,,,,,
408.655,820.5,80.099,20.029,99.626,19.945,,,4.936,,,,,,
409.145,821.0,80.098,20.029,99.625,19.948,,,4.369,,,,,,
409.62,821.5,80.096,20.03,99.624,19.948,,,4.384,,,,,,
410.189,822.0,80.096,20.028,99.623,19.95,,,4.086,,,,,,
410.697,822.5,80.094,20.029,99.62,19.951,,,3.885,,,,,,
411.207,823.0,80.093,20.031,99.614,19.951,,,3.775,,,,,,
411.716,823.5,80.096,20.033,99.609,19.952,,,3.469,,,,,,
412.246,824.0,80.094,20.031,99.605,19.951,,,3.455,,,,,,
412.773,824.5,80.093,20.031,99.604,19.951,,,3.4,,,,,,
413.291,825.0,80.096,20.031,99.604,19.953,,,3.113,,,,,,
413.813,825.5,80.094,20.03,99.604,19.953,,,3.031,,,,,,
414.311,826.0,80.094,20.031,99.602,19.954,,,2.848,,,,,,
414.835,826.5,80.098,20.03,99.598,19.951,,,3.232,,,,,,
415.337,827.0,80.098,20.03,99.594,19.954,,,2.572,,,,,,
415.846,827.5,80.096,20.029,99.599,19.953,,,2.694,,,,,,
416.38,828.0,80.097,20.03,99.6,19.954,,,2.496,,,,,,
416.876,828.5,80.097,20.03,99.602,19.955,,,2.355,,,,,,
417.397,829.0,80.097,20.032,99.6,19.954,,,2.525,,,,,,
417.902,829.5,80.097,20.03,99.599,19.953,,,2.719,,,,,,
418.404,830.0,80.093,20.03,99.596,19.955,,,2.28,,,,,,
418.918,830.5,80.096,20.031,99.592,19.952,,,2.72,,,,,,
419.439,831.0,80.098,20.03,99.594,19.955,,,2.253,,,,,,
419.94,831.5,80.096,20.03,99.596,19.955,,,2.143,,,,,,
420.449,832.0,80.095,20.031,99.596,19.955,,,1.927,,,,,,
421.038,832.5,80.096,20.032,99.591,19.957,,,1.538,,,,,,
421.525,833.0,80.094,20.031,99.592,19.956,,,1.265,,,,,,
422.004,833.5,80.097,20.03,99.591,19.957,,,1.105,,,,,,
422.525,834.0,80.097,20.03,99.586,19.958,,,0.92,,,,,,
423.058,834.5,80.098,20.031,99.585,19.956,,,1.064,,,,,,
423.548,835.0,80.093,20.029,99.585,19.955,,,1.028,,,,,,
424.048,835.5,80.095,20.031,99.589,19.957,,,0.74,,,,,,
424.593,836.0,80.098,20.033,99.591,19.956,,,0.956,,,,,,
425.084,836.5,80.095,20.032,99.59,19.958,,,0.545,,,,,,
425.563,837.0,80.095,20.03,99.588,19.959,,,0.477,,,,,,
426.068,837.5,80.095,20.032,99.587,19.96,,,0.332,,,,,,
426.554,838.0,80.096,20.03,99.588,19.957,,,0.919,,,,,,
427.112,838.5,80.096,20.032,99.591,19.959,,,0.622,,,,,,
427.586,839.0,80.098,20.03,99.594,19.958,,,1.087,,,,,,
428.073,839.5,80.098,20.029,99.598,19.957,,,1.997,,,,,,
428.609,840.0,80.096,20.031,99.601,19.958,,,2.285,,,,,,
429.118,840.5,80.095,20.032,99.597,19.958,,,2.425,,,,,,
429.613,841.0,80.095,20.032,99.596,19.956,,,2.652,,,,,,
430.082,841.5,80.095,20.03,99.595,19.958,,,2.396,,,,,,
430.617,842.0,80.093,20.029,99.603,19.958,,,2.529,,,,,,
431.139,842.5,80.096,20.03,99.605,19.96,,,2.237,,,,,,
431.652,843.0,80.097,20.03,99.605,19.962,,,1.123,,,,,,
432.154,843.5,80.096,20.029,99.606,19.96,,,0.694,,,,,,
432.675,844.0,80.098,20.032,99.606,19.957,,,0.284,,,,,,
433.163,844.5,80.093,20.031,99.604,19.956,,,-0.231,,,,,,
433.672,845.0,80.093,20.03,99.606,19.957,,,-0.617,,,,,,
434.19,845.5,80.093,20.03,99.607,19.957,,,-0.767,,,,,,
434.688,846.0,80.094,20.031,99.609,19.954,,,-0.529,,,,,,
435.186,846.5,80.095,20.03,99.612,19.949,,,0.272,,,,,,
435.693,847.0,80.097,20.031,99.61,19.955,,,-0.841,,,,,,
436.18,847.5,80.094,20.03,99.614,19.958,,,-1.395,,,,,,
436.68,848.0,80.094,20.032,99.618,19.956,,,-0.325,,,,,,
437.206,848.5,80.095,20.033,99.622,19.954,,,0.991,,,,,,
437.696,849.0,80.095,20.032,99.629,19.953,,,1.545,,,,,,
438.183,849.5,80.096,20.031,99.631,19.952,,,1.692,,,,,,
438.681,850.0,80.098,20.03,99.632,19.952,,,1.555,,,,,,
439.196,850.5,80.099,20.03,99.636,19.953,,,1.267,,,,,,
439.71,851.0,80.095,20.03,99.638,19.955,,,1.01,,,,,,
440.242,851.5,80.095,20.031,99.637,19.956,,,1.123,,,,,,
440.755,852.0,80.098,20.031,99.636,19.953,,,1.494,,,,,,
441.239,852.5,80.098,20.03,99.635,19.953,,,1.667,,,,,,
441.723,853.0,80.101,20.03,99.635,19.952,,,1.75,,,,,,
442.21,853.5,80.103,20.029,99.635,19.953,,,1.526,,,,,,
442.722,854.0,80.099,20.03,99.633,19.954,,,1.207,,,,,,
443.238,854.5,80.096,20.031,99.63,19.955,,,1.318,,,,,,
443.755,855.0,80.099,20.031,99.614,19.955,,,1.518,,,,,,
444.246,855.5,80.101,20.03,99.597,19.953,,,1.972,,,,,,
444.775,856.0,80.099,20.03,99.589,19.952,,,1.909,,,,,,
445.279,856.5,80.096,20.029,99.586,19.953,,,1.79,,,,,,
445.759,857.0,80.095,20.031,99.586,19.953,,,2.039,,,,,,
446.244,857.5,80.095,20.032,99.585,19.953,,,2.143,,,,,,
446.747,858.0,80.096,20.031,99.579,19.953,,,2.411,,,,,,
447.25,858.5,80.097,20.032,99.581,19.951,,,2.933,,,,,,
447.709,859.0,80.095,20.032,99.6,19.949,,,3.211,,,,,,
448.223,859.5,80.092,20.033,99.627,19.95,,,2.91,,,,,,
448.759,860.0,80.095,20.031,99.654,19.949,,,2.998,,,,,,
449.24,860.5,80.099,20.03,99.671,19.947,,,3.401,,,,,,
449.769,861.0,80.096,20.03,99.677,19.947,,,3.315,,,,,,
450.286,861.5,80.096,20.032,99.681,19.949,,,2.941,,,,,,
450.78,862.0,80.096,20.031,99.685,19.951,,,2.706,,,,,,
451.279,862.5,80.096,20.029,99.688,19.949,,,2.918,,,,,,
451.755,863.0,80.098,20.029,99.693,19.947,,,3.12,,,,,,
452.226,863.5,80.097,20.031,99.69,19.947,,,3.188,,,,,,
452.72,864.0,80.094,20.031,99.669,19.948,,,3.043,,,,,,
453.247,864.5,80.096,20.029,99.645,19.951,,,2.511,,,,,,
453.771,865.0,80.097,20.031,99.635,19.951,,,2.668,,,,,,
454.271,865.5,80.095,20.031,99.635,19.952,,,2.549,,,,,,
454.744,866.0,80.097,20.03,99.637,19.953,,,2.557,,,,,,
455.225,866.5,80.097,20.03,99.637,19.951,,,2.999,,,,,,
455.712,867.0,80.094,20.03,99.636,19.951,,,2.908,,,,,,
456.219,867.5,80.096,20.03,99.633,19.953,,,2.528,,,,,,
456.741,868.0,80.101,20.029,99.632,19.954,,,2.47,,,,,,
457.235,868.5,80.1,20.03,99.633,19.953,,,2.532,,,,,,
457.732,869.0,80.1,20.031,99.634,19.953,,,2.602,,,,,,
458.214,869.5,80.099,20.032,99.634,19.951,,,2.83,,,,,,
458.727,870.0,80.096,20.031,99.634,19.95,,,2.985,,,,,,
459.238,870.5,80.095,20.03,99.63,19.95,,,2.896,,,,,,
459.727,871.0,80.097,20.031,99.626,19.951,,,2.802,,,,,,
