Relative Time [s],"Temp_avg, all4 [K]",Error [K]
1207.875,627.4956675,5.522322397
1208.008,627.5421507,5.514203314
1208.141,627.5969063,5.532470259
1208.274,627.6636692,5.553901142
1208.407,627.6847641,5.551270894
1208.54,627.7021496,5.524806035
1208.673,627.784133,5.50702654
1208.806,627.8580521,5.487481613
1208.939,627.8561054,5.452088952
1209.072,627.8824745,5.425033736
1209.205,627.8885251,5.390661944
1209.338,627.9021484,5.350960416
1209.471,627.9361391,5.351112536
1209.604,627.9791052,5.368225115
1209.737,628.0043371,5.386109566
1209.87,628.0055158,5.398193717
1210.003,628.0222555,5.410252912
1210.136,628.097727,5.408552661
1210.269,628.2332763,5.410809769
1210.402,628.2692713,5.382065464
1210.535,628.2433388,5.351149111
1210.668,628.1876808,5.329848118
1210.801,628.1465949,5.326484454
1210.934,628.1404014,5.324924594
1211.067,628.1980709,5.31522485
1211.2,628.2217937,5.31946086
1211.333,628.3205712,5.347954224
1211.466,628.4911184,5.382071399
1211.599,628.639771,5.372471282
1211.732,628.7705352,5.35898446
1211.865,628.892941,5.3567707
1211.998,628.9717476,5.368806475
1212.131,629.0743844,5.405121954
1212.264,629.2168847,5.425725554
1212.397,629.3183432,5.432333215
1212.53,629.3735426,5.428249005
1212.663,629.3943284,5.430233447
1212.796,629.4170593,5.43696716
1212.929,629.4692966,5.460053125
1213.062,629.4794026,5.459162064
1213.195,629.4886247,5.455691946
1213.328,629.5931513,5.458323741
1213.461,629.6552954,5.463770412
1213.594,629.7323095,5.460671947
1213.727,629.8064304,5.437334968
1213.86,629.8311807,5.420521347
1213.993,629.8612245,5.402160884
1214.126,629.8576947,5.371763217
1214.259,629.8952273,5.34474733
1214.392,629.9385733,5.326323982
1214.525,629.9700317,5.321323797
1214.658,629.9908254,5.327101297
1214.791,629.9367258,5.316371824
1214.924,629.8759581,5.313099932
1215.057,629.8599365,5.313408566
1215.19,629.8693739,5.314643382
1215.323,629.9379372,5.287052142
1215.456,629.995707,5.285613065
1215.589,629.9766472,5.297996839
1215.722,629.9706567,5.293036608
1215.855,629.9577788,5.280684704
1215.988,629.9407137,5.262292702
1216.121,629.9644432,5.275371452
1216.254,630.0138154,5.297151786
1216.387,630.0407581,5.294888583
1216.52,630.0563487,5.297248655
1216.653,630.010824,5.296070588
1216.786,629.9938464,5.282409599
1216.919,630.0618104,5.253877724
1217.052,630.0750286,5.245277436
1217.186,630.0773662,5.241775343
1217.319,630.0531122,5.244689712
1217.452,629.9836135,5.235994294
1217.585,629.9541763,5.231948635
1217.718,629.9348213,5.218480825
1217.851,629.9535807,5.202354333
1217.984,629.9843407,5.179457401
1218.117,630.0358785,5.187417097
1218.25,630.0768463,5.209441131
1218.383,630.1024246,5.227821493
1218.516,630.0943816,5.228348241
1218.649,630.1342129,5.220956146
1218.782,630.1880556,5.233604063
1218.915,630.2502525,5.241710682
1219.048,630.3620828,5.237390875
1219.181,630.4558402,5.244815842
1219.314,630.5414415,5.268778248
1219.447,630.5688922,5.27526276
1219.58,630.5269847,5.237402113
1219.713,630.5525566,5.247521111
1219.846,630.6515377,5.288326293
1219.979,630.604664,5.269266803
1220.112,630.6112849,5.251653719
1220.245,630.6278306,5.252937256
1220.378,630.627874,5.256862757
1220.511,630.7244581,5.241622033
1220.644,630.8591398,5.278065944
1220.777,630.8981813,5.298581049
1220.91,630.9493555,5.313731739
1221.043,631.0168659,5.317964741
1221.176,631.0907131,5.313972103
1221.309,631.2064877,5.296428503
1221.442,631.2609784,5.2886384
1221.575,631.2049298,5.26054225
1221.708,631.114638,5.244114116
1221.841,631.1301426,5.234865718
1221.974,631.2090476,5.229577904
1222.107,631.290668,5.22425114
1222.24,631.3529396,5.238481071
1222.373,631.4072365,5.238986525
1222.506,631.4608369,5.237104518
1222.639,631.4717745,5.236721479
1222.772,631.4498762,5.257410074
1222.905,631.4619989,5.285869146
1223.038,631.4928706,5.28520022
1223.171,631.5093928,5.287499228
1223.304,631.5271639,5.288305514
1223.437,631.5442972,5.282838452
1223.57,631.5469633,5.280302136
1223.703,631.5578223,5.27580495
1223.836,631.5657187,5.266898311
1223.969,631.5534484,5.256253135
1224.102,631.5248824,5.253278788
1224.235,631.5630206,5.247014379
1224.368,631.4734708,5.141462784
1224.501,631.4074749,5.103841873
1224.636,631.3567453,5.089007893
1224.769,631.3735141,5.08527054
1224.902,631.4126028,5.079581401
1225.035,631.4974534,5.060336516
1225.168,631.4975272,5.051011576
1225.301,631.452067,5.038108201
1225.434,631.3389184,5.023932546
1225.567,631.3108537,5.014254035
1225.7,631.404319,4.983145084
1225.833,631.4828587,5.008915456
1225.966,631.607268,5.069986327
1226.099,631.7538103,5.097275137
1226.232,631.8986175,5.121852604
1226.365,632.0056036,5.149930408
1226.498,632.0890412,5.17061687
1226.631,632.1875385,5.168792432
1226.764,632.2889776,5.178818941
1226.897,632.3664716,5.18715422
1227.03,632.3672053,5.171965771
1227.163,632.3955495,5.170684491
1227.296,632.4607929,5.185127457
1227.429,632.543794,5.195631154
1227.562,632.5717704,5.199602541
1227.695,632.5421607,5.202689445
1227.828,632.5241124,5.195252909
1227.961,632.5173781,5.209806042
1228.095,632.5764367,5.226470922
1228.228,632.6321436,5.253846004
1228.36,632.6750453,5.261825823
1228.493,632.6903053,5.248181746
1228.626,632.7011063,5.218119376
1228.759,632.753311,5.202259669
1228.892,632.8690687,5.207838802
1229.025,632.9619984,5.207605111
1229.158,633.0420104,5.215408035
1229.291,633.1362287,5.234334656
1229.424,633.1899213,5.24243289
1229.558,633.2164558,5.231064303
1229.69,633.2771307,5.230219059
1229.823,633.3818033,5.244707726
1229.956,633.4630252,5.238437823
1230.089,633.5055002,5.224634525
1230.223,633.5542172,5.233759366
1230.356,633.6432543,5.244277599
1230.489,633.6742818,5.235696368
1230.621,633.6860756,5.238785434
1230.755,633.7137958,5.255173546
1230.888,633.780367,5.289202019
1231.021,633.8518716,5.326845684
1231.154,633.9948029,5.372417601
1231.287,634.0738579,5.368160614
1231.42,634.1008936,5.333993075
1231.553,634.0234021,5.281757102
1231.686,633.950163,5.246140465
1231.819,633.9773133,5.230446179
1231.952,634.0108597,5.221230012
1232.085,634.1094492,5.221867628
1232.218,634.1334466,5.212148042
1232.351,634.1411477,5.191949728
1232.484,634.1352235,5.148869021
1232.617,634.1132121,5.124005562
1232.75,634.0754892,5.111981189
1232.883,634.0714103,5.109134068
1233.016,634.0960349,5.103878952
1233.149,634.1624985,5.10485898
1233.282,634.1742676,5.11631874
1233.416,634.2174341,5.105393652
1233.548,634.3741481,5.124552573
1233.681,634.4859506,5.131054263
1233.814,634.5551679,5.1540173
1233.947,634.5540477,5.171122624
1234.08,634.4956572,5.17754635
1234.213,634.4788896,5.181226524
1234.346,634.4099506,5.159048651
1234.479,634.2320897,5.083494872
1234.612,634.1712123,5.037690793
1234.745,634.2506421,5.01656061
1234.878,634.4124296,5.039737846
1235.011,634.5289999,5.067347146
1235.144,634.7154089,5.08744811
1235.277,634.751334,5.094570168
1235.41,634.7428505,5.079145089
1235.543,634.6924461,5.046668876
1235.676,634.6626414,5.034068348
1235.809,634.719557,5.062788789
1235.942,634.8378255,5.07770217
1236.075,634.9224528,5.069341009
1236.208,634.9458758,5.035052304
1236.341,634.8969466,4.998721255
1236.474,634.8473246,4.979639604
1236.607,634.7584192,4.951937546
1236.74,634.7283779,4.902343073
1236.873,634.8170166,4.90919047
1237.006,634.907597,4.916555927
1237.139,635.016775,4.939687973
1237.272,635.136782,4.99551563
1237.405,635.1512185,5.017061819
1237.538,635.117219,5.025338682
1237.671,635.0626061,5.0255402
1237.804,635.0984596,5.042257546
1237.937,635.1166278,5.019544181
1238.07,635.1345411,5.008236153
1238.203,635.225322,5.03934204
1238.336,635.3425593,5.074994868
1238.469,635.37878,5.077481439
1238.602,635.3788426,5.086937102
1238.735,635.4285357,5.112719116
1238.868,635.4512946,5.138149713
1239.001,635.4279257,5.154492058
1239.134,635.4104015,5.151719474
1239.267,635.3607702,5.121365989
1239.4,635.233264,5.026829514
1239.533,635.25869,4.928867927
1239.666,635.4326359,4.896075206
1239.799,635.5965491,4.921835422
1239.932,635.6840812,4.969714462
1240.065,635.7242605,5.023748478
1240.198,635.6868892,5.060263876
1240.331,635.6933784,5.081018264
1240.464,635.7450203,5.071977419
1240.597,635.7708832,5.05915116
1240.73,635.7567394,5.071829174
1240.863,635.7552527,5.067942102
1240.996,635.7531408,5.052441158
1241.129,635.7365724,5.062616923
1241.262,635.7254701,5.063490813
1241.395,635.7324147,5.044219839
1241.528,635.7367797,5.0165992
1241.661,635.7144598,5.022069578
1241.794,635.6974731,5.033024383
1241.927,635.7704688,5.017130411
1242.06,635.8818753,4.990616286
1242.193,635.945564,4.969099228
1242.326,636.0059546,4.960587123
1242.459,636.0817178,4.953644412
1242.592,636.1482194,4.955845448
1242.725,636.2691836,4.973789391
1242.859,636.404773,4.994029668
1242.995,636.5615062,5.005089338
1243.258,636.7905347,5.05375002
1243.39,636.8106808,5.058196007
1243.524,636.8881373,5.068211177
1243.657,636.9484766,5.079477604
1243.79,637.0054549,5.092014804
1243.933,637.0228035,5.100671137
1244.19,637.0995066,5.096540822
1244.322,637.0957087,5.048491699
1244.455,637.0927739,5.002849191
1244.588,637.1193175,5.003664759
1244.721,637.123121,5.030391776
1244.854,637.1690746,5.058361691
1244.987,637.2072261,5.054132541
1245.12,637.1978585,5.027653711
1245.253,637.1489823,5.013265563
1245.386,637.0978001,4.994834487
1245.519,637.035756,4.95857485
1245.652,637.0204662,4.933488373
1245.785,637.0507015,4.939939365
1245.918,637.0475069,4.957031205
1246.051,637.0687571,4.986049705
1246.184,637.1310992,5.004236756
1246.317,637.1951473,5.020081384
1246.45,637.1294047,5.015536707
1246.583,637.1196778,5.001216419
1246.716,637.1227794,5.010842509
1246.849,637.1484388,5.024440992
1246.982,637.1195659,5.012773488
1247.115,637.0733404,4.983101953
1247.248,637.0540798,4.958202813
1247.381,637.0303095,4.93228772
1247.514,636.9334467,4.884874526
1247.647,636.874345,4.860130534
1247.78,636.8727362,4.831951098
1247.913,636.9254512,4.802357107
1248.046,637.0114482,4.777285295
1248.179,637.1085682,4.768251431
1248.312,637.1130111,4.764645397
1248.445,637.0750362,4.74807984
1248.578,637.0567236,4.741195891
1248.711,637.11421,4.754162354
1248.844,637.1497786,4.76093721
1248.977,637.192867,4.77289534
1249.11,637.260991,4.794940169
1249.243,637.4069141,4.808256957
1249.376,637.5744558,4.812504049
1249.509,637.7135499,4.839229144
1249.642,637.8151833,4.87464029
1249.775,637.8443677,4.875118521
1249.908,637.7639128,4.83743668
1250.041,637.591588,4.7777873
1250.174,637.5491502,4.718004032
1250.307,637.7178066,4.738282396
1250.44,637.869497,4.738322131
1250.573,638.0469508,4.748311654
1250.706,638.155732,4.74629972
1250.839,638.1894934,4.753386877
1250.972,638.1890391,4.777183027
1251.105,638.1784061,4.803363544
1251.238,638.1846092,4.824156738
1251.371,638.196916,4.838936184
1251.504,638.2236519,4.830212672
1251.637,638.3263435,4.855892651
1251.77,638.4292636,4.891667248
1251.903,638.4859681,4.916779232
1252.036,638.4827299,4.913609953
1252.169,638.4742074,4.867978482
1252.302,638.5016989,4.818808294
1252.436,638.4989818,4.794408203
1252.568,638.4198392,4.757350544
1252.701,638.3391096,4.740899936
1252.834,638.3621497,4.730457841
1252.967,638.516057,4.784682765
1253.1,638.6749522,4.85412232
1253.233,638.7320491,4.888965194
1253.366,638.7310897,4.897537463
1253.499,638.7603668,4.909722161
1253.632,638.7803961,4.937295256
1253.765,638.8261168,4.948384585
1253.898,638.8790108,4.942034181
1254.031,638.8834079,4.92083868
1254.164,638.8824382,4.883676531
1254.297,638.887277,4.855701244
1254.43,638.9297298,4.833545943
1254.563,638.9878304,4.832853601
1254.696,639.0045879,4.855216106
1254.83,638.9814296,4.890717388
1254.963,638.8878071,4.929224093
1255.096,638.8131426,4.9472583
1255.229,638.84805,4.928608284
1255.362,638.8732835,4.8846435
1255.495,638.9934458,4.840402596
1255.628,639.1186361,4.820319246
1255.761,639.2816713,4.826863673
1255.894,639.3457319,4.80787945
1256.027,639.3868818,4.783400445
1256.159,639.4890156,4.781385981
1256.293,639.5137857,4.759587552
1256.426,639.4844327,4.756006876
1256.559,639.4847811,4.759317868
1256.692,639.452692,4.754124568
1256.825,639.45704,4.753087029
1256.958,639.4705962,4.729285628
1257.091,639.4363265,4.697169261
1257.224,639.4687653,4.682986271
1257.357,639.4774419,4.6546858
1257.49,639.4604643,4.640306118
1257.623,639.411148,4.640075428
1257.756,639.3314818,4.610797415
1257.889,639.3590649,4.606215296
1258.022,639.4780551,4.630182384
1258.155,639.5899606,4.671928387
1258.288,639.6689664,4.709920171
1258.421,639.7314364,4.718444253
1258.554,639.7115828,4.703512556
1258.687,639.6754122,4.687341327
1258.82,639.689878,4.681367704
1258.953,639.8194739,4.716391087
1259.086,639.9754467,4.727644824
1259.219,639.9793443,4.690007138
1259.352,639.9497846,4.667950455
1259.486,639.9495839,4.667282633
1259.618,639.9765865,4.667079708
1259.751,639.9700473,4.651663141
1259.884,639.9830346,4.661871887
1260.017,640.0348497,4.681398929
1260.15,640.054524,4.690916749
1260.283,640.0403569,4.660537848
1260.416,639.9821777,4.607646285
1260.549,639.9573739,4.572266199
1260.682,640.0276406,4.563691644
1260.815,640.1296144,4.579386316
1260.948,640.2465301,4.581678335
1261.081,640.4449846,4.546009744
1261.214,640.4720638,4.508797169
1261.347,640.5290086,4.494557318
1261.48,640.5738421,4.47818047
1261.613,640.5710837,4.461998054
1261.746,640.5654665,4.438302058
1261.879,640.5587281,4.41431819
1262.012,640.5404304,4.380334866
1262.145,640.5369032,4.35601626
1262.278,640.5558232,4.357755393
1262.411,640.6325917,4.362155019
1262.544,640.6719042,4.382485801
1262.677,640.6910884,4.401928658
1262.81,640.7119288,4.419664814
1262.943,640.7620323,4.464110628
1263.076,640.7309788,4.503169161
1263.209,640.582627,4.501455046
1263.342,640.4817874,4.488872988
1263.475,640.4217384,4.453461486
1263.608,640.4170135,4.388225162
1263.741,640.4717495,4.376428106
1263.874,640.5944763,4.34814965
1264.007,640.6786064,4.313333275
1264.14,640.7566255,4.326519992
1264.273,640.8405581,4.376168283
1264.406,640.8715678,4.412750185
1264.54,640.8905418,4.421679107
1264.672,640.8901672,4.425564542
1264.806,640.8957905,4.45867293
1264.938,640.9231902,4.469415149
1265.071,640.9635439,4.465627693
1265.204,641.0156266,4.47037477
1265.337,641.1294797,4.482749135
1265.47,641.2286264,4.494032285
1265.603,641.2010467,4.474238816
1265.736,641.2128196,4.468946069
1265.87,641.3157089,4.487595914
1266.003,641.3787647,4.512408401
1266.135,641.4656472,4.502980055
1266.268,641.5408458,4.492423433
1266.401,641.6412524,4.515497986
1266.534,641.7383201,4.521549081
1266.667,641.8258579,4.524379923
1266.8,641.9086129,4.504295957
1266.934,641.9919174,4.482662742
1267.067,642.0938412,4.485126409
1267.2,642.1766945,4.487235549
1267.332,642.2288471,4.482900097
1267.465,642.2349426,4.478517508
1267.599,642.2265652,4.486109369
1267.732,642.2503189,4.490946909
1267.865,642.2868122,4.483519622
1267.998,642.162669,4.411336691
1268.131,642.0226451,4.356503997
1268.264,641.9522258,4.323860211
1268.397,641.9294077,4.287740857
1268.53,641.9297025,4.278858986
1268.663,641.9400124,4.280419848
1268.796,641.9376863,4.276128511
1268.929,641.9386623,4.267878293
1269.062,641.9606025,4.239677742
1269.195,642.0043082,4.226060136
1269.328,642.0039864,4.216162284
1269.461,642.0955461,4.219211296
1269.594,642.1437445,4.220911253
1269.727,642.1057582,4.195020775
1269.86,642.0536908,4.141124968
1269.993,642.0964916,4.089996302
1270.126,642.149694,4.054544196
1270.259,642.1803524,4.020975128
1270.392,642.1987201,4.013144718
1270.525,642.231168,4.003556145
1270.658,642.3473282,4.00443073
1270.791,642.4485512,4.000006031
1270.924,642.5555667,4.024692737
1271.057,642.6094,4.026685048
1271.19,642.6258957,4.009754194
1271.323,642.6417671,4.005401662
1271.456,642.6654305,3.985039497
1271.589,642.7524227,3.986509964
1271.722,642.8116757,4.007714552
1271.855,642.8722867,4.032414002
1271.988,642.8772936,4.031128068
1272.121,642.8490528,4.009203769
1272.254,642.8717253,3.999581392
1272.387,642.8806222,3.983009813
1272.52,642.9338963,3.975804099
1272.653,642.9399845,3.976809384
1272.786,642.9518261,3.997877444
1272.919,642.9547808,3.991977824
1273.052,642.9595731,3.945210113
1273.185,642.9594071,3.911660248
1273.318,643.0193929,3.898684371
1273.451,643.0963705,3.925908434
1273.584,643.1095167,3.939723423
1273.717,643.067683,3.927251134
1273.85,643.0224202,3.910913542
1273.983,642.9558029,3.894970942
1274.116,642.9653286,3.91500778
1274.249,643.0079172,3.922309895
1274.382,643.0150659,3.888597188
1274.515,642.9517465,3.842667755
1274.648,642.9729247,3.840607415
1274.781,643.0300616,3.858889576
1274.914,643.0605771,3.895963149
1275.047,643.0625456,3.933548954
1275.18,643.0715577,3.95902225
1275.313,643.0794675,3.972830131
1275.446,643.1193892,3.988343669
1275.579,643.1585124,3.966066033
1275.712,643.2450368,3.956532614
1275.845,643.3459307,3.992864785
1275.978,643.4764322,4.03818056
1276.111,643.5572517,4.070383745
1276.245,643.6149518,4.079592193
1276.377,643.6775411,4.062132818
1276.51,643.7034425,4.016024244
1276.643,643.7314564,3.989015393
1276.776,643.7567113,3.945183647
1276.909,643.8528807,3.924420116
1277.042,643.9471465,3.919099885
1277.175,644.0638938,3.931412696
1277.308,644.1381446,3.959114834
1277.441,644.1514735,3.968902457
1277.574,644.1563885,3.983361415
1277.707,644.1687382,3.987946235
1277.84,644.2383792,3.956064235
1277.973,644.3167913,3.944130632
1278.106,644.3502515,3.899541244
1278.239,644.4469581,3.874733834
1278.372,644.5001006,3.84069766
1278.505,644.556319,3.833298927
1278.638,644.601207,3.791394571
1278.771,644.6168301,3.75049369
1278.904,644.5898883,3.67830384
1279.037,644.522374,3.597319898
1279.171,644.5114391,3.593342318
1279.304,644.4617397,3.608102873
1279.437,644.4668257,3.634396124
1279.57,644.4652857,3.66979938
1279.703,644.4340843,3.68610706
1279.836,644.3963693,3.719922682
1279.969,644.4315845,3.747890475
1280.102,644.5124933,3.775384226
1280.235,644.6070461,3.820014055
1280.368,644.592637,3.817873213
1280.501,644.6087404,3.79080454
1280.634,644.6329438,3.775742646
1280.767,644.6621402,3.747204224
1280.9,644.7933454,3.763423834
1281.033,644.8908379,3.776871035
1281.166,644.9750645,3.759016751
1281.299,644.9951745,3.749803919
1281.432,644.9722836,3.738839523
1281.565,645.0485367,3.753459369
1281.698,645.1215328,3.765115801
1281.831,645.2118246,3.774665777
1281.964,645.2578971,3.770068216
1282.097,645.3293055,3.797295038
1282.23,645.4441954,3.83137783
1282.363,645.5512299,3.850682075
1282.496,645.6544652,3.878272536
1282.629,645.7169005,3.881894996
1282.762,645.7068082,3.878091386
1282.895,645.6655386,3.831461861
1283.028,645.5655645,3.75062734
1283.161,645.5035806,3.707846973
1283.294,645.5720768,3.686441955
1283.427,645.7311668,3.707408628
1283.559,645.9349774,3.750026592
1283.692,646.1401423,3.819990123
1283.825,646.3173433,3.881644844
1283.958,646.3796229,3.901582399
1284.091,646.4067374,3.908131063
1284.224,646.4231487,3.922199581
1284.357,646.4688303,3.909772196
1284.49,646.4793454,3.908981784
1284.623,646.48209,3.891080764
1284.756,646.4219127,3.875598007
1284.889,646.3639325,3.871838363
1285.022,646.2828815,3.899116385
1285.155,646.2513894,3.903535544
1285.288,646.2553527,3.916620176
1285.421,646.2139514,3.899917411
1285.554,646.1423423,3.886349588
1285.687,646.1036082,3.906557961
1285.82,646.0608315,3.897828389
1285.953,646.0632596,3.825350416
1286.086,646.1446232,3.799461406
1286.219,646.2588712,3.801136571
1286.352,646.3459905,3.807901699
1286.485,646.3899396,3.79971198
1286.618,646.3567066,3.784850689
1286.751,646.4057669,3.790647481
1286.884,646.5410042,3.811701061
1287.017,646.6591785,3.833151371
1287.15,646.7757496,3.859291725
1287.283,646.8727722,3.874672892
1287.416,646.9287177,3.888527375
1287.549,646.9846959,3.92522136
1287.682,647.0303949,3.960130599
1287.815,647.0543901,3.959912182
1287.949,647.113522,3.95669658
1288.081,647.206836,3.984774135
1288.214,647.3382772,4.012013561
1288.347,647.4247953,4.005867262
1288.48,647.4739554,3.961166223
1288.613,647.5350208,3.936118008
1288.746,647.5094021,3.9249715
1288.879,647.4303064,3.912268924
1289.012,647.4404194,3.933645784
1289.146,647.5613773,3.980481916
1289.278,647.7264339,4.004416817
1289.411,647.7772638,3.966910406
1289.544,647.812316,3.940020209
1289.677,647.7857191,3.913587572
1289.811,647.7069115,3.883945744
1289.943,647.6685012,3.850391347
1290.076,647.6760013,3.829021208
1290.209,647.6519779,3.818187648
1290.342,647.6069287,3.822028867
1290.475,647.536932,3.827187966
1290.609,647.4077784,3.782433816
1290.741,647.332904,3.732008639
1290.875,647.403062,3.698614518
1291.007,647.4732132,3.691703464
1291.141,647.4839221,3.676277919
1291.274,647.4875375,3.64715802
1291.407,647.4971134,3.643359294
1291.54,647.5119103,3.637274972
1291.672,647.5210544,3.605966946
1291.806,647.6120316,3.61886404
1291.939,647.7489545,3.648592703
1292.072,647.8685524,3.692351332
1292.205,647.9288918,3.757452893
1292.338,647.8988556,3.786951444
1292.471,647.8685188,3.815196589
1292.604,647.9949874,3.819965622
1292.737,648.1626832,3.815921512
1292.87,648.180461,3.758174616
1293.003,648.1384068,3.718755087
1293.136,648.0723627,3.723814969
1293.269,648.0363472,3.743522584
1293.402,648.016799,3.753787331
1293.535,647.9885991,3.745688032
1293.667,647.94805,3.723272096
1293.8,647.9051541,3.736334316
1293.933,647.9027602,3.744451475
1294.066,647.8899496,3.724912117
1294.199,647.8795418,3.693990703
1294.332,647.9702904,3.668227272
1294.465,648.0479449,3.66387982
1294.598,648.115466,3.677280671
1294.731,648.1680838,3.674010316
1294.864,648.2306686,3.664050136
1294.997,648.4009815,3.694460838
1295.13,648.5410072,3.729099111
1295.263,648.5899947,3.745630338
1295.396,648.562881,3.750439181
1295.529,648.5524828,3.719330292
1295.662,648.6720973,3.709402776
1295.795,648.8025396,3.719562863
1295.928,648.6866006,3.694634479
1296.061,648.6400547,3.648908267
1296.194,648.6396195,3.642411071
1296.327,648.7208466,3.642087618
1296.46,648.8393163,3.685254296
1296.593,648.910523,3.735837829
1296.726,648.9300497,3.763203053
1296.859,648.9018327,3.7623875
1296.992,648.8168618,3.740385165
1297.125,648.7635577,3.706341463
1297.258,648.738875,3.685416338
1297.391,648.7375217,3.705057869
1297.524,648.7211062,3.731486244
1297.657,648.6468371,3.696786114
1297.79,648.646657,3.680536584
1297.923,648.7032058,3.694209833
1298.056,648.815943,3.725964618
1298.189,648.9578206,3.747114263
1298.322,649.0778045,3.747645556
1298.455,649.140793,3.724829093
1298.588,649.2024446,3.698056661
1298.721,649.2709914,3.667518509
1298.854,649.3472977,3.662542755
1298.987,649.4618115,3.682420731
1299.12,649.5510077,3.718145042
1299.253,649.6791807,3.746600554
1299.386,649.7646928,3.78437276
1299.519,649.778721,3.795023512
1299.652,649.8178198,3.789740002
1299.785,649.880414,3.803217019
1299.918,649.9261597,3.823941832
1300.051,649.9685959,3.820552396
1300.184,650.0504148,3.828099165
1300.317,650.1128243,3.838092107
1300.45,650.09012,3.835595639
1300.583,650.0586517,3.816263857
1300.716,650.0976185,3.809658232
1300.849,650.2044358,3.817524823
1300.982,650.2864505,3.820244667
1301.115,650.2993695,3.806836216
1301.248,650.2840769,3.791810696
1301.381,650.2811496,3.797988372
1301.514,650.3038113,3.799134071
1301.647,650.2445611,3.759330938
1301.78,650.1268155,3.727523346
1301.913,650.0106972,3.726434905
1302.046,649.8668551,3.689102866
1302.179,649.7414435,3.631500226
1302.312,649.6642596,3.594688966
1302.445,649.6570612,3.577111287
1302.578,649.6568858,3.577929185
1302.711,649.6176388,3.570582795
1302.844,649.6322357,3.560808586
1302.977,649.7323672,3.567003849
1303.11,649.8248873,3.579580085
1303.244,649.8891726,3.592949142
1303.377,649.9531187,3.593960895
1303.51,650.0214397,3.602270994
1303.643,650.0084893,3.590042911
1303.775,650.022419,3.607854436
1303.909,650.1116093,3.612558376
1304.042,650.1626372,3.580686247
1304.175,650.2493975,3.556998805
1304.308,650.3478613,3.558466349
1304.441,650.4690646,3.575450475
1304.574,650.5658036,3.589260341
1304.707,650.5739803,3.585604816
1304.84,650.5907984,3.586303154
1304.973,650.5811983,3.579562981
1305.106,650.5060504,3.553988352
1305.239,650.5664832,3.560716851
1305.372,650.6548141,3.569757979
1305.505,650.7047077,3.572022758
1305.638,650.7864539,3.58644772
1305.771,650.7930058,3.563165953
1305.904,650.709218,3.51925643
1306.037,650.7293484,3.503872997
1306.17,650.7594407,3.499921165
1306.303,650.8257984,3.489120337
1306.436,650.8072288,3.472869367
1306.569,650.8510623,3.48274968
1306.702,650.8230668,3.48211263
1306.835,650.8261103,3.503695842
1306.968,650.8224989,3.522969919
1307.101,650.8787879,3.535955344
1307.234,650.9070626,3.521025072
1307.367,651.0217155,3.506552983
1307.5,651.1547956,3.526045019
1307.633,651.2479386,3.53188447
1307.766,651.3850422,3.551383194
1307.899,651.4509848,3.566831062
1308.032,651.4725976,3.550759522
1308.165,651.4571415,3.528232767
1308.298,651.4676822,3.535120245
1308.431,651.538868,3.545069541
1308.564,651.5996389,3.55809818
1308.697,651.6494686,3.561863299
1308.83,651.7127149,3.582114979
1308.963,651.7866034,3.586312297
1309.096,651.8468078,3.585595105
1309.229,651.9517921,3.615895554
1309.362,652.0142732,3.640345639
1309.495,652.0016619,3.630041347
1309.628,651.9312501,3.582537819
1309.761,651.8738066,3.555652175
1309.894,651.8210174,3.531161981
1310.027,651.724192,3.464541938
1310.16,651.6271397,3.417317683
1310.293,651.5551858,3.403058866
1310.426,651.5709204,3.403930813
1310.559,651.6008366,3.402998257
1310.692,651.5923087,3.407741648
1310.825,651.592556,3.41315663
1310.958,651.6090466,3.4198529
1311.091,651.656781,3.417456227
1311.224,651.6567995,3.422007719
1311.357,651.5036771,3.362259324
1311.49,651.4915922,3.356952772
1311.623,651.5012844,3.375654139
1311.756,651.5075525,3.37601199
1311.889,651.4996533,3.35376435
1312.022,651.5729923,3.366665717
1312.155,651.6826953,3.404199731
1312.288,651.744768,3.421080486
1312.421,651.8238021,3.426352773
1312.554,651.9381733,3.419821166
1312.687,652.0211696,3.41875385
1312.82,652.0670851,3.421760593
1312.953,652.0174997,3.396123635
1313.086,651.9763684,3.381067295
1313.219,651.9762541,3.376549892
1313.353,652.0272869,3.375575769
1313.486,652.1618628,3.386576587
1313.619,652.2704286,3.404204494
1313.751,652.2536778,3.408734154
1313.884,652.0854534,3.366345609
1314.018,652.0008302,3.3599806
1314.15,652.0295933,3.363660663
1314.283,652.0524414,3.358919906
1314.416,652.0567766,3.360064457
1314.549,652.08756,3.355285305
1314.682,652.0700379,3.344832207
1314.815,652.0633441,3.341852283
1314.948,652.0818846,3.333666527
1315.081,652.0523765,3.310669576
1315.214,652.0166269,3.283711107
1315.347,651.9019679,3.214981989
1315.481,651.8475603,3.185520386
1315.614,651.8686392,3.192642753
1315.746,651.8924175,3.207640841
1315.879,651.9559291,3.237853717
1316.013,652.0611054,3.256095387
1316.146,652.165276,3.272740072
1316.279,652.184828,3.258278966
1316.412,652.1775195,3.22804875
1316.546,652.1368513,3.210881402
1316.68,652.1247062,3.191120231
1316.813,652.1749782,3.188626431
1316.946,652.2165284,3.194974791
1317.079,652.2864009,3.218787035
1317.212,652.4189946,3.266701561
1317.345,652.5604611,3.316664646
1317.478,652.6236211,3.329704155
1317.611,652.6484918,3.318998627
1317.744,652.6586965,3.32602288
1317.877,652.6157068,3.307132087
