Time (s),Temperature (K),Weight (mg)
1360,427.94,4.971
1361,427.97,4.971
1362,428.01,4.971
1363,428.05,4.971
1364,428.08,4.971
1365,428.11,4.970
1366,428.14,4.970
1367,428.18,4.970
1368,428.21,4.970
1369,428.24,4.970
1370,428.28,4.970
1371,428.31,4.970
1372,428.34,4.970
1373,428.38,4.970
1374,428.41,4.970
1375,428.45,4.970
1376,428.48,4.970
1377,428.51,4.970
1378,428.54,4.970
1379,428.58,4.970
1380,428.61,4.970
1381,428.65,4.970
1382,428.68,4.970
1383,428.71,4.970
1384,428.75,4.970
1385,428.78,4.970
1386,428.81,4.970
1387,428.84,4.970
1388,428.87,4.969
1389,428.91,4.969
1390,428.95,4.969
1391,428.98,4.969
1392,429.01,4.969
1393,429.04,4.969
1394,429.08,4.969
1395,429.11,4.969
1396,429.15,4.969
1397,429.18,4.969
1398,429.21,4.969
1399,429.24,4.969
1400,429.28,4.969
1401,429.31,4.969
1402,429.35,4.969
1403,429.38,4.969
1404,429.41,4.969
1405,429.45,4.969
1406,429.48,4.969
1407,429.51,4.969
1408,429.54,4.969
1409,429.57,4.969
1410,429.61,4.969
1411,429.65,4.969
1412,429.68,4.969
1413,429.71,4.969
1414,429.75,4.969
1415,429.78,4.969
1416,429.81,4.969
1417,429.85,4.968
1418,429.88,4.968
1419,429.91,4.968
1420,429.94,4.968
1421,429.97,4.968
1422,430.01,4.968
1423,430.04,4.968
1424,430.08,4.968
1425,430.11,4.968
1426,430.15,4.968
1427,430.18,4.968
1428,430.21,4.968
1429,430.24,4.968
1430,430.28,4.968
1431,430.31,4.968
1432,430.35,4.968
1433,430.38,4.968
1434,430.42,4.968
1435,430.45,4.968
1436,430.48,4.968
1437,430.51,4.968
1438,430.54,4.967
1439,430.57,4.967
1440,430.61,4.967
1441,430.65,4.967
1442,430.68,4.967
1443,430.71,4.967
1444,430.75,4.967
1445,430.78,4.967
1446,430.81,4.967
1447,430.85,4.967
1448,430.88,4.967
1449,430.92,4.967
1450,430.95,4.967
1451,430.97,4.967
1452,431.01,4.967
1453,431.04,4.967
1454,431.08,4.967
1455,431.11,4.967
1456,431.15,4.967
1457,431.18,4.967
1458,431.21,4.967
1459,431.24,4.967
1460,431.27,4.967
1461,431.31,4.967
1462,431.34,4.967
1463,431.38,4.966
1464,431.42,4.966
1465,431.45,4.966
1466,431.48,4.966
1467,431.51,4.966
1468,431.54,4.966
1469,431.58,4.966
1470,431.61,4.966
1471,431.64,4.966
1472,431.68,4.966
1473,431.71,4.966
1474,431.74,4.966
1475,431.78,4.966
1476,431.81,4.966
1477,431.85,4.966
1478,431.88,4.966
1479,431.92,4.966
1480,431.95,4.966
1481,431.98,4.966
1482,432.01,4.966
1483,432.04,4.966
1484,432.08,4.966
1485,432.11,4.966
1486,432.15,4.966
1487,432.19,4.966
1488,432.22,4.965
1489,432.25,4.965
1490,432.28,4.965
1491,432.31,4.965
1492,432.35,4.965
1493,432.38,4.965
1494,432.41,4.965
1495,432.45,4.965
1496,432.48,4.965
1497,432.51,4.965
1498,432.55,4.965
1499,432.58,4.965
1500,432.61,4.965
1501,432.64,4.965
1502,432.68,4.965
1503,432.71,4.965
1504,432.75,4.965
1505,432.78,4.965
1506,432.81,4.965
1507,432.85,4.965
1508,432.88,4.965
1509,432.92,4.964
1510,432.95,4.964
1511,432.98,4.964
1512,433.01,4.964
1513,433.04,4.964
1514,433.08,4.964
1515,433.12,4.964
1516,433.15,4.964
1517,433.18,4.964
1518,433.21,4.964
1519,433.24,4.964
1520,433.28,4.964
1521,433.31,4.964
1522,433.35,4.964
1523,433.39,4.964
1524,433.42,4.964
1525,433.45,4.964
1526,433.48,4.964
1527,433.51,4.964
1528,433.55,4.964
1529,433.58,4.964
1530,433.62,4.964
1531,433.65,4.964
1532,433.68,4.963
1533,433.72,4.963
1534,433.75,4.963
1535,433.78,4.963
1536,433.81,4.963
1537,433.84,4.963
1538,433.88,4.963
1539,433.92,4.963
1540,433.95,4.963
1541,433.98,4.963
1542,434.02,4.963
1543,434.04,4.963
1544,434.08,4.963
1545,434.11,4.963
1546,434.15,4.963
1547,434.18,4.963
1548,434.22,4.963
1549,434.24,4.963
1550,434.27,4.963
1551,434.31,4.963
1552,434.35,4.963
1553,434.39,4.963
1554,434.42,4.963
1555,434.45,4.962
1556,434.48,4.962
1557,434.51,4.962
1558,434.55,4.962
1559,434.58,4.962
1560,434.62,4.962
1561,434.65,4.962
1562,434.69,4.962
1563,434.72,4.962
1564,434.75,4.962
1565,434.78,4.962
1566,434.82,4.962
1567,434.85,4.962
1568,434.88,4.962
1569,434.92,4.962
1570,434.95,4.962
1571,434.98,4.962
1572,435.02,4.962
1573,435.06,4.962
1574,435.08,4.962
1575,435.11,4.962
1576,435.14,4.962
1577,435.18,4.962
1578,435.21,4.961
1579,435.25,4.961
1580,435.29,4.961
1581,435.32,4.961
1582,435.35,4.961
1583,435.37,4.961
1584,435.42,4.961
1585,435.45,4.961
1586,435.48,4.961
1587,435.52,4.961
1588,435.55,4.961
1589,435.58,4.961
1590,435.62,4.961
1591,435.65,4.961
1592,435.69,4.961
1593,435.72,4.961
1594,435.75,4.961
1595,435.78,4.961
1596,435.81,4.961
1597,435.85,4.961
1598,435.88,4.961
1599,435.92,4.960
1600,435.95,4.960
1601,435.98,4.960
1602,436.02,4.960
1603,436.05,4.960
1604,436.09,4.960
1605,436.11,4.960
1606,436.15,4.960
1607,436.18,4.960
1608,436.21,4.960
1609,436.25,4.960
1610,436.28,4.960
1611,436.31,4.960
1612,436.35,4.960
1613,436.38,4.960
1614,436.42,4.960
1615,436.45,4.960
1616,436.48,4.960
1617,436.51,4.960
1618,436.54,4.960
1619,436.58,4.960
1620,436.62,4.960
1621,436.65,4.960
1622,436.69,4.959
1623,436.72,4.959
1624,436.75,4.959
1625,436.78,4.959
1626,436.81,4.959
1627,436.85,4.959
1628,436.88,4.959
1629,436.92,4.959
1630,436.96,4.959
1631,436.98,4.959
1632,437.02,4.959
1633,437.05,4.959
1634,437.08,4.959
1635,437.12,4.959
1636,437.15,4.959
1637,437.18,4.959
1638,437.21,4.959
1639,437.25,4.959
1640,437.29,4.959
1641,437.32,4.959
1642,437.35,4.958
1643,437.38,4.958
1644,437.41,4.958
1645,437.45,4.958
1646,437.48,4.958
1647,437.52,4.958
1648,437.55,4.958
1649,437.59,4.958
1650,437.62,4.958
1651,437.65,4.958
1652,437.68,4.958
1653,437.71,4.958
1654,437.75,4.958
1655,437.79,4.958
1656,437.82,4.958
1657,437.86,4.958
1658,437.89,4.958
1659,437.92,4.958
1660,437.94,4.958
1661,437.98,4.958
1662,438.01,4.958
1663,438.05,4.958
1664,438.09,4.957
1665,438.12,4.957
1666,438.15,4.957
1667,438.18,4.957
1668,438.21,4.957
1669,438.25,4.957
1670,438.29,4.957
1671,438.32,4.957
1672,438.35,4.957
1673,438.39,4.957
1674,438.42,4.957
1675,438.45,4.957
1676,438.48,4.957
1677,438.51,4.957
1678,438.55,4.957
1679,438.58,4.957
1680,438.62,4.957
1681,438.66,4.957
1682,438.69,4.957
1683,438.72,4.956
1684,438.75,4.956
1685,438.79,4.956
1686,438.82,4.956
1687,438.85,4.956
1688,438.88,4.956
1689,438.92,4.956
1690,438.95,4.956
1691,438.99,4.956
1692,439.02,4.956
1693,439.05,4.956
1694,439.08,4.956
1695,439.12,4.956
1696,439.15,4.956
1697,439.19,4.956
1698,439.22,4.956
1699,439.26,4.956
1700,439.28,4.955
1701,439.31,4.955
1702,439.35,4.955
1703,439.38,4.955
1704,439.42,4.955
1705,439.45,4.955
1706,439.49,4.955
1707,439.52,4.955
1708,439.55,4.955
1709,439.59,4.955
1710,439.62,4.955
1711,439.65,4.955
1712,439.69,4.955
1713,439.72,4.955
1714,439.76,4.955
1715,439.79,4.955
1716,439.81,4.955
1717,439.85,4.954
1718,439.88,4.954
1719,439.92,4.954
1720,439.95,4.954
1721,439.98,4.954
1722,440.02,4.954
1723,440.06,4.954
1724,440.09,4.954
1725,440.12,4.954
1726,440.15,4.954
1727,440.19,4.954
1728,440.22,4.954
1729,440.26,4.954
1730,440.29,4.954
1731,440.32,4.954
1732,440.35,4.954
1733,440.39,4.954
1734,440.42,4.954
1735,440.45,4.954
1736,440.49,4.953
1737,440.53,4.953
1738,440.55,4.953
1739,440.58,4.953
1740,440.62,4.953
1741,440.65,4.953
1742,440.69,4.953
1743,440.72,4.953
1744,440.76,4.953
1745,440.79,4.953
1746,440.82,4.953
1747,440.85,4.953
1748,440.88,4.953
1749,440.91,4.953
1750,440.95,4.953
1751,440.99,4.953
1752,441.02,4.953
1753,441.06,4.952
1754,441.09,4.952
1755,441.12,4.952
1756,441.15,4.952
1757,441.18,4.952
1758,441.22,4.952
1759,441.25,4.952
1760,441.29,4.952
1761,441.32,4.952
1762,441.35,4.952
1763,441.39,4.952
1764,441.42,4.952
1765,441.46,4.952
1766,441.49,4.952
1767,441.53,4.952
1768,441.55,4.952
1769,441.59,4.952
1770,441.62,4.952
1771,441.65,4.952
1772,441.68,4.952
1773,441.72,4.952
1774,441.75,4.952
1775,441.79,4.952
1776,441.82,4.951
1777,441.85,4.951
1778,441.89,4.951
1779,441.92,4.951
1780,441.96,4.951
1781,441.99,4.951
1782,442.02,4.951
1783,442.06,4.951
1784,442.09,4.951
1785,442.12,4.951
1786,442.15,4.951
1787,442.18,4.951
1788,442.22,4.951
1789,442.26,4.951
1790,442.29,4.951
1791,442.33,4.951
1792,442.36,4.951
1793,442.39,4.950
1794,442.41,4.950
1795,442.45,4.950
1796,442.48,4.950
1797,442.53,4.950
1798,442.56,4.950
1799,442.59,4.950
1800,442.62,4.950
1801,442.65,4.950
1802,442.68,4.950
1803,442.72,4.950
1804,442.76,4.950
1805,442.79,4.950
1806,442.82,4.950
1807,442.86,4.950
1808,442.89,4.949
1809,442.92,4.949
1810,442.95,4.949
1811,442.98,4.949
1812,443.02,4.949
1813,443.05,4.949
1814,443.09,4.949
1815,443.12,4.949
1816,443.15,4.949
1817,443.19,4.949
1818,443.22,4.949
1819,443.25,4.949
1820,443.29,4.949
1821,443.32,4.949
1822,443.36,4.949
1823,443.39,4.949
1824,443.42,4.949
1825,443.45,4.948
1826,443.48,4.948
1827,443.52,4.948
1828,443.56,4.948
1829,443.60,4.948
1830,443.63,4.948
1831,443.66,4.948
1832,443.69,4.948
1833,443.72,4.948
1834,443.75,4.948
1835,443.79,4.948
1836,443.82,4.948
1837,443.86,4.948
1838,443.89,4.948
1839,443.92,4.948
1840,443.96,4.948
1841,443.99,4.948
1842,444.02,4.948
1843,444.06,4.948
1844,444.09,4.947
1845,444.13,4.947
1846,444.15,4.947
1847,444.19,4.947
1848,444.22,4.947
1849,444.26,4.947
1850,444.29,4.947
1851,444.32,4.947
1852,444.36,4.947
1853,444.39,4.947
1854,444.42,4.947
1855,444.46,4.947
1856,444.49,4.947
1857,444.52,4.947
1858,444.56,4.947
1859,444.59,4.947
1860,444.62,4.946
1861,444.66,4.946
1862,444.69,4.946
1863,444.73,4.946
1864,444.76,4.946
1865,444.79,4.946
1866,444.82,4.946
1867,444.85,4.946
1868,444.89,4.946
1869,444.92,4.946
1870,444.96,4.946
1871,444.99,4.946
1872,445.02,4.946
1873,445.05,4.946
1874,445.09,4.946
1875,445.12,4.946
1876,445.16,4.946
1877,445.19,4.945
1878,445.23,4.945
1879,445.26,4.945
1880,445.29,4.945
1881,445.33,4.945
1882,445.35,4.945
1883,445.39,4.945
1884,445.42,4.945
1885,445.45,4.945
1886,445.49,4.945
1887,445.53,4.945
1888,445.56,4.945
1889,445.60,4.945
1890,445.63,4.945
1891,445.66,4.945
1892,445.69,4.945
1893,445.72,4.945
1894,445.75,4.945
1895,445.79,4.945
1896,445.82,4.944
1897,445.85,4.944
1898,445.89,4.944
1899,445.92,4.944
1900,445.96,4.944
1901,445.99,4.944
1902,446.02,4.944
1903,446.05,4.944
1904,446.09,4.944
1905,446.12,4.944
1906,446.16,4.944
1907,446.19,4.944
1908,446.22,4.944
1909,446.25,4.944
1910,446.29,4.943
1911,446.33,4.943
1912,446.36,4.943
1913,446.40,4.943
1914,446.42,4.943
1915,446.46,4.943
1916,446.48,4.943
1917,446.52,4.943
1918,446.56,4.943
1919,446.60,4.943
1920,446.63,4.943
1921,446.66,4.943
1922,446.70,4.943
1923,446.73,4.943
1924,446.75,4.943
1925,446.79,4.943
1926,446.83,4.943
1927,446.86,4.943
1928,446.89,4.942
1929,446.92,4.942
1930,446.96,4.942
1931,446.99,4.942
1932,447.03,4.942
1933,447.06,4.942
1934,447.09,4.942
1935,447.12,4.942
1936,447.16,4.942
1937,447.20,4.942
1938,447.23,4.942
1939,447.26,4.942
1940,447.29,4.942
1941,447.32,4.942
1942,447.36,4.942
1943,447.39,4.942
1944,447.43,4.942
1945,447.46,4.941
1946,447.49,4.941
1947,447.52,4.941
1948,447.56,4.941
1949,447.59,4.941
1950,447.62,4.941
1951,447.66,4.941
1952,447.70,4.941
1953,447.73,4.941
1954,447.76,4.941
1955,447.79,4.941
1956,447.82,4.941
1957,447.86,4.941
1958,447.89,4.941
1959,447.93,4.941
1960,447.96,4.941
1961,448.00,4.940
1962,448.02,4.940
1963,448.06,4.940
1964,448.09,4.940
1965,448.13,4.940
1966,448.16,4.940
1967,448.19,4.940
1968,448.23,4.940
1969,448.25,4.940
1970,448.29,4.940
1971,448.33,4.940
1972,448.37,4.940
1973,448.40,4.940
1974,448.42,4.940
1975,448.45,4.939
1976,448.49,4.939
1977,448.53,4.939
1978,448.57,4.939
1979,448.60,4.939
1980,448.63,4.939
1981,448.66,4.939
1982,448.69,4.939
1983,448.72,4.939
1984,448.76,4.939
1985,448.80,4.939
1986,448.83,4.939
1987,448.86,4.939
1988,448.89,4.939
1989,448.93,4.939
1990,448.96,4.939
1991,449.00,4.939
1992,449.03,4.938
1993,449.06,4.938
1994,449.09,4.938
1995,449.13,4.938
1996,449.16,4.938
1997,449.20,4.938
1998,449.23,4.938
1999,449.26,4.938
2000,449.29,4.938
2001,449.33,4.938
2002,449.36,4.938
2003,449.40,4.938
2004,449.42,4.938
2005,449.46,4.938
2006,449.49,4.938
2007,449.53,4.938
2008,449.56,4.938
2009,449.60,4.938
2010,449.63,4.937
2011,449.66,4.937
2012,449.70,4.937
2013,449.72,4.937
2014,449.76,4.937
2015,449.79,4.937
2016,449.83,4.937
2017,449.86,4.937
2018,449.90,4.937
2019,449.93,4.937
2020,449.96,4.937
2021,449.99,4.937
2022,450.03,4.937
2023,450.06,4.937
2024,450.10,4.937
2025,450.12,4.936
2026,450.16,4.936
2027,450.20,4.936
2028,450.23,4.936
2029,450.26,4.936
2030,450.30,4.936
2031,450.32,4.936
2032,450.36,4.936
2033,450.39,4.936
2034,450.43,4.936
2035,450.46,4.936
2036,450.50,4.936
2037,450.53,4.936
2038,450.56,4.936
2039,450.59,4.935
2040,450.63,4.935
2041,450.66,4.935
2042,450.70,4.935
2043,450.73,4.935
2044,450.76,4.935
2045,450.79,4.935
2046,450.83,4.935
2047,450.86,4.935
2048,450.89,4.935
2049,450.92,4.935
2050,450.96,4.935
2051,450.99,4.935
2052,451.03,4.935
2053,451.07,4.935
2054,451.09,4.935
2055,451.13,4.935
2056,451.16,4.934
2057,451.20,4.934
2058,451.23,4.934
2059,451.26,4.934
2060,451.29,4.934
2061,451.33,4.934
2062,451.36,4.934
2063,451.39,4.934
2064,451.43,4.934
2065,451.46,4.934
2066,451.50,4.934
2067,451.53,4.934
2068,451.56,4.934
2069,451.59,4.933
2070,451.63,4.933
2071,451.66,4.933
2072,451.69,4.933
2073,451.72,4.933
2074,451.76,4.933
2075,451.80,4.933
2076,451.83,4.933
2077,451.87,4.933
2078,451.90,4.933
2079,451.93,4.933
2080,451.96,4.933
2081,451.99,4.933
2082,452.03,4.933
2083,452.06,4.933
2084,452.10,4.933
2085,452.13,4.933
2086,452.16,4.932
2087,452.20,4.932
2088,452.23,4.932
2089,452.26,4.932
2090,452.29,4.932
2091,452.33,4.932
2092,452.36,4.932
2093,452.40,4.932
2094,452.43,4.932
2095,452.46,4.932
2096,452.50,4.932
2097,452.53,4.932
2098,452.56,4.932
2099,452.60,4.932
2100,452.63,4.931
2101,452.67,4.931
2102,452.70,4.931
2103,452.73,4.931
2104,452.76,4.931
2105,452.79,4.931
2106,452.83,4.931
2107,452.86,4.931
2108,452.90,4.931
2109,452.93,4.931
2110,452.97,4.931
2111,452.99,4.931
2112,453.02,4.931
2113,453.06,4.931
2114,453.09,4.930
2115,453.14,4.930
2116,453.17,4.930
2117,453.20,4.930
2118,453.23,4.930
2119,453.26,4.930
2120,453.30,4.930
2121,453.34,4.930
2122,453.37,4.930
2123,453.40,4.930
2124,453.43,4.930
2125,453.46,4.930
2126,453.49,4.930
2127,453.53,4.930
2128,453.57,4.930
2129,453.60,4.930
2130,453.64,4.929
2131,453.66,4.929
2132,453.69,4.929
2133,453.73,4.929
2134,453.76,4.929
2135,453.80,4.929
2136,453.83,4.929
2137,453.86,4.929
2138,453.90,4.929
2139,453.93,4.929
2140,453.96,4.929
2141,454.00,4.929
2142,454.03,4.929
2143,454.07,4.929
2144,454.10,4.928
2145,454.13,4.928
2146,454.16,4.928
2147,454.19,4.928
2148,454.23,4.928
2149,454.27,4.928
2150,454.30,4.928
2151,454.34,4.928
2152,454.36,4.928
2153,454.39,4.928
2154,454.43,4.928
2155,454.46,4.928
2156,454.50,4.928
2157,454.53,4.928
2158,454.56,4.927
2159,454.60,4.927
2160,454.63,4.927
2161,454.67,4.927
2162,454.70,4.927
2163,454.73,4.927
2164,454.76,4.927
2165,454.80,4.927
2166,454.84,4.927
2167,454.86,4.927
2168,454.90,4.927
2169,454.93,4.927
2170,454.96,4.927
2171,455.00,4.927
2172,455.03,4.926
2173,455.07,4.926
2174,455.10,4.926
2175,455.13,4.926
2176,455.16,4.926
2177,455.20,4.926
2178,455.24,4.926
2179,455.27,4.926
2180,455.30,4.926
2181,455.32,4.926
2182,455.36,4.926
2183,455.40,4.926
2184,455.44,4.926
2185,455.47,4.925
2186,455.50,4.925
2187,455.53,4.925
2188,455.56,4.925
2189,455.59,4.925
2190,455.63,4.925
2191,455.67,4.925
2192,455.70,4.925
2193,455.73,4.925
2194,455.77,4.925
2195,455.80,4.925
2196,455.83,4.925
2197,455.87,4.925
2198,455.90,4.924
2199,455.93,4.924
2200,455.97,4.924
2201,456.00,4.924
2202,456.03,4.924
2203,456.06,4.924
2204,456.10,4.924
2205,456.13,4.924
2206,456.17,4.924
2207,456.20,4.924
2208,456.23,4.924
2209,456.26,4.924
2210,456.29,4.924
2211,456.33,4.924
2212,456.37,4.924
2213,456.40,4.924
2214,456.44,4.924
2215,456.47,4.923
2216,456.50,4.923
2217,456.53,4.923
2218,456.57,4.923
2219,456.59,4.923
2220,456.63,4.923
2221,456.67,4.923
2222,456.70,4.923
2223,456.74,4.923
2224,456.77,4.923
2225,456.80,4.923
2226,456.83,4.923
2227,456.86,4.922
2228,456.90,4.922
2229,456.93,4.922
2230,456.97,4.922
2231,457.00,4.922
2232,457.04,4.922
2233,457.07,4.922
2234,457.11,4.922
2235,457.13,4.922
2236,457.16,4.922
2237,457.20,4.921
2238,457.23,4.921
2239,457.27,4.921
2240,457.30,4.921
2241,457.34,4.921
2242,457.37,4.921
2243,457.40,4.921
2244,457.43,4.921
2245,457.46,4.921
2246,457.50,4.921
2247,457.53,4.921
2248,457.57,4.921
2249,457.60,4.921
2250,457.63,4.921
2251,457.67,4.921
2252,457.70,4.921
2253,457.73,4.921
2254,457.76,4.920
2255,457.80,4.920
2256,457.84,4.920
2257,457.87,4.920
2258,457.90,4.920
2259,457.94,4.920
2260,457.97,4.920
2261,458.00,4.920
2262,458.03,4.920
2263,458.07,4.920
2264,458.10,4.920
2265,458.13,4.920
2266,458.17,4.920
2267,458.20,4.920
2268,458.23,4.920
2269,458.27,4.919
2270,458.30,4.919
2271,458.33,4.919
2272,458.37,4.919
2273,458.40,4.919
2274,458.44,4.919
2275,458.47,4.919
2276,458.50,4.919
2277,458.53,4.919
2278,458.57,4.919
2279,458.60,4.918
2280,458.64,4.918
2281,458.66,4.918
2282,458.70,4.918
2283,458.73,4.918
2284,458.77,4.918
2285,458.80,4.918
2286,458.83,4.918
2287,458.87,4.918
2288,458.90,4.918
2289,458.94,4.918
2290,458.97,4.918
2291,459.00,4.917
2292,459.03,4.917
2293,459.07,4.917
2294,459.10,4.917
2295,459.14,4.917
2296,459.17,4.917
2297,459.21,4.917
2298,459.24,4.917
2299,459.27,4.917
2300,459.30,4.917
2301,459.33,4.917
2302,459.37,4.917
2303,459.40,4.917
2304,459.43,4.916
2305,459.47,4.916
2306,459.51,4.916
2307,459.54,4.916
2308,459.57,4.916
2309,459.59,4.916
2310,459.63,4.916
2311,459.67,4.916
2312,459.71,4.916
2313,459.74,4.916
2314,459.78,4.916
2315,459.80,4.916
2316,459.83,4.916
2317,459.86,4.915
2318,459.90,4.915
2319,459.94,4.915
2320,459.97,4.915
2321,460.00,4.915
2322,460.03,4.915
2323,460.07,4.915
2324,460.10,4.915
2325,460.14,4.915
2326,460.17,4.915
2327,460.20,4.915
2328,460.24,4.914
2329,460.27,4.914
2330,460.30,4.914
2331,460.34,4.914
2332,460.37,4.914
2333,460.40,4.914
2334,460.44,4.914
2335,460.47,4.914
2336,460.50,4.914
2337,460.54,4.914
2338,460.57,4.914
2339,460.61,4.914
2340,460.64,4.913
2341,460.67,4.913
2342,460.70,4.913
2343,460.73,4.913
2344,460.77,4.913
2345,460.80,4.913
2346,460.84,4.913
2347,460.87,4.913
2348,460.91,4.913
2349,460.94,4.913
2350,460.97,4.913
2351,461.00,4.913
2352,461.03,4.913
2353,461.06,4.913
2354,461.10,4.912
2355,461.14,4.912
2356,461.17,4.912
2357,461.21,4.912
2358,461.24,4.912
2359,461.27,4.912
2360,461.30,4.912
2361,461.34,4.912
2362,461.37,4.912
2363,461.41,4.912
2364,461.44,4.912
2365,461.47,4.911
2366,461.50,4.911
2367,461.53,4.911
2368,461.57,4.911
2369,461.60,4.911
2370,461.64,4.911
2371,461.67,4.911
2372,461.71,4.911
2373,461.74,4.911
2374,461.77,4.911
2375,461.80,4.911
2376,461.83,4.911
2377,461.87,4.911
2378,461.91,4.910
2379,461.94,4.910
2380,461.97,4.910
2381,462.00,4.910
2382,462.03,4.910
2383,462.07,4.910
2384,462.10,4.910
2385,462.13,4.910
2386,462.17,4.910
2387,462.20,4.910
2388,462.24,4.910
2389,462.28,4.910
2390,462.31,4.910
2391,462.34,4.909
2392,462.37,4.909
2393,462.40,4.909
2394,462.43,4.909
2395,462.47,4.909
2396,462.51,4.909
2397,462.54,4.909
2398,462.58,4.909
2399,462.60,4.909
2400,462.63,4.909
2401,462.66,4.908
2402,462.70,4.908
2403,462.74,4.908
2404,462.78,4.908
2405,462.81,4.908
2406,462.83,4.908
2407,462.87,4.908
2408,462.90,4.908
2409,462.94,4.908
2410,462.97,4.908
2411,463.00,4.908
2412,463.04,4.907
2413,463.07,4.907
2414,463.11,4.907
2415,463.14,4.907
2416,463.17,4.907
2417,463.20,4.907
2418,463.24,4.907
2419,463.27,4.907
2420,463.30,4.907
2421,463.34,4.907
2422,463.38,4.906
2423,463.40,4.906
2424,463.43,4.906
