Time (s),Sample Temperature (K),Weight (mg)
1359,427.90,4.951
1360,427.94,4.951
1361,427.97,4.951
1362,428.01,4.951
1363,428.04,4.951
1364,428.08,4.951
1365,428.11,4.951
1366,428.14,4.951
1367,428.17,4.950
1368,428.20,4.950
1369,428.24,4.950
1370,428.27,4.950
1371,428.31,4.950
1372,428.34,4.950
1373,428.38,4.950
1374,428.41,4.950
1375,428.44,4.950
1376,428.47,4.950
1377,428.51,4.950
1378,428.54,4.950
1379,428.57,4.950
1380,428.60,4.950
1381,428.64,4.950
1382,428.67,4.950
1383,428.71,4.950
1384,428.74,4.950
1385,428.77,4.950
1386,428.81,4.950
1387,428.84,4.950
1388,428.88,4.950
1389,428.91,4.950
1390,428.94,4.950
1391,428.97,4.950
1392,429.00,4.950
1393,429.04,4.950
1394,429.08,4.949
1395,429.11,4.949
1396,429.14,4.949
1397,429.17,4.949
1398,429.20,4.949
1399,429.23,4.949
1400,429.27,4.949
1401,429.31,4.949
1402,429.34,4.949
1403,429.38,4.949
1404,429.41,4.949
1405,429.44,4.949
1406,429.47,4.949
1407,429.51,4.949
1408,429.54,4.949
1409,429.58,4.949
1410,429.61,4.949
1411,429.64,4.949
1412,429.68,4.949
1413,429.70,4.949
1414,429.73,4.949
1415,429.77,4.949
1416,429.81,4.949
1417,429.84,4.949
1418,429.88,4.949
1419,429.91,4.948
1420,429.94,4.948
1421,429.97,4.948
1422,430.01,4.948
1423,430.04,4.948
1424,430.08,4.948
1425,430.11,4.948
1426,430.14,4.948
1427,430.17,4.948
1428,430.21,4.948
1429,430.24,4.948
1430,430.27,4.948
1431,430.30,4.948
1432,430.34,4.948
1433,430.38,4.948
1434,430.41,4.948
1435,430.45,4.948
1436,430.47,4.948
1437,430.51,4.948
1438,430.54,4.948
1439,430.57,4.948
1440,430.60,4.948
1441,430.64,4.948
1442,430.68,4.948
1443,430.71,4.948
1444,430.75,4.947
1445,430.78,4.947
1446,430.81,4.947
1447,430.84,4.947
1448,430.87,4.947
1449,430.90,4.947
1450,430.94,4.947
1451,430.98,4.947
1452,431.01,4.947
1453,431.04,4.947
1454,431.07,4.947
1455,431.10,4.947
1456,431.14,4.947
1457,431.17,4.947
1458,431.21,4.947
1459,431.25,4.947
1460,431.28,4.947
1461,431.31,4.947
1462,431.34,4.947
1463,431.37,4.947
1464,431.41,4.947
1465,431.44,4.947
1466,431.48,4.947
1467,431.51,4.946
1468,431.54,4.946
1469,431.58,4.946
1470,431.61,4.946
1471,431.65,4.946
1472,431.68,4.946
1473,431.71,4.946
1474,431.74,4.946
1475,431.77,4.946
1476,431.81,4.946
1477,431.84,4.946
1478,431.88,4.946
1479,431.91,4.946
1480,431.94,4.946
1481,431.98,4.946
1482,432.01,4.946
1483,432.04,4.946
1484,432.07,4.946
1485,432.11,4.946
1486,432.14,4.946
1487,432.17,4.946
1488,432.20,4.946
1489,432.25,4.945
1490,432.28,4.945
1491,432.31,4.945
1492,432.34,4.945
1493,432.37,4.945
1494,432.41,4.945
1495,432.44,4.945
1496,432.48,4.945
1497,432.51,4.945
1498,432.55,4.945
1499,432.58,4.945
1500,432.61,4.945
1501,432.63,4.945
1502,432.67,4.945
1503,432.71,4.945
1504,432.75,4.945
1505,432.78,4.945
1506,432.81,4.945
1507,432.85,4.945
1508,432.87,4.945
1509,432.91,4.945
1510,432.94,4.945
1511,432.97,4.945
1512,433.01,4.944
1513,433.04,4.944
1514,433.07,4.944
1515,433.11,4.944
1516,433.14,4.944
1517,433.18,4.944
1518,433.21,4.944
1519,433.24,4.944
1520,433.27,4.944
1521,433.31,4.944
1522,433.35,4.944
1523,433.38,4.944
1524,433.41,4.944
1525,433.45,4.944
1526,433.48,4.944
1527,433.51,4.944
1528,433.54,4.944
1529,433.58,4.944
1530,433.61,4.944
1531,433.64,4.944
1532,433.68,4.944
1533,433.71,4.943
1534,433.74,4.943
1535,433.77,4.943
1536,433.81,4.943
1537,433.84,4.943
1538,433.88,4.943
1539,433.91,4.943
1540,433.94,4.943
1541,433.98,4.943
1542,434.01,4.943
1543,434.04,4.943
1544,434.07,4.943
1545,434.11,4.943
1546,434.14,4.943
1547,434.18,4.943
1548,434.21,4.943
1549,434.24,4.943
1550,434.27,4.943
1551,434.31,4.943
1552,434.34,4.943
1553,434.38,4.943
1554,434.41,4.942
1555,434.45,4.942
1556,434.48,4.942
1557,434.51,4.942
1558,434.54,4.942
1559,434.58,4.942
1560,434.61,4.942
1561,434.65,4.942
1562,434.68,4.942
1563,434.71,4.942
1564,434.74,4.942
1565,434.78,4.942
1566,434.81,4.942
1567,434.85,4.942
1568,434.88,4.942
1569,434.91,4.942
1570,434.94,4.942
1571,434.98,4.942
1572,435.02,4.942
1573,435.05,4.942
1574,435.08,4.942
1575,435.11,4.941
1576,435.14,4.941
1577,435.18,4.941
1578,435.21,4.941
1579,435.24,4.941
1580,435.28,4.941
1581,435.31,4.941
1582,435.35,4.941
1583,435.38,4.941
1584,435.41,4.941
1585,435.44,4.941
1586,435.48,4.941
1587,435.52,4.941
1588,435.55,4.941
1589,435.58,4.941
1590,435.61,4.941
1591,435.64,4.941
1592,435.68,4.941
1593,435.71,4.941
1594,435.74,4.941
1595,435.78,4.941
1596,435.81,4.940
1597,435.84,4.940
1598,435.88,4.940
1599,435.92,4.940
1600,435.95,4.940
1601,435.98,4.940
1602,436.01,4.940
1603,436.04,4.940
1604,436.08,4.940
1605,436.12,4.940
1606,436.15,4.940
1607,436.18,4.940
1608,436.21,4.940
1609,436.24,4.940
1610,436.28,4.940
1611,436.31,4.940
1612,436.35,4.940
1613,436.38,4.940
1614,436.42,4.940
1615,436.45,4.940
1616,436.48,4.939
1617,436.51,4.939
1618,436.55,4.939
1619,436.58,4.939
1620,436.61,4.939
1621,436.65,4.939
1622,436.68,4.939
1623,436.72,4.939
1624,436.75,4.939
1625,436.77,4.939
1626,436.81,4.939
1627,436.84,4.939
1628,436.88,4.939
1629,436.92,4.939
1630,436.95,4.939
1631,436.98,4.939
1632,437.01,4.939
1633,437.04,4.939
1634,437.08,4.939
1635,437.11,4.938
1636,437.15,4.938
1637,437.18,4.938
1638,437.22,4.938
1639,437.25,4.938
1640,437.27,4.938
1641,437.31,4.938
1642,437.35,4.938
1643,437.38,4.938
1644,437.42,4.938
1645,437.45,4.938
1646,437.48,4.938
1647,437.51,4.938
1648,437.54,4.938
1649,437.58,4.938
1650,437.61,4.938
1651,437.65,4.938
1652,437.68,4.938
1653,437.71,4.938
1654,437.75,4.937
1655,437.78,4.937
1656,437.81,4.937
1657,437.85,4.937
1658,437.88,4.937
1659,437.92,4.937
1660,437.95,4.937
1661,437.98,4.937
1662,438.01,4.937
1663,438.04,4.937
1664,438.08,4.937
1665,438.11,4.937
1666,438.15,4.937
1667,438.18,4.937
1668,438.22,4.937
1669,438.25,4.937
1670,438.28,4.937
1671,438.32,4.937
1672,438.35,4.936
1673,438.38,4.936
1674,438.42,4.936
1675,438.45,4.936
1676,438.48,4.936
1677,438.51,4.936
1678,438.55,4.936
1679,438.58,4.936
1680,438.62,4.936
1681,438.65,4.936
1682,438.68,4.936
1683,438.71,4.936
1684,438.75,4.936
1685,438.78,4.936
1686,438.81,4.936
1687,438.85,4.936
1688,438.88,4.936
1689,438.92,4.935
1690,438.95,4.935
1691,438.98,4.935
1692,439.01,4.935
1693,439.04,4.935
1694,439.08,4.935
1695,439.12,4.935
1696,439.15,4.935
1697,439.19,4.935
1698,439.22,4.935
1699,439.24,4.935
1700,439.28,4.935
1701,439.31,4.935
1702,439.35,4.935
1703,439.39,4.935
1704,439.42,4.935
1705,439.45,4.935
1706,439.48,4.935
1707,439.51,4.934
1708,439.54,4.934
1709,439.58,4.934
1710,439.62,4.934
1711,439.65,4.934
1712,439.68,4.934
1713,439.72,4.934
1714,439.75,4.934
1715,439.78,4.934
1716,439.81,4.934
1717,439.85,4.934
1718,439.88,4.934
1719,439.91,4.934
1720,439.95,4.934
1721,439.99,4.934
1722,440.02,4.934
1723,440.05,4.934
1724,440.08,4.933
1725,440.11,4.933
1726,440.15,4.933
1727,440.18,4.933
1728,440.22,4.933
1729,440.25,4.933
1730,440.29,4.933
1731,440.32,4.933
1732,440.35,4.933
1733,440.38,4.933
1734,440.41,4.933
1735,440.45,4.933
1736,440.48,4.933
1737,440.52,4.933
1738,440.55,4.933
1739,440.58,4.933
1740,440.61,4.933
1741,440.65,4.932
1742,440.68,4.932
1743,440.72,4.932
1744,440.75,4.932
1745,440.78,4.932
1746,440.81,4.932
1747,440.85,4.932
1748,440.88,4.932
1749,440.92,4.932
1750,440.96,4.932
1751,440.98,4.932
1752,441.01,4.932
1753,441.04,4.932
1754,441.08,4.932
1755,441.12,4.932
1756,441.15,4.932
1757,441.19,4.932
1758,441.22,4.931
1759,441.25,4.931
1760,441.28,4.931
1761,441.31,4.931
1762,441.35,4.931
1763,441.39,4.931
1764,441.42,4.931
1765,441.45,4.931
1766,441.48,4.931
1767,441.52,4.931
1768,441.55,4.931
1769,441.58,4.931
1770,441.62,4.931
1771,441.65,4.931
1772,441.68,4.931
1773,441.72,4.931
1774,441.75,4.930
1775,441.78,4.930
1776,441.82,4.930
1777,441.85,4.930
1778,441.88,4.930
1779,441.91,4.930
1780,441.95,4.930
1781,441.98,4.930
1782,442.02,4.930
1783,442.05,4.930
1784,442.08,4.930
1785,442.12,4.930
1786,442.15,4.930
1787,442.18,4.930
1788,442.22,4.930
1789,442.25,4.930
1790,442.29,4.929
1791,442.32,4.929
1792,442.35,4.929
1793,442.38,4.929
1794,442.41,4.929
1795,442.45,4.929
1796,442.49,4.929
1797,442.52,4.929
1798,442.56,4.929
1799,442.59,4.929
1800,442.61,4.929
1801,442.65,4.929
1802,442.68,4.929
1803,442.72,4.929
1804,442.75,4.929
1805,442.79,4.929
1806,442.82,4.928
1807,442.85,4.928
1808,442.88,4.928
1809,442.92,4.928
1810,442.95,4.928
1811,442.98,4.928
1812,443.02,4.928
1813,443.05,4.928
1814,443.09,4.928
1815,443.12,4.928
1816,443.15,4.928
1817,443.18,4.928
1818,443.22,4.928
1819,443.25,4.928
1820,443.29,4.928
1821,443.32,4.927
1822,443.35,4.927
1823,443.38,4.927
1824,443.41,4.927
1825,443.45,4.927
1826,443.49,4.927
1827,443.53,4.927
1828,443.55,4.927
1829,443.58,4.927
1830,443.61,4.927
1831,443.65,4.927
1832,443.69,4.927
1833,443.72,4.927
1834,443.75,4.927
1835,443.79,4.927
1836,443.82,4.927
1837,443.85,4.926
1838,443.89,4.926
1839,443.92,4.926
1840,443.95,4.926
1841,443.99,4.926
1842,444.02,4.926
1843,444.05,4.926
1844,444.08,4.926
1845,444.12,4.926
1846,444.15,4.926
1847,444.19,4.926
1848,444.21,4.926
1849,444.25,4.926
1850,444.29,4.926
1851,444.32,4.925
1852,444.35,4.925
1853,444.38,4.925
1854,444.42,4.925
1855,444.45,4.925
1856,444.49,4.925
1857,444.52,4.925
1858,444.55,4.925
1859,444.58,4.925
1860,444.61,4.925
1861,444.65,4.925
1862,444.69,4.925
1863,444.72,4.925
1864,444.76,4.925
1865,444.79,4.925
1866,444.82,4.924
1867,444.85,4.924
1868,444.88,4.924
1869,444.92,4.924
1870,444.96,4.924
1871,444.99,4.924
1872,445.02,4.924
1873,445.05,4.924
1874,445.08,4.924
1875,445.12,4.924
1876,445.15,4.924
1877,445.19,4.924
1878,445.22,4.924
1879,445.26,4.924
1880,445.28,4.924
1881,445.32,4.923
1882,445.35,4.923
1883,445.39,4.923
1884,445.42,4.923
1885,445.46,4.923
1886,445.49,4.923
1887,445.52,4.923
1888,445.55,4.923
1889,445.58,4.923
1890,445.62,4.923
1891,445.66,4.923
1892,445.69,4.923
1893,445.72,4.923
1894,445.75,4.923
1895,445.79,4.922
1896,445.82,4.922
1897,445.85,4.922
1898,445.89,4.922
1899,445.92,4.922
1900,445.96,4.922
1901,445.99,4.922
1902,446.02,4.922
1903,446.05,4.922
1904,446.09,4.922
1905,446.12,4.922
1906,446.16,4.922
1907,446.19,4.922
1908,446.22,4.921
1909,446.25,4.921
1910,446.29,4.921
1911,446.32,4.921
1912,446.36,4.921
1913,446.39,4.921
1914,446.42,4.921
1915,446.46,4.921
1916,446.49,4.921
1917,446.52,4.921
1918,446.56,4.921
1919,446.59,4.921
1920,446.62,4.921
1921,446.65,4.921
1922,446.69,4.921
1923,446.72,4.920
1924,446.75,4.920
1925,446.79,4.920
1926,446.82,4.920
1927,446.86,4.920
1928,446.89,4.920
1929,446.92,4.920
1930,446.95,4.920
1931,446.99,4.920
1932,447.02,4.920
1933,447.05,4.920
1934,447.09,4.920
1935,447.12,4.920
1936,447.16,4.920
1937,447.19,4.919
1938,447.22,4.919
1939,447.25,4.919
1940,447.29,4.919
1941,447.32,4.919
1942,447.35,4.919
1943,447.39,4.919
1944,447.42,4.919
1945,447.45,4.919
1946,447.48,4.919
1947,447.53,4.919
1948,447.56,4.919
1949,447.59,4.919
1950,447.62,4.919
1951,447.65,4.918
1952,447.68,4.918
1953,447.72,4.918
1954,447.75,4.918
1955,447.79,4.918
1956,447.82,4.918
1957,447.86,4.918
1958,447.89,4.918
1959,447.92,4.918
1960,447.96,4.918
1961,447.99,4.918
1962,448.02,4.918
1963,448.05,4.918
1964,448.09,4.918
1965,448.12,4.917
1966,448.15,4.917
1967,448.19,4.917
1968,448.22,4.917
1969,448.26,4.917
1970,448.29,4.917
1971,448.32,4.917
1972,448.35,4.917
1973,448.39,4.917
1974,448.42,4.917
1975,448.46,4.917
1976,448.49,4.917
1977,448.52,4.917
1978,448.56,4.916
1979,448.59,4.916
1980,448.62,4.916
1981,448.65,4.916
1982,448.69,4.916
1983,448.72,4.916
1984,448.76,4.916
1985,448.79,4.916
1986,448.82,4.916
1987,448.85,4.916
1988,448.89,4.916
1989,448.92,4.916
1990,448.96,4.916
1991,448.99,4.915
1992,449.02,4.915
1993,449.06,4.915
1994,449.09,4.915
1995,449.12,4.915
1996,449.16,4.915
1997,449.19,4.915
1998,449.21,4.915
1999,449.26,4.915
2000,449.29,4.915
2001,449.32,4.915
2002,449.36,4.915
2003,449.39,4.915
2004,449.42,4.914
2005,449.46,4.914
2006,449.49,4.914
2007,449.52,4.914
2008,449.56,4.914
2009,449.59,4.914
2010,449.63,4.914
2011,449.65,4.914
2012,449.69,4.914
2013,449.72,4.914
2014,449.75,4.914
2015,449.79,4.914
2016,449.83,4.914
2017,449.86,4.913
2018,449.89,4.913
2019,449.92,4.913
2020,449.95,4.913
2021,449.98,4.913
2022,450.02,4.913
2023,450.06,4.913
2024,450.10,4.913
2025,450.13,4.913
2026,450.16,4.913
2027,450.19,4.913
2028,450.23,4.913
2029,450.25,4.913
2030,450.29,4.912
2031,450.32,4.912
2032,450.36,4.912
2033,450.39,4.912
2034,450.43,4.912
2035,450.46,4.912
2036,450.49,4.912
2037,450.52,4.912
2038,450.56,4.912
2039,450.59,4.912
2040,450.62,4.912
2041,450.66,4.912
2042,450.70,4.911
2043,450.73,4.911
2044,450.75,4.911
2045,450.79,4.911
2046,450.83,4.911
2047,450.86,4.911
2048,450.89,4.911
2049,450.92,4.911
2050,450.96,4.911
2051,450.98,4.911
2052,451.03,4.911
2053,451.06,4.911
2054,451.09,4.911
2055,451.13,4.910
2056,451.16,4.910
2057,451.19,4.910
2058,451.23,4.910
2059,451.26,4.910
2060,451.29,4.910
2061,451.33,4.910
2062,451.36,4.910
2063,451.39,4.910
2064,451.42,4.910
2065,451.46,4.910
2066,451.49,4.910
2067,451.52,4.909
2068,451.55,4.909
2069,451.59,4.909
2070,451.62,4.909
2071,451.66,4.909
2072,451.70,4.909
2073,451.73,4.909
2074,451.76,4.909
2075,451.79,4.909
2076,451.82,4.909
2077,451.85,4.909
2078,451.89,4.909
2079,451.93,4.908
2080,451.96,4.908
2081,452.00,4.908
2082,452.03,4.908
2083,452.06,4.908
2084,452.09,4.908
2085,452.12,4.908
2086,452.16,4.908
2087,452.19,4.908
2088,452.23,4.908
2089,452.26,4.908
2090,452.29,4.908
2091,452.33,4.908
2092,452.36,4.907
2093,452.39,4.907
2094,452.42,4.907
2095,452.46,4.907
2096,452.49,4.907
2097,452.52,4.907
2098,452.56,4.907
2099,452.60,4.907
2100,452.63,4.907
2101,452.66,4.907
2102,452.69,4.907
2103,452.73,4.907
2104,452.75,4.906
2105,452.79,4.906
2106,452.82,4.906
2107,452.86,4.906
2108,452.90,4.906
2109,452.93,4.906
2110,452.96,4.906
2111,452.99,4.906
2112,453.02,4.906
2113,453.05,4.906
2114,453.09,4.906
2115,453.12,4.906
2116,453.16,4.905
2117,453.20,4.905
2118,453.23,4.905
2119,453.26,4.905
2120,453.29,4.905
2121,453.32,4.905
2122,453.36,4.905
2123,453.39,4.905
2124,453.43,4.905
2125,453.46,4.905
2126,453.50,4.905
2127,453.53,4.904
2128,453.56,4.904
2129,453.59,4.904
2130,453.62,4.904
2131,453.65,4.904
2132,453.69,4.904
2133,453.73,4.904
2134,453.76,4.904
2135,453.79,4.904
2136,453.83,4.904
2137,453.86,4.904
2138,453.89,4.904
2139,453.92,4.903
2140,453.96,4.903
2141,453.99,4.903
2142,454.02,4.903
2143,454.06,4.903
2144,454.09,4.903
2145,454.13,4.903
2146,454.16,4.903
2147,454.19,4.903
2148,454.22,4.903
2149,454.26,4.903
2150,454.29,4.903
2151,454.33,4.902
2152,454.36,4.902
2153,454.39,4.902
2154,454.42,4.902
2155,454.46,4.902
2156,454.50,4.902
2157,454.53,4.902
2158,454.56,4.902
2159,454.59,4.902
2160,454.63,4.902
2161,454.66,4.902
2162,454.70,4.901
2163,454.73,4.901
2164,454.76,4.901
2165,454.79,4.901
2166,454.82,4.901
2167,454.86,4.901
2168,454.90,4.901
2169,454.93,4.901
2170,454.96,4.901
2171,454.99,4.901
2172,455.03,4.901
2173,455.06,4.901
2174,455.10,4.900
2175,455.13,4.900
2176,455.16,4.900
2177,455.19,4.900
2178,455.23,4.900
2179,455.26,4.900
2180,455.30,4.900
2181,455.33,4.900
2182,455.36,4.900
2183,455.39,4.900
2184,455.43,4.900
2185,455.46,4.899
2186,455.49,4.899
2187,455.53,4.899
2188,455.56,4.899
2189,455.60,4.899
2190,455.63,4.899
2191,455.66,4.899
2192,455.69,4.899
2193,455.72,4.899
2194,455.76,4.899
2195,455.79,4.899
2196,455.82,4.899
2197,455.86,4.898
2198,455.90,4.898
2199,455.93,4.898
2200,455.96,4.898
2201,456.00,4.898
2202,456.03,4.898
2203,456.06,4.898
2204,456.09,4.898
2205,456.13,4.898
2206,456.17,4.898
2207,456.21,4.898
2208,456.23,4.897
2209,456.26,4.897
2210,456.29,4.897
2211,456.32,4.897
2212,456.36,4.897
2213,456.39,4.897
2214,456.44,4.897
2215,456.47,4.897
2216,456.49,4.897
2217,456.52,4.897
2218,456.55,4.897
2219,456.59,4.896
2220,456.63,4.896
2221,456.67,4.896
2222,456.70,4.896
2223,456.73,4.896
2224,456.76,4.896
2225,456.79,4.896
2226,456.82,4.896
2227,456.86,4.896
2228,456.90,4.896
2229,456.93,4.896
2230,456.96,4.895
2231,456.99,4.895
2232,457.02,4.895
2233,457.06,4.895
2234,457.10,4.895
2235,457.13,4.895
2236,457.17,4.895
2237,457.20,4.895
2238,457.23,4.895
2239,457.26,4.895
2240,457.30,4.895
2241,457.33,4.894
2242,457.36,4.894
2243,457.40,4.894
2244,457.43,4.894
2245,457.47,4.894
2246,457.49,4.894
2247,457.53,4.894
2248,457.56,4.894
2249,457.59,4.894
2250,457.63,4.894
2251,457.66,4.894
2252,457.70,4.893
2253,457.73,4.893
2254,457.76,4.893
2255,457.79,4.893
2256,457.82,4.893
2257,457.86,4.893
2258,457.89,4.893
2259,457.93,4.893
2260,457.97,4.893
2261,458.00,4.893
2262,458.03,4.893
2263,458.06,4.892
2264,458.10,4.892
2265,458.13,4.892
2266,458.16,4.892
2267,458.20,4.892
2268,458.23,4.892
2269,458.26,4.892
2270,458.29,4.892
2271,458.33,4.892
2272,458.36,4.892
2273,458.40,4.892
2274,458.43,4.892
2275,458.46,4.891
2276,458.49,4.891
2277,458.53,4.891
2278,458.56,4.891
2279,458.60,4.891
2280,458.63,4.891
2281,458.66,4.891
2282,458.70,4.891
2283,458.73,4.891
2284,458.76,4.891
2285,458.79,4.890
2286,458.83,4.890
2287,458.87,4.890
2288,458.90,4.890
2289,458.94,4.890
2290,458.96,4.890
2291,459.00,4.890
2292,459.03,4.890
2293,459.06,4.890
2294,459.10,4.890
2295,459.13,4.890
2296,459.16,4.889
2297,459.20,4.889
2298,459.23,4.889
2299,459.26,4.889
2300,459.30,4.889
2301,459.33,4.889
2302,459.36,4.889
2303,459.40,4.889
2304,459.43,4.889
2305,459.47,4.889
2306,459.50,4.889
2307,459.53,4.888
2308,459.56,4.888
2309,459.59,4.888
2310,459.63,4.888
2311,459.67,4.888
2312,459.71,4.888
2313,459.73,4.888
2314,459.77,4.888
2315,459.79,4.888
2316,459.83,4.888
2317,459.86,4.887
2318,459.90,4.887
2319,459.94,4.887
2320,459.97,4.887
2321,460.00,4.887
2322,460.02,4.887
2323,460.06,4.887
2324,460.09,4.887
2325,460.13,4.887
2326,460.17,4.887
2327,460.20,4.886
2328,460.23,4.886
2329,460.26,4.886
2330,460.30,4.886
2331,460.33,4.886
2332,460.36,4.886
2333,460.40,4.886
2334,460.44,4.886
2335,460.47,4.886
2336,460.50,4.886
2337,460.53,4.886
2338,460.56,4.885
2339,460.59,4.885
2340,460.63,4.885
2341,460.67,4.885
2342,460.70,4.885
2343,460.74,4.885
2344,460.77,4.885
2345,460.80,4.885
2346,460.83,4.885
2347,460.87,4.885
2348,460.90,4.884
2349,460.93,4.884
2350,460.97,4.884
2351,461.00,4.884
2352,461.03,4.884
2353,461.07,4.884
2354,461.10,4.884
2355,461.13,4.884
2356,461.17,4.884
2357,461.20,4.884
2358,461.23,4.883
2359,461.26,4.883
2360,461.30,4.883
2361,461.33,4.883
2362,461.37,4.883
2363,461.40,4.883
2364,461.44,4.883
2365,461.47,4.883
2366,461.50,4.883
2367,461.53,4.883
2368,461.56,4.882
2369,461.60,4.882
2370,461.63,4.882
2371,461.67,4.882
2372,461.70,4.882
2373,461.73,4.882
2374,461.77,4.882
2375,461.80,4.882
2376,461.83,4.882
2377,461.86,4.882
2378,461.90,4.881
2379,461.93,4.881
2380,461.96,4.881
2381,461.99,4.881
2382,462.03,4.881
2383,462.07,4.881
2384,462.10,4.881
2385,462.13,4.881
2386,462.17,4.881
2387,462.20,4.881
2388,462.23,4.880
2389,462.27,4.880
2390,462.30,4.880
2391,462.33,4.880
2392,462.37,4.880
2393,462.41,4.880
2394,462.43,4.880
2395,462.47,4.880
2396,462.50,4.880
2397,462.53,4.880
2398,462.57,4.879
2399,462.60,4.879
2400,462.63,4.879
2401,462.67,4.879
2402,462.70,4.879
2403,462.73,4.879
2404,462.77,4.879
2405,462.80,4.879
2406,462.83,4.879
2407,462.86,4.879
2408,462.90,4.878
2409,462.93,4.878
2410,462.96,4.878
2411,463.00,4.878
2412,463.03,4.878
2413,463.06,4.878
2414,463.10,4.878
2415,463.13,4.878
2416,463.17,4.878
2417,463.20,4.878
2418,463.23,4.877
2419,463.27,4.877
2420,463.30,4.877
2421,463.33,4.877
2422,463.36,4.877
2423,463.40,4.877
2424,463.44,4.877
