Time (s),Temperature (K),Weight (mg)
3900,707.32,1.082
3901,707.40,1.082
3902,707.49,1.081
3903,707.57,1.081
3904,707.65,1.081
3905,707.73,1.081
3906,707.82,1.081
3907,707.90,1.080
3908,707.98,1.080
3909,708.06,1.080
3910,708.15,1.080
3911,708.23,1.080
3912,708.32,1.079
3913,708.40,1.079
3914,708.48,1.079
3915,708.57,1.079
3916,708.66,1.078
3917,708.74,1.078
3918,708.81,1.078
3919,708.90,1.078
3920,708.99,1.078
3921,709.07,1.077
3922,709.15,1.077
3923,709.23,1.077
3924,709.32,1.077
3925,709.41,1.077
3926,709.48,1.076
3927,709.56,1.076
3928,709.65,1.076
3929,709.74,1.076
3930,709.82,1.075
3931,709.90,1.075
3932,709.98,1.075
3933,710.07,1.075
3934,710.15,1.075
3935,710.24,1.074
3936,710.32,1.074
3937,710.40,1.074
3938,710.49,1.074
3939,710.57,1.073
3940,710.65,1.073
3941,710.73,1.073
3942,710.82,1.073
3943,710.91,1.073
3944,710.98,1.072
3945,711.07,1.072
3946,711.15,1.072
3947,711.24,1.072
3948,711.32,1.072
3949,711.40,1.071
3950,711.48,1.071
3951,711.57,1.071
3952,711.66,1.071
3953,711.74,1.070
3954,711.82,1.070
3955,711.90,1.070
3956,711.98,1.070
3957,712.07,1.070
3958,712.15,1.069
3959,712.23,1.069
3960,712.31,1.069
3961,712.40,1.069
3962,712.49,1.068
3963,712.57,1.068
3964,712.65,1.068
3965,712.73,1.068
3966,712.82,1.068
3967,712.90,1.067
3968,712.99,1.067
3969,713.07,1.067
3970,713.15,1.067
3971,713.23,1.066
3972,713.32,1.066
3973,713.40,1.066
3974,713.49,1.066
3975,713.57,1.066
3976,713.65,1.065
3977,713.73,1.065
3978,713.82,1.065
3979,713.91,1.065
3980,713.98,1.065
3981,714.06,1.064
3982,714.15,1.064
3983,714.24,1.064
3984,714.31,1.064
3985,714.40,1.063
3986,714.49,1.063
3987,714.57,1.063
3988,714.65,1.063
3989,714.73,1.063
3990,714.81,1.062
3991,714.90,1.062
3992,714.99,1.062
3993,715.07,1.062
3994,715.15,1.062
3995,715.23,1.061
3996,715.31,1.061
3997,715.40,1.061
3998,715.49,1.061
3999,715.57,1.061
4000,715.64,1.060
4001,715.73,1.060
4002,715.82,1.060
4003,715.91,1.060
4004,715.99,1.059
4005,716.06,1.059
4006,716.15,1.059
4007,716.24,1.059
4008,716.32,1.059
4009,716.40,1.058
4010,716.48,1.058
4011,716.56,1.058
4012,716.65,1.058
4013,716.73,1.058
4014,716.82,1.057
4015,716.90,1.057
4016,716.98,1.057
4017,717.07,1.057
4018,717.15,1.057
4019,717.24,1.056
4020,717.32,1.056
4021,717.40,1.056
4022,717.48,1.056
4023,717.57,1.056
4024,717.65,1.055
4025,717.73,1.055
4026,717.82,1.055
4027,717.90,1.055
4028,717.99,1.055
4029,718.07,1.054
4030,718.15,1.054
4031,718.24,1.054
4032,718.32,1.054
4033,718.40,1.054
4034,718.48,1.053
4035,718.57,1.053
4036,718.66,1.053
4037,718.74,1.053
4038,718.82,1.052
4039,718.90,1.052
4040,718.99,1.052
4041,719.07,1.052
4042,719.15,1.052
4043,719.24,1.051
4044,719.32,1.051
4045,719.40,1.051
4046,719.49,1.051
4047,719.57,1.051
4048,719.65,1.050
4049,719.73,1.050
4050,719.81,1.050
4051,719.90,1.050
4052,719.99,1.050
4053,720.07,1.049
4054,720.15,1.049
4055,720.23,1.049
4056,720.31,1.049
4057,720.40,1.048
4058,720.49,1.048
4059,720.57,1.048
4060,720.65,1.048
4061,720.73,1.048
4062,720.81,1.047
4063,720.91,1.047
4064,720.99,1.047
4065,721.07,1.047
4066,721.15,1.047
4067,721.23,1.046
4068,721.31,1.046
4069,721.40,1.046
4070,721.49,1.046
4071,721.57,1.046
4072,721.65,1.045
4073,721.73,1.045
4074,721.82,1.045
4075,721.90,1.045
4076,721.98,1.045
4077,722.07,1.044
4078,722.16,1.044
4079,722.24,1.044
4080,722.32,1.044
4081,722.40,1.044
4082,722.49,1.043
4083,722.57,1.043
4084,722.65,1.043
4085,722.73,1.043
4086,722.82,1.043
4087,722.90,1.042
4088,722.99,1.042
4089,723.07,1.042
4090,723.15,1.042
4091,723.24,1.042
4092,723.32,1.041
4093,723.40,1.041
4094,723.49,1.041
4095,723.57,1.041
4096,723.65,1.041
4097,723.74,1.040
4098,723.82,1.040
4099,723.90,1.040
4100,723.99,1.040
4101,724.07,1.040
4102,724.15,1.039
4103,724.24,1.039
4104,724.32,1.039
4105,724.40,1.039
4106,724.48,1.039
4107,724.57,1.038
4108,724.65,1.038
4109,724.74,1.038
4110,724.81,1.038
4111,724.90,1.038
4112,724.98,1.037
4113,725.07,1.037
4114,725.15,1.037
4115,725.24,1.037
4116,725.32,1.037
4117,725.40,1.036
4118,725.49,1.036
4119,725.57,1.036
4120,725.65,1.036
4121,725.73,1.036
4122,725.81,1.035
4123,725.90,1.035
4124,725.98,1.035
4125,726.07,1.035
4126,726.15,1.034
4127,726.23,1.034
4128,726.32,1.034
4129,726.40,1.034
4130,726.49,1.034
4131,726.57,1.034
4132,726.65,1.033
4133,726.74,1.033
4134,726.82,1.033
4135,726.91,1.033
4136,726.98,1.033
4137,727.07,1.032
4138,727.16,1.032
4139,727.24,1.032
4140,727.32,1.032
4141,727.40,1.032
4142,727.48,1.031
4143,727.57,1.031
4144,727.65,1.031
4145,727.74,1.031
4146,727.82,1.031
4147,727.91,1.030
4148,727.99,1.030
4149,728.06,1.030
4150,728.15,1.030
4151,728.24,1.030
4152,728.32,1.029
4153,728.40,1.029
4154,728.48,1.029
4155,728.57,1.029
4156,728.65,1.029
4157,728.73,1.028
4158,728.82,1.028
4159,728.90,1.028
4160,728.98,1.028
4161,729.07,1.028
4162,729.15,1.027
4163,729.23,1.027
4164,729.32,1.027
4165,729.40,1.027
4166,729.48,1.027
4167,729.57,1.027
4168,729.65,1.026
4169,729.74,1.026
4170,729.82,1.026
4171,729.89,1.026
4172,729.98,1.026
4173,730.07,1.025
4174,730.16,1.025
4175,730.23,1.025
4176,730.32,1.025
4177,730.40,1.025
4178,730.48,1.025
4179,730.57,1.024
4180,730.65,1.024
4181,730.73,1.024
4182,730.82,1.024
4183,730.90,1.024
4184,730.98,1.023
4185,731.07,1.023
4186,731.15,1.023
4187,731.23,1.023
4188,731.32,1.023
4189,731.40,1.022
4190,731.48,1.022
4191,731.56,1.022
4192,731.66,1.022
4193,731.73,1.022
4194,731.82,1.021
4195,731.90,1.021
4196,731.99,1.021
4197,732.07,1.021
4198,732.15,1.021
4199,732.23,1.020
4200,732.32,1.020
4201,732.40,1.020
4202,732.48,1.020
4203,732.57,1.020
4204,732.65,1.020
4205,732.74,1.019
4206,732.82,1.019
4207,732.90,1.019
4208,732.99,1.019
4209,733.07,1.019
4210,733.15,1.018
4211,733.23,1.018
4212,733.32,1.018
4213,733.40,1.018
4214,733.48,1.018
4215,733.57,1.018
4216,733.65,1.017
4217,733.74,1.017
4218,733.82,1.017
4219,733.90,1.017
4220,733.98,1.017
4221,734.06,1.016
4222,734.15,1.016
4223,734.24,1.016
4224,734.32,1.016
4225,734.40,1.016
4226,734.48,1.015
4227,734.56,1.015
4228,734.65,1.015
4229,734.74,1.015
4230,734.82,1.015
4231,734.90,1.014
4232,734.99,1.014
4233,735.07,1.014
4234,735.15,1.014
4235,735.23,1.014
4236,735.32,1.014
4237,735.41,1.013
4238,735.49,1.013
4239,735.56,1.013
4240,735.65,1.013
4241,735.74,1.013
4242,735.82,1.012
4243,735.90,1.012
4244,735.98,1.012
4245,736.06,1.012
4246,736.15,1.012
4247,736.24,1.012
4248,736.32,1.011
4249,736.40,1.011
4250,736.48,1.011
4251,736.57,1.011
4252,736.65,1.011
4253,736.73,1.011
4254,736.82,1.010
4255,736.90,1.010
4256,736.98,1.010
4257,737.06,1.010
4258,737.15,1.010
4259,737.24,1.010
4260,737.32,1.009
4261,737.40,1.009
4262,737.49,1.009
4263,737.57,1.009
4264,737.65,1.009
4265,737.74,1.009
4266,737.82,1.008
4267,737.90,1.008
4268,737.99,1.008
4269,738.07,1.008
4270,738.15,1.008
4271,738.24,1.008
4272,738.32,1.007
4273,738.40,1.007
4274,738.48,1.007
4275,738.56,1.007
4276,738.65,1.007
4277,738.73,1.007
4278,738.82,1.006
4279,738.90,1.006
4280,738.99,1.006
4281,739.07,1.006
4282,739.16,1.006
4283,739.24,1.005
4284,739.32,1.005
4285,739.40,1.005
4286,739.48,1.005
4287,739.57,1.005
4288,739.65,1.004
4289,739.74,1.004
4290,739.82,1.004
4291,739.90,1.004
4292,739.98,1.004
4293,740.06,1.004
4294,740.15,1.003
4295,740.24,1.003
4296,740.32,1.003
4297,740.40,1.003
4298,740.49,1.003
4299,740.57,1.002
4300,740.65,1.002
4301,740.73,1.002
4302,740.82,1.002
4303,740.91,1.002
4304,740.98,1.002
4305,741.06,1.001
4306,741.16,1.001
4307,741.24,1.001
4308,741.32,1.001
4309,741.40,1.001
4310,741.48,1.001
4311,741.57,1.000
4312,741.65,1.000
4313,741.73,1.000
4314,741.82,1.000
4315,741.90,1.000
4316,741.98,1.000
4317,742.07,1.000
4318,742.15,0.999
4319,742.24,0.999
4320,742.32,0.999
4321,742.40,0.999
4322,742.48,0.999
4323,742.57,0.999
4324,742.66,0.998
4325,742.74,0.998
4326,742.81,0.998
4327,742.90,0.998
4328,742.99,0.998
4329,743.07,0.998
4330,743.15,0.997
4331,743.23,0.997
4332,743.31,0.997
4333,743.40,0.997
4334,743.48,0.997
4335,743.57,0.997
4336,743.65,0.996
4337,743.74,0.996
4338,743.82,0.996
4339,743.90,0.996
4340,743.98,0.996
4341,744.06,0.996
4342,744.15,0.995
4343,744.23,0.995
4344,744.32,0.995
4345,744.40,0.995
4346,744.48,0.995
4347,744.57,0.995
4348,744.65,0.995
4349,744.73,0.994
4350,744.82,0.994
4351,744.90,0.994
4352,744.98,0.994
4353,745.07,0.994
4354,745.15,0.994
4355,745.23,0.993
4356,745.32,0.993
4357,745.40,0.993
4358,745.49,0.993
4359,745.57,0.993
4360,745.65,0.993
4361,745.74,0.992
4362,745.82,0.992
4363,745.90,0.992
4364,745.98,0.992
4365,746.07,0.992
4366,746.16,0.992
4367,746.24,0.991
4368,746.31,0.991
4369,746.40,0.991
4370,746.49,0.991
4371,746.57,0.991
4372,746.66,0.991
4373,746.74,0.991
4374,746.82,0.990
4375,746.90,0.990
4376,746.99,0.990
4377,747.07,0.990
4378,747.15,0.990
4379,747.24,0.990
4380,747.32,0.989
4381,747.40,0.989
4382,747.48,0.989
4383,747.57,0.989
4384,747.66,0.989
4385,747.74,0.989
4386,747.82,0.988
4387,747.90,0.988
4388,747.98,0.988
4389,748.07,0.988
4390,748.16,0.988
4391,748.24,0.988
4392,748.32,0.988
4393,748.40,0.987
4394,748.49,0.987
4395,748.57,0.987
4396,748.66,0.987
4397,748.73,0.987
4398,748.81,0.987
4399,748.90,0.986
4400,748.99,0.986
4401,749.07,0.986
4402,749.15,0.986
4403,749.23,0.986
4404,749.31,0.986
4405,749.41,0.985
4406,749.49,0.985
4407,749.57,0.985
4408,749.65,0.985
4409,749.73,0.985
4410,749.82,0.985
4411,749.90,0.985
4412,749.98,0.984
4413,750.07,0.984
4414,750.15,0.984
4415,750.23,0.984
4416,750.32,0.984
4417,750.40,0.984
4418,750.48,0.984
4419,750.56,0.983
4420,750.65,0.983
4421,750.74,0.983
4422,750.82,0.983
4423,750.90,0.983
4424,750.98,0.983
4425,751.07,0.983
4426,751.15,0.982
4427,751.23,0.982
4428,751.32,0.982
4429,751.40,0.982
4430,751.49,0.982
4431,751.57,0.982
4432,751.65,0.982
4433,751.73,0.981
4434,751.82,0.981
4435,751.91,0.981
4436,751.99,0.981
4437,752.07,0.981
4438,752.15,0.981
4439,752.23,0.980
4440,752.32,0.980
4441,752.40,0.980
4442,752.49,0.980
4443,752.57,0.980
4444,752.66,0.980
4445,752.73,0.979
4446,752.82,0.979
4447,752.90,0.979
4448,752.99,0.979
4449,753.07,0.979
4450,753.15,0.979
4451,753.23,0.979
4452,753.32,0.978
4453,753.40,0.978
4454,753.48,0.978
4455,753.57,0.978
4456,753.66,0.978
4457,753.73,0.978
4458,753.81,0.978
4459,753.90,0.978
4460,753.99,0.977
4461,754.07,0.977
4462,754.15,0.977
4463,754.23,0.977
4464,754.32,0.977
4465,754.40,0.977
4466,754.48,0.977
4467,754.57,0.976
4468,754.65,0.976
4469,754.73,0.976
4470,754.82,0.976
4471,754.90,0.976
4472,754.98,0.976
4473,755.07,0.976
4474,755.15,0.975
4475,755.24,0.975
4476,755.32,0.975
4477,755.40,0.975
4478,755.49,0.975
4479,755.57,0.975
4480,755.66,0.975
4481,755.74,0.974
4482,755.82,0.974
4483,755.90,0.974
4484,755.99,0.974
4485,756.07,0.974
4486,756.15,0.974
4487,756.24,0.974
4488,756.32,0.973
4489,756.40,0.973
4490,756.48,0.973
4491,756.56,0.973
4492,756.65,0.973
4493,756.73,0.973
4494,756.81,0.973
4495,756.90,0.972
4496,756.98,0.972
4497,757.06,0.972
4498,757.15,0.972
4499,757.23,0.972
4500,757.32,0.972
4501,757.41,0.972
4502,757.49,0.971
4503,757.57,0.971
4504,757.65,0.971
4505,757.73,0.971
4506,757.82,0.971
4507,757.90,0.971
4508,757.99,0.971
4509,758.07,0.970
4510,758.15,0.970
4511,758.23,0.970
4512,758.32,0.970
4513,758.40,0.970
4514,758.49,0.970
4515,758.57,0.970
4516,758.65,0.969
4517,758.73,0.969
4518,758.82,0.969
4519,758.90,0.969
4520,758.98,0.969
4521,759.07,0.969
4522,759.15,0.969
4523,759.24,0.969
4524,759.32,0.968
4525,759.40,0.968
4526,759.49,0.968
4527,759.57,0.968
4528,759.65,0.968
4529,759.74,0.968
4530,759.82,0.968
4531,759.90,0.968
4532,759.99,0.968
4533,760.07,0.967
4534,760.15,0.967
4535,760.24,0.967
4536,760.32,0.967
4537,760.40,0.967
4538,760.49,0.967
4539,760.57,0.967
4540,760.65,0.966
4541,760.73,0.966
4542,760.81,0.966
4543,760.90,0.966
4544,760.98,0.966
4545,761.06,0.966
4546,761.15,0.966
4547,761.23,0.965
4548,761.31,0.965
4549,761.40,0.965
4550,761.49,0.965
4551,761.57,0.965
4552,761.65,0.965
4553,761.73,0.965
4554,761.82,0.964
4555,761.91,0.964
4556,761.99,0.964
4557,762.07,0.964
4558,762.15,0.964
4559,762.24,0.964
4560,762.32,0.964
4561,762.41,0.963
4562,762.49,0.963
4563,762.56,0.963
4564,762.65,0.963
4565,762.74,0.963
4566,762.82,0.963
4567,762.90,0.963
4568,762.98,0.963
4569,763.07,0.962
4570,763.15,0.962
4571,763.23,0.962
4572,763.32,0.962
4573,763.40,0.962
4574,763.48,0.962
4575,763.57,0.962
4576,763.65,0.962
4577,763.73,0.962
4578,763.82,0.962
4579,763.90,0.961
4580,763.99,0.961
4581,764.07,0.961
4582,764.15,0.961
4583,764.23,0.961
4584,764.31,0.961
4585,764.41,0.961
4586,764.49,0.961
4587,764.57,0.961
4588,764.65,0.960
4589,764.73,0.960
4590,764.82,0.960
4591,764.91,0.960
4592,764.99,0.960
4593,765.07,0.960
4594,765.15,0.960
4595,765.23,0.960
4596,765.32,0.959
4597,765.40,0.959
4598,765.49,0.959
4599,765.57,0.959
4600,765.66,0.959
4601,765.74,0.959
4602,765.82,0.958
4603,765.90,0.958
4604,765.98,0.958
4605,766.07,0.958
4606,766.15,0.958
4607,766.23,0.958
4608,766.32,0.958
4609,766.40,0.958
4610,766.48,0.958
4611,766.57,0.957
4612,766.65,0.957
4613,766.74,0.957
4614,766.82,0.957
4615,766.90,0.957
4616,766.99,0.957
4617,767.07,0.957
4618,767.15,0.956
4619,767.23,0.956
4620,767.32,0.956
4621,767.41,0.956
4622,767.48,0.956
4623,767.56,0.956
4624,767.65,0.956
4625,767.74,0.956
4626,767.82,0.955
4627,767.90,0.955
4628,767.98,0.955
4629,768.06,0.955
4630,768.16,0.955
4631,768.24,0.955
4632,768.32,0.955
4633,768.40,0.955
4634,768.48,0.954
4635,768.57,0.954
4636,768.65,0.954
4637,768.74,0.954
4638,768.82,0.954
4639,768.90,0.954
4640,768.99,0.954
4641,769.07,0.954
4642,769.16,0.954
4643,769.24,0.953
4644,769.32,0.953
4645,769.40,0.953
4646,769.48,0.953
4647,769.57,0.953
4648,769.65,0.953
4649,769.74,0.953
4650,769.82,0.953
4651,769.90,0.952
4652,769.98,0.952
4653,770.07,0.952
4654,770.15,0.952
4655,770.24,0.952
4656,770.32,0.952
4657,770.40,0.952
4658,770.49,0.952
4659,770.57,0.951
4660,770.65,0.951
4661,770.73,0.951
4662,770.82,0.951
4663,770.90,0.951
4664,770.99,0.951
4665,771.07,0.951
4666,771.15,0.951
4667,771.24,0.951
4668,771.32,0.950
4669,771.40,0.950
4670,771.49,0.950
4671,771.57,0.950
4672,771.65,0.950
4673,771.74,0.950
4674,771.82,0.950
4675,771.90,0.950
4676,771.99,0.950
4677,772.07,0.949
4678,772.15,0.949
4679,772.23,0.949
4680,772.32,0.949
4681,772.40,0.949
4682,772.49,0.949
4683,772.57,0.949
4684,772.66,0.949
4685,772.73,0.949
4686,772.82,0.949
4687,772.90,0.949
4688,772.99,0.948
4689,773.07,0.948
4690,773.16,0.948
4691,773.24,0.948
4692,773.32,0.948
4693,773.41,0.948
4694,773.49,0.948
4695,773.57,0.948
4696,773.65,0.948
4697,773.73,0.947
4698,773.81,0.947
4699,773.90,0.947
4700,773.99,0.947
4701,774.07,0.947
4702,774.16,0.947
4703,774.23,0.947
4704,774.31,0.947
4705,774.40,0.947
4706,774.49,0.946
4707,774.57,0.946
4708,774.65,0.946
4709,774.73,0.946
4710,774.82,0.946
4711,774.90,0.946
4712,774.98,0.946
4713,775.07,0.946
4714,775.15,0.945
4715,775.23,0.945
4716,775.32,0.945
4717,775.40,0.945
4718,775.49,0.945
4719,775.57,0.945
4720,775.65,0.945
4721,775.74,0.945
4722,775.82,0.944
4723,775.90,0.944
4724,775.99,0.944
4725,776.07,0.944
4726,776.15,0.944
4727,776.24,0.944
4728,776.32,0.944
4729,776.40,0.944
4730,776.49,0.943
4731,776.58,0.943
4732,776.65,0.943
4733,776.73,0.943
4734,776.82,0.943
4735,776.91,0.943
4736,777.00,0.943
4737,777.07,0.943
4738,777.15,0.943
4739,777.24,0.942
4740,777.32,0.942
4741,777.40,0.942
4742,777.48,0.942
4743,777.57,0.942
4744,777.65,0.942
4745,777.74,0.942
4746,777.82,0.942
4747,777.90,0.942
4748,777.99,0.941
4749,778.07,0.941
4750,778.16,0.941
4751,778.24,0.941
4752,778.32,0.941
4753,778.40,0.941
4754,778.48,0.941
4755,778.57,0.941
4756,778.65,0.941
4757,778.73,0.940
4758,778.82,0.940
4759,778.90,0.940
4760,778.98,0.940
4761,779.07,0.940
4762,779.15,0.940
4763,779.23,0.940
4764,779.32,0.940
4765,779.40,0.940
4766,779.49,0.939
4767,779.57,0.939
4768,779.65,0.939
4769,779.73,0.939
4770,779.82,0.939
4771,779.90,0.939
4772,779.99,0.939
4773,780.07,0.939
4774,780.15,0.939
4775,780.23,0.939
4776,780.32,0.939
4777,780.41,0.939
4778,780.48,0.938
4779,780.56,0.938
4780,780.65,0.938
4781,780.74,0.938
4782,780.82,0.938
4783,780.90,0.938
4784,780.99,0.938
4785,781.07,0.938
4786,781.15,0.938
4787,781.24,0.938
4788,781.32,0.937
4789,781.40,0.937
4790,781.49,0.937
4791,781.57,0.937
4792,781.65,0.937
4793,781.74,0.937
4794,781.82,0.937
4795,781.90,0.936
4796,781.98,0.936
4797,782.07,0.936
4798,782.16,0.936
4799,782.23,0.936
4800,782.32,0.936
4801,782.40,0.936
4802,782.48,0.936
4803,782.57,0.936
4804,782.65,0.935
4805,782.74,0.935
4806,782.82,0.935
4807,782.90,0.935
4808,782.98,0.935
4809,783.07,0.935
4810,783.15,0.935
4811,783.23,0.935
4812,783.32,0.935
4813,783.40,0.935
4814,783.48,0.935
4815,783.57,0.934
4816,783.65,0.934
4817,783.73,0.934
4818,783.82,0.934
4819,783.90,0.934
4820,783.99,0.934
4821,784.07,0.934
4822,784.15,0.934
4823,784.24,0.934
4824,784.32,0.934
4825,784.40,0.933
4826,784.49,0.933
4827,784.57,0.933
4828,784.65,0.933
4829,784.74,0.933
4830,784.82,0.933
4831,784.90,0.933
4832,784.99,0.933
4833,785.07,0.933
4834,785.15,0.933
4835,785.23,0.932
4836,785.32,0.932
4837,785.40,0.932
4838,785.48,0.932
4839,785.56,0.932
4840,785.65,0.932
4841,785.74,0.932
4842,785.82,0.932
4843,785.90,0.932
4844,785.98,0.932
4845,786.07,0.932
4846,786.16,0.931
4847,786.24,0.931
4848,786.32,0.931
4849,786.40,0.931
4850,786.49,0.931
4851,786.57,0.931
4852,786.65,0.931
4853,786.73,0.931
4854,786.82,0.931
4855,786.90,0.930
4856,786.98,0.930
4857,787.07,0.930
4858,787.15,0.930
4859,787.23,0.930
4860,787.32,0.930
4861,787.41,0.930
4862,787.49,0.930
4863,787.57,0.929
4864,787.65,0.929
4865,787.73,0.929
4866,787.82,0.929
4867,787.90,0.929
4868,787.98,0.929
4869,788.07,0.929
4870,788.15,0.929
4871,788.24,0.929
4872,788.32,0.929
4873,788.41,0.929
4874,788.49,0.928
4875,788.57,0.928
4876,788.65,0.928
4877,788.74,0.928
4878,788.82,0.928
4879,788.90,0.928
4880,788.99,0.928
4881,789.07,0.928
4882,789.15,0.928
4883,789.23,0.927
4884,789.32,0.927
4885,789.40,0.927
4886,789.49,0.927
4887,789.57,0.927
4888,789.65,0.927
4889,789.73,0.927
4890,789.82,0.927
4891,789.91,0.927
4892,789.99,0.927
4893,790.07,0.927
4894,790.15,0.926
4895,790.23,0.926
4896,790.32,0.926
4897,790.40,0.926
4898,790.49,0.926
4899,790.57,0.926
4900,790.65,0.926
4901,790.73,0.926
4902,790.82,0.926
4903,790.91,0.926
4904,790.99,0.925
4905,791.07,0.925
4906,791.15,0.925
4907,791.23,0.925
4908,791.32,0.925
4909,791.40,0.925
4910,791.48,0.925
4911,791.57,0.925
4912,791.65,0.925
4913,791.74,0.924
4914,791.82,0.924
4915,791.90,0.924
4916,791.99,0.924
4917,792.07,0.924
4918,792.16,0.924
4919,792.24,0.924
4920,792.32,0.924
4921,792.40,0.924
4922,792.49,0.924
4923,792.57,0.923
4924,792.65,0.923
4925,792.74,0.923
4926,792.82,0.923
4927,792.90,0.923
4928,792.99,0.923
4929,793.07,0.923
4930,793.15,0.923
4931,793.23,0.923
4932,793.32,0.923
4933,793.41,0.923
4934,793.48,0.922
4935,793.56,0.922
4936,793.65,0.922
4937,793.74,0.922
4938,793.83,0.922
4939,793.90,0.922
4940,793.98,0.922
4941,794.07,0.922
4942,794.16,0.922
4943,794.24,0.922
4944,794.32,0.921
4945,794.40,0.921
4946,794.49,0.921
4947,794.58,0.921
4948,794.65,0.921
4949,794.74,0.921
4950,794.82,0.921
4951,794.90,0.921
4952,794.98,0.921
4953,795.07,0.921
4954,795.16,0.921
4955,795.24,0.921
4956,795.32,0.920
4957,795.40,0.920
4958,795.48,0.920
4959,795.57,0.920
4960,795.66,0.920
4961,795.74,0.920
4962,795.82,0.920
4963,795.90,0.920
4964,795.98,0.920
4965,796.06,0.920
4966,796.16,0.920
4967,796.24,0.920
4968,796.32,0.919
4969,796.40,0.919
4970,796.49,0.919
4971,796.57,0.919
4972,796.65,0.919
4973,796.74,0.919
4974,796.82,0.919
4975,796.90,0.919
4976,796.99,0.918
4977,797.07,0.918
4978,797.15,0.918
4979,797.24,0.918
4980,797.32,0.918
4981,797.40,0.918
4982,797.48,0.918
4983,797.57,0.918
4984,797.66,0.918
4985,797.74,0.917
4986,797.81,0.917
4987,797.90,0.917
4988,797.99,0.917
4989,798.07,0.917
4990,798.15,0.917
4991,798.24,0.917
4992,798.32,0.917
4993,798.40,0.917
4994,798.49,0.917
4995,798.57,0.917
4996,798.66,0.917
4997,798.74,0.916
4998,798.81,0.916
4999,798.90,0.916
5000,798.98,0.916
5001,799.07,0.916
5002,799.15,0.916
5003,799.24,0.916
5004,799.32,0.916
5005,799.40,0.916
5006,799.48,0.916
5007,799.57,0.916
5008,799.65,0.916
5009,799.74,0.916
5010,799.82,0.915
5011,799.90,0.915
5012,799.99,0.915
5013,800.07,0.915
5014,800.15,0.915
5015,800.24,0.915
5016,800.32,0.915
5017,800.40,0.915
5018,800.49,0.915
5019,800.57,0.915
5020,800.65,0.914
5021,800.74,0.914
5022,800.82,0.914
5023,800.90,0.914
5024,800.98,0.914
5025,801.07,0.914
5026,801.16,0.914
5027,801.23,0.914
5028,801.32,0.914
5029,801.41,0.914
5030,801.49,0.913
5031,801.57,0.913
5032,801.66,0.913
5033,801.74,0.913
5034,801.82,0.913
5035,801.90,0.913
5036,801.99,0.913
5037,802.07,0.913
5038,802.15,0.913
5039,802.23,0.913
5040,802.32,0.912
5041,802.41,0.912
5042,802.49,0.912
5043,802.57,0.912
5044,802.65,0.912
5045,802.74,0.912
5046,802.82,0.912
5047,802.91,0.912
5048,802.99,0.912
5049,803.07,0.912
5050,803.16,0.912
5051,803.24,0.911
5052,803.32,0.911
5053,803.40,0.911
5054,803.48,0.911
5055,803.57,0.911
5056,803.65,0.911
5057,803.73,0.911
5058,803.82,0.911
5059,803.90,0.911
5060,803.98,0.911
5061,804.07,0.910
5062,804.15,0.910
5063,804.23,0.910
5064,804.32,0.910
5065,804.40,0.910
5066,804.49,0.910
5067,804.57,0.910
5068,804.65,0.910
5069,804.74,0.910
5070,804.82,0.910
5071,804.90,0.910
5072,804.99,0.910
5073,805.08,0.909
5074,805.16,0.909
5075,805.23,0.909
5076,805.32,0.909
5077,805.41,0.909
5078,805.48,0.909
5079,805.57,0.909
5080,805.65,0.909
5081,805.74,0.909
5082,805.82,0.909
5083,805.90,0.909
5084,805.98,0.909
5085,806.07,0.908
5086,806.15,0.908
5087,806.24,0.908
5088,806.32,0.908
5089,806.41,0.908
5090,806.49,0.908
5091,806.57,0.908
5092,806.65,0.908
5093,806.74,0.908
5094,806.83,0.907
5095,806.90,0.907
5096,806.98,0.907
5097,807.07,0.907
5098,807.15,0.907
5099,807.23,0.907
5100,807.32,0.907
5101,807.40,0.907
5102,807.49,0.907
5103,807.57,0.907
5104,807.65,0.907
5105,807.74,0.907
5106,807.82,0.906
5107,807.90,0.906
5108,807.99,0.906
5109,808.07,0.906
5110,808.15,0.906
5111,808.23,0.906
5112,808.32,0.906
5113,808.41,0.906
5114,808.48,0.906
5115,808.57,0.906
5116,808.66,0.906
5117,808.74,0.905
5118,808.82,0.905
5119,808.91,0.905
5120,808.99,0.905
5121,809.07,0.905
5122,809.15,0.905
5123,809.24,0.905
5124,809.32,0.905
5125,809.40,0.905
5126,809.49,0.905
5127,809.57,0.904
5128,809.65,0.904
5129,809.74,0.904
5130,809.82,0.904
5131,809.90,0.904
5132,809.99,0.904
5133,810.07,0.904
5134,810.15,0.904
5135,810.24,0.904
5136,810.32,0.904
5137,810.41,0.904
5138,810.49,0.903
5139,810.57,0.903
5140,810.66,0.903
5141,810.74,0.903
5142,810.82,0.903
5143,810.91,0.903
5144,810.99,0.903
5145,811.08,0.903
5146,811.15,0.903
5147,811.23,0.903
5148,811.31,0.903
5149,811.40,0.903
5150,811.48,0.902
5151,811.56,0.902
5152,811.65,0.902
5153,811.74,0.902
5154,811.82,0.902
5155,811.90,0.902
5156,811.98,0.902
5157,812.07,0.902
5158,812.15,0.902
5159,812.23,0.902
5160,812.32,0.902
5161,812.41,0.902
5162,812.49,0.901
5163,812.56,0.901
5164,812.65,0.901
5165,812.74,0.901
5166,812.83,0.901
5167,812.90,0.901
5168,812.98,0.901
5169,813.07,0.901
