Time (s),Temperature (K),Weight (mg)
3701,690.75,0.895
3702,690.83,0.895
3703,690.92,0.894
3704,691.00,0.893
3705,691.08,0.892
3706,691.16,0.892
3707,691.25,0.891
3708,691.33,0.890
3709,691.42,0.889
3710,691.50,0.889
3711,691.58,0.888
3712,691.67,0.887
3713,691.75,0.886
3714,691.83,0.886
3715,691.91,0.885
3716,692.00,0.884
3717,692.08,0.883
3718,692.17,0.883
3719,692.25,0.882
3720,692.34,0.881
3721,692.42,0.880
3722,692.50,0.880
3723,692.58,0.879
3724,692.67,0.878
3725,692.75,0.877
3726,692.84,0.877
3727,692.93,0.876
3728,693.01,0.875
3729,693.09,0.874
3730,693.16,0.873
3731,693.25,0.873
3732,693.34,0.872
3733,693.42,0.871
3734,693.50,0.870
3735,693.58,0.870
3736,693.67,0.869
3737,693.76,0.868
3738,693.84,0.867
3739,693.92,0.866
3740,694.00,0.866
3741,694.09,0.865
3742,694.17,0.864
3743,694.25,0.863
3744,694.33,0.862
3745,694.42,0.862
3746,694.51,0.861
3747,694.59,0.860
3748,694.67,0.859
3749,694.76,0.859
3750,694.84,0.858
3751,694.92,0.857
3752,695.01,0.856
3753,695.09,0.855
3754,695.18,0.855
3755,695.25,0.854
3756,695.34,0.853
3757,695.42,0.852
3758,695.51,0.852
3759,695.60,0.851
3760,695.68,0.850
3761,695.75,0.849
3762,695.84,0.848
3763,695.92,0.848
3764,696.01,0.847
3765,696.09,0.846
3766,696.17,0.845
3767,696.26,0.844
3768,696.34,0.844
3769,696.43,0.843
3770,696.52,0.842
3771,696.59,0.841
3772,696.67,0.840
3773,696.76,0.840
3774,696.84,0.839
3775,696.93,0.838
3776,697.01,0.837
3777,697.09,0.836
3778,697.17,0.836
3779,697.26,0.835
3780,697.35,0.834
3781,697.43,0.833
3782,697.51,0.832
3783,697.59,0.832
3784,697.68,0.831
3785,697.76,0.830
3786,697.84,0.829
3787,697.93,0.828
3788,698.02,0.828
3789,698.10,0.827
3790,698.18,0.826
3791,698.26,0.825
3792,698.35,0.824
3793,698.43,0.823
3794,698.51,0.823
3795,698.60,0.822
3796,698.68,0.821
3797,698.76,0.820
3798,698.85,0.819
3799,698.94,0.818
3800,699.01,0.818
3801,699.10,0.817
3802,699.18,0.816
3803,699.26,0.815
3804,699.35,0.814
3805,699.43,0.813
3806,699.52,0.812
3807,699.60,0.811
3808,699.68,0.811
3809,699.77,0.810
3810,699.85,0.808
3811,699.93,0.808
3812,700.02,0.807
3813,700.10,0.806
3814,700.19,0.804
3815,700.27,0.804
3816,700.35,0.803
3817,700.43,0.802
3818,700.52,0.801
3819,700.60,0.800
3820,700.68,0.799
3821,700.76,0.799
3822,700.85,0.798
3823,700.93,0.798
3824,701.01,0.797
3825,701.09,0.796
3826,701.18,0.796
3827,701.26,0.795
3828,701.35,0.794
3829,701.43,0.793
3830,701.52,0.792
3831,701.60,0.792
3832,701.68,0.791
3833,701.76,0.790
3834,701.85,0.789
3835,701.94,0.788
3836,702.02,0.788
3837,702.09,0.787
3838,702.18,0.786
3839,702.27,0.785
3840,702.35,0.784
3841,702.44,0.783
3842,702.52,0.782
3843,702.60,0.782
3844,702.68,0.781
3845,702.77,0.780
3846,702.85,0.779
3847,702.93,0.778
3848,703.02,0.777
3849,703.10,0.776
3850,703.19,0.775
3851,703.26,0.775
3852,703.35,0.774
3853,703.44,0.773
3854,703.52,0.772
3855,703.60,0.771
3856,703.69,0.770
3857,703.77,0.769
3858,703.85,0.768
3859,703.94,0.768
3860,704.02,0.767
3861,704.10,0.766
3862,704.18,0.765
3863,704.27,0.764
3864,704.35,0.763
3865,704.43,0.762
3866,704.51,0.761
3867,704.60,0.761
3868,704.68,0.760
3869,704.77,0.759
3870,704.84,0.758
3871,704.93,0.757
3872,705.02,0.756
3873,705.11,0.755
3874,705.19,0.754
3875,705.26,0.754
3876,705.35,0.753
3877,705.43,0.752
3878,705.52,0.751
3879,705.60,0.750
3880,705.68,0.749
3881,705.76,0.748
3882,705.84,0.747
3883,705.93,0.746
3884,706.02,0.745
3885,706.10,0.745
3886,706.18,0.744
3887,706.26,0.743
3888,706.35,0.742
3889,706.43,0.741
3890,706.52,0.740
3891,706.60,0.739
3892,706.69,0.738
3893,706.77,0.737
3894,706.84,0.736
3895,706.93,0.735
3896,707.02,0.734
3897,707.10,0.734
3898,707.18,0.733
3899,707.27,0.732
3900,707.35,0.731
3901,707.43,0.730
3902,707.51,0.729
3903,707.60,0.728
3904,707.69,0.727
3905,707.77,0.726
3906,707.84,0.725
3907,707.94,0.724
3908,708.02,0.723
3909,708.10,0.722
3910,708.19,0.721
3911,708.26,0.720
3912,708.35,0.719
3913,708.44,0.719
3914,708.52,0.718
3915,708.59,0.717
3916,708.69,0.716
3917,708.77,0.715
3918,708.85,0.714
3919,708.94,0.713
3920,709.02,0.712
3921,709.10,0.711
3922,709.18,0.710
3923,709.27,0.709
3924,709.36,0.708
3925,709.43,0.707
3926,709.51,0.706
3927,709.59,0.705
3928,709.68,0.704
3929,709.77,0.703
3930,709.85,0.702
3931,709.93,0.702
3932,710.01,0.701
3933,710.10,0.700
3934,710.18,0.699
3935,710.27,0.698
3936,710.35,0.697
3937,710.43,0.696
3938,710.51,0.695
3939,710.60,0.694
3940,710.68,0.693
3941,710.76,0.692
3942,710.85,0.691
3943,710.94,0.690
3944,711.01,0.689
3945,711.10,0.688
3946,711.19,0.687
3947,711.27,0.686
3948,711.35,0.685
3949,711.43,0.684
3950,711.51,0.683
3951,711.60,0.682
3952,711.68,0.681
3953,711.77,0.680
3954,711.85,0.680
3955,711.94,0.679
3956,712.02,0.678
3957,712.10,0.677
3958,712.18,0.676
3959,712.27,0.675
3960,712.35,0.674
3961,712.43,0.673
3962,712.51,0.672
3963,712.60,0.671
3964,712.68,0.670
3965,712.76,0.669
3966,712.85,0.668
3967,712.94,0.667
3968,713.01,0.666
3969,713.10,0.665
3970,713.19,0.664
3971,713.27,0.663
3972,713.35,0.662
3973,713.43,0.661
3974,713.52,0.661
3975,713.60,0.660
3976,713.68,0.659
3977,713.77,0.658
3978,713.86,0.657
3979,713.93,0.656
3980,714.02,0.655
3981,714.10,0.654
3982,714.19,0.653
3983,714.27,0.652
3984,714.35,0.651
3985,714.43,0.650
3986,714.52,0.649
3987,714.60,0.648
3988,714.68,0.647
3989,714.77,0.646
3990,714.85,0.645
3991,714.93,0.644
3992,715.02,0.643
3993,715.10,0.642
3994,715.18,0.641
3995,715.26,0.640
3996,715.35,0.639
3997,715.43,0.638
3998,715.51,0.637
3999,715.60,0.636
4000,715.69,0.635
4001,715.77,0.634
4002,715.84,0.633
4003,715.93,0.632
4004,716.01,0.631
4005,716.10,0.630
4006,716.18,0.629
4007,716.27,0.628
4008,716.35,0.627
4009,716.43,0.626
4010,716.51,0.625
4011,716.61,0.624
4012,716.69,0.623
4013,716.76,0.622
4014,716.85,0.621
4015,716.94,0.620
4016,717.02,0.619
4017,717.10,0.618
4018,717.18,0.617
4019,717.27,0.616
4020,717.35,0.615
4021,717.43,0.614
4022,717.52,0.613
4023,717.60,0.612
4024,717.68,0.611
4025,717.77,0.610
4026,717.85,0.609
4027,717.93,0.608
4028,718.02,0.607
4029,718.10,0.606
4030,718.18,0.605
4031,718.27,0.604
4032,718.36,0.603
4033,718.43,0.602
4034,718.51,0.601
4035,718.60,0.600
4036,718.68,0.599
4037,718.77,0.598
4038,718.86,0.597
4039,718.93,0.596
4040,719.01,0.595
4041,719.10,0.594
4042,719.18,0.593
4043,719.27,0.592
4044,719.35,0.591
4045,719.44,0.590
4046,719.52,0.589
4047,719.60,0.588
4048,719.68,0.587
4049,719.77,0.586
4050,719.85,0.585
4051,719.93,0.584
4052,720.01,0.583
4053,720.10,0.582
4054,720.18,0.581
4055,720.27,0.580
4056,720.35,0.579
4057,720.44,0.578
4058,720.52,0.577
4059,720.60,0.576
4060,720.68,0.575
4061,720.76,0.574
4062,720.85,0.573
4063,720.93,0.572
4064,721.02,0.571
4065,721.10,0.570
4066,721.18,0.569
4067,721.27,0.568
4068,721.35,0.566
4069,721.44,0.565
4070,721.52,0.564
4071,721.60,0.563
4072,721.69,0.562
4073,721.77,0.561
4074,721.85,0.560
4075,721.93,0.559
4076,722.02,0.558
4077,722.10,0.557
4078,722.18,0.556
4079,722.27,0.555
4080,722.35,0.554
4081,722.44,0.553
4082,722.52,0.552
4083,722.60,0.551
4084,722.69,0.550
4085,722.77,0.549
4086,722.84,0.548
4087,722.93,0.547
4088,723.02,0.546
4089,723.10,0.545
4090,723.18,0.544
4091,723.27,0.543
4092,723.35,0.542
4093,723.43,0.541
4094,723.52,0.540
4095,723.60,0.539
4096,723.69,0.538
4097,723.77,0.537
4098,723.84,0.536
4099,723.93,0.535
4100,724.02,0.534
4101,724.10,0.533
4102,724.19,0.531
4103,724.27,0.530
4104,724.35,0.529
4105,724.43,0.528
4106,724.51,0.527
4107,724.60,0.526
4108,724.68,0.525
4109,724.77,0.524
4110,724.85,0.523
4111,724.93,0.522
4112,725.01,0.521
4113,725.09,0.520
4114,725.19,0.519
4115,725.27,0.518
4116,725.36,0.517
4117,725.44,0.516
4118,725.51,0.515
4119,725.60,0.514
4120,725.69,0.513
4121,725.77,0.512
4122,725.85,0.511
4123,725.93,0.510
4124,726.02,0.508
4125,726.10,0.507
4126,726.18,0.506
4127,726.27,0.505
4128,726.35,0.504
4129,726.43,0.503
4130,726.52,0.502
4131,726.60,0.501
4132,726.68,0.500
4133,726.77,0.499
4134,726.85,0.498
4135,726.93,0.497
4136,727.02,0.496
4137,727.11,0.495
4138,727.18,0.494
4139,727.26,0.493
4140,727.35,0.492
4141,727.44,0.491
4142,727.51,0.489
4143,727.59,0.488
4144,727.68,0.487
4145,727.77,0.486
4146,727.86,0.485
4147,727.94,0.484
4148,728.02,0.483
4149,728.10,0.482
4150,728.18,0.481
4151,728.27,0.480
4152,728.35,0.479
4153,728.44,0.478
4154,728.52,0.477
4155,728.60,0.476
4156,728.68,0.475
4157,728.76,0.474
4158,728.85,0.472
4159,728.93,0.471
4160,729.01,0.470
4161,729.10,0.469
4162,729.19,0.468
4163,729.27,0.467
4164,729.35,0.466
4165,729.43,0.465
4166,729.51,0.464
4167,729.60,0.463
4168,729.68,0.462
4169,729.77,0.461
4170,729.85,0.459
4171,729.93,0.458
4172,730.02,0.457
4173,730.10,0.456
4174,730.18,0.455
4175,730.27,0.454
4176,730.35,0.453
4177,730.44,0.452
4178,730.52,0.451
4179,730.60,0.450
4180,730.68,0.449
4181,730.77,0.448
4182,730.85,0.447
4183,730.93,0.445
4184,731.02,0.444
4185,731.10,0.443
4186,731.18,0.442
4187,731.26,0.441
4188,731.35,0.440
4189,731.44,0.439
4190,731.52,0.438
4191,731.60,0.437
4192,731.69,0.436
4193,731.77,0.435
4194,731.84,0.434
4195,731.93,0.432
4196,732.02,0.431
4197,732.11,0.430
4198,732.18,0.429
4199,732.26,0.428
4200,732.34,0.427
4201,732.43,0.426
4202,732.52,0.425
4203,732.60,0.424
4204,732.69,0.423
4205,732.77,0.421
4206,732.85,0.420
4207,732.94,0.419
4208,733.02,0.418
4209,733.10,0.417
4210,733.18,0.416
4211,733.26,0.415
4212,733.35,0.414
4213,733.43,0.413
4214,733.52,0.411
4215,733.60,0.410
4216,733.69,0.409
4217,733.76,0.408
4218,733.85,0.407
4219,733.93,0.406
4220,734.01,0.405
4221,734.10,0.404
4222,734.18,0.403
4223,734.26,0.401
4224,734.34,0.400
4225,734.43,0.399
4226,734.52,0.398
4227,734.60,0.397
4228,734.68,0.396
4229,734.77,0.395
4230,734.85,0.394
4231,734.93,0.393
4232,735.02,0.391
4233,735.10,0.390
4234,735.18,0.389
4235,735.27,0.388
4236,735.35,0.387
4237,735.43,0.386
4238,735.52,0.385
4239,735.60,0.384
4240,735.68,0.382
4241,735.77,0.381
4242,735.85,0.380
4243,735.94,0.379
4244,736.02,0.378
4245,736.10,0.377
4246,736.19,0.376
4247,736.27,0.374
4248,736.35,0.373
4249,736.43,0.372
4250,736.52,0.371
4251,736.60,0.370
4252,736.68,0.369
4253,736.77,0.368
4254,736.85,0.366
4255,736.94,0.365
4256,737.02,0.364
4257,737.10,0.363
4258,737.19,0.362
4259,737.27,0.361
4260,737.35,0.360
4261,737.43,0.359
4262,737.52,0.357
4263,737.60,0.356
4264,737.68,0.355
4265,737.77,0.354
4266,737.85,0.353
4267,737.93,0.352
4268,738.01,0.350
4269,738.10,0.349
4270,738.18,0.348
4271,738.27,0.347
4272,738.35,0.346
4273,738.43,0.345
4274,738.52,0.344
4275,738.60,0.342
4276,738.68,0.341
4277,738.77,0.340
4278,738.85,0.339
4279,738.93,0.338
4280,739.02,0.337
4281,739.11,0.336
4282,739.18,0.334
4283,739.27,0.333
4284,739.35,0.332
4285,739.43,0.331
4286,739.52,0.330
4287,739.60,0.329
4288,739.69,0.327
4289,739.77,0.326
4290,739.85,0.325
4291,739.93,0.324
4292,740.01,0.323
4293,740.10,0.322
4294,740.19,0.320
4295,740.27,0.319
4296,740.35,0.318
4297,740.43,0.317
4298,740.52,0.316
4299,740.61,0.315
4300,740.68,0.313
4301,740.76,0.312
4302,740.85,0.311
4303,740.93,0.310
4304,741.02,0.309
4305,741.10,0.307
4306,741.18,0.306
4307,741.26,0.305
4308,741.35,0.304
4309,741.44,0.303
4310,741.52,0.301
4311,741.61,0.300
4312,741.68,0.299
4313,741.77,0.298
4314,741.85,0.297
4315,741.94,0.296
4316,742.02,0.294
4317,742.10,0.293
4318,742.18,0.292
4319,742.26,0.291
4320,742.35,0.290
4321,742.43,0.288
4322,742.52,0.287
4323,742.60,0.286
4324,742.68,0.285
4325,742.77,0.284
4326,742.85,0.282
4327,742.93,0.281
4328,743.01,0.280
4329,743.10,0.279
4330,743.18,0.278
4331,743.26,0.276
4332,743.35,0.275
4333,743.44,0.274
4334,743.52,0.273
4335,743.60,0.271
4336,743.69,0.270
4337,743.77,0.269
4338,743.84,0.268
4339,743.93,0.267
4340,744.02,0.265
4341,744.10,0.264
4342,744.18,0.263
4343,744.27,0.262
4344,744.35,0.260
4345,744.43,0.259
4346,744.52,0.258
4347,744.60,0.257
4348,744.69,0.256
4349,744.76,0.254
4350,744.85,0.253
4351,744.94,0.252
4352,745.02,0.251
4353,745.10,0.249
4354,745.18,0.248
4355,745.27,0.247
4356,745.35,0.246
4357,745.44,0.244
4358,745.51,0.243
4359,745.60,0.242
4360,745.69,0.241
4361,745.77,0.239
4362,745.85,0.238
4363,745.93,0.237
4364,746.02,0.236
4365,746.10,0.234
4366,746.18,0.233
4367,746.27,0.232
4368,746.36,0.231
4369,746.44,0.230
4370,746.51,0.228
4371,746.60,0.227
4372,746.68,0.226
4373,746.76,0.225
4374,746.85,0.223
4375,746.93,0.222
4376,747.02,0.221
4377,747.10,0.219
4378,747.18,0.218
4379,747.27,0.217
4380,747.34,0.216
4381,747.44,0.214
4382,747.52,0.213
4383,747.61,0.212
4384,747.69,0.211
4385,747.76,0.209
4386,747.85,0.208
4387,747.94,0.207
4388,748.02,0.205
4389,748.10,0.204
4390,748.18,0.203
4391,748.26,0.202
4392,748.35,0.200
4393,748.44,0.199
4394,748.51,0.198
4395,748.60,0.196
4396,748.69,0.195
4397,748.77,0.194
4398,748.85,0.193
4399,748.94,0.191
4400,749.02,0.190
4401,749.09,0.189
4402,749.18,0.187
4403,749.27,0.186
4404,749.35,0.185
4405,749.43,0.183
4406,749.52,0.182
4407,749.60,0.181
4408,749.69,0.179
4409,749.77,0.178
4410,749.84,0.176
4411,749.93,0.175
4412,750.02,0.174
4413,750.10,0.173
4414,750.18,0.171
4415,750.26,0.170
4416,750.35,0.169
4417,750.43,0.168
4418,750.52,0.167
4419,750.61,0.165
4420,750.69,0.164
4421,750.77,0.163
4422,750.85,0.162
4423,750.93,0.160
4424,751.02,0.159
4425,751.10,0.158
4426,751.18,0.157
4427,751.26,0.155
4428,751.35,0.154
4429,751.43,0.153
4430,751.52,0.151
4431,751.60,0.150
4432,751.68,0.149
4433,751.77,0.148
4434,751.85,0.146
4435,751.93,0.145
4436,752.02,0.144
4437,752.10,0.143
4438,752.18,0.141
4439,752.27,0.140
4440,752.35,0.139
4441,752.43,0.137
4442,752.52,0.136
4443,752.61,0.135
4444,752.68,0.134
4445,752.76,0.132
4446,752.85,0.131
4447,752.94,0.129
4448,753.01,0.128
4449,753.10,0.127
4450,753.19,0.125
4451,753.27,0.124
4452,753.35,0.123
4453,753.44,0.122
4454,753.52,0.121
4455,753.60,0.120
4456,753.68,0.119
4457,753.77,0.118
4458,753.86,0.117
4459,753.94,0.115
4460,754.01,0.114
4461,754.09,0.113
4462,754.19,0.112
4463,754.27,0.111
4464,754.35,0.110
4465,754.43,0.108
4466,754.51,0.107
4467,754.60,0.106
4468,754.68,0.104
4469,754.77,0.103
4470,754.85,0.102
4471,754.93,0.101
4472,755.01,0.100
4473,755.10,0.099
4474,755.18,0.098
4475,755.27,0.097
4476,755.35,0.096
4477,755.44,0.095
4478,755.52,0.094
4479,755.60,0.093
4480,755.68,0.092
4481,755.76,0.091
4482,755.85,0.089
4483,755.93,0.088
4484,756.02,0.087
4485,756.10,0.086
4486,756.19,0.085
4487,756.27,0.084
4488,756.35,0.083
4489,756.43,0.082
4490,756.52,0.081
4491,756.60,0.080
4492,756.68,0.079
4493,756.76,0.078
4494,756.85,0.077
4495,756.93,0.076
4496,757.01,0.075
4497,757.10,0.074
4498,757.18,0.073
4499,757.27,0.072
4500,757.35,0.071
4501,757.44,0.071
4502,757.52,0.070
4503,757.60,0.069
4504,757.68,0.068
4505,757.77,0.067
4506,757.85,0.067
4507,757.93,0.066
4508,758.02,0.065
4509,758.10,0.065
4510,758.19,0.064
4511,758.26,0.063
4512,758.34,0.063
4513,758.43,0.062
4514,758.52,0.062
4515,758.60,0.061
4516,758.68,0.060
4517,758.77,0.059
4518,758.85,0.059
4519,758.94,0.058
4520,759.02,0.057
4521,759.10,0.056
4522,759.19,0.055
4523,759.27,0.055
4524,759.35,0.054
4525,759.43,0.054
4526,759.51,0.053
4527,759.60,0.052
4528,759.69,0.052
4529,759.77,0.051
4530,759.85,0.051
4531,759.93,0.050
4532,760.02,0.050
4533,760.10,0.049
4534,760.19,0.049
4535,760.26,0.048
4536,760.35,0.048
4537,760.43,0.047
4538,760.52,0.047
4539,760.60,0.046
4540,760.68,0.046
4541,760.77,0.046
4542,760.85,0.045
4543,760.93,0.045
4544,761.02,0.044
4545,761.10,0.044
4546,761.19,0.044
4547,761.27,0.044
4548,761.35,0.043
4549,761.44,0.043
4550,761.51,0.043
4551,761.60,0.043
4552,761.69,0.042
4553,761.77,0.042
4554,761.85,0.042
4555,761.93,0.041
4556,762.02,0.041
4557,762.10,0.041
4558,762.18,0.040
4559,762.27,0.040
4560,762.35,0.040
4561,762.43,0.039
4562,762.52,0.039
4563,762.60,0.039
4564,762.68,0.039
4565,762.77,0.038
4566,762.85,0.038
4567,762.93,0.038
4568,763.02,0.037
4569,763.10,0.037
4570,763.19,0.037
4571,763.26,0.037
4572,763.35,0.036
4573,763.43,0.036
4574,763.52,0.036
4575,763.60,0.036
4576,763.68,0.035
4577,763.77,0.035
4578,763.85,0.035
4579,763.93,0.035
4580,764.01,0.035
4581,764.10,0.034
4582,764.19,0.034
4583,764.27,0.034
4584,764.35,0.034
4585,764.43,0.034
4586,764.52,0.033
4587,764.60,0.033
4588,764.68,0.033
4589,764.77,0.033
4590,764.85,0.033
4591,764.93,0.033
4592,765.01,0.032
4593,765.11,0.032
4594,765.18,0.032
4595,765.27,0.032
4596,765.35,0.032
4597,765.44,0.032
4598,765.52,0.032
4599,765.60,0.032
4600,765.68,0.031
4601,765.77,0.031
4602,765.85,0.031
4603,765.94,0.031
4604,766.02,0.031
4605,766.09,0.031
4606,766.18,0.031
4607,766.27,0.031
4608,766.36,0.031
4609,766.43,0.030
4610,766.51,0.030
4611,766.60,0.030
4612,766.69,0.030
4613,766.77,0.030
4614,766.85,0.030
4615,766.93,0.030
4616,767.02,0.030
4617,767.10,0.030
4618,767.19,0.030
4619,767.27,0.030
4620,767.35,0.030
4621,767.44,0.029
4622,767.52,0.029
4623,767.60,0.029
4624,767.68,0.029
4625,767.77,0.029
4626,767.85,0.029
4627,767.94,0.029
4628,768.02,0.029
4629,768.10,0.029
4630,768.18,0.029
4631,768.27,0.029
4632,768.35,0.029
4633,768.44,0.029
4634,768.52,0.029
4635,768.60,0.029
4636,768.68,0.029
4637,768.76,0.029
4638,768.85,0.029
4639,768.94,0.029
4640,769.02,0.029
4641,769.10,0.029
4642,769.18,0.029
4643,769.27,0.029
4644,769.35,0.029
4645,769.43,0.029
4646,769.52,0.029
4647,769.60,0.029
4648,769.68,0.029
4649,769.77,0.029
4650,769.85,0.028
4651,769.93,0.028
4652,770.02,0.028
4653,770.10,0.028
4654,770.18,0.028
4655,770.27,0.028
4656,770.35,0.028
4657,770.43,0.028
4658,770.51,0.028
4659,770.60,0.028
4660,770.69,0.028
4661,770.76,0.028
4662,770.85,0.028
4663,770.94,0.028
4664,771.01,0.028
4665,771.10,0.028
4666,771.19,0.028
4667,771.27,0.028
4668,771.34,0.028
4669,771.43,0.028
4670,771.52,0.028
4671,771.61,0.028
4672,771.69,0.028
4673,771.77,0.028
4674,771.84,0.028
4675,771.93,0.028
4676,772.02,0.028
4677,772.11,0.028
4678,772.19,0.028
4679,772.27,0.028
4680,772.35,0.028
4681,772.44,0.028
4682,772.52,0.028
4683,772.60,0.028
4684,772.69,0.028
4685,772.77,0.028
4686,772.85,0.028
4687,772.93,0.028
4688,773.01,0.028
4689,773.10,0.028
4690,773.18,0.028
4691,773.27,0.028
4692,773.35,0.028
4693,773.43,0.028
4694,773.51,0.028
4695,773.60,0.028
4696,773.68,0.028
4697,773.76,0.028
4698,773.85,0.028
4699,773.94,0.028
4700,774.02,0.028
4701,774.10,0.028
4702,774.19,0.028
4703,774.27,0.028
4704,774.35,0.028
4705,774.44,0.028
4706,774.52,0.028
4707,774.60,0.028
4708,774.68,0.028
4709,774.77,0.028
4710,774.86,0.028
4711,774.94,0.028
4712,775.02,0.028
4713,775.10,0.028
4714,775.19,0.028
4715,775.27,0.028
4716,775.35,0.028
4717,775.43,0.028
4718,775.52,0.028
4719,775.60,0.028
4720,775.69,0.028
4721,775.76,0.028
4722,775.85,0.028
4723,775.94,0.028
4724,776.02,0.028
4725,776.10,0.028
4726,776.18,0.028
4727,776.27,0.028
4728,776.35,0.027
4729,776.44,0.027
4730,776.52,0.027
4731,776.60,0.027
4732,776.69,0.027
4733,776.77,0.027
4734,776.85,0.027
4735,776.93,0.027
4736,777.01,0.027
4737,777.10,0.027
4738,777.18,0.027
4739,777.27,0.027
4740,777.35,0.027
4741,777.43,0.027
4742,777.52,0.027
4743,777.60,0.027
4744,777.69,0.027
4745,777.77,0.027
4746,777.85,0.027
4747,777.93,0.027
4748,778.02,0.027
4749,778.10,0.027
4750,778.19,0.027
4751,778.27,0.027
4752,778.35,0.027
4753,778.43,0.027
4754,778.51,0.027
4755,778.60,0.027
4756,778.69,0.027
4757,778.76,0.027
4758,778.85,0.027
4759,778.93,0.027
4760,779.02,0.027
4761,779.10,0.027
4762,779.19,0.027
4763,779.27,0.027
4764,779.35,0.027
4765,779.44,0.027
4766,779.52,0.027
4767,779.60,0.027
4768,779.68,0.027
4769,779.77,0.027
4770,779.86,0.027
4771,779.94,0.027
4772,780.02,0.027
4773,780.10,0.027
4774,780.18,0.027
4775,780.27,0.027
4776,780.35,0.027
4777,780.44,0.027
4778,780.52,0.027
4779,780.60,0.027
4780,780.68,0.027
4781,780.77,0.027
4782,780.86,0.027
4783,780.94,0.027
4784,781.02,0.027
4785,781.09,0.027
4786,781.18,0.027
4787,781.27,0.027
4788,781.35,0.027
4789,781.43,0.027
4790,781.52,0.027
4791,781.60,0.027
4792,781.68,0.027
4793,781.76,0.027
4794,781.85,0.027
4795,781.94,0.027
4796,782.01,0.027
4797,782.10,0.027
4798,782.18,0.027
4799,782.26,0.027
